"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleado (057)",7,6,1,,
"Obrero (058)",21,20,,1,
"Trabajador independiente (059)",24,21,3,,
"Trabajador familiar no remunerado (061)",84,77,7,,
"Trabajador del hogar (062)",9,9,,,
"De 15 a 29 años (064)",3424,2741,348,179,156
"Empleado (065)",757,380,132,124,121
"Obrero (066)",739,564,92,48,35
"Trabajador independiente (067)",1355,1269,86,,
"Empleador o patrono (068)",38,33,2,3,
"Trabajador familiar no remunerado (069)",448,408,36,4,
"Trabajador del hogar (070)",87,87,,,
"De 30 a 44 años (072)",4211,3189,385,314,323
"Empleado (073)",1000,293,185,254,268
"Obrero (074)",730,550,77,50,53
"Trabajador independiente (075)",1968,1874,94,,
"Empleador o patrono (076)",51,42,6,2,1
"Trabajador familiar no remunerado (077)",422,390,23,8,1
"Trabajador del hogar (078)",40,40,,,
"De 45 a 64 años (080)",3261,2612,247,207,195
"Empleado (081)",627,157,122,170,178
"Obrero (082)",509,416,49,30,14
"Trabajador independiente (083)",1677,1619,58,,
"Empleador o patrono (084)",52,47,2,2,1
"Trabajador familiar no remunerado (085)",377,354,16,5,2
"Trabajador del hogar (086)",19,19,,,
"De 65 y más años (088)",1014,955,41,5,13
"Empleado (089)",47,26,9,4,8
"Obrero (090)",134,120,9,1,4
"Trabajador independiente (091)",674,659,15,,
"Empleador o patrono (092)",12,11,1,,
"Trabajador familiar no remunerado (093)",143,135,7,,1
"Trabajador del hogar (094)",4,4,,,
,,,,,
"RURAL (096)",6982,6126,479,186,191
"Empleado (097)",569,201,131,96,141
"Obrero (098)",1732,1429,166,87,50
"Trabajador independiente (099)",3156,3019,137,,
"Empleador o patrono (100)",40,35,4,1,
"Trabajador familiar no remunerado (101)",1339,1296,41,2,
"Trabajador del hogar (102)",146,146,,,
"De 06 a 14 años (104)",79,73,6,,
"Empleado (105)",1,1,,,
"Obrero (106)",13,11,2,,
"Trabajador independiente (107)",7,6,1,,
"Trabajador familiar no remunerado (109)",56,53,3,,
"Trabajador del hogar (110)",2,2,,,
"De 15 a 29 años (112)",1966,1695,151,59,61
"Empleado (113)",202,96,38,23,45
"Obrero (114)",576,466,58,36,16
"Trabajador independiente (115)",636,601,35,,
"Empleador o patrono (116)",5,5,,,
"Trabajador familiar no remunerado (117)",483,463,20,,
"Trabajador del hogar (118)",64,64,,,
"De 30 a 44 años (120)",2166,1814,180,94,78
"Empleado (121)",224,63,53,49,59
"Obrero (122)",578,450,66,43,19
"Trabajador independiente (123)",973,925,48,,
"Empleador o patrono (124)",16,12,3,1,
"Trabajador familiar no remunerado (125)",343,332,10,1,
"Trabajador del hogar (126)",32,32,,,
"De 45 a 64 años (128)",2019,1811,128,32,48
"Empleado (129)",131,35,39,24,33
"Obrero (130)",463,405,36,7,15
"Trabajador independiente (131)",1069,1023,46,,
"Empleador o patrono (132)",13,12,1,,
"Trabajador familiar no remunerado (133)",312,305,6,1,
"Trabajador del hogar (134)",31,31,,,
"De 65 y más años (136)",752,733,14,1,4
"Empleado (137)",11,6,1,,4
"Obrero (138)",102,97,4,1,
"Trabajador independiente (139)",471,464,7,,
"Empleador o patrono (140)",6,6,,,
"Trabajador familiar no remunerado (141)",145,143,2,,
"Trabajador del hogar (142)",17,17,,,
