"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",12,1,6,3,2,
"Actividad economica no especificada (044)",218,3,82,71,41,21
"Desocupado (045)",882,19,449,265,118,31
"Mujeres (046)",2900,60,1048,1038,585,169
"Agric., ganadería, caza y silvicultura (047)",428,32,164,95,92,45
"Explotación de minas y canteras (049)",101,,59,35,6,1
"Industrias manufactureras (050)",132,1,40,37,37,17
"Suministro de electricidad, gas y agua (051)",2,,1,,1,
"Construcción (052)",29,,11,13,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",422,5,96,178,120,23
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,1,1,,
"Comercio al por mayor (055)",20,,5,7,6,2
"Comercio al por menor (056)",400,5,90,170,114,21
"Hoteles y restaurantes (057)",256,3,104,84,54,11
"Trans., almac. y comunicaciones (058)",19,1,12,3,3,
"Intermediación financiera (059)",3,,3,,,
"Activid.inmobil., empres. y alquileres (060)",38,,24,7,5,2
"Admin.pub. y defensa; p. segur.soc afil (061)",144,,80,55,8,1
"Enseñanza (062)",372,,54,223,93,2
"Servicios sociales y de salud (063)",67,,22,36,9,
"Otras activ. serv.comun.soc y personales (064)",102,,24,36,36,6
"Hogares privados con servicio doméstico (065)",303,11,141,84,44,23
"Actividad economica no especificada (067)",316,,104,113,63,36
"Desocupado (068)",166,7,109,39,9,2
,,,,,,
"URBANA (069)",5799,63,1859,2295,1285,297
"Agric., ganadería, caza y silvicultura (070)",661,15,156,163,200,127
"Pesca (071)",1,,,1,,
"Explotación de minas y canteras (072)",828,,271,420,134,3
"Industrias manufactureras (073)",259,3,71,94,68,23
"Suministro de electricidad, gas y agua (074)",13,,7,3,3,
"Construcción (075)",503,7,204,175,101,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",708,12,175,257,213,51
"Venta, mant.y rep. veh.autom.y motoc. (077)",38,,22,11,5,
"Comercio al por mayor (078)",44,,10,18,11,5
"Comercio al por menor (079)",626,12,143,228,197,46
"Hoteles y restaurantes (080)",235,4,84,84,52,11
"Trans., almac. y comunicaciones (081)",204,9,89,67,36,3
"Intermediación financiera (082)",11,,9,2,,
"Activid.inmobil., empres. y alquileres (083)",166,,75,67,21,3
"Admin.pub. y defensa; p. segur.soc afil (084)",378,,163,135,73,7
"Enseñanza (085)",722,,75,434,211,2
"Servicios sociales y de salud (086)",104,,28,55,18,3
"Otras activ. serv.comun.soc y personales (087)",134,,35,50,41,8
"Hogares privados con servicio doméstico (088)",137,7,70,45,12,3
"Actividad economica no especificada (090)",197,1,69,75,33,19
"Desocupado (091)",538,5,278,168,69,18
"Hombres (092)",4105,43,1328,1592,918,224
"Agric., ganadería, caza y silvicultura (093)",620,11,146,156,189,118
"Pesca (094)",1,,,1,,
"Explotación de minas y canteras (095)",811,,261,414,133,3
"Industrias manufactureras (096)",182,2,53,71,41,15
"Suministro de electricidad, gas y agua (097)",11,,6,3,2,
"Construcción (098)",477,7,196,162,96,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",355,8,97,109,109,32
"Venta, mant.y rep. veh.autom.y motoc. (100)",36,,21,10,5,
"Comercio al por mayor (101)",28,,5,14,6,3
"Comercio al por menor (102)",291,8,71,85,98,29
"Hoteles y restaurantes (103)",35,1,14,9,9,2
"Trans., almac. y comunicaciones (104)",188,8,80,64,33,3
"Intermediación financiera (105)",8,,6,2,,
"Activid.inmobil., empres. y alquileres (106)",137,,58,61,16,2
"Admin.pub. y defensa; p. segur.soc afil (107)",241,,86,84,65,6
"Enseñanza (108)",395,,30,239,126,
"Servicios sociales y de salud (109)",48,,12,23,10,3
"Otras activ. serv.comun.soc y personales (110)",39,,15,15,7,2
"Hogares privados con servicio doméstico (111)",7,1,3,2,1,
"Actividad economica no especificada (113)",96,1,39,35,15,6
"Desocupado (114)",454,4,226,142,66,16
"Mujeres (115)",1694,20,531,703,367,73
"Agric., ganadería, caza y silvicultura (116)",41,4,10,7,11,9
"Explotación de minas y canteras (118)",17,,10,6,1,
"Industrias manufactureras (119)",77,1,18,23,27,8
"Suministro de electricidad, gas y agua (120)",2,,1,,1,
"Construcción (121)",26,,8,13,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",353,4,78,148,104,19
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,1,,
"Comercio al por mayor (124)",16,,5,4,5,2
"Comercio al por menor (125)",335,4,72,143,99,17
"Hoteles y restaurantes (126)",200,3,70,75,43,9
"Trans., almac. y comunicaciones (127)",16,1,9,3,3,
"Intermediación financiera (128)",3,,3,,,
"Activid.inmobil., empres. y alquileres (129)",29,,17,6,5,1
"Admin.pub. y defensa; p. segur.soc afil (130)",137,,77,51,8,1
"Enseñanza (131)",327,,45,195,85,2
"Servicios sociales y de salud (132)",56,,16,32,8,
"Otras activ. serv.comun.soc y personales (133)",95,,20,35,34,6
"Hogares privados con servicio doméstico (134)",130,6,67,43,11,3
"Actividad economica no especificada (136)",101,,30,40,18,13
"Desocupado (137)",84,1,52,26,3,2
,,,,,,
"RURAL (138)",10670,195,3898,3556,2139,882
"Agric., ganadería, caza y silvicultura (139)",6350,161,2153,1840,1441,755
"Pesca (140)",1,1,,,,
"Explotación de minas y canteras (141)",1880,,726,882,261,11
"Industrias manufactureras (142)",238,1,99,78,42,18
"Construcción (144)",419,2,184,139,83,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",219,2,70,88,48,11
"Venta, mant.y rep. veh.autom.y motoc. (146)",37,,12,18,7,
"Comercio al por mayor (147)",14,,4,5,3,2
"Comercio al por menor (148)",168,2,54,65,38,9
"Hoteles y restaurantes (149)",97,,50,26,19,2
"Trans., almac. y comunicaciones (150)",136,,47,65,24,
"Activid.inmobil., empres. y alquileres (152)",105,,45,43,16,1
"Admin.pub. y defensa; p. segur.soc afil (153)",47,,15,23,9,
"Enseñanza (154)",118,,20,74,24,
"Servicios sociales y de salud (155)",17,,8,6,3,
"Otras activ. serv.comun.soc y personales (156)",18,,7,5,6,
"Hogares privados con servicio doméstico (157)",178,5,77,42,34,20
"Actividad economica no especificada (159)",337,2,117,109,71,38
"Desocupado (160)",510,21,280,136,58,15
"Hombres (161)",9464,155,3381,3221,1921,786
"Agric., ganadería, caza y silvicultura (162)",5963,133,1999,1752,1360,719
"Pesca (163)",1,1,,,,
"Explotación de minas y canteras (164)",1796,,677,853,256,10
"Industrias manufactureras (165)",183,1,77,64,32,9
"Construcción (167)",416,2,181,139,83,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",150,1,52,58,32,7
"Venta, mant.y rep. veh.autom.y motoc. (169)",37,,12,18,7,
"Comercio al por mayor (170)",10,,4,2,2,2
"Comercio al por menor (171)",103,1,36,38,23,5
"Hoteles y restaurantes (172)",41,,16,17,8,
"Trans., almac. y comunicaciones (173)",133,,44,65,24,
"Activid.inmobil., empres. y alquileres (175)",96,,38,42,16,
"Admin.pub. y defensa; p. segur.soc afil (176)",40,,12,19,9,
"Enseñanza (177)",73,,11,46,16,
"Servicios sociales y de salud (178)",6,,2,2,2,
"Otras activ. serv.comun.soc y personales (179)",11,,3,4,4,
"Hogares privados con servicio doméstico (180)",5,,3,1,1,
"Actividad economica no especificada (182)",122,2,43,36,26,15
"Desocupado (183)",428,15,223,123,52,15
"Mujeres (184)",1206,40,517,335,218,96
"Agric., ganadería, caza y silvicultura (185)",387,28,154,88,81,36
"Explotación de minas y canteras (187)",84,,49,29,5,1
"Industrias manufactureras (188)",55,,22,14,10,9
"Construcción (190)",3,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",69,1,18,30,16,4
"Comercio al por mayor (193)",4,,,3,1,
"Comercio al por menor (194)",65,1,18,27,15,4
"Hoteles y restaurantes (195)",56,,34,9,11,2
"Trans., almac. y comunicaciones (196)",3,,3,,,
"Activid.inmobil., empres. y alquileres (198)",9,,7,1,,1
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,3,4,,
"Enseñanza (200)",45,,9,28,8,
"Servicios sociales y de salud (201)",11,,6,4,1,
"Otras activ. serv.comun.soc y personales (202)",7,,4,1,2,
"Hogares privados con servicio doméstico (203)",173,5,74,41,33,20
"Actividad economica no especificada (205)",215,,74,73,45,23
"Desocupado (206)",82,6,57,13,6,
