"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (066)",127,,,,4,43,58,22
"De 40 a 44 años (067)",114,,,,12,38,45,19
"De 45 a 49 años (068)",111,,,,19,55,15,22
"De 50 y más años (069)",499,15,47,116,122,64,6,129
"PEA (070)",306,,6,15,40,82,80,83
"De 15 a 19 años (072)",6,,,,,,4,2
"De 20 a 24 años (073)",18,,,,,,8,10
"De 25 a 29 años (074)",29,,,,,1,14,14
"De 30 a 34 años (075)",38,,,,,6,17,15
"De 35 a 39 años (076)",44,,,,3,18,15,8
"De 40 a 44 años (077)",46,,,,7,16,17,6
"De 45 a 49 años (078)",39,,,,2,22,4,11
"De 50 y más años (079)",86,,6,15,28,19,1,17
"Ocupada (080)",304,,6,15,40,82,79,82
"De 15 a 19 años (082)",6,,,,,,4,2
"De 20 a 24 años (083)",18,,,,,,8,10
"De 25 a 29 años (084)",29,,,,,1,14,14
"De 30 a 34 años (085)",38,,,,,6,17,15
"De 35 a 39 años (086)",43,,,,3,18,14,8
"De 40 a 44 años (087)",46,,,,7,16,17,6
"De 45 a 49 años (088)",39,,,,2,22,4,11
"De 50 y más años (089)",85,,6,15,28,19,1,16
"Desocupada (090)",2,,,,,,1,1
"De 35 a 39 años (096)",1,,,,,,1,
"De 50 y más años (099)",1,,,,,,,1
"No PEA (100)",866,15,41,101,117,133,238,221
"De 15 a 19 años (102)",18,,,,,,10,8
"De 20 a 24 años (103)",61,,,,,,34,27
"De 25 a 29 años (104)",77,,,,,1,56,20
"De 30 a 34 años (105)",74,,,,,7,51,16
"De 35 a 39 años (106)",83,,,,1,25,43,14
"De 40 a 44 años (107)",68,,,,5,22,28,13
"De 45 a 49 años (108)",72,,,,17,33,11,11
"De 50 y más años (109)",413,15,41,101,94,45,5,112
,,,,,,,,
"RURAL (120)",1024,5,22,57,112,236,401,191
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",28,,,,,,20,8
"De 20 a 24 años (123)",96,,,,,,68,28
"De 25 a 29 años (124)",115,,,,,2,87,26
"De 30 a 34 años (125)",118,,,,,12,93,13
"De 35 a 39 años (126)",130,,,,1,44,74,11
"De 40 a 44 años (127)",103,,,,3,49,42,9
"De 45 a 49 años (128)",76,,,,9,52,8,7
"De 50 y más años (129)",356,5,22,57,99,77,9,87
"PEA (130)",123,,1,5,8,39,47,23
"De 15 a 19 años (132)",1,,,,,,1,
"De 20 a 24 años (133)",9,,,,,,5,4
"De 25 a 29 años (134)",15,,,,,,9,6
"De 30 a 34 años (135)",18,,,,,1,14,3
"De 35 a 39 años (136)",21,,,,,7,12,2
"De 40 a 44 años (137)",17,,,,,9,5,3
"De 45 a 49 años (138)",10,,,,2,7,1,
"De 50 y más años (139)",32,,1,5,6,15,,5
"Ocupada (140)",119,,1,5,8,39,47,19
"De 15 a 19 años (142)",1,,,,,,1,
"De 20 a 24 años (143)",8,,,,,,5,3
"De 25 a 29 años (144)",15,,,,,,9,6
"De 30 a 34 años (145)",17,,,,,1,14,2
"De 35 a 39 años (146)",21,,,,,7,12,2
"De 40 a 44 años (147)",16,,,,,9,5,2
"De 45 a 49 años (148)",10,,,,2,7,1,
"De 50 y más años (149)",31,,1,5,6,15,,4
"Desocupada (150)",4,,,,,,,4
"De 20 a 24 años (153)",1,,,,,,,1
"De 30 a 34 años (155)",1,,,,,,,1
"De 40 a 44 años (157)",1,,,,,,,1
"De 50 y más años (159)",1,,,,,,,1
"No PEA (160)",901,5,21,52,104,197,354,168
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",27,,,,,,19,8
"De 20 a 24 años (163)",87,,,,,,63,24
"De 25 a 29 años (164)",100,,,,,2,78,20
"De 30 a 34 años (165)",100,,,,,11,79,10
"De 35 a 39 años (166)",109,,,,1,37,62,9
"De 40 a 44 años (167)",86,,,,3,40,37,6
"De 45 a 49 años (168)",66,,,,7,45,7,7
"De 50 y más años (169)",324,5,21,52,93,62,9,82
