"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",45,40,,35,4,1,,,,,5,46
"De 20 a 24 años (023)",261,203,3,135,49,15,1,,,,58,283
"De 25 a 29 años (024)",378,310,,128,108,50,22,1,1,,68,602
"De 30 a 34 años (025)",405,377,3,105,115,69,64,20,1,,28,948
"De 35 a 39 años (026)",383,371,3,47,87,89,104,32,9,,12,1217
"De 40 a 44 años (027)",333,323,4,22,53,49,126,55,11,3,10,1299
"De 45 a 49 años (028)",274,271,4,20,37,48,86,52,18,6,3,1171
"De 50 y más años (029)",558,541,3,38,65,71,138,122,78,26,17,2701
"Desocupada (030)",66,55,,27,7,7,7,6,1,,11,138
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (033)",18,14,,10,2,2,,,,,4,20
"De 25 a 29 años (034)",9,7,,5,2,,,,,,2,9
"De 30 a 34 años (035)",11,10,,3,2,3,2,,,,1,25
"De 35 a 39 años (036)",7,5,,,1,1,,3,,,2,24
"De 40 a 44 años (037)",4,4,,,,,2,2,,,,21
"De 45 a 49 años (038)",1,1,,,,,,1,,,,6
"De 50 y más años (039)",8,8,,3,,1,3,,1,,,27
"No PEA (040)",14671,14190,65,2167,2217,2133,3471,2471,1293,373,481,59148
"De 12 a 14 años (041)",25,15,2,10,3,,,,,,10,16
"De 15 a 19 años (042)",570,519,7,421,82,9,,,,,51,612
"De 20 a 24 años (043)",1775,1626,15,748,577,232,51,3,,,149,2834
"De 25 a 29 años (044)",1910,1832,3,362,563,508,355,37,4,,78,4790
"De 30 a 34 años (045)",1785,1738,5,164,322,386,636,198,27,,47,6241
"De 35 a 39 años (046)",1764,1747,3,90,191,297,651,380,122,13,17,7870
"De 40 a 44 años (047)",1262,1242,2,67,78,134,376,379,164,42,20,6571
"De 45 a 49 años (048)",1107,1093,5,49,62,116,284,292,228,57,14,6204
"De 50 y más años (049)",4473,4378,23,256,339,451,1118,1182,748,261,95,24010
,,,,,,,,,,,,
"URBANA (060)",4825,4566,31,918,987,768,998,551,251,62,259,15889
"De 12 a 14 años (061)",8,4,1,3,,,,,,,4,3
"De 15 a 19 años (062)",136,124,2,103,16,3,,,,,12,144
"De 20 a 24 años (063)",607,515,5,297,156,49,8,,,,92,789
"De 25 a 29 años (064)",685,633,2,225,210,129,58,5,4,,52,1343
"De 30 a 34 años (065)",706,672,3,117,228,165,138,20,1,,34,1797
"De 35 a 39 años (066)",634,625,3,40,142,158,217,53,12,,9,2191
"De 40 a 44 años (067)",476,459,3,37,67,65,162,105,18,2,17,1922
"De 45 a 49 años (068)",407,399,3,19,45,65,137,81,45,4,8,1863
"De 50 y más años (069)",1166,1135,9,77,123,134,278,287,171,56,31,5837
"PEA (070)",1403,1300,15,296,313,222,284,117,42,11,103,4028
"De 12 a 14 años (071)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (072)",18,18,,15,2,1,,,,,,22
"De 20 a 24 años (073)",140,106,3,82,17,4,,,,,34,128
"De 25 a 29 años (074)",195,165,,73,55,24,11,1,1,,30,317
"De 30 a 34 años (075)",241,227,1,64,83,45,29,5,,,14,517
"De 35 a 39 años (076)",213,208,3,21,59,58,52,14,1,,5,634
"De 40 a 44 años (077)",195,187,3,12,39,32,71,29,1,,8,686
"De 45 a 49 años (078)",164,162,3,11,28,32,55,23,10,,2,637
"De 50 y más años (079)",235,226,2,17,30,26,66,45,29,11,9,1086
"Ocupada (080)",1378,1276,15,287,310,220,279,112,42,11,102,3955
"De 12 a 14 años (081)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (082)",15,15,,12,2,1,,,,,,19
"De 20 a 24 años (083)",137,103,3,79,17,4,,,,,34,125
"De 25 a 29 años (084)",192,163,,72,54,24,11,1,1,,29,314
"De 30 a 34 años (085)",235,221,1,62,82,43,28,5,,,14,503
"De 35 a 39 años (086)",210,205,3,21,58,58,52,12,1,,5,619
"De 40 a 44 años (087)",192,184,3,12,39,32,70,27,1,,8,670
"De 45 a 49 años (088)",163,161,3,11,28,32,55,22,10,,2,631
"De 50 y más años (089)",232,223,2,17,30,26,63,45,29,11,9,1073
"Desocupada (090)",25,24,,9,3,2,5,5,,,1,73
"De 15 a 19 años (092)",3,3,,3,,,,,,,,3
"De 20 a 24 años (093)",3,3,,3,,,,,,,,3
"De 25 a 29 años (094)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (095)",6,6,,2,1,2,1,,,,,14
"De 35 a 39 años (096)",3,3,,,1,,,2,,,,15
"De 40 a 44 años (097)",3,3,,,,,1,2,,,,16
"De 45 a 49 años (098)",1,1,,,,,,1,,,,6
"De 50 y más años (099)",3,3,,,,,3,,,,,13
"No PEA (100)",3422,3266,16,622,674,546,714,434,209,51,156,11861
"De 12 a 14 años (101)",6,3,1,2,,,,,,,3,2
"De 15 a 19 años (102)",118,106,2,88,14,2,,,,,12,122
"De 20 a 24 años (103)",467,409,2,215,139,45,8,,,,58,661
"De 25 a 29 años (104)",490,468,2,152,155,105,47,4,3,,22,1026
"De 30 a 34 años (105)",465,445,2,53,145,120,109,15,1,,20,1280
"De 35 a 39 años (106)",421,417,,19,83,100,165,39,11,,4,1557
"De 40 a 44 años (107)",281,272,,25,28,33,91,76,17,2,9,1236
"De 45 a 49 años (108)",243,237,,8,17,33,82,58,35,4,6,1226
"De 50 y más años (109)",931,909,7,60,93,108,212,242,142,45,22,4751
,,,,,,,,,,,,
"RURAL (120)",12551,12116,54,1807,1755,1764,3021,2208,1161,346,435,51665
"De 12 a 14 años (121)",20,12,1,8,3,,,,,,8,14
"De 15 a 19 años (122)",486,441,5,359,70,7,,,,,45,520
"De 20 a 24 años (123)",1447,1328,13,596,472,200,44,3,,,119,2348
"De 25 a 29 años (124)",1612,1516,1,270,463,429,319,33,1,,96,4058
"De 30 a 34 años (125)",1495,1453,5,155,211,293,564,198,27,,42,5417
"De 35 a 39 años (126)",1520,1498,3,97,137,229,538,362,119,13,22,6920
"De 40 a 44 años (127)",1123,1110,3,52,64,118,342,331,157,43,13,5969
"De 45 a 49 años (128)",975,966,6,50,54,99,233,264,201,59,9,5518
"De 50 y más años (129)",3873,3792,17,220,281,389,981,1017,656,231,81,20901
"PEA (130)",1302,1192,5,262,212,177,264,171,77,24,110,4378
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",34,28,,26,2,,,,,,6,30
"De 20 a 24 años (133)",139,111,,63,34,13,1,,,,28,175
"De 25 a 29 años (134)",192,152,,60,55,26,11,,,,40,294
"De 30 a 34 años (135)",175,160,2,44,34,27,37,15,1,,15,456
"De 35 a 39 años (136)",177,168,,26,29,32,52,21,8,,9,607
"De 40 a 44 años (137)",142,140,1,10,14,17,57,28,10,3,2,634
"De 45 a 49 años (138)",111,110,1,9,9,16,31,30,8,6,1,540
"De 50 y más años (139)",331,323,1,24,35,46,75,77,50,15,8,1642
"Ocupada (140)",1261,1161,5,244,208,172,262,170,76,24,100,4313
"De 15 a 19 años (142)",30,25,,23,2,,,,,,5,27
"De 20 a 24 años (143)",124,100,,56,32,11,1,,,,24,158
"De 25 a 29 años (144)",186,147,,56,54,26,11,,,,39,288
"De 30 a 34 años (145)",170,156,2,43,33,26,36,15,1,,14,445
"De 35 a 39 años (146)",173,166,,26,29,31,52,20,8,,7,598
"De 40 a 44 años (147)",141,139,1,10,14,17,56,28,10,3,2,629
"De 45 a 49 años (148)",111,110,1,9,9,16,31,30,8,6,1,540
"De 50 y más años (149)",326,318,1,21,35,45,75,77,49,15,8,1628
"Desocupada (150)",41,31,,18,4,5,2,1,1,,10,65
"De 12 a 14 años (151)",1,,,,,,,,,,1,
"De 15 a 19 años (152)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (153)",15,11,,7,2,2,,,,,4,17
"De 25 a 29 años (154)",6,5,,4,1,,,,,,1,6
"De 30 a 34 años (155)",5,4,,1,1,1,1,,,,1,11
"De 35 a 39 años (156)",4,2,,,,1,,1,,,2,9
"De 40 a 44 años (157)",1,1,,,,,1,,,,,5
"De 50 y más años (159)",5,5,,3,,1,,,1,,,14
"No PEA (160)",11249,10924,49,1545,1543,1587,2757,2037,1084,322,325,47287
"De 12 a 14 años (161)",19,12,1,8,3,,,,,,7,14
"De 15 a 19 años (162)",452,413,5,333,68,7,,,,,39,490
"De 20 a 24 años (163)",1308,1217,13,533,438,187,43,3,,,91,2173
"De 25 a 29 años (164)",1420,1364,1,210,408,403,308,33,1,,56,3764
"De 30 a 34 años (165)",1320,1293,3,111,177,266,527,183,26,,27,4961
"De 35 a 39 años (166)",1343,1330,3,71,108,197,486,341,111,13,13,6313
"De 40 a 44 años (167)",981,970,2,42,50,101,285,303,147,40,11,5335
"De 45 a 49 años (168)",864,856,5,41,45,83,202,234,193,53,8,4978
"De 50 y más años (169)",3542,3469,16,196,246,343,906,940,606,216,73,19259
