"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (045)",85,360,335,14,93.1,3.9,
"De 35 a 39 años (046)",69,357,321,9,89.9,2.5,
"De 40 a 44 años (047)",51,289,268,2,92.7,0.7,
"De 45 a 49 años (048)",38,218,191,,87.6,,
"De 50 y más años (049)",114,667,520,,78,,
,,,,,,,
"URBANA (060)",391,900,850,29,94.4,3.2,
"De 12 a 14 años (061)",47,1,1,1,100,100,
"De 15 a 19 años (062)",61,25,25,9,100,36,
"De 20 a 24 años (063)",48,64,61,6,95.3,9.4,
"De 25 a 29 años (064)",60,122,116,7,95.1,5.7,
"De 30 a 34 años (065)",58,139,134,2,96.4,1.4,
"De 35 a 39 años (066)",33,120,118,3,98.3,2.5,
"De 40 a 44 años (067)",33,139,137,1,98.6,0.7,
"De 45 a 49 años (068)",20,95,87,,91.6,,
"De 50 y más años (069)",31,195,171,,87.7,,
"PEA (070)",143,300,293,7,97.7,2.3,
"De 12 a 14 años (071)",3,,,,,,
"De 15 a 19 años (072)",7,4,4,1,100,25,
"De 20 a 24 años (073)",17,27,27,1,100,3.7,
"De 25 a 29 años (074)",25,28,28,2,100,7.1,
"De 30 a 34 años (075)",36,59,58,1,98.3,1.7,
"De 35 a 39 años (076)",19,49,48,1,98,2,
"De 40 a 44 años (077)",18,59,58,1,98.3,1.7,
"De 45 a 49 años (078)",12,42,38,,90.5,,
"De 50 y más años (079)",6,32,32,,100,,
"Ocupada (080)",138,298,291,7,97.7,2.3,
"De 12 a 14 años (081)",2,,,,,,
"De 15 a 19 años (082)",6,4,4,1,100,25,
"De 20 a 24 años (083)",16,27,27,1,100,3.7,
"De 25 a 29 años (084)",23,26,26,2,100,7.7,
"De 30 a 34 años (085)",36,59,58,1,98.3,1.7,
"De 35 a 39 años (086)",19,49,48,1,98,2,
"De 40 a 44 años (087)",18,59,58,1,98.3,1.7,
"De 45 a 49 años (088)",12,42,38,,90.5,,
"De 50 y más años (089)",6,32,32,,100,,
"Desocupada (090)",5,2,2,,100,,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",1,,,,,,
"De 20 a 24 años (093)",1,,,,,,
"De 25 a 29 años (094)",2,2,2,,100,,
"No PEA (100)",248,600,557,22,92.8,3.7,
"De 12 a 14 años (101)",44,1,1,1,100,100,
"De 15 a 19 años (102)",54,21,21,8,100,38.1,
"De 20 a 24 años (103)",31,37,34,5,91.9,13.5,
"De 25 a 29 años (104)",35,94,88,5,93.6,5.3,
"De 30 a 34 años (105)",22,80,76,1,95,1.3,
"De 35 a 39 años (106)",14,71,70,2,98.6,2.8,
"De 40 a 44 años (107)",15,80,79,,98.8,,
"De 45 a 49 años (108)",8,53,49,,92.5,,
"De 50 y más años (109)",25,163,139,,85.3,,
,,,,,,,
"RURAL (120)",749,2262,1975,79,87.3,3.5,
"De 12 a 14 años (121)",101,5,5,2,100,40,
"De 15 a 19 años (122)",130,103,95,19,92.2,18.4,
"De 20 a 24 años (123)",93,156,149,19,95.5,12.2,
"De 25 a 29 años (124)",101,333,308,16,92.5,4.8,
"De 30 a 34 años (125)",72,307,279,13,90.9,4.2,
"De 35 a 39 años (126)",65,313,278,7,88.8,2.2,
"De 40 a 44 años (127)",53,292,264,3,90.4,1,
"De 45 a 49 años (128)",36,197,170,,86.3,,
"De 50 y más años (129)",98,556,427,,76.8,,
"PEA (130)",90,288,262,5,91,1.7,
"De 15 a 19 años (132)",6,8,8,,100,,
"De 20 a 24 años (133)",19,26,26,3,100,11.5,
"De 25 a 29 años (134)",14,33,32,1,97,3,
"De 30 a 34 años (135)",9,27,20,,74.1,,
"De 35 a 39 años (136)",10,27,27,,100,,
"De 40 a 44 años (137)",17,83,75,1,90.4,1.2,
"De 45 a 49 años (138)",6,32,28,,87.5,,
"De 50 y más años (139)",9,52,46,,88.5,,
"Ocupada (140)",90,288,262,5,91,1.7,
"De 15 a 19 años (142)",6,8,8,,100,,
"De 20 a 24 años (143)",19,26,26,3,100,11.5,
"De 25 a 29 años (144)",14,33,32,1,97,3,
"De 30 a 34 años (145)",9,27,20,,74.1,,
"De 35 a 39 años (146)",10,27,27,,100,,
"De 40 a 44 años (147)",17,83,75,1,90.4,1.2,
"De 45 a 49 años (148)",6,32,28,,87.5,,
"De 50 y más años (149)",9,52,46,,88.5,,
"No PEA (160)",659,1974,1713,74,86.8,3.7,
"De 12 a 14 años (161)",101,5,5,2,100,40,
"De 15 a 19 años (162)",124,95,87,19,91.6,20,
"De 20 a 24 años (163)",74,130,123,16,94.6,12.3,
"De 25 a 29 años (164)",87,300,276,15,92,5,
"De 30 a 34 años (165)",63,280,259,13,92.5,4.6,
"De 35 a 39 años (166)",55,286,251,7,87.8,2.4,
"De 40 a 44 años (167)",36,209,189,2,90.4,1,
"De 45 a 49 años (168)",30,165,142,,86.1,,
"De 50 y más años (169)",89,504,381,,75.6,,
