"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",394,388,339,42,6,,1,,,,6,58
"De 20 a 24 años (023)",742,682,369,211,80,20,2,,,,60,440
"De 25 a 29 años (024)",659,595,159,157,187,57,30,5,,,64,860
"De 30 a 34 años (025)",584,560,65,108,174,109,94,9,,1,24,1260
"De 35 a 39 años (026)",495,487,41,64,99,103,130,43,7,,8,1477
"De 40 a 44 años (027)",410,401,27,32,58,65,122,71,19,7,9,1574
"De 45 a 49 años (028)",291,290,14,18,38,51,71,57,35,6,1,1285
"De 50 y más años (029)",687,682,41,50,43,74,181,143,88,62,5,3512
"Desocupada (030)",583,534,284,80,66,36,43,10,13,2,49,706
"De 12 a 14 años (031)",5,5,5,,,,,,,,,
"De 15 a 19 años (032)",122,121,113,7,1,,,,,,1,9
"De 20 a 24 años (033)",168,146,102,29,9,3,2,1,,,22,70
"De 25 a 29 años (034)",94,83,37,20,18,6,2,,,,11,83
"De 30 a 34 años (035)",59,52,11,10,16,6,7,1,1,,7,104
"De 35 a 39 años (036)",49,45,8,5,16,9,5,1,1,,4,100
"De 40 a 44 años (037)",30,28,3,4,4,1,13,1,2,,2,97
"De 45 a 49 años (038)",21,21,3,2,1,3,4,3,5,,,93
"De 50 y más años (039)",35,33,2,3,1,8,10,3,4,2,2,150
"No PEA (040)",12928,12507,4487,1845,1705,1269,1566,900,488,247,421,28597
"De 12 a 14 años (041)",1498,1490,1482,6,2,,,,,,8,10
"De 15 a 19 años (042)",1948,1908,1700,180,23,4,1,,,,40,242
"De 20 a 24 años (043)",2083,1935,717,769,342,85,18,4,,,148,1809
"De 25 a 29 años (044)",1616,1509,195,445,492,254,116,6,1,,107,2726
"De 30 a 34 años (045)",1193,1148,95,158,324,279,247,36,7,2,45,3024
"De 35 a 39 años (046)",1094,1065,63,92,199,257,314,116,20,4,29,3575
"De 40 a 44 años (047)",767,756,50,46,98,119,238,130,59,16,11,3150
"De 45 a 49 años (048)",624,620,33,36,55,78,165,135,79,39,4,3067
"De 50 y más años (049)",2105,2076,152,113,170,193,467,473,322,186,29,10994
,,,,,,,,,,,,
"URBANA (060)",11723,11270,3872,1906,1796,1254,1379,632,300,131,453,23349
"De 12 a 14 años (061)",982,978,970,6,2,,,,,,4,10
"De 15 a 19 años (062)",1651,1620,1441,154,20,4,1,,,,31,210
"De 20 a 24 años (063)",2188,2025,852,766,312,78,14,3,,,163,1702
"De 25 a 29 años (064)",1720,1588,264,475,521,223,96,8,1,,132,2649
"De 30 a 34 años (065)",1308,1259,100,202,403,293,234,24,2,1,49,3075
"De 35 a 39 años (066)",1169,1137,73,117,244,279,323,85,13,3,32,3532
"De 40 a 44 años (067)",785,774,58,58,115,130,246,114,40,13,11,2963
"De 45 a 49 años (068)",587,585,29,37,73,91,160,113,67,15,2,2620
"De 50 y más años (069)",1333,1304,85,91,106,156,305,285,177,99,29,6588
"PEA (070)",3419,3250,968,571,586,379,436,192,83,35,169,7113
"De 12 a 14 años (071)",33,32,32,,,,,,,,1,
"De 15 a 19 años (072)",378,373,336,32,5,,,,,,5,42
"De 20 a 24 años (073)",658,597,333,181,63,15,4,1,,,61,375
"De 25 a 29 años (074)",560,502,128,136,166,45,23,4,,,58,725
"De 30 a 34 años (075)",475,455,49,93,151,87,70,4,1,,20,989
"De 35 a 39 años (076)",408,398,36,56,94,88,99,23,2,,10,1106
"De 40 a 44 años (077)",310,303,22,28,48,52,94,42,12,5,7,1120
"De 45 a 49 años (078)",236,236,12,15,35,38,59,46,28,3,,1027
"De 50 y más años (079)",361,354,20,30,24,54,87,72,40,27,7,1729
"Ocupada (080)",2963,2828,767,501,525,350,396,182,73,34,135,6498
"De 12 a 14 años (081)",31,30,30,,,,,,,,1,
"De 15 a 19 años (082)",290,286,256,26,4,,,,,,4,34
"De 20 a 24 años (083)",537,491,263,156,56,14,2,,,,46,319
"De 25 a 29 años (084)",484,434,100,120,149,40,21,4,,,50,651
"De 30 a 34 años (085)",427,411,42,84,135,83,64,3,,,16,897
"De 35 a 39 años (086)",365,358,29,51,80,80,94,22,2,,7,1022
"De 40 a 44 años (087)",281,275,19,24,44,51,81,41,10,5,6,1023
"De 45 a 49 años (088)",216,216,9,13,34,35,55,43,24,3,,942
"De 50 y más años (089)",332,327,19,27,23,47,79,69,37,26,5,1610
"Desocupada (090)",456,422,201,70,61,29,40,10,10,1,34,615
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",88,87,80,6,1,,,,,,1,8
"De 20 a 24 años (093)",121,106,70,25,7,1,2,1,,,15,56
"De 25 a 29 años (094)",76,68,28,16,17,5,2,,,,8,74
"De 30 a 34 años (095)",48,44,7,9,16,4,6,1,1,,4,92
"De 35 a 39 años (096)",43,40,7,5,14,8,5,1,,,3,84
"De 40 a 44 años (097)",29,28,3,4,4,1,13,1,2,,1,97
"De 45 a 49 años (098)",20,20,3,2,1,3,4,3,4,,,85
"De 50 y más años (099)",29,27,1,3,1,7,8,3,3,1,2,119
"No PEA (100)",8304,8020,2904,1335,1210,875,943,440,217,96,284,16236
"De 12 a 14 años (101)",949,946,938,6,2,,,,,,3,10
"De 15 a 19 años (102)",1273,1247,1105,122,15,4,1,,,,26,168
"De 20 a 24 años (103)",1530,1428,519,585,249,63,10,2,,,102,1327
"De 25 a 29 años (104)",1160,1086,136,339,355,178,73,4,1,,74,1924
"De 30 a 34 años (105)",833,804,51,109,252,206,164,20,1,1,29,2086
"De 35 a 39 años (106)",761,739,37,61,150,191,224,62,11,3,22,2426
"De 40 a 44 años (107)",475,471,36,30,67,78,152,72,28,8,4,1843
"De 45 a 49 años (108)",351,349,17,22,38,53,101,67,39,12,2,1593
"De 50 y más años (109)",972,950,65,61,82,102,218,213,137,72,22,4859
,,,,,,,,,,,,
"RURAL (120)",6093,5898,1996,701,660,530,861,606,350,194,195,16420
"De 12 a 14 años (121)",564,559,559,,,,,,,,5,
"De 15 a 19 años (122)",813,797,711,75,10,,1,,,,16,99
"De 20 a 24 años (123)",805,738,336,243,119,30,8,2,,,67,617
"De 25 a 29 años (124)",649,599,127,147,176,94,52,3,,,50,1020
"De 30 a 34 años (125)",528,501,71,74,111,101,114,22,6,2,27,1313
"De 35 a 39 años (126)",469,460,39,44,70,90,126,75,15,1,9,1620
"De 40 a 44 años (127)",422,411,22,24,45,55,127,88,40,10,11,1858
"De 45 a 49 años (128)",349,346,21,19,21,41,80,82,52,30,3,1825
"De 50 y más años (129)",1494,1487,110,75,108,119,353,334,237,151,7,8068
"PEA (130)",1469,1411,413,191,165,136,238,146,79,43,58,4059
"De 12 a 14 años (131)",15,15,15,,,,,,,,,
"De 15 a 19 años (132)",138,136,116,17,2,,1,,,,2,25
"De 20 a 24 años (133)",252,231,138,59,26,8,,,,,21,135
"De 25 a 29 años (134)",193,176,68,41,39,18,9,1,,,17,218
"De 30 a 34 años (135)",168,157,27,25,39,28,31,6,,1,11,375
"De 35 a 39 años (136)",136,134,13,13,21,24,36,21,6,,2,471
"De 40 a 44 años (137)",130,126,8,8,14,14,41,30,9,2,4,551
"De 45 a 49 años (138)",76,75,5,5,4,16,16,14,12,3,1,351
"De 50 y más años (139)",361,361,23,23,20,28,104,74,52,37,,1933
"Ocupada (140)",1342,1299,330,181,160,129,235,146,76,42,43,3968
"De 12 a 14 años (141)",12,12,12,,,,,,,,,
"De 15 a 19 años (142)",104,102,83,16,2,,1,,,,2,24
"De 20 a 24 años (143)",205,191,106,55,24,6,,,,,14,121
"De 25 a 29 años (144)",175,161,59,37,38,17,9,1,,,14,209
"De 30 a 34 años (145)",157,149,23,24,39,26,30,6,,1,8,363
"De 35 a 39 años (146)",130,129,12,13,19,23,36,21,5,,1,455
"De 40 a 44 años (147)",129,126,8,8,14,14,41,30,9,2,3,551
"De 45 a 49 años (148)",75,74,5,5,4,16,16,14,11,3,1,343
"De 50 y más años (149)",355,355,22,23,20,27,102,74,51,36,,1902
"Desocupada (150)",127,112,83,10,5,7,3,,3,1,15,91
"De 12 a 14 años (151)",3,3,3,,,,,,,,,
"De 15 a 19 años (152)",34,34,33,1,,,,,,,,1
"De 20 a 24 años (153)",47,40,32,4,2,2,,,,,7,14
"De 25 a 29 años (154)",18,15,9,4,1,1,,,,,3,9
"De 30 a 34 años (155)",11,8,4,1,,2,1,,,,3,12
"De 35 a 39 años (156)",6,5,1,,2,1,,,1,,1,16
"De 40 a 44 años (157)",1,,,,,,,,,,1,
"De 45 a 49 años (158)",1,1,,,,,,,1,,,8
"De 50 y más años (159)",6,6,1,,,1,2,,1,1,,31
"No PEA (160)",4624,4487,1583,510,495,394,623,460,271,151,137,12361
"De 12 a 14 años (161)",549,544,544,,,,,,,,5,
"De 15 a 19 años (162)",675,661,595,58,8,,,,,,14,74
"De 20 a 24 años (163)",553,507,198,184,93,22,8,2,,,46,482
"De 25 a 29 años (164)",456,423,59,106,137,76,43,2,,,33,802
"De 30 a 34 años (165)",360,344,44,49,72,73,83,16,6,1,16,938
"De 35 a 39 años (166)",333,326,26,31,49,66,90,54,9,1,7,1149
"De 40 a 44 años (167)",292,285,14,16,31,41,86,58,31,8,7,1307
"De 45 a 49 años (168)",273,271,16,14,17,25,64,68,40,27,2,1474
"De 50 y más años (169)",1133,1126,87,52,88,91,249,260,185,114,7,6135
