"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",2888,,,,33,863,1529,463
"De 40 a 44 años (047)",2414,,,,167,1053,840,354
"De 45 a 49 años (048)",1991,,,21,429,963,274,304
"De 50 y más años (049)",10752,500,1462,2604,2908,1116,49,2113
,,,,,,,,
"URBANA (060)",46482,447,1378,2968,5361,9178,16064,11086
"De 12 a 14 años (061)",50,,,,,,6,44
"De 15 a 19 años (062)",1225,,,,,,730,495
"De 20 a 24 años (063)",4992,,,,,21,2930,2041
"De 25 a 29 años (064)",6121,,,,,341,3849,1931
"De 30 a 34 años (065)",6081,,,,4,1038,3702,1337
"De 35 a 39 años (066)",5684,,,,79,1829,2727,1049
"De 40 a 44 años (067)",5002,,,,402,2181,1576,843
"De 45 a 49 años (068)",3941,,,32,843,1926,484,656
"De 50 y más años (069)",13386,447,1378,2936,4033,1842,60,2690
"PEA (070)",21603,32,207,835,2507,5292,7418,5312
"De 12 a 14 años (071)",5,,,,,,2,3
"De 15 a 19 años (072)",318,,,,,,181,137
"De 20 a 24 años (073)",1971,,,,,11,1064,896
"De 25 a 29 años (074)",2921,,,,,196,1649,1076
"De 30 a 34 años (075)",3261,,,,2,612,1857,790
"De 35 a 39 años (076)",3291,,,,53,1120,1479,639
"De 40 a 44 años (077)",2967,,,,262,1290,883,532
"De 45 a 49 años (078)",2306,,,14,504,1122,277,389
"De 50 y más años (079)",4563,32,207,821,1686,941,26,850
"Ocupada (080)",20998,31,201,826,2468,5176,7201,5095
"De 12 a 14 años (081)",5,,,,,,2,3
"De 15 a 19 años (082)",296,,,,,,170,126
"De 20 a 24 años (083)",1854,,,,,10,1001,843
"De 25 a 29 años (084)",2796,,,,,192,1595,1009
"De 30 a 34 años (085)",3178,,,,2,598,1819,759
"De 35 a 39 años (086)",3218,,,,53,1090,1452,623
"De 40 a 44 años (087)",2889,,,,255,1258,862,514
"De 45 a 49 años (088)",2265,,,14,496,1099,275,381
"De 50 y más años (089)",4497,31,201,812,1662,929,25,837
"Desocupada (090)",605,1,6,9,39,116,217,217
"De 15 a 19 años (092)",22,,,,,,11,11
"De 20 a 24 años (093)",117,,,,,1,63,53
"De 25 a 29 años (094)",125,,,,,4,54,67
"De 30 a 34 años (095)",83,,,,,14,38,31
"De 35 a 39 años (096)",73,,,,,30,27,16
"De 40 a 44 años (097)",78,,,,7,32,21,18
"De 45 a 49 años (098)",41,,,,8,23,2,8
"De 50 y más años (099)",66,1,6,9,24,12,1,13
"No PEA (100)",24879,415,1171,2133,2854,3886,8646,5774
"De 12 a 14 años (101)",45,,,,,,4,41
"De 15 a 19 años (102)",907,,,,,,549,358
"De 20 a 24 años (103)",3021,,,,,10,1866,1145
"De 25 a 29 años (104)",3200,,,,,145,2200,855
"De 30 a 34 años (105)",2820,,,,2,426,1845,547
"De 35 a 39 años (106)",2393,,,,26,709,1248,410
"De 40 a 44 años (107)",2035,,,,140,891,693,311
"De 45 a 49 años (108)",1635,,,18,339,804,207,267
"De 50 y más años (109)",8823,415,1171,2115,2347,901,34,1840
,,,,,,,,
"RURAL (120)",8347,92,330,635,1092,1660,3009,1529
"De 12 a 14 años (121)",7,,,,,,2,5
"De 15 a 19 años (122)",202,,,,,,127,75
"De 20 a 24 años (123)",857,,,,,8,562,287
"De 25 a 29 años (124)",1058,,,,,49,731,278
"De 30 a 34 años (125)",1062,,,,1,186,675,200
"De 35 a 39 años (126)",993,,,,19,335,513,126
"De 40 a 44 años (127)",799,,,,70,357,266,106
"De 45 a 49 años (128)",680,,,5,160,338,108,69
"De 50 y más años (129)",2689,92,330,630,842,387,25,383
"PEA (130)",3283,7,39,143,407,864,1140,683
"De 15 a 19 años (132)",48,,,,,,30,18
"De 20 a 24 años (133)",302,,,,,5,173,124
"De 25 a 29 años (134)",444,,,,,31,267,146
"De 30 a 34 años (135)",487,,,,1,101,268,117
"De 35 a 39 años (136)",498,,,,12,181,232,73
"De 40 a 44 años (137)",420,,,,43,195,119,63
"De 45 a 49 años (138)",324,,,2,70,179,41,32
"De 50 y más años (139)",760,7,39,141,281,172,10,110
"Ocupada (140)",3234,7,38,141,405,853,1126,664
"De 15 a 19 años (142)",47,,,,,,30,17
"De 20 a 24 años (143)",290,,,,,5,168,117
"De 25 a 29 años (144)",435,,,,,31,262,142
"De 30 a 34 años (145)",479,,,,1,99,266,113
"De 35 a 39 años (146)",492,,,,12,179,230,71
"De 40 a 44 años (147)",418,,,,43,193,119,63
"De 45 a 49 años (148)",321,,,2,70,177,41,31
"De 50 y más años (149)",752,7,38,139,279,169,10,110
"Desocupada (150)",49,,1,2,2,11,14,19
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",12,,,,,,5,7
"De 25 a 29 años (154)",9,,,,,,5,4
"De 30 a 34 años (155)",8,,,,,2,2,4
"De 35 a 39 años (156)",6,,,,,2,2,2
"De 40 a 44 años (157)",2,,,,,2,,
"De 45 a 49 años (158)",3,,,,,2,,1
"De 50 y más años (159)",8,,1,2,2,3,,
"No PEA (160)",5064,85,291,492,685,796,1869,846
"De 12 a 14 años (161)",7,,,,,,2,5
"De 15 a 19 años (162)",154,,,,,,97,57
"De 20 a 24 años (163)",555,,,,,3,389,163
"De 25 a 29 años (164)",614,,,,,18,464,132
"De 30 a 34 años (165)",575,,,,,85,407,83
"De 35 a 39 años (166)",495,,,,7,154,281,53
"De 40 a 44 años (167)",379,,,,27,162,147,43
"De 45 a 49 años (168)",356,,,3,90,159,67,37
"De 50 y más años (169)",1929,85,291,489,561,215,15,273
