"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",19,73,72,,98.6,,
"De 45 a 49 años (038)",17,90,86,,95.6,,
"De 50 y más años (039)",31,173,157,,90.8,,
"No PEA (040)",26120,78996,68669,1421,86.9,1.8,
"De 12 a 14 años (041)",3482,28,27,7,96.4,25,
"De 15 a 19 años (042)",3874,627,616,204,98.2,32.5,
"De 20 a 24 años (043)",2990,2972,2859,362,96.2,12.2,
"De 25 a 29 años (044)",2415,4815,4598,292,95.5,6.1,
"De 30 a 34 años (045)",2042,5974,5648,236,94.5,4,
"De 35 a 39 años (046)",2004,7839,7209,194,92,2.5,
"De 40 a 44 años (047)",1713,8290,7603,90,91.7,1.1,
"De 45 a 49 años (048)",1462,8252,7295,36,88.4,0.4,
"De 50 y más años (049)",6138,40199,32814,,81.6,,
,,,,,,,
"URBANA (060)",8850,21971,20105,305,91.5,1.4,
"De 12 a 14 años (061)",837,5,5,1,100,20,
"De 15 a 19 años (062)",1189,139,139,39,100,28.1,
"De 20 a 24 años (063)",1108,716,700,75,97.8,10.5,
"De 25 a 29 años (064)",837,1140,1101,68,96.6,6,
"De 30 a 34 años (065)",724,1476,1444,49,97.8,3.3,
"De 35 a 39 años (066)",760,2128,2048,48,96.2,2.3,
"De 40 a 44 años (067)",668,2328,2244,21,96.4,0.9,
"De 45 a 49 años (068)",536,2159,2043,3,94.6,0.1,
"De 50 y más años (069)",2191,11880,10381,1,87.4,,
"PEA (070)",2965,7440,6977,85,93.8,1.1,
"De 12 a 14 años (071)",46,,,,,,
"De 15 a 19 años (072)",200,35,35,6,100,17.1,
"De 20 a 24 años (073)",344,189,184,13,97.4,6.9,
"De 25 a 29 años (074)",381,426,412,20,96.7,4.7,
"De 30 a 34 años (075)",354,629,621,14,98.7,2.2,
"De 35 a 39 años (076)",393,955,930,23,97.4,2.4,
"De 40 a 44 años (077)",357,1127,1090,7,96.7,0.6,
"De 45 a 49 años (078)",256,908,866,1,95.4,0.1,
"De 50 y más años (079)",634,3171,2839,1,89.5,,
"Ocupada (080)",2832,7260,6806,84,93.7,1.2,
"De 12 a 14 años (081)",42,,,,,,
"De 15 a 19 años (082)",177,30,30,6,100,20,
"De 20 a 24 años (083)",302,165,160,13,97,7.9,
"De 25 a 29 años (084)",360,410,396,19,96.6,4.6,
"De 30 a 34 años (085)",341,609,601,14,98.7,2.3,
"De 35 a 39 años (086)",382,926,902,23,97.4,2.5,
"De 40 a 44 años (087)",351,1103,1067,7,96.7,0.6,
"De 45 a 49 años (088)",250,882,840,1,95.2,0.1,
"De 50 y más años (089)",627,3135,2810,1,89.6,,
"Desocupada (090)",133,180,171,1,95,0.6,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",23,5,5,,100,,
"De 20 a 24 años (093)",42,24,24,,100,,
"De 25 a 29 años (094)",21,16,16,1,100,6.3,
"De 30 a 34 años (095)",13,20,20,,100,,
"De 35 a 39 años (096)",11,29,28,,96.6,,
"De 40 a 44 años (097)",6,24,23,,95.8,,
"De 45 a 49 años (098)",6,26,26,,100,,
"De 50 y más años (099)",7,36,29,,80.6,,
"No PEA (100)",5885,14531,13128,220,90.3,1.5,
"De 12 a 14 años (101)",791,5,5,1,100,20,
"De 15 a 19 años (102)",989,104,104,33,100,31.7,
"De 20 a 24 años (103)",764,527,516,62,97.9,11.8,
"De 25 a 29 años (104)",456,714,689,48,96.5,6.7,
"De 30 a 34 años (105)",370,847,823,35,97.2,4.1,
"De 35 a 39 años (106)",367,1173,1118,25,95.3,2.1,
"De 40 a 44 años (107)",311,1201,1154,14,96.1,1.2,
"De 45 a 49 años (108)",280,1251,1177,2,94.1,0.2,
"De 50 y más años (109)",1557,8709,7542,,86.6,,
,,,,,,,
"RURAL (120)",23348,73722,63834,1345,86.6,1.8,
"De 12 a 14 años (121)",2821,27,26,6,96.3,22.2,
"De 15 a 19 años (122)",3284,605,587,186,97,30.7,
"De 20 a 24 años (123)",2634,2788,2678,340,96.1,12.2,
"De 25 a 29 años (124)",2324,4703,4489,274,95.4,5.8,
"De 30 a 34 años (125)",2035,6103,5762,229,94.4,3.8,
"De 35 a 39 años (126)",1980,7837,7198,189,91.8,2.4,
"De 40 a 44 años (127)",1652,8136,7416,84,91.2,1,
"De 45 a 49 años (128)",1415,8200,7219,37,88,0.5,
"De 50 y más años (129)",5203,35323,28459,,80.6,,
"PEA (130)",3113,9257,8293,145,89.6,1.6,
"De 12 a 14 años (131)",130,4,4,,100,,
"De 15 a 19 años (132)",399,82,75,15,91.5,18.3,
"De 20 a 24 años (133)",408,343,335,41,97.7,12,
"De 25 a 29 años (134)",365,602,580,30,96.3,5,
"De 30 a 34 años (135)",363,976,937,28,96,2.9,
"De 35 a 39 años (136)",343,1171,1107,20,94.5,1.7,
"De 40 a 44 años (137)",250,1047,967,8,92.4,0.8,
"De 45 a 49 años (138)",233,1199,1101,3,91.8,0.3,
"De 50 y más años (139)",622,3833,3187,,83.1,,
"Ocupada (140)",2865,8843,7897,139,89.3,1.6,
"De 12 a 14 años (141)",102,3,3,,100,,
"De 15 a 19 años (142)",331,75,70,13,93.3,17.3,
"De 20 a 24 años (143)",363,302,294,41,97.4,13.6,
"De 25 a 29 años (144)",340,571,549,29,96.1,5.1,
"De 30 a 34 años (145)",343,931,893,25,95.9,2.7,
"De 35 a 39 años (146)",329,1132,1070,20,94.5,1.8,
"De 40 a 44 años (147)",237,998,918,8,92,0.8,
"De 45 a 49 años (148)",222,1135,1041,3,91.7,0.3,
"De 50 y más años (149)",598,3696,3059,,82.8,,
"Desocupada (150)",248,414,396,6,95.7,1.4,
"De 12 a 14 años (151)",28,1,1,,100,,
"De 15 a 19 años (152)",68,7,5,2,71.4,28.6,
"De 20 a 24 años (153)",45,41,41,,100,,
"De 25 a 29 años (154)",25,31,31,1,100,3.2,
"De 30 a 34 años (155)",20,45,44,3,97.8,6.7,
"De 35 a 39 años (156)",14,39,37,,94.9,,
"De 40 a 44 años (157)",13,49,49,,100,,
"De 45 a 49 años (158)",11,64,60,,93.8,,
"De 50 y más años (159)",24,137,128,,93.4,,
"No PEA (160)",20235,64465,55541,1200,86.2,1.9,
"De 12 a 14 años (161)",2691,23,22,6,95.7,26.1,
"De 15 a 19 años (162)",2885,523,512,171,97.9,32.7,
"De 20 a 24 años (163)",2226,2445,2343,299,95.8,12.2,
"De 25 a 29 años (164)",1959,4101,3909,244,95.3,5.9,
"De 30 a 34 años (165)",1672,5127,4825,201,94.1,3.9,
"De 35 a 39 años (166)",1637,6666,6091,169,91.4,2.5,
"De 40 a 44 años (167)",1402,7089,6449,76,91,1.1,
"De 45 a 49 años (168)",1182,7001,6118,34,87.4,0.5,
"De 50 y más años (169)",4581,31490,25272,,80.3,,
