"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Venta, mant.y rep. veh.autom.y motoc. (122)",8,2,1,2,1,2,,
"Comercio al por mayor (123)",18,2,,11,,5,,
"Comercio al por menor (124)",660,57,,505,13,85,,
"Hoteles y restaurantes (125)",224,32,3,165,10,14,,
"Trans., almac. y comunicaciones (126)",29,11,1,13,2,2,,
"Intermediación financiera (127)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (128)",35,24,,8,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",134,122,12,,,,,
"Enseñanza (130)",280,275,,5,,,,
"Servicios sociales y de salud (131)",88,84,,2,2,,,
"Otras activ. serv.comun.soc y personales (132)",159,18,6,133,,2,,
"Hogares privados con servicio doméstico (133)",74,,,,,,74,
"Actividad economica no especificada (135)",89,25,7,36,5,16,,
,,,,,,,,
"RURAL (136)",3372,142,488,1998,164,482,7,91
"Agric., ganadería, caza y silvicultura (137)",2889,3,376,1887,155,468,,
"Explotación de minas y canteras (139)",26,1,23,2,,,,
"Industrias manufactureras (140)",16,1,7,7,1,,,
"Suministro de electricidad, gas y agua (141)",32,3,29,,,,,
"Construcción (142)",41,2,28,9,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",50,4,2,38,3,3,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",7,3,2,2,,,,
"Comercio al por mayor (145)",5,1,,4,,,,
"Comercio al por menor (146)",38,,,32,3,3,,
"Hoteles y restaurantes (147)",17,7,,7,1,2,,
"Trans., almac. y comunicaciones (148)",45,13,6,23,2,1,,
"Activid.inmobil., empres. y alquileres (150)",17,13,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",14,9,5,,,,,
"Enseñanza (152)",65,63,,2,,,,
"Servicios sociales y de salud (153)",9,9,,,,,,
"Otras activ. serv.comun.soc y personales (154)",10,7,1,2,,,,
"Hogares privados con servicio doméstico (155)",7,,,,,,7,
"Actividad economica no especificada (157)",43,7,8,20,,8,,
"Desocupado (158)",91,,,,,,,91
"Hombres (159)",2583,88,401,1622,109,289,,74
"Agric., ganadería, caza y silvicultura (160)",2231,3,295,1548,102,283,,
"Explotación de minas y canteras (162)",26,1,23,2,,,,
"Industrias manufactureras (163)",13,1,7,5,,,,
"Suministro de electricidad, gas y agua (164)",32,3,29,,,,,
"Construcción (165)",41,2,28,9,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",31,3,2,23,2,1,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",6,2,2,2,,,,
"Comercio al por mayor (168)",4,1,,3,,,,
"Comercio al por menor (169)",21,,,18,2,1,,
"Hoteles y restaurantes (170)",6,4,,1,1,,,
"Trans., almac. y comunicaciones (171)",45,13,6,23,2,1,,
"Activid.inmobil., empres. y alquileres (173)",16,12,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",11,6,5,,,,,
"Enseñanza (175)",31,30,,1,,,,
"Servicios sociales y de salud (176)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (177)",4,2,1,1,,,,
"Actividad economica no especificada (180)",18,4,2,8,,4,,
"Desocupado (181)",74,,,,,,,74
"Mujeres (182)",789,54,87,376,55,193,7,17
"Agric., ganadería, caza y silvicultura (183)",658,,81,339,53,185,,
"Industrias manufactureras (186)",3,,,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",19,1,,15,1,2,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por mayor (191)",1,,,1,,,,
"Comercio al por menor (192)",17,,,14,1,2,,
"Hoteles y restaurantes (193)",11,3,,6,,2,,
"Activid.inmobil., empres. y alquileres (196)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",3,3,,,,,,
"Enseñanza (198)",34,33,,1,,,,
"Servicios sociales y de salud (199)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (200)",6,5,,1,,,,
"Hogares privados con servicio doméstico (201)",7,,,,,,7,
"Actividad economica no especificada (203)",25,3,6,12,,4,,
