"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",38,127,127,4,100,3.1,
"De 40 a 44 años (037)",33,142,134,,94.4,,
"De 45 a 49 años (038)",25,81,78,1,96.3,1.2,
"De 50 y más años (039)",41,242,212,,87.6,,
"No PEA (040)",38991,113797,100374,2059,88.2,1.8,
"De 12 a 14 años (041)",5798,25,25,4,100,16,
"De 15 a 19 años (042)",6474,761,743,245,97.6,32.2,
"De 20 a 24 años (043)",3901,3899,3821,526,98,13.5,
"De 25 a 29 años (044)",3257,6551,6410,488,97.8,7.4,
"De 30 a 34 años (045)",2967,9220,8867,387,96.2,4.2,
"De 35 a 39 años (046)",2840,11539,10938,261,94.8,2.3,
"De 40 a 44 años (047)",2288,11318,10406,118,91.9,1,
"De 45 a 49 años (048)",1916,11213,10155,30,90.6,0.3,
"De 50 y más años (049)",9550,59271,49009,,82.7,,
,,,,,,,
"URBANA (060)",24697,59504,54874,1127,92.2,1.9,
"De 12 a 14 años (061)",2707,14,13,1,92.9,7.1,
"De 15 a 19 años (062)",3848,362,352,102,97.2,28.2,
"De 20 a 24 años (063)",2803,2062,2035,253,98.7,12.3,
"De 25 a 29 años (064)",2562,3805,3749,284,98.5,7.5,
"De 30 a 34 años (065)",2548,5902,5743,263,97.3,4.5,
"De 35 a 39 años (066)",2361,7537,7274,143,96.5,1.9,
"De 40 a 44 años (067)",1805,7090,6721,61,94.8,0.9,
"De 45 a 49 años (068)",1415,6481,6073,19,93.7,0.3,
"De 50 y más años (069)",4648,26251,22914,1,87.3,,
"PEA (070)",8857,21422,20305,389,94.8,1.8,
"De 12 a 14 años (071)",168,3,2,1,66.7,33.3,
"De 15 a 19 años (072)",782,104,101,27,97.1,26,
"De 20 a 24 años (073)",1047,660,650,67,98.5,10.2,
"De 25 a 29 años (074)",1242,1504,1486,95,98.8,6.3,
"De 30 a 34 años (075)",1354,2628,2581,103,98.2,3.9,
"De 35 a 39 años (076)",1278,3556,3442,60,96.8,1.7,
"De 40 a 44 años (077)",992,3511,3337,28,95,0.8,
"De 45 a 49 años (078)",726,2909,2749,7,94.5,0.2,
"De 50 y más años (079)",1268,6547,5957,1,91,,
"Ocupada (080)",8520,20823,19745,372,94.8,1.8,
"De 12 a 14 años (081)",162,3,2,1,66.7,33.3,
"De 15 a 19 años (082)",731,95,92,24,96.8,25.3,
"De 20 a 24 años (083)",986,630,621,63,98.6,10,
"De 25 a 29 años (084)",1160,1409,1392,92,98.8,6.5,
"De 30 a 34 años (085)",1302,2517,2477,100,98.4,4,
"De 35 a 39 años (086)",1249,3457,3343,57,96.7,1.6,
"De 40 a 44 años (087)",974,3436,3269,28,95.1,0.8,
"De 45 a 49 años (088)",708,2848,2691,6,94.5,0.2,
"De 50 y más años (089)",1248,6428,5858,1,91.1,,
"Desocupada (090)",337,599,560,17,93.5,2.8,
"De 12 a 14 años (091)",6,,,,,,
"De 15 a 19 años (092)",51,9,9,3,100,33.3,
"De 20 a 24 años (093)",61,30,29,4,96.7,13.3,
"De 25 a 29 años (094)",82,95,94,3,98.9,3.2,
"De 30 a 34 años (095)",52,111,104,3,93.7,2.7,
"De 35 a 39 años (096)",29,99,99,3,100,3,
"De 40 a 44 años (097)",18,75,68,,90.7,,
"De 45 a 49 años (098)",18,61,58,1,95.1,1.6,
"De 50 y más años (099)",20,119,99,,83.2,,
"No PEA (100)",15840,38082,34569,738,90.8,1.9,
"De 12 a 14 años (101)",2539,11,11,,100,,
"De 15 a 19 años (102)",3066,258,251,75,97.3,29.1,
"De 20 a 24 años (103)",1756,1402,1385,186,98.8,13.3,
"De 25 a 29 años (104)",1320,2301,2263,189,98.3,8.2,
"De 30 a 34 años (105)",1194,3274,3162,160,96.6,4.9,
"De 35 a 39 años (106)",1083,3981,3832,83,96.3,2.1,
"De 40 a 44 años (107)",813,3579,3384,33,94.6,0.9,
"De 45 a 49 años (108)",689,3572,3324,12,93.1,0.3,
"De 50 y más años (109)",3380,19704,16957,,86.1,,
,,,,,,,
"RURAL (120)",28673,95801,83573,1594,87.2,1.7,
"De 12 a 14 años (121)",3415,15,14,4,93.3,26.7,
"De 15 a 19 años (122)",3943,603,590,194,97.8,32.2,
"De 20 a 24 años (123)",2816,3088,3019,409,97.8,13.2,
"De 25 a 29 años (124)",2538,5404,5262,362,97.4,6.7,
"De 30 a 34 años (125)",2392,7740,7435,282,96.1,3.6,
"De 35 a 39 años (126)",2363,10016,9408,215,93.9,2.1,
"De 40 a 44 años (127)",2010,10440,9492,101,90.9,1,
"De 45 a 49 años (128)",1679,10214,9107,26,89.2,0.3,
"De 50 y más años (129)",7517,48281,39246,1,81.3,,
"PEA (130)",5522,20086,17768,272,88.5,1.4,
"De 12 a 14 años (131)",156,1,,,,,
"De 15 a 19 años (132)",535,100,98,23,98,23,
"De 20 a 24 años (133)",671,591,583,69,98.6,11.7,
"De 25 a 29 años (134)",601,1154,1115,64,96.6,5.5,
"De 30 a 34 años (135)",619,1794,1730,54,96.4,3,
"De 35 a 39 años (136)",606,2458,2302,37,93.7,1.5,
"De 40 a 44 años (137)",535,2701,2470,16,91.4,0.6,
"De 45 a 49 años (138)",452,2573,2276,8,88.5,0.3,
"De 50 y más años (139)",1347,8714,7194,1,82.6,,
"Ocupada (140)",5376,19783,17479,265,88.4,1.3,
"De 12 a 14 años (141)",152,1,,,,,
"De 15 a 19 años (142)",499,97,95,21,97.9,21.6,
"De 20 a 24 años (143)",647,577,569,67,98.6,11.6,
"De 25 a 29 años (144)",584,1134,1097,62,96.7,5.5,
"De 30 a 34 años (145)",606,1766,1703,54,96.4,3.1,
"De 35 a 39 años (146)",597,2430,2274,36,93.6,1.5,
"De 40 a 44 años (147)",520,2634,2404,16,91.3,0.6,
"De 45 a 49 años (148)",445,2553,2256,8,88.4,0.3,
"De 50 y más años (149)",1326,8591,7081,1,82.4,,
"Desocupada (150)",146,303,289,7,95.4,2.3,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",36,3,3,2,100,66.7,
"De 20 a 24 años (153)",24,14,14,2,100,14.3,
"De 25 a 29 años (154)",17,20,18,2,90,10,
"De 30 a 34 años (155)",13,28,27,,96.4,,
"De 35 a 39 años (156)",9,28,28,1,100,3.6,
"De 40 a 44 años (157)",15,67,66,,98.5,,
"De 45 a 49 años (158)",7,20,20,,100,,
"De 50 y más años (159)",21,123,113,,91.9,,
"No PEA (160)",23151,75715,65805,1322,86.9,1.7,
"De 12 a 14 años (161)",3259,14,14,4,100,28.6,
"De 15 a 19 años (162)",3408,503,492,171,97.8,34,
"De 20 a 24 años (163)",2145,2497,2436,340,97.6,13.6,
"De 25 a 29 años (164)",1937,4250,4147,298,97.6,7,
"De 30 a 34 años (165)",1773,5946,5705,228,95.9,3.8,
"De 35 a 39 años (166)",1757,7558,7106,178,94,2.4,
"De 40 a 44 años (167)",1475,7739,7022,85,90.7,1.1,
"De 45 a 49 años (168)",1227,7641,6831,18,89.4,0.2,
"De 50 y más años (169)",6170,39567,32052,,81,,
