"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (046)",1414,17,481,506,327,83
"Agric., ganadería, caza y silvicultura (047)",386,10,104,115,125,32
"Industrias manufactureras (050)",29,,21,2,3,3
"Construcción (052)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",115,2,23,55,31,4
"Comercio al por mayor (055)",3,,,3,,
"Comercio al por menor (056)",112,2,23,52,31,4
"Hoteles y restaurantes (057)",75,,23,25,21,6
"Trans., almac. y comunicaciones (058)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",8,,4,3,,1
"Admin.pub. y defensa; p. segur.soc afil (061)",108,,65,33,9,1
"Enseñanza (062)",214,,61,116,37,
"Servicios sociales y de salud (063)",46,,22,21,3,
"Otras activ. serv.comun.soc y personales (064)",78,1,19,28,22,8
"Hogares privados con servicio doméstico (065)",92,2,47,20,19,4
"Actividad economica no especificada (067)",211,1,55,77,56,22
"Desocupado (068)",49,1,35,10,1,2
,,,,,,
"URBANA (069)",1361,23,448,511,308,71
"Agric., ganadería, caza y silvicultura (070)",235,16,60,49,74,36
"Explotación de minas y canteras (072)",4,,,2,2,
"Industrias manufactureras (073)",74,,48,16,7,3
"Suministro de electricidad, gas y agua (074)",3,,,2,1,
"Construcción (075)",60,,24,19,13,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",161,4,36,70,46,5
"Venta, mant.y rep. veh.autom.y motoc. (077)",5,,1,4,,
"Comercio al por mayor (078)",9,,2,7,,
"Comercio al por menor (079)",147,4,33,59,46,5
"Hoteles y restaurantes (080)",53,,21,16,12,4
"Trans., almac. y comunicaciones (081)",24,,10,10,3,1
"Intermediación financiera (082)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (083)",17,,6,5,5,1
"Admin.pub. y defensa; p. segur.soc afil (084)",163,,77,47,37,2
"Enseñanza (085)",345,,70,195,80,
"Servicios sociales y de salud (086)",41,,11,24,6,
"Otras activ. serv.comun.soc y personales (087)",30,1,11,12,6,
"Hogares privados con servicio doméstico (088)",28,1,19,5,2,1
"Actividad economica no especificada (090)",60,,23,19,9,9
"Desocupado (091)",58,1,29,18,5,5
"Hombres (092)",839,14,265,294,217,49
"Agric., ganadería, caza y silvicultura (093)",193,11,51,39,61,31
"Explotación de minas y canteras (095)",4,,,2,2,
"Industrias manufactureras (096)",65,,41,16,6,2
"Suministro de electricidad, gas y agua (097)",3,,,2,1,
"Construcción (098)",60,,24,19,13,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",77,2,19,31,23,2
"Venta, mant.y rep. veh.autom.y motoc. (100)",5,,1,4,,
"Comercio al por mayor (101)",6,,2,4,,
"Comercio al por menor (102)",66,2,16,23,23,2
"Hoteles y restaurantes (103)",10,,5,3,2,
"Trans., almac. y comunicaciones (104)",22,,9,9,3,1
"Intermediación financiera (105)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (106)",11,,4,2,5,
"Admin.pub. y defensa; p. segur.soc afil (107)",103,,37,31,33,2
"Enseñanza (108)",203,,40,109,54,
"Servicios sociales y de salud (109)",12,,,9,3,
"Otras activ. serv.comun.soc y personales (110)",15,,8,3,4,
"Actividad economica no especificada (113)",13,,6,2,2,3
"Desocupado (114)",43,1,18,15,5,4
"Mujeres (115)",522,9,183,217,91,22
"Agric., ganadería, caza y silvicultura (116)",42,5,9,10,13,5
"Industrias manufactureras (119)",9,,7,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",84,2,17,39,23,3
"Comercio al por mayor (124)",3,,,3,,
"Comercio al por menor (125)",81,2,17,36,23,3
"Hoteles y restaurantes (126)",43,,16,13,10,4
"Trans., almac. y comunicaciones (127)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",6,,2,3,,1
"Admin.pub. y defensa; p. segur.soc afil (130)",60,,40,16,4,
"Enseñanza (131)",142,,30,86,26,
"Servicios sociales y de salud (132)",29,,11,15,3,
"Otras activ. serv.comun.soc y personales (133)",15,1,3,9,2,
"Hogares privados con servicio doméstico (134)",28,1,19,5,2,1
"Actividad economica no especificada (136)",47,,17,17,7,6
"Desocupado (137)",15,,11,3,,1
,,,,,,
"RURAL (138)",4098,34,1319,1317,1083,345
"Agric., ganadería, caza y silvicultura (139)",2509,26,725,771,726,261
"Explotación de minas y canteras (141)",5,,4,1,,
"Industrias manufactureras (142)",123,1,74,27,14,7
"Construcción (144)",250,1,90,90,60,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",59,1,12,28,16,2
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,1,3,,
"Comercio al por menor (148)",55,1,11,25,16,2
"Hoteles y restaurantes (149)",35,,7,14,12,2
"Trans., almac. y comunicaciones (150)",8,,5,1,2,
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",14,,4,9,1,
"Admin.pub. y defensa; p. segur.soc afil (153)",167,,77,58,29,3
"Enseñanza (154)",228,,68,106,53,1
"Servicios sociales y de salud (155)",22,,12,10,,
"Otras activ. serv.comun.soc y personales (156)",86,,22,26,30,8
"Hogares privados con servicio doméstico (157)",64,1,28,15,17,3
"Actividad economica no especificada (159)",218,1,52,72,64,29
"Desocupado (160)",309,3,139,88,59,20
"Hombres (161)",3206,26,1021,1028,847,284
"Agric., ganadería, caza y silvicultura (162)",2165,21,630,666,614,234
"Explotación de minas y canteras (164)",5,,4,1,,
"Industrias manufactureras (165)",103,1,60,25,12,5
"Construcción (167)",249,1,89,90,60,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",28,1,6,12,8,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,1,3,,
"Comercio al por menor (171)",24,1,5,9,8,1
"Hoteles y restaurantes (172)",3,,,2,1,
"Trans., almac. y comunicaciones (173)",8,,5,1,2,
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",12,,2,9,1,
"Admin.pub. y defensa; p. segur.soc afil (176)",119,,52,41,24,2
"Enseñanza (177)",156,,37,76,42,1
"Servicios sociales y de salud (178)",5,,1,4,,
"Otras activ. serv.comun.soc y personales (179)",23,,6,7,10,
"Actividad economica no especificada (182)",54,,14,12,15,13
"Desocupado (183)",275,2,115,81,58,19
"Mujeres (184)",892,8,298,289,236,61
"Agric., ganadería, caza y silvicultura (185)",344,5,95,105,112,27
"Industrias manufactureras (188)",20,,14,2,2,2
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",31,,6,16,8,1
"Comercio al por menor (194)",31,,6,16,8,1
"Hoteles y restaurantes (195)",32,,7,12,11,2
"Activid.inmobil., empres. y alquileres (198)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",48,,25,17,5,1
"Enseñanza (200)",72,,31,30,11,
"Servicios sociales y de salud (201)",17,,11,6,,
"Otras activ. serv.comun.soc y personales (202)",63,,16,19,20,8
"Hogares privados con servicio doméstico (203)",64,1,28,15,17,3
"Actividad economica no especificada (205)",164,1,38,60,49,16
"Desocupado (206)",34,1,24,7,1,1
