"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",24814,,4583,11584,8106,541
"Desocupada (030)",5341,50,2778,1503,840,170
"Sin nivel (031)",68,1,20,12,19,16
"Educación inicial (032)",5,2,2,1,,
"Primaria (033)",515,17,129,104,177,88
"Secundaria (034)",2278,30,1315,570,324,39
"Superior no univ. incompleta (035)",387,,261,103,21,2
"Superior no univ. completa (036)",692,,370,261,57,4
"Superior univ. incompleta (037)",439,,290,94,52,3
"Superior univ. completa (038)",957,,391,358,190,18
"No PEA (040)",150792,52222,43582,16905,18876,19207
"Sin nivel (041)",4411,522,347,373,927,2242
"Educación inicial (042)",3270,3185,69,16,,
"Primaria (043)",55944,36465,1869,1927,5594,10089
"Secundaria (044)",55464,12050,24195,7817,6988,4414
"Superior no univ. incompleta (045)",6982,,5287,1081,458,156
"Superior no univ. completa (046)",6577,,2383,2198,1390,606
"Superior univ. incompleta (047)",9613,,7708,980,711,214
"Superior univ. completa (048)",8531,,1724,2513,2808,1486
,,,,,,
"URBANA (060)",261724,49184,83191,60807,46996,21546
"Sin nivel (061)",4746,480,445,536,1177,2108
"Educación inicial (062)",3136,3008,93,35,,
"Primaria (063)",62758,33921,3504,4590,9838,10905
"Secundaria (064)",103120,11775,43750,25094,17182,5319
"Superior no univ. incompleta (065)",15314,,9609,3959,1524,222
"Superior no univ. completa (066)",21209,,7758,8927,3812,712
"Superior univ. incompleta (067)",18263,,11587,3719,2676,281
"Superior univ. completa (068)",33178,,6445,13947,10787,1999
"PEA (070)",123416,1153,42809,45389,29825,4240
"Sin nivel (071)",1036,9,125,222,442,238
"Educación inicial (072)",58,12,26,20,,
"Primaria (073)",12437,522,1853,2955,5039,2068
"Secundaria (074)",52164,610,21630,18060,10738,1126
"Superior no univ. incompleta (075)",8807,,4708,2935,1094,70
"Superior no univ. completa (076)",14984,,5528,6875,2462,119
"Superior univ. incompleta (077)",9020,,4171,2780,1993,76
"Superior univ. completa (078)",24910,,4768,11542,8057,543
"Ocupada (080)",118522,1109,40249,44007,29063,4094
"Sin nivel (081)",984,8,108,213,426,229
"Educación inicial (082)",53,10,24,19,,
"Primaria (083)",12003,508,1746,2865,4894,1990
"Secundaria (084)",50093,583,20431,17542,10444,1093
"Superior no univ. incompleta (085)",8445,,4468,2836,1073,68
"Superior no univ. completa (086)",14350,,5188,6639,2407,116
"Superior univ. incompleta (087)",8606,,3890,2694,1949,73
"Superior univ. completa (088)",23988,,4394,11199,7870,525
"Desocupada (090)",4894,44,2560,1382,762,146
"Sin nivel (091)",52,1,17,9,16,9
"Educación inicial (092)",5,2,2,1,,
"Primaria (093)",434,14,107,90,145,78
"Secundaria (094)",2071,27,1199,518,294,33
"Superior no univ. incompleta (095)",362,,240,99,21,2
"Superior no univ. completa (096)",634,,340,236,55,3
"Superior univ. incompleta (097)",414,,281,86,44,3
"Superior univ. completa (098)",922,,374,343,187,18
"No PEA (100)",138308,48031,40382,15418,17171,17306
"Sin nivel (101)",3710,471,320,314,735,1870
"Educación inicial (102)",3078,2996,67,15,,
"Primaria (103)",50321,33399,1651,1635,4799,8837
"Secundaria (104)",50956,11165,22120,7034,6444,4193
"Superior no univ. incompleta (105)",6507,,4901,1024,430,152
"Superior no univ. completa (106)",6225,,2230,2052,1350,593
"Superior univ. incompleta (107)",9243,,7416,939,683,205
"Superior univ. completa (108)",8268,,1677,2405,2730,1456
,,,,,,
"RURAL (120)",24371,4247,7919,5486,4274,2445
"Sin nivel (121)",969,51,50,130,310,428
"Educación inicial (122)",199,190,6,3,,
"Primaria (123)",7991,3094,655,922,1712,1608
"Secundaria (124)",11031,912,5195,2992,1611,321
"Superior no univ. incompleta (125)",1006,,709,219,73,5
"Superior no univ. completa (126)",1302,,615,532,135,20
"Superior univ. incompleta (127)",749,,436,180,116,17
"Superior univ. completa (128)",1124,,253,508,317,46
"PEA (130)",11887,56,4719,3999,2569,544
"Sin nivel (131)",268,,23,71,118,56
"Educación inicial (132)",7,1,4,2,,
"Primaria (133)",2368,28,437,630,917,356
"Secundaria (134)",6523,27,3120,2209,1067,100
"Superior no univ. incompleta (135)",531,,323,162,45,1
"Superior no univ. completa (136)",950,,462,386,95,7
"Superior univ. incompleta (137)",379,,144,139,88,8
"Superior univ. completa (138)",861,,206,400,239,16
"Ocupada (140)",11440,50,4501,3878,2491,520
"Sin nivel (141)",252,,20,68,115,49
"Educación inicial (142)",7,1,4,2,,
"Primaria (143)",2287,25,415,616,885,346
"Secundaria (144)",6316,24,3004,2157,1037,94
"Superior no univ. incompleta (145)",506,,302,158,45,1
"Superior no univ. completa (146)",892,,432,361,93,6
"Superior univ. incompleta (147)",354,,135,131,80,8
"Superior univ. completa (148)",826,,189,385,236,16
"Desocupada (150)",447,6,218,121,78,24
"Sin nivel (151)",16,,3,3,3,7
"Primaria (153)",81,3,22,14,32,10
"Secundaria (154)",207,3,116,52,30,6
"Superior no univ. incompleta (155)",25,,21,4,,
"Superior no univ. completa (156)",58,,30,25,2,1
"Superior univ. incompleta (157)",25,,9,8,8,
"Superior univ. completa (158)",35,,17,15,3,
"No PEA (160)",12484,4191,3200,1487,1705,1901
"Sin nivel (161)",701,51,27,59,192,372
"Educación inicial (162)",192,189,2,1,,
"Primaria (163)",5623,3066,218,292,795,1252
"Secundaria (164)",4508,885,2075,783,544,221
"Superior no univ. incompleta (165)",475,,386,57,28,4
"Superior no univ. completa (166)",352,,153,146,40,13
"Superior univ. incompleta (167)",370,,292,41,28,9
"Superior univ. completa (168)",263,,47,108,78,30
