"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",710,66,280,218,129,17
"Ocupación no especificada (037)",106,,32,44,23,7
"Desocupado (038)",61,7,36,10,6,2
,,,,,,
"URBANA (039)",3359,58,888,1286,892,235
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",29,,5,14,10,
"Profes., científicos e intelectuales (041)",402,,52,228,121,1
"Técnicos de nivel medio y trab.asimilados (042)",123,,37,55,30,1
"Jefes y empleados de oficina (043)",85,,30,30,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",442,7,110,185,120,20
"Agricult.trabaj. calif. agrop. y pesqueros (045)",834,4,129,279,287,135
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",201,5,77,74,42,3
"Obreros construc., conf., papel, fab., instr. (047)",227,,79,114,26,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",781,38,306,209,181,47
"Otra (049)",30,,,23,7,
"Ocupación no especificada (050)",85,,16,36,21,12
"Desocupado (051)",120,4,47,39,22,8
"Hombres (052)",2373,39,626,860,652,196
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",24,,3,12,9,
"Profes., científicos e intelectuales (054)",223,,33,108,81,1
"Técnicos de nivel medio y trab.asimilados (055)",74,,22,29,22,1
"Jefes y empleados de oficina (056)",43,,9,16,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",175,6,43,77,45,4
"Agricult.trabaj. calif. agrop. y pesqueros (058)",769,4,118,257,263,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",177,5,75,61,34,2
"Obreros construc., conf., papel, fab., instr. (060)",224,,79,112,25,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",516,23,207,122,123,41
"Otra (062)",30,,,23,7,
"Ocupación no especificada (063)",28,,3,11,8,6
"Desocupado (064)",90,1,34,32,17,6
"Mujeres (065)",986,19,262,426,240,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,,2,2,1,
"Profes., científicos e intelectuales (067)",179,,19,120,40,
"Técnicos de nivel medio y trab.asimilados (068)",49,,15,26,8,
"Jefes y empleados de oficina (069)",42,,21,14,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",267,1,67,108,75,16
"Agricult.trabaj. calif. agrop. y pesqueros (071)",65,,11,22,24,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",24,,2,13,8,1
"Obreros construc., conf., papel, fab., instr. (073)",3,,,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",265,15,99,87,58,6
"Ocupación no especificada (076)",57,,13,25,13,6
"Desocupado (077)",30,3,13,7,5,2
,,,,,,
"RURAL (078)",6437,239,2362,1956,1412,468
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,,2,2,3,
"Profes., científicos e intelectuales (080)",151,,37,81,33,
"Técnicos de nivel medio y trab.asimilados (081)",39,,18,15,5,1
"Jefes y empleados de oficina (082)",21,,9,7,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",113,3,39,47,22,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3093,24,837,1067,841,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",95,1,31,39,20,4
"Obreros construc., conf., papel, fab., instr. (086)",115,1,34,47,30,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2643,202,1281,606,426,128
"Otra (088)",4,,,2,2,
"Ocupación no especificada (089)",68,,26,26,12,4
"Desocupado (090)",88,8,48,17,13,2
"Hombres (091)",5601,180,2037,1688,1254,442
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,1,2,2,
"Profes., científicos e intelectuales (093)",93,,17,51,25,
"Técnicos de nivel medio y trab.asimilados (094)",23,,10,7,5,1
"Jefes y empleados de oficina (095)",15,,6,4,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",52,2,16,22,11,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2934,21,795,1018,788,312
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",86,1,26,39,17,3
"Obreros construc., conf., papel, fab., instr. (099)",115,1,34,47,30,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2198,151,1100,475,355,117
"Otra (101)",4,,,2,2,
"Ocupación no especificada (102)",19,,7,7,2,3
"Desocupado (103)",57,4,25,14,12,2
"Mujeres (104)",836,59,325,268,158,26
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,1,,1,
"Profes., científicos e intelectuales (106)",58,,20,30,8,
"Técnicos de nivel medio y trab.asimilados (107)",16,,8,8,,
"Jefes y empleados de oficina (108)",6,,3,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",61,1,23,25,11,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",159,3,42,49,53,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",9,,5,,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",445,51,181,131,71,11
"Ocupación no especificada (115)",49,,19,19,10,1
"Desocupado (116)",31,4,23,3,1,
