"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",250,218,6,141,60,9,2,,,,32,296
"De 20 a 24 años (023)",585,523,3,175,194,111,36,4,,,62,1072
"De 25 a 29 años (024)",740,688,3,149,206,154,152,21,3,,52,1841
"De 30 a 34 años (025)",690,665,,82,127,150,216,70,17,3,25,2357
"De 35 a 39 años (026)",703,694,2,40,78,128,221,165,53,7,9,3128
"De 40 a 44 años (027)",594,590,6,34,46,83,204,132,70,15,4,2876
"De 45 a 49 años (028)",489,489,1,20,35,44,135,138,93,23,,2753
"De 50 y más años (029)",974,957,3,39,50,52,180,283,219,131,17,6231
"Desocupada (030)",101,94,,19,14,11,25,19,4,2,7,369
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",6,4,,3,1,,,,,,2,5
"De 20 a 24 años (033)",19,17,,9,4,3,1,,,,2,30
"De 25 a 29 años (034)",12,12,,5,4,2,1,,,,,23
"De 30 a 34 años (035)",14,14,,1,2,4,5,2,,,,51
"De 35 a 39 años (036)",11,11,,1,,2,5,2,1,,,51
"De 40 a 44 años (037)",15,15,,,2,,7,5,1,,,77
"De 45 a 49 años (038)",9,8,,,1,,3,4,,,1,40
"De 50 y más años (039)",14,13,,,,,3,6,2,2,1,92
"No PEA (040)",8250,7883,42,1333,1286,1079,1852,1245,690,356,367,33062
"De 12 a 14 años (041)",51,19,3,13,3,,,,,,32,19
"De 15 a 19 años (042)",855,761,8,538,178,30,7,,,,94,1012
"De 20 a 24 años (043)",1335,1219,8,432,439,256,78,6,,,116,2447
"De 25 a 29 años (044)",1218,1176,4,160,335,298,334,42,3,,42,3440
"De 30 a 34 años (045)",1037,1020,5,62,139,196,431,163,23,1,17,4085
"De 35 a 39 años (046)",860,851,3,27,60,95,335,227,87,17,9,4289
"De 40 a 44 años (047)",699,692,1,30,29,60,201,210,116,45,7,3972
"De 45 a 49 años (048)",526,519,2,15,32,47,129,156,98,40,7,3077
"De 50 y más años (049)",1669,1626,8,56,71,97,337,441,363,253,43,10721
,,,,,,,,,,,,
"URBANA (060)",7543,7189,27,1176,1222,1033,1722,1129,607,273,354,29691
"De 12 a 14 años (061)",26,17,1,13,3,,,,,,9,19
"De 15 a 19 años (062)",486,427,4,308,100,11,4,,,,59,557
"De 20 a 24 años (063)",1033,907,4,385,320,149,45,4,,,126,1685
"De 25 a 29 años (064)",1085,1017,4,216,341,231,205,18,2,,68,2597
"De 30 a 34 años (065)",988,959,2,97,191,219,352,89,8,1,29,3328
"De 35 a 39 años (066)",932,920,3,47,92,159,340,215,57,7,12,4139
"De 40 a 44 años (067)",792,786,4,35,59,108,268,197,91,24,6,3949
"De 45 a 49 años (068)",606,600,2,21,41,65,175,184,93,19,6,3263
"De 50 y más años (069)",1595,1556,3,54,75,91,333,422,356,222,39,10154
"PEA (070)",3099,2958,11,421,505,468,732,471,247,103,141,12302
"De 12 a 14 años (071)",5,4,,3,1,,,,,,1,5
"De 15 a 19 años (072)",102,87,1,60,22,3,1,,,,15,117
"De 20 a 24 años (073)",329,283,1,112,101,47,20,2,,,46,551
"De 25 a 29 años (074)",433,395,2,103,133,81,66,9,1,,38,967
"De 30 a 34 años (075)",431,412,,53,98,105,124,28,3,1,19,1320
"De 35 a 39 años (076)",445,437,1,29,54,94,146,86,24,3,8,1837
"De 40 a 44 años (077)",413,410,4,25,39,68,148,84,36,6,3,1871
"De 45 a 49 años (078)",324,323,1,12,27,35,97,92,49,10,1,1718
"De 50 y más años (079)",617,607,1,24,30,35,130,170,134,83,10,3916
"Ocupada (080)",3010,2876,11,402,494,457,713,454,243,102,134,11987
"De 12 a 14 años (081)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (082)",97,84,1,57,22,3,1,,,,13,114
"De 20 a 24 años (083)",312,268,1,103,98,44,20,2,,,44,527
"De 25 a 29 años (084)",422,384,2,98,130,79,65,9,1,,38,946
"De 30 a 34 años (085)",419,400,,52,96,101,121,26,3,1,19,1278
"De 35 a 39 años (086)",437,429,1,28,54,92,144,84,23,3,8,1799
"De 40 a 44 años (087)",398,395,4,25,37,68,141,79,35,6,3,1794
"De 45 a 49 años (088)",316,316,1,12,26,35,94,89,49,10,,1684
"De 50 y más años (089)",605,596,1,24,30,35,127,165,132,82,9,3840
"Desocupada (090)",89,82,,19,11,11,19,17,4,1,7,315
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (093)",17,15,,9,3,3,,,,,2,24
"De 25 a 29 años (094)",11,11,,5,3,2,1,,,,,21
"De 30 a 34 años (095)",12,12,,1,2,4,3,2,,,,42
"De 35 a 39 años (096)",8,8,,1,,2,2,2,1,,,38
"De 40 a 44 años (097)",15,15,,,2,,7,5,1,,,77
"De 45 a 49 años (098)",8,7,,,1,,3,3,,,1,34
"De 50 y más años (099)",12,11,,,,,3,5,2,1,1,76
"No PEA (100)",4444,4231,16,755,717,565,990,658,360,170,213,17389
"De 12 a 14 años (101)",21,13,1,10,2,,,,,,8,14
"De 15 a 19 años (102)",384,340,3,248,78,8,3,,,,44,440
"De 20 a 24 años (103)",704,624,3,273,219,102,25,2,,,80,1134
"De 25 a 29 años (104)",652,622,2,113,208,150,139,9,1,,30,1630
"De 30 a 34 años (105)",557,547,2,44,93,114,228,61,5,,10,2008
"De 35 a 39 años (106)",487,483,2,18,38,65,194,129,33,4,4,2302
"De 40 a 44 años (107)",379,376,,10,20,40,120,113,55,18,3,2078
"De 45 a 49 años (108)",282,277,1,9,14,30,78,92,44,9,5,1545
"De 50 y más años (109)",978,949,2,30,45,56,203,252,222,139,29,6238
,,,,,,,,,,,,
"RURAL (120)",5843,5621,39,863,876,788,1301,948,542,264,222,24305
"De 12 a 14 años (121)",36,11,2,7,2,,,,,,25,11
"De 15 a 19 años (122)",625,556,10,374,139,28,5,,,,69,756
"De 20 a 24 años (123)",906,852,7,231,317,221,70,6,,,54,1864
"De 25 a 29 años (124)",885,859,3,98,204,223,282,45,4,,26,2707
"De 30 a 34 años (125)",753,740,3,48,77,131,300,146,32,3,13,3165
"De 35 a 39 años (126)",642,636,2,21,46,66,221,179,84,17,6,3329
"De 40 a 44 años (127)",516,511,3,29,18,35,144,150,96,36,5,2976
"De 45 a 49 años (128)",418,416,1,14,27,26,92,114,98,44,2,2607
"De 50 y más años (129)",1062,1040,8,41,46,58,187,308,228,164,22,6890
"PEA (130)",2037,1969,13,285,307,274,439,361,212,78,68,8632
"De 12 a 14 años (131)",6,5,,4,1,,,,,,1,6
"De 15 a 19 años (132)",154,135,5,84,39,6,1,,,,19,184
"De 20 a 24 años (133)",275,257,2,72,97,67,17,2,,,18,551
"De 25 a 29 años (134)",319,305,1,51,77,75,87,12,2,,14,897
"De 30 a 34 años (135)",273,267,,30,31,49,97,44,14,2,6,1088
"De 35 a 39 años (136)",269,268,1,12,24,36,80,81,30,4,1,1342
"De 40 a 44 años (137)",196,195,2,9,9,15,63,53,35,9,1,1082
"De 45 a 49 años (138)",174,174,,8,9,9,41,50,44,13,,1075
"De 50 y más años (139)",371,363,2,15,20,17,53,119,87,50,8,2407
"Ocupada (140)",2025,1957,13,285,304,274,433,359,212,77,68,8578
"De 12 a 14 años (141)",6,5,,4,1,,,,,,1,6
"De 15 a 19 años (142)",153,134,5,84,38,6,1,,,,19,182
"De 20 a 24 años (143)",273,255,2,72,96,67,16,2,,,18,545
"De 25 a 29 años (144)",318,304,1,51,76,75,87,12,2,,14,895
"De 30 a 34 años (145)",271,265,,30,31,49,95,44,14,2,6,1079
"De 35 a 39 años (146)",266,265,1,12,24,36,77,81,30,4,1,1329
"De 40 a 44 años (147)",196,195,2,9,9,15,63,53,35,9,1,1082
"De 45 a 49 años (148)",173,173,,8,9,9,41,49,44,13,,1069
"De 50 y más años (149)",369,361,2,15,20,17,53,118,87,49,8,2391
"Desocupada (150)",12,12,,,3,,6,2,,1,,54
"De 15 a 19 años (152)",1,1,,,1,,,,,,,2
"De 20 a 24 años (153)",2,2,,,1,,1,,,,,6
"De 25 a 29 años (154)",1,1,,,1,,,,,,,2
"De 30 a 34 años (155)",2,2,,,,,2,,,,,9
"De 35 a 39 años (156)",3,3,,,,,3,,,,,13
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"De 50 y más años (159)",2,2,,,,,,1,,1,,16
"No PEA (160)",3806,3652,26,578,569,514,862,587,330,186,154,15673
"De 12 a 14 años (161)",30,6,2,3,1,,,,,,24,5
"De 15 a 19 años (162)",471,421,5,290,100,22,4,,,,50,572
"De 20 a 24 años (163)",631,595,5,159,220,154,53,4,,,36,1313
"De 25 a 29 años (164)",566,554,2,47,127,148,195,33,2,,12,1810
"De 30 a 34 años (165)",480,473,3,18,46,82,203,102,18,1,7,2077
"De 35 a 39 años (166)",373,368,1,9,22,30,141,98,54,13,5,1987
"De 40 a 44 años (167)",320,316,1,20,9,20,81,97,61,27,4,1894
"De 45 a 49 años (168)",244,242,1,6,18,17,51,64,54,31,2,1532
"De 50 y más años (169)",691,677,6,26,26,41,134,189,141,114,14,4483
