"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",6000,4896,596,283,225
"Agric., ganadería, caza y silvicultura (045)",2798,2473,293,28,4
"Pesca (046)",43,42,,1,
"Explotación de minas y canteras (047)",1,,,,1
"Industrias manufactureras (048)",366,338,13,10,5
"Suministro de electricidad, gas y agua (049)",2,2,,,
"Construcción (050)",6,2,1,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",728,695,27,3,3
"Venta, mant.y rep. veh.autom y motoc. (052)",4,4,,,
"Comercio al por mayor (053)",22,16,2,1,3
"Comercio al por menor (054)",702,675,25,2,
"Hoteles y restaurantes (055)",341,300,26,14,1
"Trans., almac. y comunicaciones (056)",26,21,2,3,
"Intermediación financiera (057)",1,,1,,
"Activid.inmobil., empres. y alquileres (058)",18,10,4,3,1
"Admin.pub. y defensa; p. segur soc.afil (059)",91,,,,91
"Enseñanza (060)",704,261,194,189,60
"Servicios sociales y de salud (061)",79,21,7,12,39
"Otras activ. serv.comun.soc y personales (062)",77,70,4,3,
"Hogares privados con servicio doméstico (063)",403,403,,,
"Actividad economica no especificada (065)",316,258,24,16,18
,,,,,
"URBANA (066)",11429,8267,1583,743,836
"Agric., ganadería, caza y silvicultura (067)",5317,4346,862,99,10
"Pesca (068)",291,276,8,7,
"Explotación de minas y canteras (069)",63,,,1,62
"Industrias manufactureras (070)",502,366,88,38,10
"Suministro de electricidad, gas y agua (071)",18,5,8,4,1
"Construcción (072)",279,115,42,62,60
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1397,1315,61,18,3
"Venta, mant.y rep. veh.autom y motoc. (074)",101,94,7,,
"Comercio al por mayor (075)",56,42,5,6,3
"Comercio al por menor (076)",1240,1179,49,12,
"Hoteles y restaurantes (077)",378,342,30,3,3
"Trans., almac. y comunicaciones (078)",502,406,51,27,18
"Intermediación financiera (079)",4,3,1,,
"Activid.inmobil., empres. y alquileres (080)",168,71,30,43,24
"Admin.pub. y defensa; p. segur soc.afil (081)",387,,,,387
"Enseñanza (082)",1021,214,295,354,158
"Servicios sociales y de salud (083)",142,45,11,22,64
"Otras activ. serv.comun.soc y personales (084)",159,123,28,6,2
"Hogares privados con servicio doméstico (085)",301,301,,,
"Actividad economica no especificada (087)",500,339,68,59,34
"Hombres (088)",7780,5476,1177,506,621
"Agric., ganadería, caza y silvicultura (089)",4002,3231,681,82,8
"Pesca (090)",267,253,8,6,
"Explotación de minas y canteras (091)",62,,,1,61
"Industrias manufactureras (092)",389,273,77,32,7
"Suministro de electricidad, gas y agua (093)",18,5,8,4,1
"Construcción (094)",276,115,42,61,58
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",769,716,38,15,
"Venta, mant.y rep. veh.autom y motoc. (096)",97,90,7,,
"Comercio al por mayor (097)",37,28,4,5,
"Comercio al por menor (098)",635,598,27,10,
"Hoteles y restaurantes (099)",82,72,8,,2
"Trans., almac. y comunicaciones (100)",479,386,49,26,18
"Intermediación financiera (101)",3,3,,,
"Activid.inmobil., empres. y alquileres (102)",151,62,26,40,23
"Admin.pub. y defensa; p. segur soc.afil (103)",297,,,,297
"Enseñanza (104)",519,75,163,182,99
"Servicios sociales y de salud (105)",67,25,4,10,28
"Otras activ. serv.comun.soc y personales (106)",90,61,24,3,2
"Hogares privados con servicio doméstico (107)",27,27,,,
"Actividad economica no especificada (109)",282,172,49,44,17
"Mujeres (110)",3649,2791,406,237,215
"Agric., ganadería, caza y silvicultura (111)",1315,1115,181,17,2
"Pesca (112)",24,23,,1,
"Explotación de minas y canteras (113)",1,,,,1
"Industrias manufactureras (114)",113,93,11,6,3
"Construcción (116)",3,,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",628,599,23,3,3
"Venta, mant.y rep. veh.autom y motoc. (118)",4,4,,,
"Comercio al por mayor (119)",19,14,1,1,3
"Comercio al por menor (120)",605,581,22,2,
"Hoteles y restaurantes (121)",296,270,22,3,1
"Trans., almac. y comunicaciones (122)",23,20,2,1,
"Intermediación financiera (123)",1,,1,,
"Activid.inmobil., empres. y alquileres (124)",17,9,4,3,1
"Admin.pub. y defensa; p. segur soc.afil (125)",90,,,,90
"Enseñanza (126)",502,139,132,172,59
"Servicios sociales y de salud (127)",75,20,7,12,36
"Otras activ. serv.comun.soc y personales (128)",69,62,4,3,
"Hogares privados con servicio doméstico (129)",274,274,,,
"Actividad economica no especificada (131)",218,167,19,15,17
,,,,,
"RURAL (132)",8924,7883,844,148,49
"Agric., ganadería, caza y silvicultura (133)",6730,6171,497,59,3
"Pesca (134)",463,432,31,,
"Explotación de minas y canteras (135)",10,,,,10
"Industrias manufactureras (136)",420,343,48,27,2
"Suministro de electricidad, gas y agua (137)",4,3,,1,
"Construcción (138)",40,32,7,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",294,274,17,3,
"Venta, mant.y rep. veh.autom y motoc. (140)",10,7,1,2,
"Comercio al por mayor (141)",10,8,2,,
"Comercio al por menor (142)",274,259,14,1,
"Hoteles y restaurantes (143)",53,34,7,12,
"Trans., almac. y comunicaciones (144)",63,39,18,6,
"Activid.inmobil., empres. y alquileres (146)",14,6,4,4,
"Admin.pub. y defensa; p. segur soc.afil (147)",12,,,,12
"Enseñanza (148)",453,220,194,27,12
"Servicios sociales y de salud (149)",20,11,,1,8
"Otras activ. serv.comun.soc y personales (150)",26,18,4,4,
"Hogares privados con servicio doméstico (151)",139,139,,,
"Actividad economica no especificada (153)",183,161,17,3,2
"Hombres (154)",6573,5778,654,102,39
"Agric., ganadería, caza y silvicultura (155)",5247,4813,385,48,1
"Pesca (156)",444,413,31,,
"Explotación de minas y canteras (157)",10,,,,10
"Industrias manufactureras (158)",167,98,46,23,
"Suministro de electricidad, gas y agua (159)",2,1,,1,
"Construcción (160)",37,30,6,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",194,178,13,3,
"Venta, mant.y rep. veh.autom y motoc. (162)",10,7,1,2,
"Comercio al por mayor (163)",7,6,1,,
"Comercio al por menor (164)",177,165,11,1,
"Hoteles y restaurantes (165)",8,4,3,1,
"Trans., almac. y comunicaciones (166)",60,38,18,4,
"Activid.inmobil., empres. y alquileres (168)",13,5,4,4,
"Admin.pub. y defensa; p. segur soc.afil (169)",11,,,,11
"Enseñanza (170)",251,98,132,10,11
"Servicios sociales y de salud (171)",16,10,,1,5
"Otras activ. serv.comun.soc y personales (172)",18,10,4,4,
"Hogares privados con servicio doméstico (173)",10,10,,,
"Actividad economica no especificada (175)",85,70,12,2,1
"Mujeres (176)",2351,2105,190,46,10
"Agric., ganadería, caza y silvicultura (177)",1483,1358,112,11,2
"Pesca (178)",19,19,,,
"Industrias manufactureras (180)",253,245,2,4,2
"Suministro de electricidad, gas y agua (181)",2,2,,,
"Construcción (182)",3,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",100,96,4,,
"Comercio al por mayor (185)",3,2,1,,
"Comercio al por menor (186)",97,94,3,,
"Hoteles y restaurantes (187)",45,30,4,11,
"Trans., almac. y comunicaciones (188)",3,1,,2,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",1,,,,1
"Enseñanza (192)",202,122,62,17,1
"Servicios sociales y de salud (193)",4,1,,,3
"Otras activ. serv.comun.soc y personales (194)",8,8,,,
"Hogares privados con servicio doméstico (195)",129,129,,,
"Actividad economica no especificada (197)",98,91,5,1,1
