"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",232,214,4,189,18,2,1,,,,18,235
"De 20 a 24 años (023)",682,635,2,376,201,41,11,4,,,47,975
"De 25 a 29 años (024)",815,756,5,256,236,187,63,9,,,59,1611
"De 30 a 34 años (025)",825,805,3,157,200,193,208,41,3,,20,2325
"De 35 a 39 años (026)",876,866,2,94,166,182,294,109,17,2,10,3119
"De 40 a 44 años (027)",724,719,2,61,78,115,256,151,51,5,5,3134
"De 45 a 49 años (028)",607,603,4,35,62,103,197,130,60,12,4,2801
"De 50 y más años (029)",1265,1254,10,93,136,154,393,293,138,37,11,6018
"Desocupada (030)",222,207,,56,41,34,47,21,7,1,15,649
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",13,10,,8,2,,,,,,3,12
"De 20 a 24 años (033)",38,34,,24,8,2,,,,,4,46
"De 25 a 29 años (034)",39,36,,12,15,8,1,,,,3,70
"De 30 a 34 años (035)",40,40,,3,9,11,15,2,,,,130
"De 35 a 39 años (036)",26,24,,2,3,3,11,4,1,,2,98
"De 40 a 44 años (037)",23,22,,3,1,6,7,4,1,,1,89
"De 45 a 49 años (038)",18,18,,2,1,1,7,5,2,,,87
"De 50 y más años (039)",24,23,,2,2,3,6,6,3,1,1,117
"No PEA (040)",13547,13218,73,2348,2216,2011,3305,2140,914,211,329,51094
"De 12 a 14 años (041)",34,15,,14,1,,,,,,19,16
"De 15 a 19 años (042)",781,711,6,582,112,8,3,,,,70,842
"De 20 a 24 años (043)",1590,1501,8,754,536,154,46,3,,,89,2498
"De 25 a 29 años (044)",1728,1676,4,359,557,441,286,28,1,,52,4191
"De 30 a 34 años (045)",1622,1602,3,149,295,379,600,155,20,1,20,5639
"De 35 a 39 años (046)",1506,1492,,102,185,277,538,315,70,5,14,6345
"De 40 a 44 años (047)",1335,1330,6,50,100,149,416,405,176,28,5,6974
"De 45 a 49 años (048)",1090,1083,3,62,67,97,302,323,181,48,7,5944
"De 50 y más años (049)",3861,3808,43,276,363,506,1114,911,466,129,53,18645
,,,,,,,,,,,,
"URBANA (060)",8201,7919,37,1757,1562,1314,1852,968,371,58,282,26888
"De 12 a 14 años (061)",13,7,,6,1,,,,,,6,8
"De 15 a 19 años (062)",420,366,5,314,42,3,2,,,,54,415
"De 20 a 24 años (063)",944,868,4,522,273,53,13,3,,,76,1299
"De 25 a 29 años (064)",1213,1138,5,382,396,259,87,9,,,75,2371
"De 30 a 34 años (065)",1112,1088,4,179,287,273,305,36,3,1,24,3154
"De 35 a 39 años (066)",1090,1077,,111,196,251,359,141,18,1,13,3889
"De 40 a 44 años (067)",891,887,2,64,99,145,318,198,57,4,4,3893
"De 45 a 49 años (068)",708,703,2,46,65,101,232,165,80,12,5,3357
"De 50 y más años (069)",1810,1785,15,133,203,229,536,416,213,40,25,8502
"PEA (070)",3648,3521,17,837,738,594,808,373,132,22,127,11357
"De 12 a 14 años (071)",4,2,,1,1,,,,,,2,3
"De 15 a 19 años (072)",138,121,3,106,11,1,,,,,17,131
"De 20 a 24 años (073)",406,370,1,237,109,16,4,3,,,36,539
"De 25 a 29 años (074)",542,501,3,202,163,103,26,4,,,41,970
"De 30 a 34 años (075)",541,526,2,112,150,126,123,12,1,,15,1406
"De 35 a 39 años (076)",545,541,,62,118,127,170,57,6,1,4,1846
"De 40 a 44 años (077)",449,445,1,43,60,83,160,74,23,1,4,1788
"De 45 a 49 años (078)",357,354,2,23,39,67,122,67,29,5,3,1564
"De 50 y más años (079)",666,661,5,51,87,71,203,156,73,15,5,3110
"Ocupada (080)",3481,3365,17,796,706,566,772,359,127,22,116,10876
"De 12 a 14 años (081)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (082)",128,114,3,101,9,1,,,,,14,122
"De 20 a 24 años (083)",377,343,1,219,102,14,4,3,,,34,501
"De 25 a 29 años (084)",512,473,3,192,152,97,25,4,,,39,916
"De 30 a 34 años (085)",511,496,2,109,144,116,114,10,1,,15,1310
"De 35 a 39 años (086)",528,525,,61,115,125,162,56,5,1,3,1782
"De 40 a 44 años (087)",429,426,1,41,60,78,153,70,22,1,3,1705
"De 45 a 49 años (088)",345,342,2,22,38,67,116,64,28,5,3,1506
"De 50 y más años (089)",648,644,5,50,85,68,198,152,71,15,4,3031
"Desocupada (090)",167,156,,41,32,28,36,14,5,,11,481
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",10,7,,5,2,,,,,,3,9
"De 20 a 24 años (093)",29,27,,18,7,2,,,,,2,38
"De 25 a 29 años (094)",30,28,,10,11,6,1,,,,2,54
"De 30 a 34 años (095)",30,30,,3,6,10,9,2,,,,96
"De 35 a 39 años (096)",17,16,,1,3,2,8,1,1,,1,64
"De 40 a 44 años (097)",20,19,,2,,5,7,4,1,,1,83
"De 45 a 49 años (098)",12,12,,1,1,,6,3,1,,,58
"De 50 y más años (099)",18,17,,1,2,3,5,4,2,,1,79
"No PEA (100)",4553,4398,20,920,824,720,1044,595,239,36,155,15531
"De 12 a 14 años (101)",9,5,,5,,,,,,,4,5
"De 15 a 19 años (102)",282,245,2,208,31,2,2,,,,37,284
"De 20 a 24 años (103)",538,498,3,285,164,37,9,,,,40,760
"De 25 a 29 años (104)",671,637,2,180,233,156,61,5,,,34,1401
"De 30 a 34 años (105)",571,562,2,67,137,147,182,24,2,1,9,1748
"De 35 a 39 años (106)",545,536,,49,78,124,189,84,12,,9,2043
"De 40 a 44 años (107)",442,442,1,21,39,62,158,124,34,3,,2105
"De 45 a 49 años (108)",351,349,,23,26,34,110,98,51,7,2,1793
"De 50 y más años (109)",1144,1124,10,82,116,158,333,260,140,25,20,5392
,,,,,,,,,,,,
"RURAL (120)",11601,11362,68,1911,1793,1708,2923,1930,819,210,239,45078
"De 12 a 14 años (121)",29,12,,11,1,,,,,,17,13
"De 15 a 19 años (122)",606,569,5,465,90,7,2,,,,37,674
"De 20 a 24 años (123)",1366,1302,6,632,472,144,44,4,,,64,2220
"De 25 a 29 años (124)",1369,1330,4,245,412,377,263,28,1,,39,3501
"De 30 a 34 años (125)",1375,1359,2,130,217,310,518,162,20,,16,4940
"De 35 a 39 años (126)",1318,1305,2,87,158,211,484,287,70,6,13,5673
"De 40 a 44 años (127)",1191,1184,6,50,80,125,361,362,171,29,7,6304
"De 45 a 49 años (128)",1007,1001,5,53,65,100,274,293,163,48,6,5475
"De 50 y más años (129)",3340,3300,38,238,298,434,977,794,394,127,40,16278
"PEA (130)",2607,2542,15,483,401,417,662,385,144,35,65,9515
"De 12 a 14 años (131)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (132)",107,103,1,91,9,1,1,,,,4,116
"De 20 a 24 años (133)",314,299,1,163,100,27,7,1,,,15,482
"De 25 a 29 años (134)",312,291,2,66,88,92,38,5,,,21,711
"De 30 a 34 años (135)",324,319,1,48,59,78,100,31,2,,5,1049
"De 35 a 39 años (136)",357,349,2,34,51,58,135,56,12,1,8,1371
"De 40 a 44 años (137)",298,296,1,21,19,38,103,81,29,4,2,1435
"De 45 a 49 años (138)",268,267,2,14,24,37,82,68,33,7,1,1324
"De 50 y más años (139)",623,616,5,44,51,86,196,143,68,23,7,3025
"Ocupada (140)",2552,2491,15,468,392,411,651,378,142,34,61,9347
"De 12 a 14 años (141)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (142)",104,100,1,88,9,1,1,,,,4,113
"De 20 a 24 años (143)",305,292,1,157,99,27,7,1,,,13,474
"De 25 a 29 años (144)",303,283,2,64,84,90,38,5,,,20,695
"De 30 a 34 años (145)",314,309,1,48,56,77,94,31,2,,5,1015
"De 35 a 39 años (146)",348,341,2,33,51,57,132,53,12,1,7,1337
"De 40 a 44 años (147)",295,293,1,20,18,37,103,81,29,4,2,1429
"De 45 a 49 años (148)",262,261,2,13,24,36,81,66,32,7,1,1295
"De 50 y más años (149)",617,610,5,43,51,86,195,141,67,22,7,2987
"Desocupada (150)",55,51,,15,9,6,11,7,2,1,4,168
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",9,7,,6,1,,,,,,2,8
"De 25 a 29 años (154)",9,8,,2,4,2,,,,,1,16
"De 30 a 34 años (155)",10,10,,,3,1,6,,,,,34
"De 35 a 39 años (156)",9,8,,1,,1,3,3,,,1,34
"De 40 a 44 años (157)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (158)",6,6,,1,,1,1,2,1,,,29
"De 50 y más años (159)",6,6,,1,,,1,2,1,1,,38
"No PEA (160)",8994,8820,53,1428,1392,1291,2261,1545,675,175,174,35563
"De 12 a 14 años (161)",25,10,,9,1,,,,,,15,11
"De 15 a 19 años (162)",499,466,4,374,81,6,1,,,,33,558
"De 20 a 24 años (163)",1052,1003,5,469,372,117,37,3,,,49,1738
"De 25 a 29 años (164)",1057,1039,2,179,324,285,225,23,1,,18,2790
"De 30 a 34 años (165)",1051,1040,1,82,158,232,418,131,18,,11,3891
"De 35 a 39 años (166)",961,956,,53,107,153,349,231,58,5,5,4302
"De 40 a 44 años (167)",893,888,5,29,61,87,258,281,142,25,5,4869
"De 45 a 49 años (168)",739,734,3,39,41,63,192,225,130,41,5,4151
"De 50 y más años (169)",2717,2684,33,194,247,348,781,651,326,104,33,13253
