"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por mayor (124)",5,2,,2,,1,,
"Comercio al por menor (125)",72,12,,43,,17,,
"Hoteles y restaurantes (126)",67,12,3,42,2,8,,
"Trans., almac. y comunicaciones (127)",3,1,1,1,,,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",7,7,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",20,20,,,,,,
"Enseñanza (131)",73,68,,5,,,,
"Servicios sociales y de salud (132)",17,17,,,,,,
"Otras activ. serv.comun.soc y personales (133)",22,13,2,6,,1,,
"Hogares privados con servicio doméstico (134)",88,,,,,,88,
"Actividad economica no especificada (136)",32,9,5,16,,2,,
"Desocupado (137)",14,,,,,,,14
,,,,,,,,
"RURAL (138)",9100,575,374,5014,32,2729,26,350
"Agric., ganadería, caza y silvicultura (139)",7495,11,227,4573,17,2667,,
"Pesca (140)",38,2,3,29,,4,,
"Explotación de minas y canteras (141)",10,,6,4,,,,
"Industrias manufactureras (142)",62,1,14,41,3,3,,
"Construcción (144)",131,3,77,25,2,24,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",134,9,2,104,7,12,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",5,,2,3,,,,
"Comercio al por mayor (147)",3,,,1,1,1,,
"Comercio al por menor (148)",126,9,,100,6,11,,
"Hoteles y restaurantes (149)",37,1,2,32,,2,,
"Trans., almac. y comunicaciones (150)",39,1,22,14,1,1,,
"Activid.inmobil., empres. y alquileres (152)",13,9,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",49,48,1,,,,,
"Enseñanza (154)",483,435,,47,,1,,
"Servicios sociales y de salud (155)",60,46,10,3,,1,,
"Otras activ. serv.comun.soc y personales (156)",13,5,7,1,,,,
"Hogares privados con servicio doméstico (157)",26,,,,,,26,
"Actividad economica no especificada (159)",160,4,,140,2,14,,
"Desocupado (160)",350,,,,,,,350
"Hombres (161)",5311,423,305,3637,29,609,4,304
"Agric., ganadería, caza y silvicultura (162)",4132,6,167,3376,16,567,,
"Pesca (163)",34,2,3,25,,4,,
"Explotación de minas y canteras (164)",8,,4,4,,,,
"Industrias manufactureras (165)",58,1,14,37,3,3,,
"Construcción (167)",127,3,74,25,2,23,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",98,8,2,77,7,4,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,2,3,,,,
"Comercio al por mayor (170)",1,,,,1,,,
"Comercio al por menor (171)",92,8,,74,6,4,,
"Hoteles y restaurantes (172)",10,1,,8,,1,,
"Trans., almac. y comunicaciones (173)",38,1,21,14,1,1,,
"Activid.inmobil., empres. y alquileres (175)",12,8,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",46,45,1,,,,,
"Enseñanza (177)",342,309,,32,,1,,
"Servicios sociales y de salud (178)",47,34,10,2,,1,,
"Otras activ. serv.comun.soc y personales (179)",8,1,6,1,,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,4,
"Actividad economica no especificada (182)",43,4,,35,,4,,
"Desocupado (183)",304,,,,,,,304
"Mujeres (184)",3789,152,69,1377,3,2120,22,46
"Agric., ganadería, caza y silvicultura (185)",3363,5,60,1197,1,2100,,
"Pesca (186)",4,,,4,,,,
"Explotación de minas y canteras (187)",2,,2,,,,,
"Industrias manufactureras (188)",4,,,4,,,,
"Construcción (190)",4,,3,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",36,1,,27,,8,,
"Comercio al por mayor (193)",2,,,1,,1,,
"Comercio al por menor (194)",34,1,,26,,7,,
"Hoteles y restaurantes (195)",27,,2,24,,1,,
"Trans., almac. y comunicaciones (196)",1,,1,,,,,
"Activid.inmobil., empres. y alquileres (198)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,3,,,,,,
"Enseñanza (200)",141,126,,15,,,,
"Servicios sociales y de salud (201)",13,12,,1,,,,
"Otras activ. serv.comun.soc y personales (202)",5,4,1,,,,,
"Hogares privados con servicio doméstico (203)",22,,,,,,22,
"Actividad economica no especificada (205)",117,,,105,2,10,,
"Desocupado (206)",46,,,,,,,46
