"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (062)",12,,,,,,5,7
"De 20 a 24 años (063)",74,,,,,,43,31
"De 25 a 29 años (064)",88,,,,,8,50,30
"De 30 a 34 años (065)",104,,,,,15,64,25
"De 35 a 39 años (066)",97,,,,1,37,41,18
"De 40 a 44 años (067)",79,,,,,41,24,14
"De 45 a 49 años (068)",67,,,,9,34,14,10
"De 50 y más años (069)",274,4,28,54,69,40,1,78
"PEA (070)",306,,3,9,24,79,106,85
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",17,,,,,,10,7
"De 25 a 29 años (074)",41,,,,,5,21,15
"De 30 a 34 años (075)",59,,,,,8,35,16
"De 35 a 39 años (076)",49,,,,1,16,19,13
"De 40 a 44 años (077)",39,,,,,18,11,10
"De 45 a 49 años (078)",34,,,,5,16,9,4
"De 50 y más años (079)",65,,3,9,18,16,,19
"Ocupada (080)",301,,3,9,24,79,103,83
"De 15 a 19 años (082)",2,,,,,,1,1
"De 20 a 24 años (083)",14,,,,,,9,5
"De 25 a 29 años (084)",40,,,,,5,20,15
"De 30 a 34 años (085)",58,,,,,8,34,16
"De 35 a 39 años (086)",49,,,,1,16,19,13
"De 40 a 44 años (087)",39,,,,,18,11,10
"De 45 a 49 años (088)",34,,,,5,16,9,4
"De 50 y más años (089)",65,,3,9,18,16,,19
"Desocupada (090)",5,,,,,,3,2
"De 20 a 24 años (093)",3,,,,,,1,2
"De 25 a 29 años (094)",1,,,,,,1,
"De 30 a 34 años (095)",1,,,,,,1,
"No PEA (100)",491,4,25,45,55,96,136,130
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",10,,,,,,4,6
"De 20 a 24 años (103)",57,,,,,,33,24
"De 25 a 29 años (104)",47,,,,,3,29,15
"De 30 a 34 años (105)",45,,,,,7,29,9
"De 35 a 39 años (106)",48,,,,,21,22,5
"De 40 a 44 años (107)",40,,,,,23,13,4
"De 45 a 49 años (108)",33,,,,4,18,5,6
"De 50 y más años (109)",209,4,25,45,51,24,1,59
,,,,,,,,
"RURAL (120)",5194,31,146,319,540,968,2035,1155
"De 12 a 14 años (121)",12,,,,,,,12
"De 15 a 19 años (122)",142,,,,,,87,55
"De 20 a 24 años (123)",593,,,,,,367,226
"De 25 a 29 años (124)",568,,,,,13,423,132
"De 30 a 34 años (125)",581,,,,,74,429,78
"De 35 a 39 años (126)",505,,,,3,121,320,61
"De 40 a 44 años (127)",455,,,,7,157,224,67
"De 45 a 49 años (128)",435,,,,28,230,141,36
"De 50 y más años (129)",1903,31,146,319,502,373,44,488
"PEA (130)",552,,2,15,52,131,224,128
"De 15 a 19 años (132)",4,,,,,,4,
"De 20 a 24 años (133)",53,,,,,,25,28
"De 25 a 29 años (134)",77,,,,,3,47,27
"De 30 a 34 años (135)",79,,,,,7,57,15
"De 35 a 39 años (136)",74,,,,,23,38,13
"De 40 a 44 años (137)",67,,,,,26,32,9
"De 45 a 49 años (138)",54,,,,5,30,15,4
"De 50 y más años (139)",144,,2,15,47,42,6,32
"Ocupada (140)",510,,2,14,48,124,207,115
"De 15 a 19 años (142)",2,,,,,,2,
"De 20 a 24 años (143)",44,,,,,,23,21
"De 25 a 29 años (144)",69,,,,,1,44,24
"De 30 a 34 años (145)",75,,,,,7,53,15
"De 35 a 39 años (146)",68,,,,,23,33,12
"De 40 a 44 años (147)",66,,,,,26,31,9
"De 45 a 49 años (148)",52,,,,5,29,15,3
"De 50 y más años (149)",134,,2,14,43,38,6,31
"Desocupada (150)",42,,,1,4,7,17,13
"De 15 a 19 años (152)",2,,,,,,2,
"De 20 a 24 años (153)",9,,,,,,2,7
"De 25 a 29 años (154)",8,,,,,2,3,3
"De 30 a 34 años (155)",4,,,,,,4,
"De 35 a 39 años (156)",6,,,,,,5,1
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",2,,,,,1,,1
"De 50 y más años (159)",10,,,1,4,4,,1
"No PEA (160)",4642,31,144,304,488,837,1811,1027
"De 12 a 14 años (161)",12,,,,,,,12
"De 15 a 19 años (162)",138,,,,,,83,55
"De 20 a 24 años (163)",540,,,,,,342,198
"De 25 a 29 años (164)",491,,,,,10,376,105
"De 30 a 34 años (165)",502,,,,,67,372,63
"De 35 a 39 años (166)",431,,,,3,98,282,48
"De 40 a 44 años (167)",388,,,,7,131,192,58
"De 45 a 49 años (168)",381,,,,23,200,126,32
"De 50 y más años (169)",1759,31,144,304,455,331,38,456
