"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",31,3,23,4,,1
"Actividad economica no especificada (044)",90,,32,30,19,9
"Desocupado (045)",768,8,419,224,98,19
"Mujeres (046)",9660,130,3224,3364,2254,688
"Agric., ganadería, caza y silvicultura (047)",7488,103,2401,2458,1906,620
"Explotación de minas y canteras (049)",105,,48,41,14,2
"Industrias manufactureras (050)",40,,15,15,5,5
"Construcción (052)",11,,2,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",808,3,256,347,156,46
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,6,1,2,
"Comercio al por mayor (055)",14,,5,9,,
"Comercio al por menor (056)",785,3,245,337,154,46
"Hoteles y restaurantes (057)",213,6,67,88,48,4
"Trans., almac. y comunicaciones (058)",27,1,15,9,2,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",18,,5,11,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",53,,27,20,6,
"Enseñanza (062)",334,,80,208,46,
"Servicios sociales y de salud (063)",82,,33,42,7,
"Otras activ. serv.comun.soc y personales (064)",43,,31,8,4,
"Hogares privados con servicio doméstico (065)",85,9,55,14,6,1
"Actividad economica no especificada (067)",161,1,47,68,37,8
"Desocupado (068)",190,7,140,29,12,2
,,,,,,
"URBANA (069)",6595,85,2032,2466,1542,470
"Agric., ganadería, caza y silvicultura (070)",3240,61,913,1058,864,344
"Explotación de minas y canteras (072)",145,,74,47,21,3
"Industrias manufactureras (073)",108,,30,36,27,15
"Suministro de electricidad, gas y agua (074)",5,,2,2,1,
"Construcción (075)",262,1,94,97,61,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",792,5,209,334,177,67
"Venta, mant.y rep. veh.autom.y motoc. (077)",38,,17,17,3,1
"Comercio al por mayor (078)",16,,4,10,2,
"Comercio al por menor (079)",738,5,188,307,172,66
"Hoteles y restaurantes (080)",206,5,61,83,50,7
"Trans., almac. y comunicaciones (081)",165,2,73,75,14,1
"Intermediación financiera (082)",10,,5,3,2,
"Activid.inmobil., empres. y alquileres (083)",75,,25,38,12,
"Admin.pub. y defensa; p. segur.soc afil (084)",282,,90,118,69,5
"Enseñanza (085)",602,,109,347,145,1
"Servicios sociales y de salud (086)",122,,47,56,18,1
"Otras activ. serv.comun.soc y personales (087)",70,1,29,24,12,4
"Hogares privados con servicio doméstico (088)",49,6,36,3,3,1
"Actividad economica no especificada (090)",96,1,30,40,20,5
"Desocupado (091)",366,3,205,105,46,7
"Hombres (092)",3970,55,1222,1445,949,299
"Agric., ganadería, caza y silvicultura (093)",1992,45,582,628,512,225
"Explotación de minas y canteras (095)",139,,73,43,20,3
"Industrias manufactureras (096)",82,,22,25,24,11
"Suministro de electricidad, gas y agua (097)",5,,2,2,1,
"Construcción (098)",257,1,93,94,60,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",252,4,48,107,65,28
"Venta, mant.y rep. veh.autom.y motoc. (100)",32,,13,16,2,1
"Comercio al por mayor (101)",7,,1,4,2,
"Comercio al por menor (102)",213,4,34,87,61,27
"Hoteles y restaurantes (103)",36,1,12,12,8,3
"Trans., almac. y comunicaciones (104)",148,1,61,72,13,1
"Intermediación financiera (105)",9,,4,3,2,
"Activid.inmobil., empres. y alquileres (106)",59,,20,28,11,
"Admin.pub. y defensa; p. segur.soc afil (107)",235,,67,100,63,5
"Enseñanza (108)",350,,51,194,104,1
"Servicios sociales y de salud (109)",57,,19,25,12,1
"Otras activ. serv.comun.soc y personales (110)",38,1,7,17,9,4
"Hogares privados con servicio doméstico (111)",8,1,6,1,,
"Actividad economica no especificada (113)",31,,13,8,8,2
"Desocupado (114)",272,1,142,86,37,6
"Mujeres (115)",2625,30,810,1021,593,171
"Agric., ganadería, caza y silvicultura (116)",1248,16,331,430,352,119
"Explotación de minas y canteras (118)",6,,1,4,1,
"Industrias manufactureras (119)",26,,8,11,3,4
"Construcción (121)",5,,1,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",540,1,161,227,112,39
"Venta, mant.y rep. veh.autom.y motoc. (123)",6,,4,1,1,
"Comercio al por mayor (124)",9,,3,6,,
"Comercio al por menor (125)",525,1,154,220,111,39
"Hoteles y restaurantes (126)",170,4,49,71,42,4
"Trans., almac. y comunicaciones (127)",17,1,12,3,1,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",16,,5,10,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",47,,23,18,6,
"Enseñanza (131)",252,,58,153,41,
"Servicios sociales y de salud (132)",65,,28,31,6,
"Otras activ. serv.comun.soc y personales (133)",32,,22,7,3,
"Hogares privados con servicio doméstico (134)",41,5,30,2,3,1
"Actividad economica no especificada (136)",65,1,17,32,12,3
"Desocupado (137)",94,2,63,19,9,1
,,,,,,
"RURAL (138)",20743,202,7066,6903,4929,1643
"Agric., ganadería, caza y silvicultura (139)",17178,176,5504,5582,4351,1565
"Pesca (140)",1,,,1,,
"Explotación de minas y canteras (141)",1448,2,720,475,228,23
"Industrias manufactureras (142)",72,1,26,23,18,4
"Suministro de electricidad, gas y agua (143)",2,,1,1,,
"Construcción (144)",202,1,65,81,48,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",461,2,148,216,79,16
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,6,,2,1
"Comercio al por mayor (147)",14,,4,9,1,
"Comercio al por menor (148)",438,2,138,207,76,15
"Hoteles y restaurantes (149)",49,2,20,20,7,
"Trans., almac. y comunicaciones (150)",90,,35,40,14,1
"Intermediación financiera (151)",2,,2,,,
"Activid.inmobil., empres. y alquileres (152)",20,,7,6,7,
"Admin.pub. y defensa; p. segur.soc afil (153)",53,,20,17,16,
"Enseñanza (154)",290,,47,195,48,
"Servicios sociales y de salud (155)",38,,13,23,2,
"Otras activ. serv.comun.soc y personales (156)",23,,13,2,8,
"Hogares privados con servicio doméstico (157)",67,6,42,15,3,1
"Actividad economica no especificada (159)",155,,49,58,36,12
"Desocupado (160)",592,12,354,148,64,14
"Hombres (161)",13708,102,4652,4560,3268,1126
"Agric., ganadería, caza y silvicultura (162)",10938,89,3434,3554,2797,1064
"Pesca (163)",1,,,1,,
"Explotación de minas y canteras (164)",1349,2,673,438,215,21
"Industrias manufactureras (165)",58,1,19,19,16,3
"Suministro de electricidad, gas y agua (166)",2,,1,1,,
"Construcción (167)",196,1,64,78,46,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",193,,53,96,35,9
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,4,,1,1
"Comercio al por mayor (170)",9,,2,6,1,
"Comercio al por menor (171)",178,,47,90,33,8
"Hoteles y restaurantes (172)",6,,2,3,1,
"Trans., almac. y comunicaciones (173)",80,,32,34,13,1
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",18,,7,5,6,
"Admin.pub. y defensa; p. segur.soc afil (176)",47,,16,15,16,
"Enseñanza (177)",208,,25,140,43,
"Servicios sociales y de salud (178)",21,,8,12,1,
"Otras activ. serv.comun.soc y personales (179)",12,,4,1,7,
"Hogares privados con servicio doméstico (180)",23,2,17,3,,1
"Actividad economica no especificada (182)",59,,19,22,11,7
"Desocupado (183)",496,7,277,138,61,13
"Mujeres (184)",7035,100,2414,2343,1661,517
"Agric., ganadería, caza y silvicultura (185)",6240,87,2070,2028,1554,501
"Explotación de minas y canteras (187)",99,,47,37,13,2
"Industrias manufactureras (188)",14,,7,4,2,1
"Construcción (190)",6,,1,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",268,2,95,120,44,7
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,2,,1,
"Comercio al por mayor (193)",5,,2,3,,
"Comercio al por menor (194)",260,2,91,117,43,7
"Hoteles y restaurantes (195)",43,2,18,17,6,
"Trans., almac. y comunicaciones (196)",10,,3,6,1,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,1,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,4,2,,
"Enseñanza (200)",82,,22,55,5,
"Servicios sociales y de salud (201)",17,,5,11,1,
"Otras activ. serv.comun.soc y personales (202)",11,,9,1,1,
"Hogares privados con servicio doméstico (203)",44,4,25,12,3,
"Actividad economica no especificada (205)",96,,30,36,25,5
"Desocupado (206)",96,5,77,10,3,1
