"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por mayor (124)",4,2,,2,,,,
"Comercio al por menor (125)",310,18,,249,2,41,,
"Hoteles y restaurantes (126)",104,26,7,61,2,8,,
"Trans., almac. y comunicaciones (127)",21,12,2,4,1,2,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",30,21,2,6,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",70,62,8,,,,,
"Enseñanza (131)",160,150,,10,,,,
"Servicios sociales y de salud (132)",28,26,1,1,,,,
"Otras activ. serv.comun.soc y personales (133)",28,9,2,15,1,1,,
"Hogares privados con servicio doméstico (134)",32,,,,,,32,
"Actividad economica no especificada (136)",46,5,2,33,,6,,
"Desocupado (137)",66,,,,,,,66
,,,,,,,,
"RURAL (138)",2444,225,485,1241,12,293,8,180
"Agric., ganadería, caza y silvicultura (139)",1385,3,175,943,2,262,,
"Pesca (140)",11,,6,4,,1,,
"Explotación de minas y canteras (141)",126,18,107,,1,,,
"Industrias manufactureras (142)",58,2,16,36,1,3,,
"Suministro de electricidad, gas y agua (143)",5,,5,,,,,
"Construcción (144)",108,,89,18,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",144,23,6,108,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",18,3,5,10,,,,
"Comercio al por mayor (147)",3,,,2,,1,,
"Comercio al por menor (148)",123,20,1,96,,6,,
"Hoteles y restaurantes (149)",75,24,6,32,1,12,,
"Trans., almac. y comunicaciones (150)",98,14,34,41,6,3,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",35,23,5,6,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",34,17,17,,,,,
"Enseñanza (154)",80,79,,1,,,,
"Servicios sociales y de salud (155)",9,9,,,,,,
"Otras activ. serv.comun.soc y personales (156)",45,9,15,21,,,,
"Hogares privados con servicio doméstico (157)",8,,,,,,8,
"Actividad economica no especificada (159)",42,3,4,31,,4,,
"Desocupado (160)",180,,,,,,,180
"Hombres (161)",1923,144,436,1007,9,174,,153
"Agric., ganadería, caza y silvicultura (162)",1133,1,144,828,1,159,,
"Pesca (163)",11,,6,4,,1,,
"Explotación de minas y canteras (164)",126,18,107,,1,,,
"Industrias manufactureras (165)",51,1,14,32,1,3,,
"Suministro de electricidad, gas y agua (166)",5,,5,,,,,
"Construcción (167)",106,,87,18,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",77,12,6,57,,2,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",18,3,5,10,,,,
"Comercio al por mayor (170)",2,,,1,,1,,
"Comercio al por menor (171)",57,9,1,46,,1,,
"Hoteles y restaurantes (172)",16,7,,5,,4,,
"Trans., almac. y comunicaciones (173)",94,14,32,40,5,3,,
"Activid.inmobil., empres. y alquileres (175)",28,17,4,6,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",27,13,14,,,,,
"Enseñanza (177)",51,50,,1,,,,
"Servicios sociales y de salud (178)",2,2,,,,,,
"Otras activ. serv.comun.soc y personales (179)",27,6,15,6,,,,
"Actividad economica no especificada (182)",16,3,2,10,,1,,
"Desocupado (183)",153,,,,,,,153
"Mujeres (184)",521,81,49,234,3,119,8,27
"Agric., ganadería, caza y silvicultura (185)",252,2,31,115,1,103,,
"Industrias manufactureras (188)",7,1,2,4,,,,
"Construcción (190)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",67,11,,51,,5,,
"Comercio al por mayor (193)",1,,,1,,,,
"Comercio al por menor (194)",66,11,,50,,5,,
"Hoteles y restaurantes (195)",59,17,6,27,1,8,,
"Trans., almac. y comunicaciones (196)",4,,2,1,1,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",7,6,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,4,3,,,,,
"Enseñanza (200)",29,29,,,,,,
"Servicios sociales y de salud (201)",7,7,,,,,,
"Otras activ. serv.comun.soc y personales (202)",18,3,,15,,,,
"Hogares privados con servicio doméstico (203)",8,,,,,,8,
"Actividad economica no especificada (205)",26,,2,21,,3,,
"Desocupado (206)",27,,,,,,,27
