"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",269,245,5,210,25,1,4,,,,24,279
"De 20 a 24 años (023)",1178,1001,16,714,222,40,7,2,,,177,1321
"De 25 a 29 años (024)",1525,1385,8,602,517,189,66,2,1,,140,2504
"De 30 a 34 años (025)",1436,1393,6,332,508,319,209,17,2,,43,3308
"De 35 a 39 años (026)",1476,1450,3,228,400,367,365,79,8,,26,4265
"De 40 a 44 años (027)",1204,1194,9,96,228,288,419,136,16,2,10,4271
"De 45 a 49 años (028)",860,852,3,60,141,193,264,140,43,8,8,3415
"De 50 y más años (029)",1193,1184,7,65,140,170,338,278,135,51,9,5818
"Desocupada (030)",277,251,1,90,68,32,43,13,3,1,26,631
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",22,19,1,14,3,1,,,,,3,23
"De 20 a 24 años (033)",68,58,,37,17,3,,1,,,10,87
"De 25 a 29 años (034)",56,51,,26,18,3,4,,,,5,88
"De 30 a 34 años (035)",44,42,,7,18,10,7,,,,2,102
"De 35 a 39 años (036)",23,21,,2,4,3,8,4,,,2,76
"De 40 a 44 años (037)",25,24,,3,5,5,8,2,1,,1,85
"De 45 a 49 años (038)",25,24,,1,2,6,11,3,1,,1,102
"De 50 y más años (039)",13,12,,,1,1,5,3,1,1,1,68
"No PEA (040)",9510,9056,57,2321,2011,1494,1820,841,345,167,454,28918
"De 12 a 14 años (041)",52,25,1,24,,,,,,,27,24
"De 15 a 19 años (042)",654,586,11,483,84,7,1,,,,68,676
"De 20 a 24 años (043)",1611,1462,20,889,443,94,15,1,,,149,2124
"De 25 a 29 años (044)",1599,1516,9,483,579,317,122,4,2,,83,3141
"De 30 a 34 años (045)",1321,1286,5,203,379,333,327,37,2,,35,3601
"De 35 a 39 años (046)",1043,1020,2,76,201,283,349,95,12,2,23,3557
"De 40 a 44 años (047)",806,798,2,49,108,167,309,124,35,4,8,3268
"De 45 a 49 años (048)",632,627,1,34,80,99,225,135,48,5,5,2810
"De 50 y más años (049)",1792,1736,6,80,137,194,472,445,246,156,56,9717
,,,,,,,,,,,,
"URBANA (060)",16109,15329,102,4082,3663,2704,2971,1229,416,162,780,45584
"De 12 a 14 años (061)",46,21,1,20,,,,,,,25,20
"De 15 a 19 años (062)",752,676,15,569,80,7,5,,,,76,770
"De 20 a 24 años (063)",2375,2082,33,1390,536,104,17,2,,,293,2858
"De 25 a 29 años (064)",2696,2506,14,985,934,425,143,2,3,,190,4764
"De 30 a 34 años (065)",2435,2367,9,500,803,579,430,43,3,,68,5954
"De 35 a 39 años (066)",2211,2167,5,278,547,578,606,139,13,1,44,6706
"De 40 a 44 años (067)",1773,1755,11,137,311,420,634,209,30,3,18,6417
"De 45 a 49 años (068)",1302,1292,4,82,207,274,430,223,65,7,10,5257
"De 50 y más años (069)",2519,2463,10,121,245,317,706,611,302,151,56,12838
"PEA (070)",8259,7858,53,2133,2001,1437,1501,546,148,39,401,22103
"De 12 a 14 años (071)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (072)",235,213,6,181,21,1,4,,,,22,242
"De 20 a 24 años (073)",1051,886,15,645,186,33,5,2,,,165,1152
"De 25 a 29 años (074)",1376,1254,6,567,459,166,55,,1,,122,2226
"De 30 a 34 años (075)",1327,1286,6,319,481,288,177,13,2,,41,2984
"De 35 a 39 años (076)",1348,1325,3,214,375,337,323,68,5,,23,3829
"De 40 a 44 años (077)",1102,1091,9,92,216,271,383,110,9,1,11,3797
"De 45 a 49 años (078)",789,782,3,52,138,189,246,118,31,5,7,3045
"De 50 y más años (079)",1027,1018,5,60,125,152,308,235,100,33,9,4825
"Ocupada (080)",8004,7627,52,2051,1940,1407,1460,534,145,38,377,21514
"De 12 a 14 años (081)",3,3,,3,,,,,,,,3
"De 15 a 19 años (082)",216,197,5,169,18,1,4,,,,19,224
"De 20 a 24 años (083)",992,836,15,611,174,30,5,1,,,156,1078
"De 25 a 29 años (084)",1324,1207,6,544,442,163,51,,1,,117,2143
"De 30 a 34 años (085)",1285,1246,6,312,464,278,171,13,2,,39,2888
"De 35 a 39 años (086)",1325,1304,3,212,371,334,315,64,5,,21,3753
"De 40 a 44 años (087)",1078,1068,9,89,211,267,375,108,8,1,10,3715
"De 45 a 49 años (088)",767,760,3,51,136,183,236,116,30,5,7,2953
"De 50 y más años (089)",1014,1006,5,60,124,151,303,232,99,32,8,4757
"Desocupada (090)",255,231,1,82,61,30,41,12,3,1,24,589
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",19,16,1,12,3,,,,,,3,18
"De 20 a 24 años (093)",59,50,,34,12,3,,1,,,9,74
"De 25 a 29 años (094)",52,47,,23,17,3,4,,,,5,83
"De 30 a 34 años (095)",42,40,,7,17,10,6,,,,2,96
"De 35 a 39 años (096)",23,21,,2,4,3,8,4,,,2,76
"De 40 a 44 años (097)",24,23,,3,5,4,8,2,1,,1,82
"De 45 a 49 años (098)",22,22,,1,2,6,10,2,1,,,92
"De 50 y más años (099)",13,12,,,1,1,5,3,1,1,1,68
"No PEA (100)",7850,7471,49,1949,1662,1267,1470,683,268,123,379,23481
"De 12 a 14 años (101)",42,18,1,17,,,,,,,24,17
"De 15 a 19 años (102)",517,463,9,388,59,6,1,,,,54,528
"De 20 a 24 años (103)",1324,1196,18,745,350,71,12,,,,128,1706
"De 25 a 29 años (104)",1320,1252,8,418,475,259,88,2,2,,68,2538
"De 30 a 34 años (105)",1108,1081,3,181,322,291,253,30,1,,27,2970
"De 35 a 39 años (106)",863,842,2,64,172,241,283,71,8,1,21,2877
"De 40 a 44 años (107)",671,664,2,45,95,149,251,99,21,2,7,2620
"De 45 a 49 años (108)",513,510,1,30,69,85,184,105,34,2,3,2212
"De 50 y más años (109)",1492,1445,5,61,120,165,398,376,202,118,47,8013
,,,,,,,,,,,,
"RURAL (120)",2823,2685,13,639,597,389,564,279,137,67,138,9149
"De 12 a 14 años (121)",11,7,,7,,,,,,,4,7
"De 15 a 19 años (122)",193,174,2,138,32,2,,,,,19,208
"De 20 a 24 años (123)",482,439,3,250,146,33,5,2,,,43,674
"De 25 a 29 años (124)",484,446,3,126,180,84,49,4,,,38,969
"De 30 a 34 años (125)",366,354,2,42,102,83,113,11,1,,12,1057
"De 35 a 39 años (126)",331,324,,28,58,75,116,39,7,1,7,1192
"De 40 a 44 años (127)",262,261,,11,30,40,102,53,22,3,1,1207
"De 45 a 49 años (128)",215,211,,13,16,24,70,55,27,6,4,1070
"De 50 y más años (129)",479,469,3,24,33,48,109,115,80,57,10,2765
"PEA (130)",1163,1100,5,267,248,162,214,121,60,23,63,3712
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",56,51,,43,7,1,,,,,5,60
"De 20 a 24 años (133)",195,173,1,106,53,10,2,1,,,22,256
"De 25 a 29 años (134)",205,182,2,61,76,26,15,2,,,23,366
"De 30 a 34 años (135)",153,149,,20,45,41,39,4,,,4,426
"De 35 a 39 años (136)",151,146,,16,29,33,50,15,3,,5,512
"De 40 a 44 años (137)",127,127,,7,17,22,44,28,8,1,,559
"De 45 a 49 años (138)",96,94,,9,5,10,29,25,13,3,2,472
"De 50 y más años (139)",179,178,2,5,16,19,35,46,36,19,1,1061
"Ocupada (140)",1141,1080,5,259,241,160,212,120,60,23,61,3670
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",53,48,,41,7,,,,,,5,55
"De 20 a 24 años (143)",186,165,1,103,48,10,2,1,,,21,243
"De 25 a 29 años (144)",201,178,2,58,75,26,15,2,,,23,361
"De 30 a 34 años (145)",151,147,,20,44,41,38,4,,,4,420
"De 35 a 39 años (146)",151,146,,16,29,33,50,15,3,,5,512
"De 40 a 44 años (147)",126,126,,7,17,21,44,28,8,1,,556
"De 45 a 49 años (148)",93,92,,9,5,10,28,24,13,3,1,462
"De 50 y más años (149)",179,178,2,5,16,19,35,46,36,19,1,1061
"Desocupada (150)",22,20,,8,7,2,2,1,,,2,42
"De 15 a 19 años (152)",3,3,,2,,1,,,,,,5
"De 20 a 24 años (153)",9,8,,3,5,,,,,,1,13
"De 25 a 29 años (154)",4,4,,3,1,,,,,,,5
"De 30 a 34 años (155)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (157)",1,1,,,,1,,,,,,3
"De 45 a 49 años (158)",3,2,,,,,1,1,,,1,10
"No PEA (160)",1660,1585,8,372,349,227,350,158,77,44,75,5437
"De 12 a 14 años (161)",10,7,,7,,,,,,,3,7
"De 15 a 19 años (162)",137,123,2,95,25,1,,,,,14,148
"De 20 a 24 años (163)",287,266,2,144,93,23,3,1,,,21,418
"De 25 a 29 años (164)",279,264,1,65,104,58,34,2,,,15,603
"De 30 a 34 años (165)",213,205,2,22,57,42,74,7,1,,8,631
"De 35 a 39 años (166)",180,178,,12,29,42,66,24,4,1,2,680
"De 40 a 44 años (167)",135,134,,4,13,18,58,25,14,2,1,648
"De 45 a 49 años (168)",119,117,,4,11,14,41,30,14,3,2,598
"De 50 y más años (169)",300,291,1,19,17,29,74,69,44,38,9,1704
