"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",1,,,,,,,,,,1,
"De 15 a 19 años (022)",149,135,6,116,11,2,,,,,14,144
"De 20 a 24 años (023)",754,618,8,431,145,28,5,1,,,136,831
"De 25 a 29 años (024)",1238,1072,12,528,367,114,45,4,2,,166,1839
"De 30 a 34 años (025)",1340,1267,6,405,453,235,142,21,3,2,73,2797
"De 35 a 39 años (026)",1624,1574,10,360,526,318,283,61,15,1,50,4111
"De 40 a 44 años (027)",1505,1472,9,236,397,324,354,115,34,3,33,4610
"De 45 a 49 años (028)",1214,1193,8,143,245,215,337,175,54,16,21,4499
"De 50 y más años (029)",3099,3062,24,315,421,469,850,587,301,95,37,13665
"Desocupada (030)",349,291,3,110,81,47,27,15,8,,58,691
"De 15 a 19 años (032)",12,11,,10,1,,,,,,1,12
"De 20 a 24 años (033)",56,37,,27,7,2,1,,,,19,51
"De 25 a 29 años (034)",86,61,1,30,20,7,3,,,,25,103
"De 30 a 34 años (035)",59,56,2,17,20,13,3,1,,,3,115
"De 35 a 39 años (036)",50,47,,14,19,7,5,1,1,,3,109
"De 40 a 44 años (037)",27,24,,6,5,9,4,,,,3,62
"De 45 a 49 años (038)",20,18,,1,5,3,3,5,1,,2,73
"De 50 y más años (039)",39,37,,5,4,6,8,8,6,,2,166
"No PEA (040)",19030,18378,106,3657,3881,2995,4019,2352,1049,319,652,65542
"De 12 a 14 años (041)",22,12,1,10,1,,,,,,10,12
"De 15 a 19 años (042)",489,451,11,394,37,6,3,,,,38,498
"De 20 a 24 años (043)",1834,1617,15,1005,473,105,17,2,,,217,2352
"De 25 a 29 años (044)",2084,1954,9,707,751,358,122,6,1,,130,3841
"De 30 a 34 años (045)",2047,1977,7,424,691,492,312,45,5,1,70,4942
"De 35 a 39 años (046)",2105,2064,4,278,596,499,491,165,27,4,41,6401
"De 40 a 44 años (047)",1710,1672,6,164,321,332,547,216,70,16,38,6396
"De 45 a 49 años (048)",1509,1484,6,136,242,274,443,236,111,36,25,6245
"De 50 y más años (049)",7230,7147,47,539,769,929,2084,1682,835,262,83,34855
,,,,,,,,,,,,
"URBANA (060)",19988,19103,133,4379,4602,3239,3849,1950,751,200,885,61209
"De 12 a 14 años (061)",14,8,1,7,,,,,,,6,7
"De 15 a 19 años (062)",386,345,10,297,31,5,2,,,,41,382
"De 20 a 24 años (063)",1638,1373,18,917,362,61,14,1,,,265,1891
"De 25 a 29 años (064)",2224,1997,15,893,731,259,91,6,2,,227,3567
"De 30 a 34 años (065)",2363,2268,13,655,825,485,254,29,5,2,95,5072
"De 35 a 39 años (066)",2564,2495,12,492,865,548,449,106,21,2,69,6669
"De 40 a 44 años (067)",2219,2164,12,292,566,504,566,174,44,6,55,6979
"De 45 a 49 años (068)",1837,1798,10,216,366,368,510,235,74,19,39,6628
"De 50 y más años (069)",6743,6655,42,610,856,1009,1963,1399,605,171,88,30014
"PEA (070)",8415,7978,65,2031,2087,1336,1522,644,233,60,437,23608
"De 15 a 19 años (072)",108,95,3,85,7,,,,,,13,99
"De 20 a 24 años (073)",575,459,7,331,98,18,5,,,,116,601
"De 25 a 29 años (074)",976,837,10,430,279,80,34,3,1,,139,1399
"De 30 a 34 años (075)",1082,1032,7,351,376,181,98,16,1,2,50,2193
"De 35 a 39 años (076)",1323,1281,9,295,456,255,216,37,12,1,42,3248
"De 40 a 44 años (077)",1199,1171,7,186,342,273,268,76,17,2,28,3512
"De 45 a 49 años (078)",936,918,4,116,208,173,258,120,33,6,18,3294
"De 50 y más años (079)",2216,2185,18,237,321,356,643,392,169,49,31,9262
"Ocupada (080)",8119,7733,63,1939,2019,1295,1499,631,227,60,386,23026
"De 15 a 19 años (082)",100,88,3,79,6,,,,,,12,91
"De 20 a 24 años (083)",528,430,7,310,92,17,4,,,,98,561
"De 25 a 29 años (084)",901,784,9,403,264,73,31,3,1,,117,1309
"De 30 a 34 años (085)",1029,982,6,335,358,169,96,15,1,2,47,2091
"De 35 a 39 años (086)",1280,1240,9,283,439,250,211,36,11,1,40,3151
"De 40 a 44 años (087)",1173,1148,7,180,338,264,264,76,17,2,25,3452
"De 45 a 49 años (088)",919,902,4,115,203,172,255,115,32,6,17,3227
"De 50 y más años (089)",2189,2159,18,234,319,350,638,386,165,49,30,9144
"Desocupada (090)",296,245,2,92,68,41,23,13,6,,51,582
"De 15 a 19 años (092)",8,7,,6,1,,,,,,1,8
"De 20 a 24 años (093)",47,29,,21,6,1,1,,,,18,40
"De 25 a 29 años (094)",75,53,1,27,15,7,3,,,,22,90
"De 30 a 34 años (095)",53,50,1,16,18,12,2,1,,,3,102
"De 35 a 39 años (096)",43,41,,12,17,5,5,1,1,,2,97
"De 40 a 44 años (097)",26,23,,6,4,9,4,,,,3,60
"De 45 a 49 años (098)",17,16,,1,5,1,3,5,1,,1,67
"De 50 y más años (099)",27,26,,3,2,6,5,6,4,,1,118
"No PEA (100)",11573,11125,68,2348,2515,1903,2327,1306,518,140,448,37601
"De 12 a 14 años (101)",14,8,1,7,,,,,,,6,7
"De 15 a 19 años (102)",278,250,7,212,24,5,2,,,,28,283
"De 20 a 24 años (103)",1063,914,11,586,264,43,9,1,,,149,1290
"De 25 a 29 años (104)",1248,1160,5,463,452,179,57,3,1,,88,2168
"De 30 a 34 años (105)",1281,1236,6,304,449,304,156,13,4,,45,2879
"De 35 a 39 años (106)",1241,1214,3,197,409,293,233,69,9,1,27,3421
"De 40 a 44 años (107)",1020,993,5,106,224,231,298,98,27,4,27,3467
"De 45 a 49 años (108)",901,880,6,100,158,195,252,115,41,13,21,3334
"De 50 y más años (109)",4527,4470,24,373,535,653,1320,1007,436,122,57,20752
,,,,,,,,,,,,
"RURAL (120)",10315,9959,59,1922,1925,1508,2213,1381,715,236,356,37520
"De 12 a 14 años (121)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (122)",264,252,7,223,18,3,1,,,,12,272
"De 20 a 24 años (123)",1006,899,5,546,263,74,9,2,,,107,1343
"De 25 a 29 años (124)",1184,1090,7,372,407,220,79,4,1,,94,2216
"De 30 a 34 años (125)",1083,1032,2,191,339,255,203,38,3,1,51,2782
"De 35 a 39 años (126)",1215,1190,2,160,276,276,330,121,22,3,25,3952
"De 40 a 44 años (127)",1023,1004,3,114,157,161,339,157,60,13,19,4089
"De 45 a 49 años (128)",906,897,4,64,126,124,273,181,92,33,9,4189
"De 50 y más años (129)",3625,3591,29,249,338,395,979,878,537,186,34,18672
"PEA (130)",2858,2706,21,613,559,416,521,335,184,57,152,9579
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",53,51,3,41,5,2,,,,,2,57
"De 20 a 24 años (133)",235,196,1,127,54,12,1,1,,,39,281
"De 25 a 29 años (134)",348,296,3,128,108,41,14,1,1,,52,543
"De 30 a 34 años (135)",317,291,1,71,97,67,47,6,2,,26,719
"De 35 a 39 años (136)",351,340,1,79,89,70,72,25,4,,11,972
"De 40 a 44 años (137)",333,325,2,56,60,60,90,39,17,1,8,1160
"De 45 a 49 años (138)",298,293,4,28,42,45,82,60,22,10,5,1278
"De 50 y más años (139)",922,914,6,83,104,119,215,203,138,46,8,4569
"Ocupada (140)",2805,2660,20,595,546,410,517,333,182,57,145,9470
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",49,47,3,37,5,2,,,,,2,53
"De 20 a 24 años (143)",226,188,1,121,53,11,1,1,,,38,270
"De 25 a 29 años (144)",337,288,3,125,103,41,14,1,1,,49,530
"De 30 a 34 años (145)",311,285,,70,95,66,46,6,2,,26,706
"De 35 a 39 años (146)",344,334,1,77,87,68,72,25,4,,10,960
"De 40 a 44 años (147)",332,324,2,56,59,60,90,39,17,1,8,1158
"De 45 a 49 años (148)",295,291,4,28,42,43,82,60,22,10,4,1272
"De 50 y más años (149)",910,903,6,81,102,119,212,201,136,46,7,4521
"Desocupada (150)",53,46,1,18,13,6,4,2,2,,7,109
"De 15 a 19 años (152)",4,4,,4,,,,,,,,4
"De 20 a 24 años (153)",9,8,,6,1,1,,,,,1,11
"De 25 a 29 años (154)",11,8,,3,5,,,,,,3,13
"De 30 a 34 años (155)",6,6,1,1,2,1,1,,,,,13
"De 35 a 39 años (156)",7,6,,2,2,2,,,,,1,12
"De 40 a 44 años (157)",1,1,,,1,,,,,,,2
"De 45 a 49 años (158)",3,2,,,,2,,,,,1,6
"De 50 y más años (159)",12,11,,2,2,,3,2,2,,1,48
"No PEA (160)",7457,7253,38,1309,1366,1092,1692,1046,531,179,204,27941
"De 12 a 14 años (161)",8,4,,3,1,,,,,,4,5
"De 15 a 19 años (162)",211,201,4,182,13,1,1,,,,10,215
"De 20 a 24 años (163)",771,703,4,419,209,62,8,1,,,68,1062
"De 25 a 29 años (164)",836,794,4,244,299,179,65,3,,,42,1673
"De 30 a 34 años (165)",766,741,1,120,242,188,156,32,1,1,25,2063
"De 35 a 39 años (166)",864,850,1,81,187,206,258,96,18,3,14,2980
"De 40 a 44 años (167)",690,679,1,58,97,101,249,118,43,12,11,2929
"De 45 a 49 años (168)",608,604,,36,84,79,191,121,70,23,4,2911
"De 50 y más años (169)",2703,2677,23,166,234,276,764,675,399,140,26,14103
