"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",222,485,460,7,94.8,1.4,
"De 40 a 44 años (037)",118,322,304,2,94.4,0.6,
"De 45 a 49 años (038)",110,348,314,,90.2,,
"De 50 y más años (039)",116,508,456,,89.8,,
"No PEA (040)",53631,95449,86943,2433,91.1,2.5,
"De 12 a 14 años (041)",8093,28,25,,89.3,,
"De 15 a 19 años (042)",10323,649,627,223,96.6,34.4,
"De 20 a 24 años (043)",7465,3803,3706,731,97.4,19.2,
"De 25 a 29 años (044)",5447,7363,7169,640,97.4,8.7,
"De 30 a 34 años (045)",4644,10268,9859,471,96,4.6,
"De 35 a 39 años (046)",3902,11369,10816,262,95.1,2.3,
"De 40 a 44 años (047)",3020,10471,9791,95,93.5,0.9,
"De 45 a 49 años (048)",2465,10177,9421,11,92.6,0.1,
"De 50 y más años (049)",8272,41321,35529,,86,,
,,,,,,,
"URBANA (060)",85780,160451,147501,3547,91.9,2.2,
"De 12 a 14 años (061)",7751,34,31,,91.2,,
"De 15 a 19 años (062)",12307,850,820,260,96.5,30.6,
"De 20 a 24 años (063)",12317,5840,5685,950,97.3,16.3,
"De 25 a 29 años (064)",10798,12443,12094,965,97.2,7.8,
"De 30 a 34 años (065)",9702,18735,18039,748,96.3,4,
"De 35 a 39 años (066)",8465,22298,21153,438,94.9,2,
"De 40 a 44 años (067)",6816,21761,20382,166,93.7,0.8,
"De 45 a 49 años (068)",5437,20402,18822,20,92.3,0.1,
"De 50 y más años (069)",12187,58088,50475,,86.9,,
"PEA (070)",36461,76592,70670,1319,92.3,1.7,
"De 12 a 14 años (071)",373,6,6,,100,,
"De 15 a 19 años (072)",2673,262,254,60,96.9,22.9,
"De 20 a 24 años (073)",5249,2369,2298,283,97,11.9,
"De 25 a 29 años (074)",5666,5647,5475,369,97,6.5,
"De 30 a 34 años (075)",5334,9207,8872,316,96.4,3.4,
"De 35 a 39 años (076)",4782,11754,11116,198,94.6,1.7,
"De 40 a 44 años (077)",4022,12228,11468,82,93.8,0.7,
"De 45 a 49 años (078)",3178,11260,10352,11,91.9,0.1,
"De 50 y más años (079)",5184,23859,20829,,87.3,,
"Ocupada (080)",34013,73890,68119,1234,92.2,1.7,
"De 12 a 14 años (081)",345,5,5,,100,,
"De 15 a 19 años (082)",2304,235,227,54,96.6,23,
"De 20 a 24 años (083)",4619,2187,2117,263,96.8,12,
"De 25 a 29 años (084)",5129,5297,5132,339,96.9,6.4,
"De 30 a 34 años (085)",5004,8701,8381,296,96.3,3.4,
"De 35 a 39 años (086)",4566,11275,10662,191,94.6,1.7,
"De 40 a 44 años (087)",3905,11908,11166,80,93.8,0.7,
"De 45 a 49 años (088)",3071,10920,10045,11,92,0.1,
"De 50 y más años (089)",5070,23362,20384,,87.3,,
"Desocupada (090)",2448,2702,2551,85,94.4,3.1,
"De 12 a 14 años (091)",28,1,1,,100,,
"De 15 a 19 años (092)",369,27,27,6,100,22.2,
"De 20 a 24 años (093)",630,182,181,20,99.5,11,
"De 25 a 29 años (094)",537,350,343,30,98,8.6,
"De 30 a 34 años (095)",330,506,491,20,97,4,
"De 35 a 39 años (096)",216,479,454,7,94.8,1.5,
"De 40 a 44 años (097)",117,320,302,2,94.4,0.6,
"De 45 a 49 años (098)",107,340,307,,90.3,,
"De 50 y más años (099)",114,497,445,,89.5,,
"No PEA (100)",49319,83859,76831,2228,91.6,2.7,
"De 12 a 14 años (101)",7378,28,25,,89.3,,
"De 15 a 19 años (102)",9634,588,566,200,96.3,34,
"De 20 a 24 años (103)",7068,3471,3387,667,97.6,19.2,
"De 25 a 29 años (104)",5132,6796,6619,596,97.4,8.8,
"De 30 a 34 años (105)",4368,9528,9167,432,96.2,4.5,
"De 35 a 39 años (106)",3683,10544,10037,240,95.2,2.3,
"De 40 a 44 años (107)",2794,9533,8914,84,93.5,0.9,
"De 45 a 49 años (108)",2259,9142,8470,9,92.6,0.1,
"De 50 y más años (109)",7003,34229,29646,,86.6,,
,,,,,,,
"RURAL (120)",8019,24327,21163,353,87,1.5,
"De 12 a 14 años (121)",760,,,,,,
"De 15 a 19 años (122)",991,100,98,39,98,39,
"De 20 a 24 años (123)",832,600,581,96,96.8,16,
"De 25 a 29 años (124)",644,1039,1009,77,97.1,7.4,
"De 30 a 34 años (125)",603,1519,1424,68,93.7,4.5,
"De 35 a 39 años (126)",579,1967,1851,44,94.1,2.2,
"De 40 a 44 años (127)",552,2258,2098,22,92.9,1,
"De 45 a 49 años (128)",536,2575,2318,7,90,0.3,
"De 50 y más años (129)",2522,14269,11784,,82.6,,
"PEA (130)",3707,12737,11051,147,86.8,1.2,
"De 12 a 14 años (131)",45,,,,,,
"De 15 a 19 años (132)",302,39,37,15,94.9,38.5,
"De 20 a 24 años (133)",435,268,262,32,97.8,11.9,
"De 25 a 29 años (134)",329,472,459,33,97.2,7,
"De 30 a 34 años (135)",327,779,732,29,94,3.7,
"De 35 a 39 años (136)",360,1142,1072,22,93.9,1.9,
"De 40 a 44 años (137)",326,1320,1221,11,92.5,0.8,
"De 45 a 49 años (138)",330,1540,1367,5,88.8,0.3,
"De 50 y más años (139)",1253,7177,5901,,82.2,,
"Ocupada (140)",3621,12685,11000,147,86.7,1.2,
"De 12 a 14 años (141)",43,,,,,,
"De 15 a 19 años (142)",278,39,37,15,94.9,38.5,
"De 20 a 24 años (143)",402,258,252,32,97.7,12.4,
"De 25 a 29 años (144)",320,462,449,33,97.2,7.1,
"De 30 a 34 años (145)",321,774,727,29,93.9,3.7,
"De 35 a 39 años (146)",354,1136,1066,22,93.8,1.9,
"De 40 a 44 años (147)",325,1318,1219,11,92.5,0.8,
"De 45 a 49 años (148)",327,1532,1360,5,88.8,0.3,
"De 50 y más años (149)",1251,7166,5890,,82.2,,
"Desocupada (150)",86,52,51,,98.1,,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",24,,,,,,
"De 20 a 24 años (153)",33,10,10,,100,,
"De 25 a 29 años (154)",9,10,10,,100,,
"De 30 a 34 años (155)",6,5,5,,100,,
"De 35 a 39 años (156)",6,6,6,,100,,
"De 40 a 44 años (157)",1,2,2,,100,,
"De 45 a 49 años (158)",3,8,7,,87.5,,
"De 50 y más años (159)",2,11,11,,100,,
"No PEA (160)",4312,11590,10112,206,87.2,1.8,
"De 12 a 14 años (161)",715,,,,,,
"De 15 a 19 años (162)",689,61,61,24,100,39.3,
"De 20 a 24 años (163)",397,332,319,64,96.1,19.3,
"De 25 a 29 años (164)",315,567,550,44,97,7.8,
"De 30 a 34 años (165)",276,740,692,39,93.5,5.3,
"De 35 a 39 años (166)",219,825,779,22,94.4,2.7,
"De 40 a 44 años (167)",226,938,877,11,93.5,1.2,
"De 45 a 49 años (168)",206,1035,951,2,91.9,0.2,
"De 50 y más años (169)",1269,7092,5883,,83,,
