"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Educacion Inicial (020)",210,180,4,64,59,28,22,2,,1,30,382
"De 12 a 14 años (021)",1,1,,1,,,,,,,,1
"De 15 a 19 años (022)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (023)",49,34,1,23,9,1,,,,,15,44
"De 25 a 29 años (024)",56,51,1,15,19,11,5,,,,5,107
"De 30 a 34 años (025)",61,53,1,13,24,8,6,1,,,8,116
"De 35 a 39 años (026)",36,35,1,6,7,8,11,1,,1,1,108
"Primaria (030)",41872,41125,156,4922,8129,8388,11615,5436,1940,539,747,154432
"De 12 a 14 años (031)",53,24,1,22,1,,,,,,29,24
"De 15 a 19 años (032)",257,231,2,192,25,8,4,,,,26,282
"De 20 a 24 años (033)",1152,1053,5,573,356,98,17,4,,,99,1677
"De 25 a 29 años (034)",2265,2183,8,665,929,427,147,7,,,82,4466
"De 30 a 34 años (035)",3560,3491,11,644,1315,943,517,53,7,1,69,8696
"De 35 a 39 años (036)",4124,4057,16,446,1212,1192,1003,156,30,2,67,12009
"De 40 a 44 años (037)",4534,4475,17,340,999,1202,1406,425,70,16,59,15529
"De 45 a 49 años (038)",4391,4349,14,338,751,986,1556,555,125,24,42,16455
"De 50 y más años (039)",21536,21262,82,1702,2541,3532,6965,4236,1708,496,274,95294
"Secundaria (040)",67610,64110,349,17570,19612,12818,10226,2579,752,204,3500,164323
"De 12 a 14 años (041)",131,63,9,48,6,,,,,,68,60
"De 15 a 19 años (042)",1967,1707,47,1509,119,20,12,,,,260,1855
"De 20 a 24 años (043)",7676,6496,52,4745,1475,184,33,7,,,1180,8427
"De 25 a 29 años (044)",9899,9094,43,4219,3671,954,190,12,5,,805,15331
"De 30 a 34 años (045)",9754,9342,34,2473,4231,1890,665,44,3,2,412,19740
"De 35 a 39 años (046)",8824,8624,25,1514,3350,2333,1254,136,12,,200,21483
"De 40 a 44 años (047)",7441,7302,26,934,2347,2192,1500,243,51,9,139,20708
"De 45 a 49 años (048)",5812,5728,27,613,1572,1617,1519,300,62,18,84,17776
"De 50 y más años (049)",16106,15754,86,1515,2841,3628,5053,1837,619,175,352,58943
"Sup. no Univ. incompleta (050)",17731,15699,78,5889,5078,2630,1536,350,105,33,2032,34021
"De 15 a 19 años (052)",345,299,7,269,18,4,1,,,,46,321
"De 20 a 24 años (053)",3066,2040,25,1676,294,34,7,4,,,1026,2423
"De 25 a 29 años (054)",3298,2730,9,1634,895,160,32,,,,568,4036
"De 30 a 34 años (055)",2842,2657,13,966,1167,403,101,6,,1,185,4978
"De 35 a 39 años (056)",2453,2373,8,550,1031,578,185,19,2,,80,5259
"De 40 a 44 años (057)",1845,1804,5,320,703,497,255,22,2,,41,4457
"De 45 a 49 años (058)",1367,1332,1,176,461,375,260,48,9,2,35,3744
"De 50 y más años (059)",2515,2464,10,298,509,579,695,251,92,30,51,8803
"Sup. no Univ. completa (060)",35599,31832,160,10743,11067,5698,3189,727,194,54,3767,70502
"De 20 a 24 años (063)",2601,1560,18,1301,215,16,7,3,,,1041,1831
"De 25 a 29 años (064)",5659,4329,31,2892,1142,209,48,5,2,,1330,6051
"De 30 a 34 años (065)",5903,5275,30,2467,2097,563,110,6,1,1,628,8863
"De 35 a 39 años (066)",5437,5165,18,1505,2429,931,261,18,2,1,272,10388
"De 40 a 44 años (067)",5050,4853,11,1020,2137,1214,425,37,8,1,197,11040
"De 45 a 49 años (068)",3727,3611,19,648,1399,989,470,70,12,4,116,8965
"De 50 y más años (069)",7222,7039,33,910,1648,1776,1868,588,169,47,183,23364
"Sup. Univ. incompleta (070)",16320,13503,73,4406,4371,2653,1556,349,71,24,2817,30818
"De 15 a 19 años (072)",284,247,8,219,13,5,2,,,,37,268
"De 20 a 24 años (073)",2965,1335,19,1101,179,18,4,14,,,1630,1615
"De 25 a 29 años (074)",2133,1454,8,934,405,89,16,2,,,679,2091
"De 30 a 34 años (075)",1838,1651,7,677,687,228,49,3,,,187,2959
"De 35 a 39 años (076)",1827,1737,6,464,779,348,130,9,1,,90,3681
"De 40 a 44 años (077)",1776,1711,6,278,726,473,206,16,4,2,65,4171
"De 45 a 49 años (078)",1804,1759,3,288,668,511,245,38,5,1,45,4481
"De 50 y más años (079)",3693,3609,16,445,914,981,904,267,61,21,84,11552
"Sup. Univ. completa (080)",44771,38869,195,12072,14326,7228,3913,833,234,68,5902,87144
"De 20 a 24 años (083)",1637,597,11,481,90,13,1,1,,,1040,710
"De 25 a 29 años (084)",5087,3027,30,2156,708,102,22,7,2,,2060,4032
"De 30 a 34 años (085)",6509,5362,29,2820,1982,425,95,9,1,1,1147,8529
"De 35 a 39 años (086)",6468,5919,26,2049,2751,860,212,15,2,4,549,11176
"De 40 a 44 años (087)",5602,5243,28,1334,2499,1050,293,29,9,1,359,10987
"De 45 a 49 años (088)",4962,4715,16,1015,2116,1098,390,67,8,5,247,10724
"De 50 y más años (089)",14506,14006,55,2217,4180,3680,2900,705,212,57,500,40986
,,,,,,,,,,,,
"URBANA (100)",239298,220205,1069,56317,64208,41752,36952,13882,4743,1282,19093,613347
"De 12 a 14 años (101)",186,91,11,73,7,,,,,,95,87
"De 15 a 19 años (102)",2760,2393,63,2099,170,39,22,,,,367,2644
"De 20 a 24 años (103)",18783,12759,125,9679,2506,346,70,33,,,6024,16234
"De 25 a 29 años (104)",27974,22428,129,12354,7587,1877,438,34,9,,5546,35279
"De 30 a 34 años (105)",31059,28376,127,10171,11731,4606,1593,129,14,5,2683,55149
"De 35 a 39 años (106)",29881,28591,101,6596,11772,6444,3220,396,52,10,1290,66214
"De 40 a 44 años (107)",27125,26227,94,4277,9576,6850,4401,843,151,35,898,69903
"De 45 a 49 años (108)",23025,22430,81,3143,7103,5755,4764,1242,282,60,595,66059
"De 50 y más años (109)",78505,76910,338,7925,13756,15835,22444,11205,4235,1172,1595,301778
"Sin nivel (110)",19538,19081,77,1637,2695,3043,5707,3951,1571,400,457,84400
"De 12 a 14 años (111)",4,4,1,3,,,,,,,,3
"De 15 a 19 años (112)",24,21,,12,4,2,3,,,,3,38
"De 20 a 24 años (113)",146,108,1,63,28,10,5,1,,,38,178
"De 25 a 29 años (114)",201,146,1,58,47,29,8,3,,,55,291
"De 30 a 34 años (115)",1143,1078,3,220,449,259,125,18,4,,65,2571
"De 35 a 39 años (116)",1267,1221,4,158,391,320,284,55,7,2,46,3561
"De 40 a 44 años (117)",1343,1300,4,96,283,329,440,120,22,6,43,4597
"De 45 a 49 años (118)",1336,1304,2,103,202,254,446,213,72,12,32,5316
"De 50 y más años (119)",14074,13899,61,924,1291,1840,4396,3541,1466,380,175,67845
"Educacion Inicial (120)",197,167,4,63,55,25,18,1,,1,30,342
"De 12 a 14 años (121)",1,1,,1,,,,,,,,1
"De 15 a 19 años (122)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (123)",49,34,1,23,9,1,,,,,15,44
"De 25 a 29 años (124)",49,44,1,14,17,8,4,,,,5,89
"De 30 a 34 años (125)",58,50,1,13,22,8,5,1,,,8,108
"De 35 a 39 años (126)",33,32,1,6,7,8,9,,,1,1,94
"Primaria (130)",40152,39431,149,4696,7805,8077,11162,5186,1848,508,721,147921
"De 12 a 14 años (131)",53,24,1,22,1,,,,,,29,24
"De 15 a 19 años (132)",228,204,1,169,22,8,4,,,,24,253
"De 20 a 24 años (133)",1057,960,5,525,319,91,17,3,,,97,1528
"De 25 a 29 años (134)",2106,2027,8,610,877,388,137,7,,,79,4148
"De 30 a 34 años (135)",3358,3292,11,614,1242,892,481,46,5,1,66,8155
"De 35 a 39 años (136)",3916,3852,16,429,1155,1136,940,147,27,2,64,11357
"De 40 a 44 años (137)",4344,4285,15,331,977,1161,1334,389,62,16,59,14735
"De 45 a 49 años (138)",4212,4173,13,331,740,954,1482,519,115,19,39,15636
"De 50 y más años (139)",20878,20614,79,1665,2472,3447,6767,4075,1639,470,264,92085
"Secundaria (140)",66081,62622,336,17114,19159,12559,10002,2517,737,198,3459,160627
"De 12 a 14 años (141)",128,62,9,47,6,,,,,,66,59
"De 15 a 19 años (142)",1886,1629,47,1436,114,20,12,,,,257,1772
"De 20 a 24 años (143)",7402,6234,47,4590,1394,166,30,7,,,1168,8044
"De 25 a 29 años (144)",9594,8798,42,4121,3544,899,177,10,5,,796,14748
"De 30 a 34 años (145)",9571,9162,33,2438,4151,1853,641,42,3,1,409,19307
"De 35 a 39 años (146)",8637,8441,22,1479,3289,2290,1214,135,12,,196,21025
"De 40 a 44 años (147)",7306,7168,25,914,2317,2161,1461,235,46,9,138,20273
"De 45 a 49 años (148)",5712,5630,27,598,1544,1595,1496,292,61,17,82,17463
"De 50 y más años (149)",15845,15498,84,1491,2800,3575,4971,1796,610,171,347,57936
"Sup. no Univ. incompleta (150)",17468,15453,78,5801,4992,2599,1507,342,102,32,2015,33457
"De 15 a 19 años (152)",337,292,7,262,18,4,1,,,,45,314
"De 20 a 24 años (153)",3012,1992,25,1642,282,32,7,4,,,1020,2359
"De 25 a 29 años (154)",3250,2690,9,1618,875,159,29,,,,560,3965
"De 30 a 34 años (155)",2805,2622,13,956,1151,401,95,5,,1,183,4898
"De 35 a 39 años (156)",2415,2335,8,540,1017,567,184,18,1,,80,5170
"De 40 a 44 años (157)",1823,1782,5,317,689,494,253,22,2,,41,4409
"De 45 a 49 años (158)",1352,1317,1,173,456,372,256,48,9,2,35,3704
"De 50 y más años (159)",2474,2423,10,293,504,570,682,245,90,29,51,8638
"Sup. no Univ. completa (160)",35255,31516,158,10646,10955,5648,3147,718,191,53,3739,69762
"De 20 a 24 años (163)",2568,1535,17,1281,212,16,6,3,,,1033,1800
"De 25 a 29 años (164)",5603,4281,30,2865,1126,206,47,5,2,,1322,5979
"De 30 a 34 años (165)",5834,5209,30,2448,2066,551,106,6,1,1,625,8730
"De 35 a 39 años (166)",5389,5120,18,1491,2412,925,253,18,2,1,269,10289
"De 40 a 44 años (167)",4999,4805,11,1016,2116,1201,418,34,8,1,194,10908
"De 45 a 49 años (168)",3695,3579,19,645,1386,981,463,69,12,4,116,8877
"De 50 y más años (169)",7167,6987,33,900,1637,1768,1854,583,166,46,180,23179
"Sup. Univ. incompleta (170)",16156,13351,72,4366,4327,2616,1537,345,65,23,2805,30413
"De 15 a 19 años (172)",278,241,8,214,12,5,2,,,,37,261
"De 20 a 24 años (173)",2932,1310,18,1081,176,17,4,14,,,1622,1586
"De 25 a 29 años (174)",2126,1448,8,930,403,89,16,2,,,678,2083
"De 30 a 34 años (175)",1824,1639,7,677,679,224,49,3,,,185,2931
"De 35 a 39 años (176)",1813,1724,6,462,771,346,129,9,1,,89,3653
"De 40 a 44 años (177)",1750,1685,6,278,719,460,204,14,2,2,65,4079
"De 45 a 49 años (178)",1784,1739,3,284,665,505,238,38,5,1,45,4424
"De 50 y más años (179)",3649,3565,16,440,902,970,895,265,57,20,84,11396
"Sup. Univ. completa (180)",44451,38584,195,11994,14220,7185,3872,822,229,67,5867,86425
"De 20 a 24 años (183)",1617,586,11,474,86,13,1,1,,,1031,695
"De 25 a 29 años (184)",5045,2994,30,2138,698,99,20,7,2,,2051,3976
"De 30 a 34 años (185)",6466,5324,29,2805,1971,418,91,8,1,1,1142,8449
"De 35 a 39 años (186)",6411,5866,26,2031,2730,852,207,14,2,4,545,11065
"De 40 a 44 años (187)",5560,5202,28,1325,2475,1044,291,29,9,1,358,10902
"De 45 a 49 años (188)",4934,4688,16,1009,2110,1094,383,63,8,5,246,10639
"De 50 y más años (189)",14418,13924,55,2212,4150,3665,2879,700,207,56,494,40699
,,,,,,,,,,,,
"RURAL (200)",5505,5330,28,1079,1294,920,1137,572,223,77,175,17787
"De 12 a 14 años (201)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (202)",127,121,1,111,9,,,,,,6,129
"De 20 a 24 años (203)",522,477,7,291,144,30,4,1,,,45,692
"De 25 a 29 años (204)",652,610,3,225,235,111,34,2,,,42,1181
"De 30 a 34 años (205)",655,636,1,127,249,140,102,13,3,1,19,1594
"De 35 a 39 años (206)",649,634,3,104,201,156,148,18,4,,15,1747
"De 40 a 44 años (207)",562,555,3,47,136,130,146,72,21,,7,1987
"De 45 a 49 años (208)",503,495,2,42,82,98,157,82,24,8,8,2003
"De 50 y más años (209)",1831,1801,8,131,238,255,546,384,171,68,30,8453
"Sin nivel (210)",1152,1136,5,93,165,186,325,227,99,36,16,5112
"De 12 a 14 años (211)",1,,,,,,,,,,1,
"De 15 a 19 años (212)",3,3,,3,,,,,,,,3
"De 20 a 24 años (213)",13,13,,7,4,2,,,,,,21
"De 25 a 29 años (214)",28,24,1,6,6,7,4,,,,4,55
"De 30 a 34 años (215)",104,103,,18,28,27,27,2,1,,1,291
"De 35 a 39 años (216)",94,94,,8,23,30,28,5,,,,296
"De 40 a 44 años (217)",96,94,,2,18,23,22,23,6,,2,401
"De 45 a 49 años (218)",129,127,1,4,16,23,35,33,13,2,2,601
"De 50 y más años (219)",684,678,3,45,70,74,209,164,79,34,6,3444
"Educacion Inicial (220)",13,13,,1,4,3,4,1,,,,40
"De 25 a 29 años (224)",7,7,,1,2,3,1,,,,,18
"De 30 a 34 años (225)",3,3,,,2,,1,,,,,8
"De 35 a 39 años (226)",3,3,,,,,2,1,,,,14
"Primaria (230)",1720,1694,7,226,324,311,453,250,92,31,26,6511
"De 15 a 19 años (232)",29,27,1,23,3,,,,,,2,29
"De 20 a 24 años (233)",95,93,,48,37,7,,1,,,2,149
"De 25 a 29 años (234)",159,156,,55,52,39,10,,,,3,318
"De 30 a 34 años (235)",202,199,,30,73,51,36,7,2,,3,541
"De 35 a 39 años (236)",208,205,,17,57,56,63,9,3,,3,652
"De 40 a 44 años (237)",190,190,2,9,22,41,72,36,8,,,794
"De 45 a 49 años (238)",179,176,1,7,11,32,74,36,10,5,3,819
"De 50 y más años (239)",658,648,3,37,69,85,198,161,69,26,10,3209
"Secundaria (240)",1529,1488,13,456,453,259,224,62,15,6,41,3696
"De 12 a 14 años (241)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (242)",81,78,,73,5,,,,,,3,83
"De 20 a 24 años (243)",274,262,5,155,81,18,3,,,,12,383
"De 25 a 29 años (244)",305,296,1,98,127,55,13,2,,,9,583
"De 30 a 34 años (245)",183,180,1,35,80,37,24,2,,1,3,433
"De 35 a 39 años (246)",187,183,3,35,61,43,40,1,,,4,458
"De 40 a 44 años (247)",135,134,1,20,30,31,39,8,5,,1,435
"De 45 a 49 años (248)",100,98,,15,28,22,23,8,1,1,2,313
"De 50 y más años (249)",261,256,2,24,41,53,82,41,9,4,5,1007
"Sup. no Univ. incompleta (250)",263,246,,88,86,31,29,8,3,1,17,564
"De 15 a 19 años (252)",8,7,,7,,,,,,,1,7
"De 20 a 24 años (253)",54,48,,34,12,2,,,,,6,64
"De 25 a 29 años (254)",48,40,,16,20,1,3,,,,8,71
"De 30 a 34 años (255)",37,35,,10,16,2,6,1,,,2,80
"De 35 a 39 años (256)",38,38,,10,14,11,1,1,1,,,89
"De 40 a 44 años (257)",22,22,,3,14,3,2,,,,,48
"De 45 a 49 años (258)",15,15,,3,5,3,4,,,,,40
"De 50 y más años (259)",41,41,,5,5,9,13,6,2,1,,165
"Sup. no Univ. completa (260)",344,316,2,97,112,50,42,9,3,1,28,740
"De 20 a 24 años (263)",33,25,1,20,3,,1,,,,8,31
"De 25 a 29 años (264)",56,48,1,27,16,3,1,,,,8,72
"De 30 a 34 años (265)",69,66,,19,31,12,4,,,,3,133
"De 35 a 39 años (266)",48,45,,14,17,6,8,,,,3,99
"De 40 a 44 años (267)",51,48,,4,21,13,7,3,,,3,132
"De 45 a 49 años (268)",32,32,,3,13,8,7,1,,,,88
"De 50 y más años (269)",55,52,,10,11,8,14,5,3,1,3,185
"Sup. Univ. incompleta (270)",164,152,1,40,44,37,19,4,6,1,12,405
"De 15 a 19 años (272)",6,6,,5,1,,,,,,,7
"De 20 a 24 años (273)",33,25,1,20,3,1,,,,,8,29
"De 25 a 29 años (274)",7,6,,4,2,,,,,,1,8
"De 30 a 34 años (275)",14,12,,,8,4,,,,,2,28
"De 35 a 39 años (276)",14,13,,2,8,2,1,,,,1,28
"De 40 a 44 años (277)",26,26,,,7,13,2,2,2,,,92
"De 45 a 49 años (278)",20,20,,4,3,6,7,,,,,57
"De 50 y más años (279)",44,44,,5,12,11,9,2,4,1,,156
"Sup. Univ. completa (280)",320,285,,78,106,43,41,11,5,1,35,719
"De 20 a 24 años (283)",20,11,,7,4,,,,,,9,15
"De 25 a 29 años (284)",42,33,,18,10,3,2,,,,9,56
"De 30 a 34 años (285)",43,38,,15,11,7,4,1,,,5,80
"De 35 a 39 años (286)",57,53,,18,21,8,5,1,,,4,111
"De 40 a 44 años (287)",42,41,,9,24,6,2,,,,1,85
"De 45 a 49 años (288)",28,27,,6,6,4,7,4,,,1,85
"De 50 y más años (289)",88,82,,5,30,15,21,5,5,1,6,287
