"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1192,36,418,380,271,87
"Ocupación no especificada (037)",122,,33,35,34,20
"Desocupado (038)",85,4,46,22,10,3
,,,,,,
"URBANA (039)",2870,44,820,1119,703,184
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",23,,2,12,9,
"Profes., científicos e intelectuales (041)",655,,120,349,184,2
"Técnicos de nivel medio y trab.asimilados (042)",110,,31,57,19,3
"Jefes y empleados de oficina (043)",142,,59,58,22,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",226,2,54,85,67,18
"Agricult.trabaj. calif. agrop. y pesqueros (045)",477,,92,150,150,85
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",126,1,38,45,36,6
"Obreros construc., conf., papel, fab., instr. (047)",150,,44,66,35,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",694,39,266,204,144,41
"Otra (049)",14,,3,10,1,
"Ocupación no especificada (050)",71,,25,20,16,10
"Desocupado (051)",182,2,86,63,20,11
"Hombres (052)",1777,32,507,647,464,127
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",19,,1,9,9,
"Profes., científicos e intelectuales (054)",356,,53,178,124,1
"Técnicos de nivel medio y trab.asimilados (055)",78,,24,36,15,3
"Jefes y empleados de oficina (056)",77,,26,33,16,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",82,,19,27,29,7
"Agricult.trabaj. calif. agrop. y pesqueros (058)",338,,64,92,110,72
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",110,,30,42,32,6
"Obreros construc., conf., papel, fab., instr. (060)",149,,44,66,35,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",378,30,165,95,69,19
"Otra (062)",14,,3,10,1,
"Ocupación no especificada (063)",33,,13,10,7,3
"Desocupado (064)",143,2,65,49,17,10
"Mujeres (065)",1093,12,313,472,239,57
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,1,3,,
"Profes., científicos e intelectuales (067)",299,,67,171,60,1
"Técnicos de nivel medio y trab.asimilados (068)",32,,7,21,4,
"Jefes y empleados de oficina (069)",65,,33,25,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",144,2,35,58,38,11
"Agricult.trabaj. calif. agrop. y pesqueros (071)",139,,28,58,40,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",16,1,8,3,4,
"Obreros construc., conf., papel, fab., instr. (073)",1,,,,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",316,9,101,109,75,22
"Ocupación no especificada (076)",38,,12,10,9,7
"Desocupado (077)",39,,21,14,3,1
,,,,,,
"RURAL (078)",5850,90,1714,1810,1572,664
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",15,,2,9,4,
"Profes., científicos e intelectuales (080)",161,,33,86,42,
"Técnicos de nivel medio y trab.asimilados (081)",13,,3,9,1,
"Jefes y empleados de oficina (082)",39,,13,18,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",84,1,24,30,21,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3014,8,611,968,958,469
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",69,,21,18,25,5
"Obreros construc., conf., papel, fab., instr. (086)",70,,17,31,20,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2026,76,847,555,398,150
"Ocupación no especificada (089)",109,,28,33,32,16
"Desocupado (090)",250,5,115,53,63,14
"Hombres (091)",4252,57,1209,1313,1180,493
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",13,,2,8,3,
"Profes., científicos e intelectuales (093)",104,,18,53,33,
"Técnicos de nivel medio y trab.asimilados (094)",7,,,7,,
"Jefes y empleados de oficina (095)",32,,10,15,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",38,,9,15,11,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2547,7,506,831,819,384
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",62,,20,16,22,4
"Obreros construc., conf., papel, fab., instr. (099)",70,,17,31,20,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1150,49,530,284,202,85
"Ocupación no especificada (102)",25,,7,8,7,3
"Desocupado (103)",204,1,90,45,56,12
"Mujeres (104)",1598,33,505,497,392,171
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,1,1,
"Profes., científicos e intelectuales (106)",57,,15,33,9,
"Técnicos de nivel medio y trab.asimilados (107)",6,,3,2,1,
"Jefes y empleados de oficina (108)",7,,3,3,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",46,1,15,15,10,5
"Agricult.trabaj. calif. agrop. y pesqueros (110)",467,1,105,137,139,85
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",7,,1,2,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",876,27,317,271,196,65
"Ocupación no especificada (115)",84,,21,25,25,13
"Desocupado (116)",46,4,25,8,7,2
