"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",3,,1,1,,1
"Actividad economica no especificada (044)",23,,11,8,4,
"Desocupado (045)",101,3,61,26,11,
"Mujeres (046)",1248,24,497,484,217,26
"Agric., ganadería, caza y silvicultura (047)",221,6,59,72,69,15
"Pesca (048)",1,,1,,,
"Explotación de minas y canteras (049)",10,,5,4,1,
"Industrias manufactureras (050)",18,,5,8,5,
"Suministro de electricidad, gas y agua (051)",4,,4,,,
"Construcción (052)",147,,92,50,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",219,6,75,97,35,6
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,,1,3,1,
"Comercio al por mayor (055)",14,,5,5,4,
"Comercio al por menor (056)",200,6,69,89,30,6
"Hoteles y restaurantes (057)",217,6,90,75,44,2
"Trans., almac. y comunicaciones (058)",16,,10,6,,
"Intermediación financiera (059)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (060)",17,,8,8,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",52,,20,26,6,
"Enseñanza (062)",86,,13,55,18,
"Servicios sociales y de salud (063)",53,1,14,30,8,
"Otras activ. serv.comun.soc y personales (064)",39,1,18,8,12,
"Hogares privados con servicio doméstico (065)",44,3,28,10,3,
"Actividad economica no especificada (067)",57,1,24,20,9,3
"Desocupado (068)",42,,28,13,1,
,,,,,,
"URBANA (069)",3977,44,1483,1594,768,88
"Agric., ganadería, caza y silvicultura (070)",581,17,196,176,147,45
"Pesca (071)",11,,6,3,2,
"Explotación de minas y canteras (072)",339,,97,167,74,1
"Industrias manufactureras (073)",156,1,62,57,30,6
"Suministro de electricidad, gas y agua (074)",10,,8,2,,
"Construcción (075)",1274,3,510,557,192,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",330,7,107,134,70,12
"Venta, mant.y rep. veh.autom.y motoc. (077)",39,,17,10,10,2
"Comercio al por mayor (078)",31,,7,15,9,
"Comercio al por menor (079)",260,7,83,109,51,10
"Hoteles y restaurantes (080)",253,5,109,82,53,4
"Trans., almac. y comunicaciones (081)",218,1,100,80,36,1
"Intermediación financiera (082)",10,,4,5,1,
"Activid.inmobil., empres. y alquileres (083)",69,,24,32,12,1
"Admin.pub. y defensa; p. segur.soc afil (084)",195,,57,84,51,3
"Enseñanza (085)",153,,23,88,42,
"Servicios sociales y de salud (086)",78,1,15,42,20,
"Otras activ. serv.comun.soc y personales (087)",80,3,35,25,17,
"Hogares privados con servicio doméstico (088)",40,3,25,8,3,1
"Actividad economica no especificada (090)",51,1,23,17,8,2
"Desocupado (091)",129,2,82,35,10,
"Hombres (092)",3014,24,1075,1218,623,74
"Agric., ganadería, caza y silvicultura (093)",519,13,180,156,129,41
"Pesca (094)",10,,5,3,2,
"Explotación de minas y canteras (095)",329,,92,163,73,1
"Industrias manufactureras (096)",142,1,59,50,26,6
"Suministro de electricidad, gas y agua (097)",6,,4,2,,
"Construcción (098)",1144,3,428,512,189,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",135,1,37,48,43,6
"Venta, mant.y rep. veh.autom.y motoc. (100)",36,,16,8,10,2
"Comercio al por mayor (101)",17,,2,10,5,
"Comercio al por menor (102)",82,1,19,30,28,4
"Hoteles y restaurantes (103)",59,1,25,19,12,2
"Trans., almac. y comunicaciones (104)",202,1,90,74,36,1
"Intermediación financiera (105)",5,,1,3,1,
"Activid.inmobil., empres. y alquileres (106)",52,,16,24,11,1
"Admin.pub. y defensa; p. segur.soc afil (107)",144,,38,58,45,3
"Enseñanza (108)",82,,13,43,26,
"Servicios sociales y de salud (109)",32,,5,15,12,
"Otras activ. serv.comun.soc y personales (110)",41,2,17,17,5,
"Hogares privados con servicio doméstico (111)",3,,1,1,,1
"Actividad economica no especificada (113)",19,,9,7,3,
"Desocupado (114)",90,2,55,23,10,
"Mujeres (115)",963,20,408,376,145,14
"Agric., ganadería, caza y silvicultura (116)",62,4,16,20,18,4
"Pesca (117)",1,,1,,,
"Explotación de minas y canteras (118)",10,,5,4,1,
"Industrias manufactureras (119)",14,,3,7,4,
"Suministro de electricidad, gas y agua (120)",4,,4,,,
"Construcción (121)",130,,82,45,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",195,6,70,86,27,6
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,1,2,,
"Comercio al por mayor (124)",14,,5,5,4,
"Comercio al por menor (125)",178,6,64,79,23,6
"Hoteles y restaurantes (126)",194,4,84,63,41,2
"Trans., almac. y comunicaciones (127)",16,,10,6,,
"Intermediación financiera (128)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (129)",17,,8,8,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",51,,19,26,6,
"Enseñanza (131)",71,,10,45,16,
"Servicios sociales y de salud (132)",46,1,10,27,8,
"Otras activ. serv.comun.soc y personales (133)",39,1,18,8,12,
"Hogares privados con servicio doméstico (134)",37,3,24,7,3,
"Actividad economica no especificada (136)",32,1,14,10,5,2
"Desocupado (137)",39,,27,12,,
,,,,,,
"RURAL (138)",1707,17,508,621,448,113
"Agric., ganadería, caza y silvicultura (139)",1021,13,289,325,291,103
"Pesca (140)",2,,1,1,,
"Explotación de minas y canteras (141)",2,,,2,,
"Industrias manufactureras (142)",110,,41,44,21,4
"Suministro de electricidad, gas y agua (143)",1,,1,,,
"Construcción (144)",321,,101,139,80,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",53,,11,25,17,
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,2,2,2,
"Comercio al por mayor (147)",2,,,2,,
"Comercio al por menor (148)",45,,9,21,15,
"Hoteles y restaurantes (149)",26,3,7,13,3,
"Trans., almac. y comunicaciones (150)",41,,18,16,6,1
"Activid.inmobil., empres. y alquileres (152)",4,,1,1,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",18,,5,6,6,1
"Enseñanza (154)",38,,4,25,9,
"Servicios sociales y de salud (155)",13,,5,4,4,
"Otras activ. serv.comun.soc y personales (156)",7,,1,2,2,2
"Hogares privados con servicio doméstico (157)",7,,4,3,,
"Actividad economica no especificada (159)",29,,12,11,5,1
"Desocupado (160)",14,1,7,4,2,
"Hombres (161)",1422,13,419,513,376,101
"Agric., ganadería, caza y silvicultura (162)",862,11,246,273,240,92
"Pesca (163)",2,,1,1,,
"Explotación de minas y canteras (164)",2,,,2,,
"Industrias manufactureras (165)",106,,39,43,20,4
"Suministro de electricidad, gas y agua (166)",1,,1,,,
"Construcción (167)",304,,91,134,78,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",29,,6,14,9,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,2,1,1,
"Comercio al por mayor (170)",2,,,2,,
"Comercio al por menor (171)",23,,4,11,8,
"Hoteles y restaurantes (172)",3,1,1,1,,
"Trans., almac. y comunicaciones (173)",41,,18,16,6,1
"Activid.inmobil., empres. y alquileres (175)",4,,1,1,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",17,,4,6,6,1
"Enseñanza (177)",23,,1,15,7,
"Servicios sociales y de salud (178)",6,,1,1,4,
"Otras activ. serv.comun.soc y personales (179)",7,,1,2,2,2
"Actividad economica no especificada (182)",4,,2,1,1,
"Desocupado (183)",11,1,6,3,1,
"Mujeres (184)",285,4,89,108,72,12
"Agric., ganadería, caza y silvicultura (185)",159,2,43,52,51,11
"Industrias manufactureras (188)",4,,2,1,1,
"Construcción (190)",17,,10,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",24,,5,11,8,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,1,1,
"Comercio al por menor (194)",22,,5,10,7,
"Hoteles y restaurantes (195)",23,2,6,12,3,
"Admin.pub. y defensa; p. segur.soc afil (199)",1,,1,,,
"Enseñanza (200)",15,,3,10,2,
"Servicios sociales y de salud (201)",7,,4,3,,
"Hogares privados con servicio doméstico (203)",7,,4,3,,
"Actividad economica no especificada (205)",25,,10,10,4,1
"Desocupado (206)",3,,1,1,1,
