"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",155,132,,67,38,14,12,1,,,23,240
"De 30 a 34 años (025)",233,217,1,86,77,32,19,2,,,16,429
"De 35 a 39 años (026)",256,244,,47,98,59,36,3,1,,12,601
"De 40 a 44 años (027)",234,229,1,23,81,59,52,12,,1,5,670
"De 45 a 49 años (028)",217,211,1,37,53,42,61,15,2,,6,646
"De 50 y más años (029)",375,366,3,38,54,57,103,61,33,17,9,1621
"Desocupada (030)",72,48,,20,12,7,7,1,1,,24,110
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",2,2,,2,,,,,,,,2
"De 20 a 24 años (033)",18,4,,3,1,,,,,,14,5
"De 25 a 29 años (034)",13,9,,6,3,,,,,,4,12
"De 30 a 34 años (035)",13,8,,5,1,2,,,,,5,13
"De 35 a 39 años (036)",12,12,,1,6,4,1,,,,,29
"De 40 a 44 años (037)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (038)",4,4,,1,,1,2,,,,,14
"De 50 y más años (039)",6,6,,1,1,,2,1,1,,,26
"No PEA (040)",6886,6634,31,1254,1299,1043,1559,886,418,144,252,24664
"De 12 a 14 años (041)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (042)",196,176,3,154,19,,,,,,20,192
"De 20 a 24 años (043)",680,607,3,347,193,50,13,1,,,73,946
"De 25 a 29 años (044)",718,668,4,243,252,107,60,2,,,50,1335
"De 30 a 34 años (045)",761,741,1,152,254,164,134,34,2,,20,1960
"De 35 a 39 años (046)",681,661,1,83,157,156,201,56,6,1,20,2146
"De 40 a 44 años (047)",611,595,2,56,102,122,197,78,34,4,16,2332
"De 45 a 49 años (048)",577,565,3,47,93,101,187,98,27,9,12,2310
"De 50 y más años (049)",2655,2619,14,170,229,343,767,617,349,130,36,13441
,,,,,,,,,,,,
"URBANA (060)",3841,3658,17,803,877,628,805,337,137,54,183,11868
"De 12 a 14 años (061)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (062)",65,55,2,48,5,,,,,,10,58
"De 20 a 24 años (063)",276,240,1,165,61,10,3,,,,36,330
"De 25 a 29 años (064)",372,328,1,166,112,35,14,,,,44,551
"De 30 a 34 años (065)",459,431,,134,172,70,51,4,,,28,931
"De 35 a 39 años (066)",476,457,1,79,173,105,87,10,2,,19,1188
"De 40 a 44 años (067)",413,402,2,50,112,106,111,20,1,,11,1211
"De 45 a 49 años (068)",401,389,2,54,85,93,111,37,4,3,12,1282
"De 50 y más años (069)",1375,1355,8,106,157,209,428,266,130,51,20,6316
"PEA (070)",1262,1180,4,292,353,221,220,61,20,9,82,3262
"De 15 a 19 años (072)",10,8,,7,1,,,,,,2,9
"De 20 a 24 años (073)",61,44,,34,8,1,1,,,,17,57
"De 25 a 29 años (074)",121,102,,59,28,8,7,,,,19,167
"De 30 a 34 años (075)",195,177,,76,63,22,16,,,,18,335
"De 35 a 39 años (076)",218,208,,38,92,49,26,3,,,10,497
"De 40 a 44 años (077)",198,195,1,20,72,52,42,8,,,3,551
"De 45 a 49 años (078)",186,180,1,32,46,40,49,11,1,,6,536
"De 50 y más años (079)",273,266,2,26,43,49,79,39,19,9,7,1110
"Ocupada (080)",1214,1147,4,279,345,216,215,60,19,9,67,3182
"De 15 a 19 años (082)",9,7,,6,1,,,,,,2,8
"De 20 a 24 años (083)",50,41,,32,7,1,1,,,,9,53
"De 25 a 29 años (084)",113,97,,55,27,8,7,,,,16,161
"De 30 a 34 años (085)",186,172,,73,62,21,16,,,,14,327
"De 35 a 39 años (086)",209,199,,38,87,46,25,3,,,10,474
"De 40 a 44 años (087)",195,192,1,19,72,52,40,8,,,3,542
"De 45 a 49 años (088)",182,176,1,31,46,39,47,11,1,,6,522
"De 50 y más años (089)",270,263,2,25,43,49,79,38,18,9,7,1095
"Desocupada (090)",48,33,,13,8,5,5,1,1,,15,80
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",11,3,,2,1,,,,,,8,4
"De 25 a 29 años (094)",8,5,,4,1,,,,,,3,6
"De 30 a 34 años (095)",9,5,,3,1,1,,,,,4,8
"De 35 a 39 años (096)",9,9,,,5,3,1,,,,,23
"De 40 a 44 años (097)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (098)",4,4,,1,,1,2,,,,,14
"De 50 y más años (099)",3,3,,1,,,,1,1,,,15
"No PEA (100)",2579,2478,13,511,524,407,585,276,117,45,101,8606
"De 12 a 14 años (101)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (102)",55,47,2,41,4,,,,,,8,49
"De 20 a 24 años (103)",215,196,1,131,53,9,2,,,,19,273
"De 25 a 29 años (104)",251,226,1,107,84,27,7,,,,25,384
"De 30 a 34 años (105)",264,254,,58,109,48,35,4,,,10,596
"De 35 a 39 años (106)",258,249,1,41,81,56,61,7,2,,9,691
"De 40 a 44 años (107)",215,207,1,30,40,54,69,12,1,,8,660
"De 45 a 49 años (108)",215,209,1,22,39,53,62,26,3,3,6,746
"De 50 y más años (109)",1102,1089,6,80,114,160,349,227,111,42,13,5206
,,,,,,,,,,,,
"RURAL (120)",4701,4515,21,839,850,689,1046,644,318,108,186,17233
"De 12 a 14 años (121)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (122)",152,139,1,122,15,1,,,,,13,155
"De 20 a 24 años (123)",517,447,3,241,147,43,12,1,,,70,722
"De 25 a 29 años (124)",514,481,3,150,181,86,58,3,,,33,1036
"De 30 a 34 años (125)",548,535,2,109,160,128,102,32,2,,13,1471
"De 35 a 39 años (126)",473,460,,52,88,114,151,49,5,1,13,1588
"De 40 a 44 años (127)",435,425,1,30,71,75,140,70,33,5,10,1800
"De 45 a 49 años (128)",397,391,2,31,61,51,139,76,25,6,6,1688
"De 50 y más años (129)",1661,1636,9,103,127,191,444,413,253,96,25,8772
"PEA (130)",394,359,3,96,75,53,72,34,17,9,35,1175
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",11,10,,9,,1,,,,,1,12
"De 20 a 24 años (133)",52,36,1,25,7,2,1,,,,16,49
"De 25 a 29 años (134)",47,39,,14,13,6,5,1,,,8,85
"De 30 a 34 años (135)",51,48,1,15,15,12,3,2,,,3,107
"De 35 a 39 años (136)",50,48,,10,12,14,11,,1,,2,133
"De 40 a 44 años (137)",39,37,,4,9,7,12,4,,1,2,128
"De 45 a 49 años (138)",35,35,,6,7,3,14,4,1,,,124
"De 50 y más años (139)",108,106,1,13,12,8,26,23,15,8,2,537
"Ocupada (140)",370,344,3,89,71,51,70,34,17,9,26,1145
"De 15 a 19 años (142)",10,9,,8,,1,,,,,1,11
"De 20 a 24 años (143)",45,35,1,24,7,2,1,,,,10,48
"De 25 a 29 años (144)",42,35,,12,11,6,5,1,,,7,79
"De 30 a 34 años (145)",47,45,1,13,15,11,3,2,,,2,102
"De 35 a 39 años (146)",47,45,,9,11,13,11,,1,,2,127
"De 40 a 44 años (147)",39,37,,4,9,7,12,4,,1,2,128
"De 45 a 49 años (148)",35,35,,6,7,3,14,4,1,,,124
"De 50 y más años (149)",105,103,1,13,11,8,24,23,15,8,2,526
"Desocupada (150)",24,15,,7,4,2,2,,,,9,30
"De 12 a 14 años (151)",1,,,,,,,,,,1,
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",7,1,,1,,,,,,,6,1
"De 25 a 29 años (154)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (155)",4,3,,2,,1,,,,,1,5
"De 35 a 39 años (156)",3,3,,1,1,1,,,,,,6
"De 50 y más años (159)",3,3,,,1,,2,,,,,11
"No PEA (160)",4307,4156,18,743,775,636,974,610,301,99,151,16058
"De 12 a 14 años (161)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (162)",141,129,1,113,15,,,,,,12,143
"De 20 a 24 años (163)",465,411,2,216,140,41,11,1,,,54,673
"De 25 a 29 años (164)",467,442,3,136,168,80,53,2,,,25,951
"De 30 a 34 años (165)",497,487,1,94,145,116,99,30,2,,10,1364
"De 35 a 39 años (166)",423,412,,42,76,100,140,49,4,1,11,1455
"De 40 a 44 años (167)",396,388,1,26,62,68,128,66,33,4,8,1672
"De 45 a 49 años (168)",362,356,2,25,54,48,125,72,24,6,6,1564
"De 50 y más años (169)",1553,1530,8,90,115,183,418,390,238,88,23,8235
