"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",244,,4,7,,152,,28,1,52,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",30,,3,3,,6,,17,1,,,,
"Comercio al por mayor (147)",11,,,,,11,,,,,,,
"Comercio al por menor (148)",203,,1,4,,135,,11,,52,,,
"Hoteles y restaurantes (149)",58,,1,,,43,,,,14,,,
"Trans., almac. y comunicaciones (150)",130,,,1,8,,,,78,43,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",78,,12,19,5,29,,2,1,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",85,16,2,3,27,1,,,5,23,8,,
"Enseñanza (154)",164,2,150,2,4,,,,,6,,,
"Servicios sociales y de salud (155)",51,,20,21,8,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",28,1,1,7,,3,,,2,14,,,
"Hogares privados con servicio doméstico (157)",62,,,,,,,,,62,,,
"Actividad economica no especificada (159)",261,,,1,7,,,,1,,,252,
"Desocupado (160)",615,,,,,,,,,,,,615
"Hombres (161)",8619,16,202,99,61,122,4330,468,300,2430,8,111,472
"Agric., ganadería, caza y silvicultura (162)",6470,,5,13,1,,4326,,27,2098,,,
"Pesca (163)",5,,,,,,4,,,1,,,
"Explotación de minas y canteras (164)",415,,44,41,11,,,228,16,75,,,
"Industrias manufactureras (165)",238,,7,2,3,,,197,20,9,,,
"Suministro de electricidad, gas y agua (166)",13,,,,1,,,8,1,3,,,
"Construcción (167)",282,,3,2,,,,5,149,123,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",136,,4,7,,70,,28,1,26,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,3,3,,5,,17,1,,,,
"Comercio al por mayor (170)",6,,,,,6,,,,,,,
"Comercio al por menor (171)",101,,1,4,,59,,11,,26,,,
"Hoteles y restaurantes (172)",24,,1,,,22,,,,1,,,
"Trans., almac. y comunicaciones (173)",125,,,1,6,,,,77,41,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",69,,11,14,5,28,,2,1,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",75,14,2,3,23,1,,,5,19,8,,
"Enseñanza (177)",119,1,115,,2,,,,,1,,,
"Servicios sociales y de salud (178)",24,,9,9,4,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",21,1,1,6,,,,,2,11,,,
"Hogares privados con servicio doméstico (180)",13,,,,,,,,,13,,,
"Actividad economica no especificada (182)",117,,,1,4,,,,1,,,111,
"Desocupado (183)",472,,,,,,,,,,,,472
"Mujeres (184)",5862,3,53,21,16,107,1609,63,5,3701,,141,143
"Agric., ganadería, caza y silvicultura (185)",5200,,,,,,1608,,,3592,,,
"Pesca (186)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (187)",12,,6,,1,,,2,,3,,,
"Industrias manufactureras (188)",62,,,,,,,61,1,,,,
"Construcción (190)",5,,,1,,,,,3,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",108,,,,,82,,,,26,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",5,,,,,5,,,,,,,
"Comercio al por menor (194)",102,,,,,76,,,,26,,,
"Hoteles y restaurantes (195)",34,,,,,21,,,,13,,,
"Trans., almac. y comunicaciones (196)",5,,,,2,,,,1,2,,,
"Activid.inmobil., empres. y alquileres (198)",9,,1,5,,1,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",10,2,,,4,,,,,4,,,
"Enseñanza (200)",45,1,35,2,2,,,,,5,,,
"Servicios sociales y de salud (201)",27,,11,12,4,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",7,,,1,,3,,,,3,,,
"Hogares privados con servicio doméstico (203)",49,,,,,,,,,49,,,
"Actividad economica no especificada (205)",144,,,,3,,,,,,,141,
"Desocupado (206)",143,,,,,,,,,,,,143
