"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",65,1,22,17,15,10
"Desocupado (045)",136,,59,41,29,7
"Mujeres (046)",2001,48,506,665,552,230
"Agric., ganadería, caza y silvicultura (047)",1132,40,213,293,380,206
"Pesca (048)",1,,1,,,
"Explotación de minas y canteras (049)",17,1,11,5,,
"Industrias manufactureras (050)",15,1,9,3,2,
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",15,,4,4,5,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",194,4,53,72,54,11
"Comercio al por mayor (055)",6,,1,2,3,
"Comercio al por menor (056)",188,4,52,70,51,11
"Hoteles y restaurantes (057)",88,,39,26,21,2
"Trans., almac. y comunicaciones (058)",4,,3,,1,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",13,,7,4,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",86,,34,41,10,1
"Enseñanza (062)",248,,46,155,47,
"Servicios sociales y de salud (063)",48,,16,26,6,
"Otras activ. serv.comun.soc y personales (064)",8,,4,1,2,1
"Hogares privados con servicio doméstico (065)",41,,21,8,11,1
"Actividad economica no especificada (067)",48,,14,19,9,6
"Desocupado (068)",40,2,28,8,2,
,,,,,,
"URBANA (069)",2715,45,820,1027,663,160
"Agric., ganadería, caza y silvicultura (070)",587,34,120,148,181,104
"Explotación de minas y canteras (072)",557,,204,238,115,
"Industrias manufactureras (073)",102,1,34,39,25,3
"Suministro de electricidad, gas y agua (074)",4,,2,2,,
"Construcción (075)",151,1,67,47,32,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",259,4,70,82,83,20
"Venta, mant.y rep. veh.autom.y motoc. (077)",29,,8,9,9,3
"Comercio al por mayor (078)",10,,3,2,5,
"Comercio al por menor (079)",220,4,59,71,69,17
"Hoteles y restaurantes (080)",80,,30,32,14,4
"Trans., almac. y comunicaciones (081)",88,,35,30,22,1
"Intermediación financiera (082)",3,,3,,,
"Activid.inmobil., empres. y alquileres (083)",47,,18,17,12,
"Admin.pub. y defensa; p. segur.soc afil (084)",263,,94,118,44,7
"Enseñanza (085)",319,,46,191,80,2
"Servicios sociales y de salud (086)",68,,15,34,18,1
"Otras activ. serv.comun.soc y personales (087)",14,1,6,3,3,1
"Hogares privados con servicio doméstico (088)",39,2,18,8,10,1
"Actividad economica no especificada (090)",49,1,16,16,9,7
"Desocupado (091)",85,1,42,22,15,5
"Hombres (092)",1910,26,600,693,480,111
"Agric., ganadería, caza y silvicultura (093)",407,21,93,101,121,71
"Explotación de minas y canteras (095)",543,,195,233,115,
"Industrias manufactureras (096)",91,,29,36,23,3
"Suministro de electricidad, gas y agua (097)",4,,2,2,,
"Construcción (098)",150,1,67,47,31,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",113,,32,28,42,11
"Venta, mant.y rep. veh.autom.y motoc. (100)",29,,8,9,9,3
"Comercio al por mayor (101)",6,,2,1,3,
"Comercio al por menor (102)",78,,22,18,30,8
"Hoteles y restaurantes (103)",23,,11,10,,2
"Trans., almac. y comunicaciones (104)",84,,32,30,21,1
"Intermediación financiera (105)",1,,1,,,
"Activid.inmobil., empres. y alquileres (106)",37,,13,13,11,
"Admin.pub. y defensa; p. segur.soc afil (107)",188,,63,83,36,6
"Enseñanza (108)",142,,18,75,47,2
"Servicios sociales y de salud (109)",30,,4,13,12,1
"Otras activ. serv.comun.soc y personales (110)",8,1,3,3,1,
"Hogares privados con servicio doméstico (111)",5,2,3,,,
"Actividad economica no especificada (113)",28,1,10,5,7,5
"Desocupado (114)",56,,24,14,13,5
"Mujeres (115)",805,19,220,334,183,49
"Agric., ganadería, caza y silvicultura (116)",180,13,27,47,60,33
"Explotación de minas y canteras (118)",14,,9,5,,
"Industrias manufactureras (119)",11,1,5,3,2,
"Construcción (121)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",146,4,38,54,41,9
"Comercio al por mayor (124)",4,,1,1,2,
"Comercio al por menor (125)",142,4,37,53,39,9
"Hoteles y restaurantes (126)",57,,19,22,14,2
"Trans., almac. y comunicaciones (127)",4,,3,,1,
"Intermediación financiera (128)",2,,2,,,
"Activid.inmobil., empres. y alquileres (129)",10,,5,4,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",75,,31,35,8,1
"Enseñanza (131)",177,,28,116,33,
"Servicios sociales y de salud (132)",38,,11,21,6,
"Otras activ. serv.comun.soc y personales (133)",6,,3,,2,1
"Hogares privados con servicio doméstico (134)",34,,15,8,10,1
"Actividad economica no especificada (136)",21,,6,11,2,2
"Desocupado (137)",29,1,18,8,2,
,,,,,,
"RURAL (138)",3953,58,1023,1238,1106,528
"Agric., ganadería, caza y silvicultura (139)",2746,56,540,771,879,500
"Pesca (140)",5,,5,,,
"Explotación de minas y canteras (141)",299,1,154,105,39,
"Industrias manufactureras (142)",45,,28,11,6,
"Suministro de electricidad, gas y agua (143)",8,,4,4,,
"Construcción (144)",191,,65,79,43,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",104,,29,41,25,9
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,5,4,,
"Comercio al por mayor (147)",3,,1,1,1,
"Comercio al por menor (148)",92,,23,36,24,9
"Hoteles y restaurantes (149)",47,,31,8,7,1
"Trans., almac. y comunicaciones (150)",44,,19,16,9,
"Activid.inmobil., empres. y alquileres (152)",38,,15,17,6,
"Admin.pub. y defensa; p. segur.soc afil (153)",63,,16,33,12,2
"Enseñanza (154)",173,,33,94,45,1
"Servicios sociales y de salud (155)",19,,7,9,3,
"Otras activ. serv.comun.soc y personales (156)",5,,4,1,,
"Hogares privados con servicio doméstico (157)",11,,8,2,1,
"Actividad economica no especificada (159)",64,,20,20,15,9
"Desocupado (160)",91,1,45,27,16,2
"Hombres (161)",2757,29,737,907,737,347
"Agric., ganadería, caza y silvicultura (162)",1794,29,354,525,559,327
"Pesca (163)",4,,4,,,
"Explotación de minas y canteras (164)",296,,152,105,39,
"Industrias manufactureras (165)",41,,24,11,6,
"Suministro de electricidad, gas y agua (166)",7,,3,4,,
"Construcción (167)",177,,61,75,39,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",56,,14,23,12,7
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,,5,4,,
"Comercio al por mayor (170)",1,,1,,,
"Comercio al por menor (171)",46,,8,19,12,7
"Hoteles y restaurantes (172)",16,,11,4,,1
"Trans., almac. y comunicaciones (173)",44,,19,16,9,
"Activid.inmobil., empres. y alquileres (175)",35,,13,17,5,
"Admin.pub. y defensa; p. segur.soc afil (176)",52,,13,27,10,2
"Enseñanza (177)",102,,15,55,31,1
"Servicios sociales y de salud (178)",9,,2,4,3,
"Otras activ. serv.comun.soc y personales (179)",3,,3,,,
"Hogares privados con servicio doméstico (180)",4,,2,2,,
"Actividad economica no especificada (182)",37,,12,12,8,5
"Desocupado (183)",80,,35,27,16,2
"Mujeres (184)",1196,29,286,331,369,181
"Agric., ganadería, caza y silvicultura (185)",952,27,186,246,320,173
"Pesca (186)",1,,1,,,
"Explotación de minas y canteras (187)",3,1,2,,,
"Industrias manufactureras (188)",4,,4,,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",14,,4,4,4,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",48,,15,18,13,2
"Comercio al por mayor (193)",2,,,1,1,
"Comercio al por menor (194)",46,,15,17,12,2
"Hoteles y restaurantes (195)",31,,20,4,7,
"Activid.inmobil., empres. y alquileres (198)",3,,2,,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",11,,3,6,2,
"Enseñanza (200)",71,,18,39,14,
"Servicios sociales y de salud (201)",10,,5,5,,
"Otras activ. serv.comun.soc y personales (202)",2,,1,1,,
"Hogares privados con servicio doméstico (203)",7,,6,,1,
"Actividad economica no especificada (205)",27,,8,8,7,4
"Desocupado (206)",11,1,10,,,
