"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Ocupada (020)",68478,60202,13328,13039,13657,8741,7298,2655,998,486,8276,129105
"De 12 a 14 años (021)",854,842,832,10,,,,,,,12,10
"De 15 a 19 años (022)",5143,5006,4548,402,41,12,3,,,,137,532
"De 20 a 24 años (023)",8802,6430,3660,2147,528,72,17,6,,,2372,3533
"De 25 a 29 años (024)",10392,7442,1873,3191,1721,507,128,12,10,,2950,8850
"De 30 a 34 años (025)",9606,8227,959,2763,2728,1141,531,84,9,12,1379,14645
"De 35 a 39 años (026)",8886,8240,545,1777,2867,1716,1099,200,28,8,646,18958
"De 40 a 44 años (027)",7586,7265,279,1065,2303,1802,1339,358,98,21,321,20164
"De 45 a 49 años (028)",6133,5949,223,727,1631,1421,1328,436,131,52,184,18464
"De 50 y más años (029)",11076,10801,409,957,1838,2070,2853,1559,722,393,275,43949
"Desocupada (030)",2650,2135,678,590,415,232,157,46,12,5,515,3244
"De 12 a 14 años (031)",24,23,21,2,,,,,,,1,2
"De 15 a 19 años (032)",279,272,225,44,3,,,,,,7,50
"De 20 a 24 años (033)",597,433,250,141,36,5,1,,,,164,232
"De 25 a 29 años (034)",563,360,91,177,67,22,3,,,,203,389
"De 30 a 34 años (035)",376,292,47,106,85,36,15,3,,,84,466
"De 35 a 39 años (036)",293,268,16,58,89,60,36,7,2,,25,626
"De 40 a 44 años (037)",183,169,9,20,54,42,35,9,,,14,464
"De 45 a 49 años (038)",143,135,7,17,39,33,24,8,5,2,8,417
"De 50 y más años (039)",192,183,12,25,42,34,43,19,5,3,9,598
"No PEA (040)",79796,72962,31707,9098,9616,7303,8157,4051,1938,1092,6834,140777
"De 12 a 14 años (041)",10529,10431,10385,34,12,,,,,,98,58
"De 15 a 19 años (042)",15419,15145,14346,687,88,21,3,,,,274,938
"De 20 a 24 años (043)",10868,8211,4796,2456,782,130,36,11,,,2657,4630
"De 25 a 29 años (044)",7189,5556,799,2217,1717,592,207,19,5,,1633,8451
"De 30 a 34 años (045)",5754,5248,301,1272,1961,1020,602,77,9,6,506,11470
"De 35 a 39 años (046)",4816,4523,163,626,1455,1156,852,215,46,10,293,12558
"De 40 a 44 años (047)",3886,3664,169,319,894,942,901,300,104,35,222,12041
"De 45 a 49 años (048)",3374,3224,90,243,656,769,832,415,151,68,150,12189
"De 50 y más años (049)",17961,16960,658,1244,2051,2673,4724,3014,1623,973,1001,78442
,,,,,,,,,,,,
"URBANA (060)",145377,129916,44155,22171,23045,15671,14660,6150,2645,1419,15461,256981
"De 12 a 14 años (061)",10770,10664,10608,44,12,,,,,,106,68
"De 15 a 19 años (062)",20143,19741,18513,1062,129,32,5,,,,402,1436
"De 20 a 24 años (063)",19720,14586,8532,4561,1249,185,43,16,,,5134,7900
"De 25 a 29 años (064)",17572,12819,2711,5463,3333,1005,267,25,15,,4753,16539
"De 30 a 34 años (065)",15149,13199,1291,4079,4631,2048,994,125,14,17,1950,24825
"De 35 a 39 años (066)",13437,12483,708,2427,4326,2828,1797,333,50,14,954,29959
"De 40 a 44 años (067)",11171,10615,444,1389,3199,2710,2119,563,155,36,556,30349
"De 45 a 49 años (068)",9290,8952,315,966,2299,2186,2092,771,227,96,338,29120
"De 50 y más años (069)",28125,26857,1033,2180,3867,4677,7343,4317,2184,1256,1268,116785
"PEA (070)",69528,60807,13709,13417,13842,8784,7163,2540,907,445,8721,127408
"De 12 a 14 años (071)",848,836,825,11,,,,,,,12,11
"De 15 a 19 años (072)",5281,5142,4661,426,41,12,2,,,,139,552
"De 20 a 24 años (073)",9206,6696,3835,2230,537,71,17,6,,,2510,3631
"De 25 a 29 años (074)",10742,7608,1930,3310,1740,497,110,11,10,,3134,8894
"De 30 a 34 años (075)",9775,8320,996,2839,2754,1135,502,76,7,11,1455,14549
"De 35 a 39 años (076)",8972,8305,551,1819,2915,1738,1073,181,21,7,667,18845
"De 40 a 44 años (077)",7591,7257,280,1080,2330,1812,1323,334,82,16,334,19846
"De 45 a 49 años (078)",6153,5961,228,735,1661,1441,1317,418,115,46,192,18237
"De 50 y más años (079)",10960,10682,403,967,1864,2078,2819,1514,672,365,278,42843
"Ocupada (080)",66908,58700,13047,12830,13431,8556,7007,2494,895,440,8208,124192
"De 12 a 14 años (081)",824,813,804,9,,,,,,,11,9
"De 15 a 19 años (082)",5009,4877,4443,382,38,12,2,,,,132,502
"De 20 a 24 años (083)",8618,6272,3591,2090,502,67,16,6,,,2346,3405
"De 25 a 29 años (084)",10184,7252,1841,3134,1674,475,107,11,10,,2932,8508
"De 30 a 34 años (085)",9401,8029,949,2733,2670,1099,487,73,7,11,1372,14085
"De 35 a 39 años (086)",8680,8038,536,1761,2826,1678,1037,174,19,7,642,18219
"De 40 a 44 años (087)",7412,7092,271,1060,2277,1773,1288,325,82,16,320,19393
"De 45 a 49 años (088)",6012,5828,221,719,1622,1408,1294,410,110,44,184,17826
"De 50 y más años (089)",10768,10499,391,942,1822,2044,2776,1495,667,362,269,42245
"Desocupada (090)",2620,2107,662,587,411,228,156,46,12,5,513,3216
"De 12 a 14 años (091)",24,23,21,2,,,,,,,1,2
"De 15 a 19 años (092)",272,265,218,44,3,,,,,,7,50
"De 20 a 24 años (093)",588,424,244,140,35,4,1,,,,164,226
"De 25 a 29 años (094)",558,356,89,176,66,22,3,,,,202,386
"De 30 a 34 años (095)",374,291,47,106,84,36,15,3,,,83,464
"De 35 a 39 años (096)",292,267,15,58,89,60,36,7,2,,25,626
"De 40 a 44 años (097)",179,165,9,20,53,39,35,9,,,14,453
"De 45 a 49 años (098)",141,133,7,16,39,33,23,8,5,2,8,411
"De 50 y más años (099)",192,183,12,25,42,34,43,19,5,3,9,598
"No PEA (100)",75849,69109,30446,8754,9203,6887,7497,3610,1738,974,6740,129573
"De 12 a 14 años (101)",9922,9828,9783,33,12,,,,,,94,57
"De 15 a 19 años (102)",14862,14599,13852,636,88,20,3,,,,263,884
"De 20 a 24 años (103)",10514,7890,4697,2331,712,114,26,10,,,2624,4269
"De 25 a 29 años (104)",6830,5211,781,2153,1593,508,157,14,5,,1619,7645
"De 30 a 34 años (105)",5374,4879,295,1240,1877,913,492,49,7,6,495,10276
"De 35 a 39 años (106)",4465,4178,157,608,1411,1090,724,152,29,7,287,11114
"De 40 a 44 años (107)",3580,3358,164,309,869,898,796,229,73,20,222,10503
"De 45 a 49 años (108)",3137,2991,87,231,638,745,775,353,112,50,146,10883
"De 50 y más años (109)",17165,16175,630,1213,2003,2599,4524,2803,1512,891,990,73942
,,,,,,,,,,,,
"RURAL (120)",5547,5383,1558,556,643,605,952,602,303,164,164,16145
"De 12 a 14 años (121)",637,632,630,2,,,,,,,5,2
"De 15 a 19 años (122)",698,682,606,71,3,1,1,,,,16,84
"De 20 a 24 años (123)",547,488,174,183,97,22,11,1,,,59,495
"De 25 a 29 años (124)",572,539,52,122,172,116,71,6,,,33,1151
"De 30 a 34 años (125)",587,568,16,62,143,149,154,39,4,1,19,1756
"De 35 a 39 años (126)",558,548,16,34,85,104,190,89,26,4,10,2183
"De 40 a 44 años (127)",484,483,13,15,52,76,156,104,47,20,1,2320
"De 45 a 49 años (128)",360,356,5,21,27,37,92,88,60,26,4,1950
"De 50 y más años (129)",1104,1087,46,46,64,100,277,275,166,113,17,6204
"PEA (130)",1600,1530,297,212,230,189,292,161,103,46,70,4941
"De 12 a 14 años (131)",30,29,28,1,,,,,,,1,1
"De 15 a 19 años (132)",141,136,112,20,3,,1,,,,5,30
"De 20 a 24 años (133)",193,167,75,58,27,6,1,,,,26,134
"De 25 a 29 años (134)",213,194,34,58,48,32,21,1,,,19,345
"De 30 a 34 años (135)",207,199,10,30,59,42,44,11,2,1,8,562
"De 35 a 39 años (136)",207,203,10,16,41,38,62,26,9,1,4,739
"De 40 a 44 años (137)",178,177,8,5,27,32,51,33,16,5,1,782
"De 45 a 49 años (138)",123,123,2,9,9,13,35,26,21,8,,644
"De 50 y más años (139)",308,302,18,15,16,26,77,64,55,31,6,1704
"Ocupada (140)",1570,1502,281,209,226,185,291,161,103,46,68,4913
"De 12 a 14 años (141)",30,29,28,1,,,,,,,1,1
"De 15 a 19 años (142)",134,129,105,20,3,,1,,,,5,30
"De 20 a 24 años (143)",184,158,69,57,26,5,1,,,,26,128
"De 25 a 29 años (144)",208,190,32,57,47,32,21,1,,,18,342
"De 30 a 34 años (145)",205,198,10,30,58,42,44,11,2,1,7,560
"De 35 a 39 años (146)",206,202,9,16,41,38,62,26,9,1,4,739
"De 40 a 44 años (147)",174,173,8,5,26,29,51,33,16,5,1,771
"De 45 a 49 años (148)",121,121,2,8,9,13,34,26,21,8,,638
"De 50 y más años (149)",308,302,18,15,16,26,77,64,55,31,6,1704
"Desocupada (150)",30,28,16,3,4,4,1,,,,2,28
"De 15 a 19 años (152)",7,7,7,,,,,,,,,
"De 20 a 24 años (153)",9,9,6,1,1,1,,,,,,6
"De 25 a 29 años (154)",5,4,2,1,1,,,,,,1,3
"De 30 a 34 años (155)",2,1,,,1,,,,,,1,2
"De 35 a 39 años (156)",1,1,1,,,,,,,,,
"De 40 a 44 años (157)",4,4,,,1,3,,,,,,11
"De 45 a 49 años (158)",2,2,,1,,,1,,,,,6
"No PEA (160)",3947,3853,1261,344,413,416,660,441,200,118,94,11204
"De 12 a 14 años (161)",607,603,602,1,,,,,,,4,1
"De 15 a 19 años (162)",557,546,494,51,,1,,,,,11,54
"De 20 a 24 años (163)",354,321,99,125,70,16,10,1,,,33,361
"De 25 a 29 años (164)",359,345,18,64,124,84,50,5,,,14,806
"De 30 a 34 años (165)",380,369,6,32,84,107,110,28,2,,11,1194
"De 35 a 39 años (166)",351,345,6,18,44,66,128,63,17,3,6,1444
"De 40 a 44 años (167)",306,306,5,10,25,44,105,71,31,15,,1538
"De 45 a 49 años (168)",237,233,3,12,18,24,57,62,39,18,4,1306
"De 50 y más años (169)",796,785,28,31,48,74,200,211,111,82,11,4500
