"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. incompleta (057)",75,64,3,1,7
"Superior univ. completa (058)",221,173,13,11,24
,,,,,
"URBANA (060)",68954,42172,8070,8662,10050
"Sin nivel (061)",1609,1102,208,196,103
"Educación inicial (062)",54,30,8,11,5
"Primaria (063)",11477,8453,1226,1166,632
"Secundaria (064)",30818,19987,3874,3685,3272
"Superior no univ. incompleta (065)",5936,3657,688,685,906
"Superior no univ. completa (066)",9223,4494,955,1412,2362
"Superior univ. incompleta (067)",3460,1950,390,412,708
"Superior univ. completa (068)",6377,2499,721,1095,2062
"De 06 a 14 años (070)",797,655,84,47,11
"Sin nivel (071)",7,7,,,
"Educación inicial (072)",5,4,,1,
"Primaria (073)",391,326,40,21,4
"Secundaria (074)",394,318,44,25,7
"De 15 a 29 años (080)",22893,13117,3196,3274,3306
"Sin nivel (081)",111,63,20,16,12
"Educación inicial (082)",24,15,3,5,1
"Primaria (083)",1479,924,225,207,123
"Secundaria (084)",12467,7549,1790,1754,1374
"Superior no univ. incompleta (085)",2857,1686,376,377,418
"Superior no univ. completa (086)",3113,1483,410,498,722
"Superior univ. incompleta (087)",1545,869,190,216,270
"Superior univ. completa (088)",1297,528,182,201,386
"De 30 a 44 años (090)",25252,14426,2868,3488,4470
"Sin nivel (091)",481,284,71,76,50
"Educación inicial (092)",25,11,5,5,4
"Primaria (093)",3071,2022,353,440,256
"Secundaria (094)",11313,7179,1378,1396,1360
"Superior no univ. incompleta (095)",2093,1284,206,244,359
"Superior no univ. completa (096)",4143,1949,373,661,1160
"Superior univ. incompleta (097)",1183,639,144,134,266
"Superior univ. completa (098)",2943,1058,338,532,1015
"De 45 a 64 años (100)",16816,11202,1720,1734,2160
"Sin nivel (101)",728,507,95,89,37
"Primaria (103)",4672,3529,495,428,220
"Secundaria (104)",6068,4446,623,498,501
"Superior no univ. incompleta (105)",908,623,98,61,126
"Superior no univ. completa (106)",1824,946,163,245,470
"Superior univ. incompleta (107)",669,386,56,61,166
"Superior univ. completa (108)",1947,765,190,352,640
"De 65 y más años (110)",3196,2772,202,119,103
"Sin nivel (111)",282,241,22,15,4
"Primaria (113)",1864,1652,113,70,29
"Secundaria (114)",576,495,39,12,30
"Superior no univ. incompleta (115)",78,64,8,3,3
"Superior no univ. completa (116)",143,116,9,8,10
"Superior univ. incompleta (117)",63,56,,1,6
"Superior univ. completa (118)",190,148,11,10,21
,,,,,
"RURAL (120)",13705,9137,1709,1439,1420
"Sin nivel (121)",572,446,68,42,16
"Educación inicial (122)",5,3,1,1,
"Primaria (123)",3486,2675,406,282,123
"Secundaria (124)",6398,4272,832,686,608
"Superior no univ. incompleta (125)",877,559,99,101,118
"Superior no univ. completa (126)",1208,629,161,159,259
"Superior univ. incompleta (127)",428,224,60,71,73
"Superior univ. completa (128)",731,329,82,97,223
"De 06 a 14 años (130)",137,103,21,13,
"Sin nivel (131)",1,1,,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",65,47,9,9,
"Secundaria (134)",70,54,12,4,
"De 15 a 29 años (140)",4441,2664,667,610,500
"Sin nivel (141)",39,31,6,1,1
"Educación inicial (142)",4,2,1,1,
"Primaria (143)",512,335,81,77,19
"Secundaria (144)",2691,1665,410,355,261
"Superior no univ. incompleta (145)",422,263,54,57,48
"Superior no univ. completa (146)",480,233,71,74,102
"Superior univ. incompleta (147)",131,72,23,16,20
"Superior univ. completa (148)",162,63,21,29,49
"De 30 a 44 años (150)",4766,2998,628,534,606
"Sin nivel (151)",152,103,26,14,9
"Primaria (153)",985,680,140,109,56
"Secundaria (154)",2364,1572,291,236,265
"Superior no univ. incompleta (155)",300,188,34,32,46
"Superior no univ. completa (156)",495,256,72,64,103
"Superior univ. incompleta (157)",169,77,24,31,37
"Superior univ. completa (158)",301,122,41,48,90
"De 45 a 64 años (160)",3451,2548,343,263,297
"Sin nivel (161)",253,197,31,22,3
"Primaria (163)",1339,1072,145,78,44
"Secundaria (164)",1160,879,114,87,80
"Superior no univ. incompleta (165)",141,95,10,12,24
"Superior no univ. completa (166)",205,119,15,21,50
"Superior univ. incompleta (167)",116,67,10,24,15
"Superior univ. completa (168)",237,119,18,19,81
"De 65 y más años (170)",910,824,50,19,17
"Sin nivel (171)",127,114,5,5,3
"Primaria (173)",585,541,31,9,4
"Secundaria (174)",113,102,5,4,2
"Superior no univ. incompleta (175)",14,13,1,,
"Superior no univ. completa (176)",28,21,3,,4
"Superior univ. incompleta (177)",12,8,3,,1
"Superior univ. completa (178)",31,25,2,1,3
