"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",1961,1626,128,70,137
"Agric., ganadería, caza y silvicultura (045)",1132,1116,13,3,
"Pesca (046)",1,1,,,
"Explotación de minas y canteras (047)",17,11,2,4,
"Industrias manufactureras (048)",15,4,4,2,5
"Suministro de electricidad, gas y agua (049)",1,1,,,
"Construcción (050)",15,2,2,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",194,192,2,,
"Comercio al por mayor (053)",6,6,,,
"Comercio al por menor (054)",188,186,2,,
"Hoteles y restaurantes (055)",88,72,14,1,1
"Trans., almac. y comunicaciones (056)",4,4,,,
"Intermediación financiera (057)",2,1,,1,
"Activid.inmobil., empres. y alquileres (058)",13,9,2,2,
"Admin.pub. y defensa; p. segur soc.afil (059)",86,,,,86
"Enseñanza (060)",248,118,81,45,4
"Servicios sociales y de salud (061)",48,10,,,38
"Otras activ. serv.comun.soc y personales (062)",8,4,1,,3
"Hogares privados con servicio doméstico (063)",41,41,,,
"Actividad economica no especificada (065)",48,40,7,1,
,,,,,
"URBANA (066)",2630,1583,345,298,404
"Agric., ganadería, caza y silvicultura (067)",587,565,17,4,1
"Explotación de minas y canteras (069)",557,277,104,127,49
"Industrias manufactureras (070)",102,51,14,23,14
"Suministro de electricidad, gas y agua (071)",4,1,1,1,1
"Construcción (072)",151,102,34,13,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",259,241,10,8,
"Venta, mant.y rep. veh.autom y motoc. (074)",29,18,5,6,
"Comercio al por mayor (075)",10,10,,,
"Comercio al por menor (076)",220,213,5,2,
"Hoteles y restaurantes (077)",80,65,13,1,1
"Trans., almac. y comunicaciones (078)",88,62,7,14,5
"Intermediación financiera (079)",3,1,,1,1
"Activid.inmobil., empres. y alquileres (080)",47,26,9,8,4
"Admin.pub. y defensa; p. segur soc.afil (081)",263,,,,263
"Enseñanza (082)",319,110,112,89,8
"Servicios sociales y de salud (083)",68,15,2,,51
"Otras activ. serv.comun.soc y personales (084)",14,5,3,2,4
"Hogares privados con servicio doméstico (085)",39,39,,,
"Actividad economica no especificada (087)",49,23,19,7,
"Hombres (088)",1854,1058,262,245,289
"Agric., ganadería, caza y silvicultura (089)",407,391,14,1,1
"Explotación de minas y canteras (091)",543,268,102,124,49
"Industrias manufactureras (092)",91,47,11,22,11
"Suministro de electricidad, gas y agua (093)",4,1,1,1,1
"Construcción (094)",150,101,34,13,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",113,97,8,8,
"Venta, mant.y rep. veh.autom y motoc. (096)",29,18,5,6,
"Comercio al por mayor (097)",6,6,,,
"Comercio al por menor (098)",78,73,3,2,
"Hoteles y restaurantes (099)",23,17,6,,
"Trans., almac. y comunicaciones (100)",84,58,7,14,5
"Intermediación financiera (101)",1,,,,1
"Activid.inmobil., empres. y alquileres (102)",37,20,7,6,4
"Admin.pub. y defensa; p. segur soc.afil (103)",188,,,,188
"Enseñanza (104)",142,34,55,48,5
"Servicios sociales y de salud (105)",30,7,2,,21
"Otras activ. serv.comun.soc y personales (106)",8,3,2,2,1
"Hogares privados con servicio doméstico (107)",5,5,,,
"Actividad economica no especificada (109)",28,9,13,6,
"Mujeres (110)",776,525,83,53,115
"Agric., ganadería, caza y silvicultura (111)",180,174,3,3,
"Explotación de minas y canteras (113)",14,9,2,3,
"Industrias manufactureras (114)",11,4,3,1,3
"Construcción (116)",1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",146,144,2,,
"Comercio al por mayor (119)",4,4,,,
"Comercio al por menor (120)",142,140,2,,
"Hoteles y restaurantes (121)",57,48,7,1,1
"Trans., almac. y comunicaciones (122)",4,4,,,
"Intermediación financiera (123)",2,1,,1,
"Activid.inmobil., empres. y alquileres (124)",10,6,2,2,
"Admin.pub. y defensa; p. segur soc.afil (125)",75,,,,75
"Enseñanza (126)",177,76,57,41,3
"Servicios sociales y de salud (127)",38,8,,,30
"Otras activ. serv.comun.soc y personales (128)",6,2,1,,3
"Hogares privados con servicio doméstico (129)",34,34,,,
"Actividad economica no especificada (131)",21,14,6,1,
,,,,,
"RURAL (132)",3862,3292,286,179,105
"Agric., ganadería, caza y silvicultura (133)",2746,2703,38,4,1
"Pesca (134)",5,5,,,
"Explotación de minas y canteras (135)",299,154,73,58,14
"Industrias manufactureras (136)",45,19,17,7,2
"Suministro de electricidad, gas y agua (137)",8,2,,6,
"Construcción (138)",191,83,25,78,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",104,96,7,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,2,6,1,
"Comercio al por mayor (141)",3,3,,,
"Comercio al por menor (142)",92,91,1,,
"Hoteles y restaurantes (143)",47,32,15,,
"Trans., almac. y comunicaciones (144)",44,31,6,7,
"Activid.inmobil., empres. y alquileres (146)",38,16,19,1,2
"Admin.pub. y defensa; p. segur soc.afil (147)",63,,,,63
"Enseñanza (148)",173,81,77,13,2
"Servicios sociales y de salud (149)",19,3,,1,15
"Otras activ. serv.comun.soc y personales (150)",5,2,3,,
"Hogares privados con servicio doméstico (151)",11,11,,,
"Actividad economica no especificada (153)",64,54,6,3,1
"Hombres (154)",2677,2191,241,162,83
"Agric., ganadería, caza y silvicultura (155)",1794,1761,28,4,1
"Pesca (156)",4,4,,,
"Explotación de minas y canteras (157)",296,152,73,57,14
"Industrias manufactureras (158)",41,19,16,6,
"Suministro de electricidad, gas y agua (159)",7,1,,6,
"Construcción (160)",177,82,23,67,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",56,48,7,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",9,2,6,1,
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",46,45,1,,
"Hoteles y restaurantes (165)",16,8,8,,
"Trans., almac. y comunicaciones (166)",44,31,6,7,
"Activid.inmobil., empres. y alquileres (168)",35,13,19,1,2
"Admin.pub. y defensa; p. segur soc.afil (169)",52,,,,52
"Enseñanza (170)",102,39,53,9,1
"Servicios sociales y de salud (171)",9,1,,1,7
"Otras activ. serv.comun.soc y personales (172)",3,,3,,
"Hogares privados con servicio doméstico (173)",4,4,,,
"Actividad economica no especificada (175)",37,28,5,3,1
"Mujeres (176)",1185,1101,45,17,22
"Agric., ganadería, caza y silvicultura (177)",952,942,10,,
"Pesca (178)",1,1,,,
"Explotación de minas y canteras (179)",3,2,,1,
"Industrias manufactureras (180)",4,,1,1,2
"Suministro de electricidad, gas y agua (181)",1,1,,,
"Construcción (182)",14,1,2,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",48,48,,,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",46,46,,,
"Hoteles y restaurantes (187)",31,24,7,,
"Activid.inmobil., empres. y alquileres (190)",3,3,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,,,,11
"Enseñanza (192)",71,42,24,4,1
"Servicios sociales y de salud (193)",10,2,,,8
"Otras activ. serv.comun.soc y personales (194)",2,2,,,
"Hogares privados con servicio doméstico (195)",7,7,,,
"Actividad economica no especificada (197)",27,26,1,,
