"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agric., ganadería, caza y silvicultura (046)",655,48,145,171,185,106
"Explotación de minas y canteras (048)",1,,1,,,
"Industrias manufactureras (049)",13,,4,7,2,
"Construcción (051)",20,,8,8,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",206,2,52,86,48,18
"Venta, mant.y rep. veh.autom.y motoc. (053)",1,,,1,,
"Comercio al por mayor (054)",2,,1,1,,
"Comercio al por menor (055)",203,2,51,84,48,18
"Hoteles y restaurantes (056)",65,4,25,18,15,3
"Trans., almac. y comunicaciones (057)",9,,4,3,2,
"Intermediación financiera (058)",1,,,1,,
"Activid.inmobil., empres. y alquileres (059)",7,,2,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (060)",34,,10,21,3,
"Enseñanza (061)",165,,49,92,24,
"Servicios sociales y de salud (062)",30,,10,17,3,
"Otras activ. serv.comun.soc y personales (063)",6,1,1,3,1,
"Hogares privados con servicio doméstico (064)",27,3,14,4,5,1
"Actividad economica no especificada (066)",184,1,57,50,47,29
,,,,,,
"URBANA (067)",2205,49,522,862,531,241
"Agric., ganadería, caza y silvicultura (068)",974,37,213,293,243,188
"Explotación de minas y canteras (070)",12,,1,9,1,1
"Industrias manufactureras (071)",48,,18,18,9,3
"Suministro de electricidad, gas y agua (072)",4,,1,2,1,
"Construcción (073)",93,,26,44,22,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",226,3,62,105,40,16
"Venta, mant.y rep. veh.autom.y motoc. (075)",7,,3,3,1,
"Comercio al por mayor (076)",3,,1,1,1,
"Comercio al por menor (077)",216,3,58,101,38,16
"Hoteles y restaurantes (078)",56,4,22,16,10,4
"Trans., almac. y comunicaciones (079)",55,2,20,24,9,
"Intermediación financiera (080)",1,,,1,,
"Activid.inmobil., empres. y alquileres (081)",25,,4,15,5,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",142,,23,80,34,5
"Enseñanza (083)",310,,54,159,97,
"Servicios sociales y de salud (084)",51,,14,32,5,
"Otras activ. serv.comun.soc y personales (085)",12,,4,6,1,1
"Hogares privados con servicio doméstico (086)",18,2,11,3,2,
"Actividad economica no especificada (088)",178,1,49,55,52,21
"Hombres (089)",1530,25,345,585,389,186
"Agric., ganadería, caza y silvicultura (090)",799,22,183,243,192,159
"Explotación de minas y canteras (092)",12,,1,9,1,1
"Industrias manufactureras (093)",39,,15,13,8,3
"Suministro de electricidad, gas y agua (094)",4,,1,2,1,
"Construcción (095)",82,,21,40,20,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",78,1,27,35,10,5
"Venta, mant.y rep. veh.autom.y motoc. (097)",6,,3,2,1,
"Comercio al por mayor (098)",1,,,,1,
"Comercio al por menor (099)",71,1,24,33,8,5
"Hoteles y restaurantes (100)",11,,4,4,2,1
"Trans., almac. y comunicaciones (101)",48,2,16,23,7,
"Activid.inmobil., empres. y alquileres (103)",19,,2,13,3,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",119,,18,64,32,5
"Enseñanza (105)",184,,24,82,78,
"Servicios sociales y de salud (106)",28,,5,20,3,
"Otras activ. serv.comun.soc y personales (107)",7,,3,3,,1
"Hogares privados con servicio doméstico (108)",4,,3,1,,
"Actividad economica no especificada (110)",96,,22,33,32,9
"Mujeres (112)",675,24,177,277,142,55
"Agric., ganadería, caza y silvicultura (113)",175,15,30,50,51,29
"Industrias manufactureras (116)",9,,3,5,1,
"Construcción (118)",11,,5,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",148,2,35,70,30,11
"Venta, mant.y rep. veh.autom.y motoc. (120)",1,,,1,,
"Comercio al por mayor (121)",2,,1,1,,
"Comercio al por menor (122)",145,2,34,68,30,11
"Hoteles y restaurantes (123)",45,4,18,12,8,3
"Trans., almac. y comunicaciones (124)",7,,4,1,2,
"Intermediación financiera (125)",1,,,1,,
"Activid.inmobil., empres. y alquileres (126)",6,,2,2,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",23,,5,16,2,
"Enseñanza (128)",126,,30,77,19,
"Servicios sociales y de salud (129)",23,,9,12,2,
"Otras activ. serv.comun.soc y personales (130)",5,,1,3,1,
"Hogares privados con servicio doméstico (131)",14,2,8,2,2,
"Actividad economica no especificada (133)",82,1,27,22,20,12
,,,,,,
"RURAL (134)",3732,116,1034,1185,894,503
"Agric., ganadería, caza y silvicultura (135)",2788,100,739,844,664,441
"Explotación de minas y canteras (137)",22,,10,9,3,
"Industrias manufactureras (138)",64,,19,32,10,3
"Suministro de electricidad, gas y agua (139)",6,,2,2,2,
"Construcción (140)",249,8,80,94,53,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",103,3,37,27,25,11
"Venta, mant.y rep. veh.autom.y motoc. (142)",3,,2,1,,
"Comercio al por mayor (143)",8,,4,4,,
"Comercio al por menor (144)",92,3,31,22,25,11
"Hoteles y restaurantes (145)",20,,7,6,7,
"Trans., almac. y comunicaciones (146)",27,,13,9,4,1
"Activid.inmobil., empres. y alquileres (148)",7,1,1,1,3,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",56,,20,22,12,2
"Enseñanza (150)",152,,34,67,50,1
"Servicios sociales y de salud (151)",15,,3,9,2,1
"Otras activ. serv.comun.soc y personales (152)",8,1,,6,1,
"Hogares privados con servicio doméstico (153)",14,1,6,2,3,2
"Actividad economica no especificada (155)",201,2,63,55,55,26
"Hombres (156)",2984,81,829,979,696,399
"Agric., ganadería, caza y silvicultura (157)",2308,67,624,723,530,364
"Explotación de minas y canteras (159)",21,,9,9,3,
"Industrias manufactureras (160)",60,,18,30,9,3
"Suministro de electricidad, gas y agua (161)",6,,2,2,2,
"Construcción (162)",240,8,77,90,53,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",45,3,20,11,7,4
"Venta, mant.y rep. veh.autom.y motoc. (164)",3,,2,1,,
"Comercio al por mayor (165)",8,,4,4,,
"Comercio al por menor (166)",34,3,14,6,7,4
"Trans., almac. y comunicaciones (168)",25,,13,7,4,1
"Activid.inmobil., empres. y alquileres (170)",6,1,1,1,2,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",45,,15,17,11,2
"Enseñanza (172)",113,,15,52,45,1
"Servicios sociales y de salud (173)",8,,2,4,1,1
"Otras activ. serv.comun.soc y personales (174)",7,,,6,1,
"Hogares privados con servicio doméstico (175)",1,,,,,1
"Actividad economica no especificada (177)",99,2,33,27,28,9
"Mujeres (179)",748,35,205,206,198,104
"Agric., ganadería, caza y silvicultura (180)",480,33,115,121,134,77
"Explotación de minas y canteras (182)",1,,1,,,
"Industrias manufactureras (183)",4,,1,2,1,
"Construcción (185)",9,,3,4,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",58,,17,16,18,7
"Comercio al por menor (189)",58,,17,16,18,7
"Hoteles y restaurantes (190)",20,,7,6,7,
"Trans., almac. y comunicaciones (191)",2,,,2,,
"Activid.inmobil., empres. y alquileres (193)",1,,,,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",11,,5,5,1,
"Enseñanza (195)",39,,19,15,5,
"Servicios sociales y de salud (196)",7,,1,5,1,
"Otras activ. serv.comun.soc y personales (197)",1,1,,,,
"Hogares privados con servicio doméstico (198)",13,1,6,2,3,1
"Actividad economica no especificada (200)",102,,30,28,27,17
