"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",29,,,,,,17,12
"De 20 a 24 años (063)",161,,,,,,90,71
"De 25 a 29 años (064)",221,,,,,9,150,62
"De 30 a 34 años (065)",188,,,,,30,107,51
"De 35 a 39 años (066)",216,,,,3,60,110,43
"De 40 a 44 años (067)",186,,,,8,71,75,32
"De 45 a 49 años (068)",148,,,,22,77,23,26
"De 50 y más años (069)",533,11,54,87,136,83,4,158
"PEA (070)",638,2,7,16,44,186,230,153
"De 15 a 19 años (072)",6,,,,,,4,2
"De 20 a 24 años (073)",51,,,,,,26,25
"De 25 a 29 años (074)",88,,,,,6,58,24
"De 30 a 34 años (075)",77,,,,,20,36,21
"De 35 a 39 años (076)",112,,,,2,36,53,21
"De 40 a 44 años (077)",109,,,,3,49,41,16
"De 45 a 49 años (078)",80,,,,9,46,12,13
"De 50 y más años (079)",115,2,7,16,30,29,,31
"Ocupada (080)",613,2,7,16,44,178,220,146
"De 15 a 19 años (082)",6,,,,,,4,2
"De 20 a 24 años (083)",46,,,,,,23,23
"De 25 a 29 años (084)",82,,,,,5,55,22
"De 30 a 34 años (085)",71,,,,,18,34,19
"De 35 a 39 años (086)",109,,,,2,34,52,21
"De 40 a 44 años (087)",108,,,,3,49,40,16
"De 45 a 49 años (088)",78,,,,9,44,12,13
"De 50 y más años (089)",113,2,7,16,30,28,,30
"Desocupada (090)",25,,,,,8,10,7
"De 20 a 24 años (093)",5,,,,,,3,2
"De 25 a 29 años (094)",6,,,,,1,3,2
"De 30 a 34 años (095)",6,,,,,2,2,2
"De 35 a 39 años (096)",3,,,,,2,1,
"De 40 a 44 años (097)",1,,,,,,1,
"De 45 a 49 años (098)",2,,,,,2,,
"De 50 y más años (099)",2,,,,,1,,1
"No PEA (100)",1046,9,47,71,125,144,346,304
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",23,,,,,,13,10
"De 20 a 24 años (103)",110,,,,,,64,46
"De 25 a 29 años (104)",133,,,,,3,92,38
"De 30 a 34 años (105)",111,,,,,10,71,30
"De 35 a 39 años (106)",104,,,,1,24,57,22
"De 40 a 44 años (107)",77,,,,5,22,34,16
"De 45 a 49 años (108)",68,,,,13,31,11,13
"De 50 y más años (109)",418,9,47,71,106,54,4,127
,,,,,,,,
"RURAL (120)",5403,19,128,338,576,966,2196,1180
"De 12 a 14 años (121)",3,,,,,,,3
"De 15 a 19 años (122)",122,,,,,,77,45
"De 20 a 24 años (123)",553,,,,,1,346,206
"De 25 a 29 años (124)",602,,,,,19,432,151
"De 30 a 34 años (125)",571,,,,,64,420,87
"De 35 a 39 años (126)",585,,,,2,124,397,62
"De 40 a 44 años (127)",560,,,,7,173,316,64
"De 45 a 49 años (128)",454,,,,27,215,162,50
"De 50 y más años (129)",1953,19,128,338,540,370,46,512
"PEA (130)",467,,7,13,34,89,179,145
"De 15 a 19 años (132)",12,,,,,,5,7
"De 20 a 24 años (133)",45,,,,,,21,24
"De 25 a 29 años (134)",67,,,,,1,39,27
"De 30 a 34 años (135)",69,,,,,12,38,19
"De 35 a 39 años (136)",64,,,,1,15,39,9
"De 40 a 44 años (137)",54,,,,2,17,23,12
"De 45 a 49 años (138)",38,,,,2,18,11,7
"De 50 y más años (139)",118,,7,13,29,26,3,40
"Ocupada (140)",445,,7,13,32,88,173,132
"De 15 a 19 años (142)",10,,,,,,4,6
"De 20 a 24 años (143)",40,,,,,,19,21
"De 25 a 29 años (144)",63,,,,,1,36,26
"De 30 a 34 años (145)",67,,,,,12,38,17
"De 35 a 39 años (146)",62,,,,1,15,39,7
"De 40 a 44 años (147)",53,,,,2,17,23,11
"De 45 a 49 años (148)",36,,,,2,18,11,5
"De 50 y más años (149)",114,,7,13,27,25,3,39
"Desocupada (150)",22,,,,2,1,6,13
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",4,,,,,,3,1
"De 30 a 34 años (155)",2,,,,,,,2
"De 35 a 39 años (156)",2,,,,,,,2
"De 40 a 44 años (157)",1,,,,,,,1
"De 45 a 49 años (158)",2,,,,,,,2
"De 50 y más años (159)",4,,,,2,1,,1
"No PEA (160)",4936,19,121,325,542,877,2017,1035
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",110,,,,,,72,38
"De 20 a 24 años (163)",508,,,,,1,325,182
"De 25 a 29 años (164)",535,,,,,18,393,124
"De 30 a 34 años (165)",502,,,,,52,382,68
"De 35 a 39 años (166)",521,,,,1,109,358,53
"De 40 a 44 años (167)",506,,,,5,156,293,52
"De 45 a 49 años (168)",416,,,,25,197,151,43
"De 50 y más años (169)",1835,19,121,325,511,344,43,472
