"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior no univ. completo (036)",2685,,,,,1022,790,746,127
"Superior univ. incompleto (037)",2021,,,,283,785,408,472,73
"Superior univ. completo (038)",3219,,,,,677,996,1285,261
"Hombres (040)",23850,1012,2182,2598,2388,4372,3786,5516,1996
"Sin nivel (041)",1440,1012,164,22,26,30,39,88,59
"Educación inicial (042)",589,,573,7,2,3,4,,
"Primaria (043)",6146,,1445,1575,145,263,412,1229,1077
"Secundaria (044)",9892,,,994,1861,2283,1889,2384,481
"Superior no univ. incompleto (045)",1526,,,,195,526,362,378,65
"Superior no univ. completo (046)",1392,,,,,508,392,402,90
"Superior univ. incompleto (047)",1172,,,,159,419,221,322,51
"Superior univ. completo (048)",1693,,,,,340,467,713,173
"Mujeres (050)",22850,982,2148,2476,2279,4080,3599,5319,1967
"Sin nivel (051)",2201,982,153,25,18,40,137,413,433
"Educación inicial (052)",586,,561,11,1,6,7,,
"Primaria (053)",7211,,1434,1411,149,413,714,1963,1127
"Secundaria (054)",7938,,,1029,1764,1909,1348,1661,227
"Superior no univ. incompleto (055)",1246,,,,223,495,279,216,33
"Superior no univ. completo (056)",1293,,,,,514,398,344,37
"Superior univ. incompleto (057)",849,,,,124,366,187,150,22
"Superior univ. completo (058)",1526,,,,,337,529,572,88
,,,,,,,,,
"RURAL (060)",22138,932,2123,2145,1908,4570,3662,5034,1764
"Sin nivel (061)",2001,932,232,27,19,42,144,334,271
"Educación inicial (062)",587,,564,13,3,1,6,,
"Primaria (063)",8270,,1327,1451,318,821,982,2214,1157
"Secundaria (064)",8348,,,654,1410,2612,1681,1750,241
"Superior no univ. incompleto (065)",981,,,,111,431,242,181,16
"Superior no univ. completo (066)",760,,,,,276,270,189,25
"Superior univ. incompleto (067)",490,,,,47,189,112,124,18
"Superior univ. completo (068)",701,,,,,198,225,242,36
"Hombres (070)",12570,448,1083,1088,1034,2778,2233,2987,919
"Sin nivel (071)",800,448,108,5,10,22,48,99,60
"Educación inicial (072)",280,,269,9,,,2,,
"Primaria (073)",4207,,706,713,156,396,496,1131,609
"Secundaria (074)",5427,,,361,793,1685,1145,1254,189
"Superior no univ. incompleto (075)",613,,,,53,260,167,127,6
"Superior no univ. completo (076)",473,,,,,165,166,125,17
"Superior univ. incompleto (077)",316,,,,22,126,66,91,11
"Superior univ. completo (078)",454,,,,,124,143,160,27
"Mujeres (080)",9568,484,1040,1057,874,1792,1429,2047,845
"Sin nivel (081)",1201,484,124,22,9,20,96,235,211
"Educación inicial (082)",307,,295,4,3,1,4,,
"Primaria (083)",4063,,621,738,162,425,486,1083,548
"Secundaria (084)",2921,,,293,617,927,536,496,52
"Superior no univ. incompleto (085)",368,,,,58,171,75,54,10
"Superior no univ. completo (086)",287,,,,,111,104,64,8
"Superior univ. incompleto (087)",174,,,,25,63,46,33,7
"Superior univ. completo (088)",247,,,,,74,82,82,9
