"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",73,44,17,10,2
"Mujeres (044)",5281,3813,315,288,865
"Agric., ganadería, caza y silvicultura (045)",237,206,22,9,
"Pesca (046)",69,39,15,6,9
"Explotación de minas y canteras (047)",4,1,,2,1
"Industrias manufactureras (048)",755,276,37,97,345
"Suministro de electricidad, gas y agua (049)",2,1,,1,
"Construcción (050)",16,3,2,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1772,1700,54,10,8
"Venta, mant.y rep. veh.autom y motoc. (052)",12,10,,2,
"Comercio al por mayor (053)",93,77,7,1,8
"Comercio al por menor (054)",1667,1613,47,7,
"Hoteles y restaurantes (055)",614,570,42,1,1
"Trans., almac. y comunicaciones (056)",73,58,3,7,5
"Intermediación financiera (057)",20,9,4,3,4
"Activid.inmobil., empres. y alquileres (058)",140,79,19,9,33
"Admin.pub. y defensa; p. segur soc.afil (059)",318,,,,318
"Enseñanza (060)",399,124,91,121,63
"Servicios sociales y de salud (061)",89,24,4,2,59
"Otras activ. serv.comun.soc y personales (062)",155,127,13,7,8
"Hogares privados con servicio doméstico (063)",425,425,,,
"Actividad economica no especificada (065)",193,171,9,3,10
,,,,,
"URBANA (066)",18044,12992,2412,1042,1598
"Agric., ganadería, caza y silvicultura (067)",3575,3383,155,35,2
"Pesca (068)",3857,2308,1220,281,48
"Explotación de minas y canteras (069)",23,8,4,3,8
"Industrias manufactureras (070)",1666,734,263,222,447
"Suministro de electricidad, gas y agua (071)",25,10,4,7,4
"Construcción (072)",635,477,99,49,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2940,2701,174,33,32
"Venta, mant.y rep. veh.autom y motoc. (074)",242,195,24,17,6
"Comercio al por mayor (075)",333,267,36,4,26
"Comercio al por menor (076)",2365,2239,114,12,
"Hoteles y restaurantes (077)",678,603,61,6,8
"Trans., almac. y comunicaciones (078)",1637,1428,100,75,34
"Intermediación financiera (079)",34,12,5,9,8
"Activid.inmobil., empres. y alquileres (080)",394,232,47,47,68
"Admin.pub. y defensa; p. segur soc.afil (081)",697,,,,697
"Enseñanza (082)",644,152,164,219,109
"Servicios sociales y de salud (083)",133,33,5,6,89
"Otras activ. serv.comun.soc y personales (084)",423,278,85,38,22
"Hogares privados con servicio doméstico (085)",423,423,,,
"Actividad economica no especificada (087)",260,210,26,12,12
"Hombres (088)",13012,9408,2101,761,742
"Agric., ganadería, caza y silvicultura (089)",3397,3234,134,27,2
"Pesca (090)",3790,2271,1205,275,39
"Explotación de minas y canteras (091)",19,7,4,1,7
"Industrias manufactureras (092)",946,492,226,125,103
"Suministro de electricidad, gas y agua (093)",23,9,4,6,4
"Construcción (094)",619,474,97,39,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1220,1051,121,24,24
"Venta, mant.y rep. veh.autom y motoc. (096)",230,185,24,15,6
"Comercio al por mayor (097)",243,191,30,4,18
"Comercio al por menor (098)",747,675,67,5,
"Hoteles y restaurantes (099)",114,83,19,5,7
"Trans., almac. y comunicaciones (100)",1565,1370,98,68,29
"Intermediación financiera (101)",14,3,1,6,4
"Activid.inmobil., empres. y alquileres (102)",255,153,28,38,36
"Admin.pub. y defensa; p. segur soc.afil (103)",381,,,,381
"Enseñanza (104)",261,39,74,102,46
"Servicios sociales y de salud (105)",49,9,1,4,35
"Otras activ. serv.comun.soc y personales (106)",274,157,72,31,14
"Hogares privados con servicio doméstico (107)",13,13,,,
"Actividad economica no especificada (109)",72,43,17,10,2
"Mujeres (110)",5032,3584,311,281,856
"Agric., ganadería, caza y silvicultura (111)",178,149,21,8,
"Pesca (112)",67,37,15,6,9
"Explotación de minas y canteras (113)",4,1,,2,1
"Industrias manufactureras (114)",720,242,37,97,344
"Suministro de electricidad, gas y agua (115)",2,1,,1,
"Construcción (116)",16,3,2,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1720,1650,53,9,8
"Venta, mant.y rep. veh.autom y motoc. (118)",12,10,,2,
"Comercio al por mayor (119)",90,76,6,,8
"Comercio al por menor (120)",1618,1564,47,7,
"Hoteles y restaurantes (121)",564,520,42,1,1
"Trans., almac. y comunicaciones (122)",72,58,2,7,5
"Intermediación financiera (123)",20,9,4,3,4
"Activid.inmobil., empres. y alquileres (124)",139,79,19,9,32
"Admin.pub. y defensa; p. segur soc.afil (125)",316,,,,316
"Enseñanza (126)",383,113,90,117,63
"Servicios sociales y de salud (127)",84,24,4,2,54
"Otras activ. serv.comun.soc y personales (128)",149,121,13,7,8
"Hogares privados con servicio doméstico (129)",410,410,,,
"Actividad economica no especificada (131)",188,167,9,2,10
,,,,,
"RURAL (132)",1401,1300,65,15,21
"Agric., ganadería, caza y silvicultura (133)",854,830,18,5,1
"Pesca (134)",135,105,25,2,3
"Explotación de minas y canteras (135)",1,,1,,
"Industrias manufactureras (136)",49,46,1,,2
"Construcción (138)",3,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",187,175,11,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",7,6,1,,
"Comercio al por mayor (141)",5,3,1,1,
"Comercio al por menor (142)",175,166,9,,
"Hoteles y restaurantes (143)",55,54,1,,
"Trans., almac. y comunicaciones (144)",47,43,2,1,1
"Activid.inmobil., empres. y alquileres (146)",9,4,2,1,2
"Admin.pub. y defensa; p. segur soc.afil (147)",7,,,,7
"Enseñanza (148)",19,13,2,4,
"Servicios sociales y de salud (149)",5,,,,5
"Otras activ. serv.comun.soc y personales (150)",9,8,1,,
"Hogares privados con servicio doméstico (151)",15,15,,,
"Actividad economica no especificada (153)",6,5,,1,
"Hombres (154)",1152,1071,61,8,12
"Agric., ganadería, caza y silvicultura (155)",795,773,17,4,1
"Pesca (156)",133,103,25,2,3
"Explotación de minas y canteras (157)",1,,1,,
"Industrias manufactureras (158)",14,12,1,,1
"Construcción (160)",3,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",135,125,10,,
"Venta, mant.y rep. veh.autom y motoc. (162)",7,6,1,,
"Comercio al por mayor (163)",2,2,,,
"Comercio al por menor (164)",126,117,9,,
"Hoteles y restaurantes (165)",5,4,1,,
"Trans., almac. y comunicaciones (166)",46,43,1,1,1
"Activid.inmobil., empres. y alquileres (168)",8,4,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (169)",5,,,,5
"Enseñanza (170)",3,2,1,,
"Otras activ. serv.comun.soc y personales (172)",3,2,1,,
"Actividad economica no especificada (175)",1,1,,,
"Mujeres (176)",249,229,4,7,9
"Agric., ganadería, caza y silvicultura (177)",59,57,1,1,
"Pesca (178)",2,2,,,
"Industrias manufactureras (180)",35,34,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",52,50,1,1,
"Comercio al por mayor (185)",3,1,1,1,
"Comercio al por menor (186)",49,49,,,
"Hoteles y restaurantes (187)",50,50,,,
"Trans., almac. y comunicaciones (188)",1,,1,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,1
"Admin.pub. y defensa; p. segur soc.afil (191)",2,,,,2
"Enseñanza (192)",16,11,1,4,
"Servicios sociales y de salud (193)",5,,,,5
"Otras activ. serv.comun.soc y personales (194)",6,6,,,
"Hogares privados con servicio doméstico (195)",15,15,,,
"Actividad economica no especificada (197)",5,4,,1,
