"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",2,8,8,,100,,
"De 50 y más años (039)",3,18,18,,100,,
"No PEA (040)",5165,15676,13896,215,88.6,1.4,
"De 12 a 14 años (041)",758,4,4,2,100,50,
"De 15 a 19 años (042)",680,90,85,20,94.4,22.2,
"De 20 a 24 años (043)",379,353,344,44,97.5,12.5,
"De 25 a 29 años (044)",319,639,617,45,96.6,7,
"De 30 a 34 años (045)",336,988,952,46,96.4,4.7,
"De 35 a 39 años (046)",344,1207,1159,35,96,2.9,
"De 40 a 44 años (047)",303,1308,1211,19,92.6,1.5,
"De 45 a 49 años (048)",252,1342,1249,4,93.1,0.3,
"De 50 y más años (049)",1794,9745,8275,,84.9,,
,,,,,,,
"URBANA (060)",5954,18374,16520,203,89.9,1.1,
"De 12 a 14 años (061)",512,,,,,,
"De 15 a 19 años (062)",532,70,69,18,98.6,25.7,
"De 20 a 24 años (063)",458,362,349,34,96.4,9.4,
"De 25 a 29 años (064)",504,772,757,49,98.1,6.3,
"De 30 a 34 años (065)",510,1216,1163,40,95.6,3.3,
"De 35 a 39 años (066)",538,1687,1623,42,96.2,2.5,
"De 40 a 44 años (067)",481,1920,1817,18,94.6,0.9,
"De 45 a 49 años (068)",391,1740,1639,2,94.2,0.1,
"De 50 y más años (069)",2028,10607,9103,,85.8,,
"PEA (070)",2627,8713,7869,89,90.3,1,
"De 12 a 14 años (071)",29,,,,,,
"De 15 a 19 años (072)",88,31,31,11,100,35.5,
"De 20 a 24 años (073)",228,178,169,16,94.9,9,
"De 25 a 29 años (074)",296,395,384,25,97.2,6.3,
"De 30 a 34 años (075)",302,641,609,13,95,2,
"De 35 a 39 años (076)",304,900,860,18,95.6,2,
"De 40 a 44 años (077)",279,1035,990,6,95.7,0.6,
"De 45 a 49 años (078)",233,950,885,,93.2,,
"De 50 y más años (079)",868,4583,3941,,86,,
"Ocupada (080)",2575,8641,7798,87,90.2,1,
"De 12 a 14 años (081)",29,,,,,,
"De 15 a 19 años (082)",84,31,31,11,100,35.5,
"De 20 a 24 años (083)",209,169,160,14,94.7,8.3,
"De 25 a 29 años (084)",288,392,381,25,97.2,6.4,
"De 30 a 34 años (085)",293,627,595,13,94.9,2.1,
"De 35 a 39 años (086)",300,888,849,18,95.6,2,
"De 40 a 44 años (087)",275,1025,980,6,95.6,0.6,
"De 45 a 49 años (088)",231,942,877,,93.1,,
"De 50 y más años (089)",866,4567,3925,,85.9,,
"Desocupada (090)",52,72,71,2,98.6,2.8,
"De 15 a 19 años (092)",4,,,,,,
"De 20 a 24 años (093)",19,9,9,2,100,22.2,
"De 25 a 29 años (094)",8,3,3,,100,,
"De 30 a 34 años (095)",9,14,14,,100,,
"De 35 a 39 años (096)",4,12,11,,91.7,,
"De 40 a 44 años (097)",4,10,10,,100,,
"De 45 a 49 años (098)",2,8,8,,100,,
"De 50 y más años (099)",2,16,16,,100,,
"No PEA (100)",3327,9661,8651,114,89.5,1.2,
"De 12 a 14 años (101)",483,,,,,,
"De 15 a 19 años (102)",444,39,38,7,97.4,17.9,
"De 20 a 24 años (103)",230,184,180,18,97.8,9.8,
"De 25 a 29 años (104)",208,377,373,24,98.9,6.4,
"De 30 a 34 años (105)",208,575,554,27,96.3,4.7,
"De 35 a 39 años (106)",234,787,763,24,97,3,
"De 40 a 44 años (107)",202,885,827,12,93.4,1.4,
"De 45 a 49 años (108)",158,790,754,2,95.4,0.3,
"De 50 y más años (109)",1160,6024,5162,,85.7,,
,,,,,,,
"RURAL (120)",3487,12153,10741,200,88.4,1.6,
"De 12 a 14 años (121)",288,4,4,2,100,50,
"De 15 a 19 años (122)",320,79,75,20,94.9,25.3,
"De 20 a 24 años (123)",314,328,317,45,96.6,13.7,
"De 25 a 29 años (124)",306,580,549,42,94.7,7.2,
"De 30 a 34 años (125)",302,897,849,41,94.6,4.6,
"De 35 a 39 años (126)",257,925,874,27,94.5,2.9,
"De 40 a 44 años (127)",241,1024,957,19,93.5,1.9,
"De 45 a 49 años (128)",219,1188,1075,4,90.5,0.3,
"De 50 y más años (129)",1240,7128,6041,,84.8,,
"PEA (130)",1649,6138,5496,99,89.5,1.6,
"De 12 a 14 años (131)",13,,,,,,
"De 15 a 19 años (132)",84,28,28,7,100,25,
"De 20 a 24 años (133)",165,159,153,19,96.2,11.9,
"De 25 a 29 años (134)",195,318,305,21,95.9,6.6,
"De 30 a 34 años (135)",174,484,451,22,93.2,4.5,
"De 35 a 39 años (136)",147,505,478,16,94.7,3.2,
"De 40 a 44 años (137)",140,601,573,12,95.3,2,
"De 45 a 49 años (138)",125,636,580,2,91.2,0.3,
"De 50 y más años (139)",606,3407,2928,,85.9,,
"Ocupada (140)",1619,6105,5463,96,89.5,1.6,
"De 12 a 14 años (141)",12,,,,,,
"De 15 a 19 años (142)",78,27,27,7,100,25.9,
"De 20 a 24 años (143)",158,156,150,18,96.2,11.5,
"De 25 a 29 años (144)",188,314,301,20,95.9,6.4,
"De 30 a 34 años (145)",169,466,433,21,92.9,4.5,
"De 35 a 39 años (146)",147,505,478,16,94.7,3.2,
"De 40 a 44 años (147)",137,596,568,12,95.3,2,
"De 45 a 49 años (148)",125,636,580,2,91.2,0.3,
"De 50 y más años (149)",605,3405,2926,,85.9,,
"Desocupada (150)",30,33,33,3,100,9.1,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",6,1,1,,100,,
"De 20 a 24 años (153)",7,3,3,1,100,33.3,
"De 25 a 29 años (154)",7,4,4,1,100,25,
"De 30 a 34 años (155)",5,18,18,1,100,5.6,
"De 40 a 44 años (157)",3,5,5,,100,,
"De 50 y más años (159)",1,2,2,,100,,
"No PEA (160)",1838,6015,5245,101,87.2,1.7,
"De 12 a 14 años (161)",275,4,4,2,100,50,
"De 15 a 19 años (162)",236,51,47,13,92.2,25.5,
"De 20 a 24 años (163)",149,169,164,26,97,15.4,
"De 25 a 29 años (164)",111,262,244,21,93.1,8,
"De 30 a 34 años (165)",128,413,398,19,96.4,4.6,
"De 35 a 39 años (166)",110,420,396,11,94.3,2.6,
"De 40 a 44 años (167)",101,423,384,7,90.8,1.7,
"De 45 a 49 años (168)",94,552,495,2,89.7,0.4,
"De 50 y más años (169)",634,3721,3113,,83.7,,
