"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Secundaria (064)",886,770,48,17,51
"Superior no univ. incompleta (065)",143,91,18,9,25
"Superior no univ. completa (066)",392,135,33,42,182
"Superior univ. incompleta (067)",68,42,7,1,18
"Superior univ. completa (068)",255,71,34,40,110
"De 06 a 14 años (070)",54,49,3,2,
"Sin nivel (071)",1,1,,,
"Primaria (073)",33,30,3,,
"Secundaria (074)",20,18,,2,
"De 15 a 29 años (080)",841,699,52,22,68
"Sin nivel (081)",8,5,3,,
"Educación inicial (082)",1,1,,,
"Primaria (083)",271,253,9,3,6
"Secundaria (084)",351,319,23,3,6
"Superior no univ. incompleta (085)",54,37,8,4,5
"Superior no univ. completa (086)",88,44,5,5,34
"Superior univ. incompleta (087)",22,20,,,2
"Superior univ. completa (088)",46,20,4,7,15
"De 30 a 44 años (090)",1247,891,84,60,212
"Sin nivel (091)",24,24,,,
"Educación inicial (092)",2,2,,,
"Primaria (093)",458,432,17,5,4
"Secundaria (094)",330,279,17,6,28
"Superior no univ. incompleta (095)",66,43,8,3,12
"Superior no univ. completa (096)",203,63,17,23,100
"Superior univ. incompleta (097)",26,12,4,,10
"Superior univ. completa (098)",138,36,21,23,58
"De 45 a 64 años (100)",870,660,49,36,125
"Sin nivel (101)",30,27,3,,
"Primaria (103)",466,439,13,4,10
"Secundaria (104)",170,141,8,5,16
"Superior no univ. incompleta (105)",22,10,2,2,8
"Superior no univ. completa (106)",93,20,11,14,48
"Superior univ. incompleta (107)",18,8,3,1,6
"Superior univ. completa (108)",71,15,9,10,37
"De 65 y más años (110)",227,221,3,1,2
"Sin nivel (111)",21,21,,,
"Primaria (113)",180,176,3,,1
"Secundaria (114)",15,13,,1,1
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",8,8,,,
"Superior univ. incompleta (117)",2,2,,,
,,,,,
"RURAL (120)",6349,5982,252,37,78
"Sin nivel (121)",344,321,22,,1
"Educación inicial (122)",3,3,,,
"Primaria (123)",4440,4281,140,10,9
"Secundaria (124)",1263,1202,47,6,8
"Superior no univ. incompleta (125)",58,44,8,3,3
"Superior no univ. completa (126)",180,97,21,12,50
"Superior univ. incompleta (127)",14,11,1,,2
"Superior univ. completa (128)",47,23,13,6,5
"De 06 a 14 años (130)",231,214,16,1,
"Sin nivel (131)",14,14,,,
"Primaria (133)",188,177,10,1,
"Secundaria (134)",29,23,6,,
"De 15 a 29 años (140)",2314,2168,118,9,19
"Sin nivel (141)",57,48,9,,
"Educación inicial (142)",3,3,,,
"Primaria (143)",1476,1402,68,3,3
"Secundaria (144)",689,657,27,2,3
"Superior no univ. incompleta (145)",19,16,1,2,
"Superior no univ. completa (146)",54,31,9,2,12
"Superior univ. incompleta (147)",4,4,,,
"Superior univ. completa (148)",12,7,4,,1
"De 30 a 44 años (150)",1939,1805,74,15,45
"Sin nivel (151)",89,83,6,,
"Primaria (153)",1332,1291,35,3,3
"Secundaria (154)",373,356,11,3,3
"Superior no univ. incompleta (155)",26,18,5,1,2
"Superior no univ. completa (156)",90,45,8,5,32
"Superior univ. incompleta (157)",6,3,1,,2
"Superior univ. completa (158)",23,9,8,3,3
"De 45 a 64 años (160)",1399,1336,40,11,12
"Sin nivel (161)",115,109,5,,1
"Primaria (163)",1064,1035,25,3,1
"Secundaria (164)",156,150,3,1,2
"Superior no univ. incompleta (165)",13,10,2,,1
"Superior no univ. completa (166)",35,21,4,4,6
"Superior univ. incompleta (167)",4,4,,,
"Superior univ. completa (168)",12,7,1,3,1
"De 65 y más años (170)",466,459,4,1,2
"Sin nivel (171)",69,67,2,,
"Primaria (173)",380,376,2,,2
"Secundaria (174)",16,16,,,
"Superior no univ. completa (176)",1,,,1,
