"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",29,28,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",361,64,1,267,6,23,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",7461,1,4,7249,202,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",370,,231,127,6,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",589,49,156,371,8,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",6585,53,3400,240,3,2882,7,
"Otra (101)",6,6,,,,,,
"Ocupaciñn no especificada (102)",169,20,55,64,2,28,,
"Desocupado (103)",1547,,,,,,,1547
"Mujeres (104)",2609,323,317,910,11,728,163,157
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",198,181,,17,,,,
"Técnicos de nivel medio y trab. asimilados (107)",33,30,,3,,,,
"Jefes y empleados de oficina (108)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",331,21,1,262,5,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",292,1,,287,3,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",129,,11,97,,21,,
"Obreros construc.,conf.,papel, fab., instr. (112)",24,1,15,6,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1118,30,261,113,1,550,163,
"Ocupaciñn no especificada (115)",306,38,29,125,1,113,,
"Desocupado (116)",157,,,,,,,157
