"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (040)",141,15,58,39,21,8
"Hogares privados con servicio doméstico (041)",19,6,10,1,1,1
"Actividad economica no especificada (043)",274,3,128,74,50,19
"Mujeres (045)",7452,372,2896,2398,1430,356
"Agric., ganadería, caza y silvicultura (046)",2334,265,1051,484,387,147
"Pesca (047)",1,,,,1,
"Explotación de minas y canteras (048)",11,,7,4,,
"Industrias manufactureras (049)",448,16,174,134,90,34
"Suministro de electricidad, gas y agua (050)",2,,1,1,,
"Construcción (051)",35,,18,12,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1230,17,356,445,342,70
"Venta, mant.y rep. veh.autom.y motoc. (053)",11,,7,2,2,
"Comercio al por mayor (054)",48,,19,18,11,
"Comercio al por menor (055)",1171,17,330,425,329,70
"Hoteles y restaurantes (056)",660,21,225,219,159,36
"Trans., almac. y comunicaciones (057)",41,1,28,12,,
"Intermediación financiera (058)",25,,18,7,,
"Activid.inmobil., empres. y alquileres (059)",84,,54,20,10,
"Admin.pub. y defensa; p. segur.soc.afil (060)",121,,53,43,25,
"Enseñanza (061)",832,,186,505,139,2
"Servicios sociales y de salud (062)",140,,48,62,30,
"Otras activ. serv.comun.soc y personales (063)",286,11,71,138,57,9
"Hogares privados con servicio doméstico (064)",602,41,386,113,54,8
"Actividad economica no especificada (066)",600,,220,199,131,50
,,,,,,
"URBANA (067)",10916,196,3682,4114,2453,471
"Agric., ganadería, caza y silvicultura (068)",1843,33,486,605,527,192
"Pesca (069)",2,,,,2,
"Explotación de minas y canteras (070)",458,1,262,134,57,4
"Industrias manufactureras (071)",819,13,269,269,209,59
"Suministro de electricidad, gas y agua (072)",22,,8,7,5,2
"Construcción (073)",898,13,316,353,201,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",2048,51,639,738,505,115
"Venta, mant.y rep. veh.autom.y motoc. (075)",193,8,95,59,28,3
"Comercio al por mayor (076)",119,2,43,44,29,1
"Comercio al por menor (077)",1736,41,501,635,448,111
"Hoteles y restaurantes (078)",601,24,208,204,138,27
"Trans., almac. y comunicaciones (079)",791,6,380,256,144,5
"Intermediación financiera (080)",49,,35,12,2,
"Activid.inmobil., empres. y alquileres (081)",255,1,108,91,51,4
"Admin.pub. y defensa; p. segur.soc.afil (082)",459,,143,202,112,2
"Enseñanza (083)",1295,,223,790,276,6
"Servicios sociales y de salud (084)",201,,48,96,55,2
"Otras activ. serv.comun.soc y personales (085)",360,22,104,156,65,13
"Hogares privados con servicio doméstico (086)",474,31,307,92,38,6
"Actividad economica no especificada (088)",341,1,146,109,66,19
"Hombres (089)",7020,127,2367,2562,1629,335
"Agric., ganadería, caza y silvicultura (090)",1680,30,450,551,475,174
"Pesca (091)",1,,,,1,
"Explotación de minas y canteras (092)",450,1,258,130,57,4
"Industrias manufactureras (093)",665,11,235,205,167,47
"Suministro de electricidad, gas y agua (094)",21,,7,7,5,2
"Construcción (095)",869,13,301,342,198,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",993,38,341,349,211,54
"Venta, mant.y rep. veh.autom.y motoc. (097)",183,8,89,57,26,3
"Comercio al por mayor (098)",75,2,27,27,18,1
"Comercio al por menor (099)",735,28,225,265,167,50
"Hoteles y restaurantes (100)",106,9,42,31,18,6
"Trans., almac. y comunicaciones (101)",755,5,357,244,144,5
"Intermediación financiera (102)",24,,17,5,2,
"Activid.inmobil., empres. y alquileres (103)",179,1,60,73,41,4
"Admin.pub. y defensa; p. segur.soc.afil (104)",348,,95,164,87,2
"Enseñanza (105)",578,,76,348,150,4
"Servicios sociales y de salud (106)",78,,11,39,26,2
"Otras activ. serv.comun.soc y personales (107)",116,15,45,31,17,8
"Hogares privados con servicio doméstico (108)",12,3,6,1,1,1
"Actividad economica no especificada (110)",145,1,66,42,29,7
"Mujeres (112)",3896,69,1315,1552,824,136
"Agric., ganadería, caza y silvicultura (113)",163,3,36,54,52,18
"Pesca (114)",1,,,,1,
"Explotación de minas y canteras (115)",8,,4,4,,
"Industrias manufactureras (116)",154,2,34,64,42,12
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",29,,15,11,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1055,13,298,389,294,61
"Venta, mant.y rep. veh.autom.y motoc. (120)",10,,6,2,2,
"Comercio al por mayor (121)",44,,16,17,11,
"Comercio al por menor (122)",1001,13,276,370,281,61
"Hoteles y restaurantes (123)",495,15,166,173,120,21
"Trans., almac. y comunicaciones (124)",36,1,23,12,,
"Intermediación financiera (125)",25,,18,7,,
"Activid.inmobil., empres. y alquileres (126)",76,,48,18,10,
"Admin.pub. y defensa; p. segur.soc.afil (127)",111,,48,38,25,
"Enseñanza (128)",717,,147,442,126,2
"Servicios sociales y de salud (129)",123,,37,57,29,
"Otras activ. serv.comun.soc y personales (130)",244,7,59,125,48,5
"Hogares privados con servicio doméstico (131)",462,28,301,91,37,5
"Actividad economica no especificada (133)",196,,80,67,37,12
,,,,,,
"RURAL (134)",24500,920,9449,7046,5130,1955
"Agric., ganadería, caza y silvicultura (135)",20877,835,7930,5874,4464,1774
"Pesca (136)",6,,3,3,,
"Explotación de minas y canteras (137)",317,4,199,88,21,5
"Industrias manufactureras (138)",793,24,310,230,162,67
"Suministro de electricidad, gas y agua (139)",11,,4,3,4,
"Construcción (140)",575,7,222,219,112,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",463,17,163,149,113,21
"Venta, mant.y rep. veh.autom.y motoc. (142)",25,4,16,4,1,
"Comercio al por mayor (143)",47,2,17,17,10,1
"Comercio al por menor (144)",391,11,130,128,102,20
"Hoteles y restaurantes (145)",184,6,69,52,42,15
"Trans., almac. y comunicaciones (146)",172,5,102,49,16,
"Activid.inmobil., empres. y alquileres (148)",35,,20,9,6,
"Admin.pub. y defensa; p. segur.soc.afil (149)",59,,27,22,10,
"Enseñanza (150)",231,,70,128,32,1
"Servicios sociales y de salud (151)",30,,14,13,3,
"Otras activ. serv.comun.soc y personales (152)",67,4,25,21,13,4
"Hogares privados con servicio doméstico (153)",147,16,89,22,17,3
"Actividad economica no especificada (155)",533,2,202,164,115,50
"Hombres (156)",20944,617,7868,6200,4524,1735
"Agric., ganadería, caza y silvicultura (157)",18706,573,6915,5444,4129,1645
"Pesca (158)",6,,3,3,,
"Explotación de minas y canteras (159)",314,4,196,88,21,5
"Industrias manufactureras (160)",499,10,170,160,114,45
"Suministro de electricidad, gas y agua (161)",10,,4,2,4,
"Construcción (162)",569,7,219,218,110,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",288,13,105,93,65,12
"Venta, mant.y rep. veh.autom.y motoc. (164)",24,4,15,4,1,
"Comercio al por mayor (165)",43,2,14,16,10,1
"Comercio al por menor (166)",221,7,76,73,54,11
"Hoteles y restaurantes (167)",19,,10,6,3,
"Trans., almac. y comunicaciones (168)",167,5,97,49,16,
"Activid.inmobil., empres. y alquileres (170)",27,,14,7,6,
"Admin.pub. y defensa; p. segur.soc.afil (171)",49,,22,17,10,
"Enseñanza (172)",116,,31,65,19,1
"Servicios sociales y de salud (173)",13,,3,8,2,
"Otras activ. serv.comun.soc y personales (174)",25,,13,8,4,
"Hogares privados con servicio doméstico (175)",7,3,4,,,
"Actividad economica no especificada (177)",129,2,62,32,21,12
"Mujeres (179)",3556,303,1581,846,606,220
"Agric., ganadería, caza y silvicultura (180)",2171,262,1015,430,335,129
"Explotación de minas y canteras (182)",3,,3,,,
"Industrias manufactureras (183)",294,14,140,70,48,22
"Suministro de electricidad, gas y agua (184)",1,,,1,,
"Construcción (185)",6,,3,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",175,4,58,56,48,9
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,1,,,
"Comercio al por mayor (188)",4,,3,1,,
"Comercio al por menor (189)",170,4,54,55,48,9
"Hoteles y restaurantes (190)",165,6,59,46,39,15
"Trans., almac. y comunicaciones (191)",5,,5,,,
"Activid.inmobil., empres. y alquileres (193)",8,,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",10,,5,5,,
"Enseñanza (195)",115,,39,63,13,
"Servicios sociales y de salud (196)",17,,11,5,1,
"Otras activ. serv.comun.soc y personales (197)",42,4,12,13,9,4
"Hogares privados con servicio doméstico (198)",140,13,85,22,17,3
"Actividad economica no especificada (200)",404,,140,132,94,38
