"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,,,,,,,
"URBANA (060)",909,2,14,34,90,187,335,247
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",20,,,,,,10,10
"De 20 a 24 años (063)",101,,,,,1,61,39
"De 25 a 29 años (064)",123,,,,,1,73,49
"De 30 a 34 años (065)",141,,,,,26,94,21
"De 35 a 39 años (066)",99,,,,2,19,63,15
"De 40 a 44 años (067)",95,,,,3,55,22,15
"De 45 a 49 años (068)",68,,,,9,36,10,13
"De 50 y más años (069)",260,2,14,34,76,49,2,83
"PEA (070)",424,,1,4,36,108,165,110
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",3,,,,,,1,2
"De 20 a 24 años (073)",35,,,,,,22,13
"De 25 a 29 años (074)",71,,,,,1,37,33
"De 30 a 34 años (075)",87,,,,,15,58,14
"De 35 a 39 años (076)",59,,,,2,13,33,11
"De 40 a 44 años (077)",57,,,,3,36,9,9
"De 45 a 49 años (078)",36,,,,6,20,5,5
"De 50 y más años (079)",75,,1,4,25,23,,22
"Ocupada (080)",416,,1,4,35,108,160,108
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",3,,,,,,1,2
"De 20 a 24 años (083)",34,,,,,,22,12
"De 25 a 29 años (084)",68,,,,,1,35,32
"De 30 a 34 años (085)",86,,,,,15,57,14
"De 35 a 39 años (086)",57,,,,2,13,31,11
"De 40 a 44 años (087)",57,,,,3,36,9,9
"De 45 a 49 años (088)",36,,,,6,20,5,5
"De 50 y más años (089)",74,,1,4,24,23,,22
"Desocupada (090)",8,,,,1,,5,2
"De 20 a 24 años (093)",1,,,,,,,1
"De 25 a 29 años (094)",3,,,,,,2,1
"De 30 a 34 años (095)",1,,,,,,1,
"De 35 a 39 años (096)",2,,,,,,2,
"De 50 y más años (099)",1,,,,1,,,
"No PEA (100)",485,2,13,30,54,79,170,137
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",17,,,,,,9,8
"De 20 a 24 años (103)",66,,,,,1,39,26
"De 25 a 29 años (104)",52,,,,,,36,16
"De 30 a 34 años (105)",54,,,,,11,36,7
"De 35 a 39 años (106)",40,,,,,6,30,4
"De 40 a 44 años (107)",38,,,,,19,13,6
"De 45 a 49 años (108)",32,,,,3,16,5,8
"De 50 y más años (109)",185,2,13,30,51,26,2,61
,,,,,,,,
"RURAL (120)",4579,18,73,277,464,838,1759,1150
"De 12 a 14 años (121)",8,,,,,,,8
"De 15 a 19 años (122)",160,,,,,,96,64
"De 20 a 24 años (123)",451,,,,,2,279,170
"De 25 a 29 años (124)",514,,,,,6,375,133
"De 30 a 34 años (125)",491,,,,,53,356,82
"De 35 a 39 años (126)",456,,,,2,98,306,50
"De 40 a 44 años (127)",412,,,,8,152,192,60
"De 45 a 49 años (128)",371,,,,18,173,129,51
"De 50 y más años (129)",1716,18,73,277,436,354,26,532
"PEA (130)",746,,4,26,68,184,285,179
"De 15 a 19 años (132)",13,,,,,,7,6
"De 20 a 24 años (133)",72,,,,,1,36,35
"De 25 a 29 años (134)",97,,,,,2,58,37
"De 30 a 34 años (135)",88,,,,,9,60,19
"De 35 a 39 años (136)",102,,,,1,30,60,11
"De 40 a 44 años (137)",87,,,,3,32,38,14
"De 45 a 49 años (138)",65,,,,,36,23,6
"De 50 y más años (139)",222,,4,26,64,74,3,51
"Ocupada (140)",725,,4,26,68,182,272,173
"De 15 a 19 años (142)",12,,,,,,7,5
"De 20 a 24 años (143)",68,,,,,1,33,34
"De 25 a 29 años (144)",90,,,,,2,53,35
"De 30 a 34 años (145)",84,,,,,8,58,18
"De 35 a 39 años (146)",101,,,,1,30,59,11
"De 40 a 44 años (147)",85,,,,3,31,37,14
"De 45 a 49 años (148)",64,,,,,36,22,6
"De 50 y más años (149)",221,,4,26,64,74,3,50
"Desocupada (150)",21,,,,,2,13,6
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",4,,,,,,3,1
"De 25 a 29 años (154)",7,,,,,,5,2
"De 30 a 34 años (155)",4,,,,,1,2,1
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",2,,,,,1,1,
"De 45 a 49 años (158)",1,,,,,,1,
"De 50 y más años (159)",1,,,,,,,1
"No PEA (160)",3833,18,69,251,396,654,1474,971
"De 12 a 14 años (161)",8,,,,,,,8
"De 15 a 19 años (162)",147,,,,,,89,58
"De 20 a 24 años (163)",379,,,,,1,243,135
"De 25 a 29 años (164)",417,,,,,4,317,96
"De 30 a 34 años (165)",403,,,,,44,296,63
"De 35 a 39 años (166)",354,,,,1,68,246,39
"De 40 a 44 años (167)",325,,,,5,120,154,46
"De 45 a 49 años (168)",306,,,,18,137,106,45
"De 50 y más años (169)",1494,18,69,251,372,280,23,481
