"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (022)",242,219,6,186,21,5,1,,,,23,247
"De 20 a 24 años (023)",1321,1089,11,699,295,72,11,1,,,232,1560
"De 25 a 29 años (024)",1918,1646,8,648,605,282,98,5,,,272,3149
"De 30 a 34 años (025)",1714,1595,15,361,518,361,286,44,8,2,119,4074
"De 35 a 39 años (026)",1662,1593,8,236,403,396,414,113,22,1,69,4945
"De 40 a 44 años (027)",1385,1343,11,151,252,250,432,202,41,4,42,4973
"De 45 a 49 años (028)",1251,1224,3,131,197,186,400,218,76,13,27,5037
"De 50 y más años (029)",3715,3675,22,293,398,492,1089,877,414,90,40,17538
"Desocupada (030)",509,364,6,118,84,62,68,19,6,1,145,948
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",18,13,1,11,1,,,,,,5,13
"De 20 a 24 años (033)",108,62,2,40,11,7,1,1,,,46,93
"De 25 a 29 años (034)",106,64,,33,19,10,1,1,,,42,111
"De 30 a 34 años (035)",85,59,1,13,22,14,9,,,,26,137
"De 35 a 39 años (036)",70,61,,10,12,14,20,5,,,9,194
"De 40 a 44 años (037)",36,32,,2,7,5,15,3,,,4,116
"De 45 a 49 años (038)",32,25,,2,5,7,9,1,1,,7,87
"De 50 y más años (039)",53,47,2,6,7,5,13,8,5,1,6,196
"No PEA (040)",17028,16004,77,3036,3259,2631,3846,2147,847,161,1024,56956
"De 12 a 14 años (041)",26,8,1,4,3,,,,,,18,10
"De 15 a 19 años (042)",459,386,11,318,52,4,1,,,,73,438
"De 20 a 24 años (043)",1773,1479,9,851,488,105,22,4,,,294,2260
"De 25 a 29 años (044)",2155,1919,10,625,732,381,161,9,1,,236,3967
"De 30 a 34 años (045)",1774,1649,5,297,522,431,337,53,3,1,125,4445
"De 35 a 39 años (046)",1788,1724,2,241,401,387,512,152,28,1,64,5636
"De 40 a 44 años (047)",1495,1460,4,123,246,290,513,209,68,7,35,5745
"De 45 a 49 años (048)",1350,1322,4,109,188,238,422,256,88,17,28,5633
"De 50 y más años (049)",6208,6057,31,468,627,795,1878,1464,659,135,151,28822
,,,,,,,,,,,,
"URBANA (060)",8215,7475,51,1849,1826,1327,1463,699,216,44,740,22642
"De 12 a 14 años (061)",9,4,1,1,2,,,,,,5,5
"De 15 a 19 años (062)",194,157,5,129,17,4,2,,,,37,183
"De 20 a 24 años (063)",1006,772,6,491,214,48,11,2,,,234,1123
"De 25 a 29 años (064)",1339,1132,5,451,431,187,52,5,1,,207,2130
"De 30 a 34 años (065)",1090,997,6,240,349,219,154,27,2,,93,2442
"De 35 a 39 años (066)",1105,1058,6,166,303,265,245,63,10,,47,3110
"De 40 a 44 años (067)",862,831,6,96,176,194,243,93,22,1,31,2879
"De 45 a 49 años (068)",712,689,2,78,110,138,221,108,27,5,23,2664
"De 50 y más años (069)",1898,1835,14,197,224,272,535,401,154,38,63,8106
"PEA (070)",4027,3659,29,965,937,653,665,292,95,23,368,10610
"De 15 a 19 años (072)",81,72,3,61,4,3,1,,,,9,82
"De 20 a 24 años (073)",459,347,3,232,89,19,4,,,,112,484
"De 25 a 29 años (074)",688,564,2,253,214,75,17,3,,,124,997
"De 30 a 34 años (075)",599,548,5,142,200,109,76,14,2,,51,1298
"De 35 a 39 años (076)",608,579,6,94,170,155,119,29,6,,29,1643
"De 40 a 44 años (077)",470,450,4,61,100,102,124,52,7,,20,1500
"De 45 a 49 años (078)",385,375,1,54,69,72,115,49,13,2,10,1357
"De 50 y más años (079)",737,724,5,68,91,118,209,145,67,21,13,3249
"Ocupada (080)",3730,3445,24,902,882,615,625,280,95,22,285,10063
"De 15 a 19 años (082)",71,65,2,56,3,3,1,,,,6,75
"De 20 a 24 años (083)",403,314,1,210,82,17,4,,,,89,442
"De 25 a 29 años (084)",622,524,2,230,204,69,17,2,,,98,930
"De 30 a 34 años (085)",551,516,5,139,184,100,72,14,2,,35,1219
"De 35 a 39 años (086)",564,541,6,91,162,145,105,26,6,,23,1517
"De 40 a 44 años (087)",444,427,4,59,94,99,114,50,7,,17,1420
"De 45 a 49 años (088)",367,360,1,53,66,67,110,48,13,2,7,1306
"De 50 y más años (089)",708,698,3,64,87,115,202,140,67,20,10,3154
"Desocupada (090)",297,214,5,63,55,38,40,12,,1,83,547
"De 15 a 19 años (092)",10,7,1,5,1,,,,,,3,7
"De 20 a 24 años (093)",56,33,2,22,7,2,,,,,23,42
"De 25 a 29 años (094)",66,40,,23,10,6,,1,,,26,67
"De 30 a 34 años (095)",48,32,,3,16,9,4,,,,16,79
"De 35 a 39 años (096)",44,38,,3,8,10,14,3,,,6,126
"De 40 a 44 años (097)",26,23,,2,6,3,10,2,,,3,80
"De 45 a 49 años (098)",18,15,,1,3,5,5,1,,,3,51
"De 50 y más años (099)",29,26,2,4,4,3,7,5,,1,3,95
"No PEA (100)",4188,3816,22,884,889,674,798,407,121,21,372,12032
"De 12 a 14 años (101)",9,4,1,1,2,,,,,,5,5
"De 15 a 19 años (102)",113,85,2,68,13,1,1,,,,28,101
"De 20 a 24 años (103)",547,425,3,259,125,29,7,2,,,122,639
"De 25 a 29 años (104)",651,568,3,198,217,112,35,2,1,,83,1133
"De 30 a 34 años (105)",491,449,1,98,149,110,78,13,,,42,1144
"De 35 a 39 años (106)",497,479,,72,133,110,126,34,4,,18,1467
"De 40 a 44 años (107)",392,381,2,35,76,92,119,41,15,1,11,1379
"De 45 a 49 años (108)",327,314,1,24,41,66,106,59,14,3,13,1307
"De 50 y más años (109)",1161,1111,9,129,133,154,326,256,87,17,50,4857
,,,,,,,,,,,,
"RURAL (120)",22532,21278,116,4011,4206,3410,5182,2927,1198,228,1254,76786
"De 12 a 14 años (121)",20,6,,5,1,,,,,,14,7
"De 15 a 19 años (122)",525,461,13,386,57,5,,,,,64,515
"De 20 a 24 años (123)",2196,1858,16,1099,580,136,23,4,,,338,2790
"De 25 a 29 años (124)",2840,2497,13,855,925,486,208,10,,,343,5097
"De 30 a 34 años (125)",2483,2306,15,431,713,587,478,70,9,3,177,6214
"De 35 a 39 años (126)",2415,2320,4,321,513,532,701,207,40,2,95,7665
"De 40 a 44 años (127)",2054,2004,9,180,329,351,717,321,87,10,50,7955
"De 45 a 49 años (128)",1921,1882,5,164,280,293,610,367,138,25,39,8093
"De 50 y más años (129)",8078,7944,41,570,808,1020,2445,1948,924,188,134,38450
"PEA (130)",9692,9090,61,1859,1836,1453,2134,1187,472,88,602,31862
"De 12 a 14 años (131)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (132)",179,160,4,136,18,2,,,,,19,178
"De 20 a 24 años (133)",970,804,10,507,217,60,8,2,,,166,1169
"De 25 a 29 años (134)",1336,1146,6,428,410,217,82,3,,,190,2263
"De 30 a 34 años (135)",1200,1106,11,232,340,266,219,30,6,2,94,2913
"De 35 a 39 años (136)",1124,1075,2,152,245,255,315,89,16,1,49,3496
"De 40 a 44 años (137)",951,925,7,92,159,153,323,153,34,4,26,3589
"De 45 a 49 años (138)",898,874,2,79,133,121,294,170,64,11,24,3767
"De 50 y más años (139)",3031,2998,19,231,314,379,893,740,352,70,33,14485
"Ocupada (140)",9480,8940,60,1804,1807,1429,2106,1180,466,88,540,31461
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",171,154,4,130,18,2,,,,,17,172
"De 20 a 24 años (143)",918,775,10,489,213,55,7,1,,,143,1118
"De 25 a 29 años (144)",1296,1122,6,418,401,213,81,3,,,174,2219
"De 30 a 34 años (145)",1163,1079,10,222,334,261,214,30,6,2,84,2855
"De 35 a 39 años (146)",1098,1052,2,145,241,251,309,87,16,1,46,3428
"De 40 a 44 años (147)",941,916,7,92,158,151,318,152,34,4,25,3553
"De 45 a 49 años (148)",884,864,2,78,131,119,290,170,63,11,20,3731
"De 50 y más años (149)",3007,2977,19,229,311,377,887,737,347,70,30,14384
"Desocupada (150)",212,150,1,55,29,24,28,7,6,,62,401
"De 12 a 14 años (151)",1,1,,1,,,,,,,,1
"De 15 a 19 años (152)",8,6,,6,,,,,,,2,6
"De 20 a 24 años (153)",52,29,,18,4,5,1,1,,,23,51
"De 25 a 29 años (154)",40,24,,10,9,4,1,,,,16,44
"De 30 a 34 años (155)",37,27,1,10,6,5,5,,,,10,58
"De 35 a 39 años (156)",26,23,,7,4,4,6,2,,,3,68
"De 40 a 44 años (157)",10,9,,,1,2,5,1,,,1,36
"De 45 a 49 años (158)",14,10,,1,2,2,4,,1,,4,36
"De 50 y más años (159)",24,21,,2,3,2,6,3,5,,3,101
"No PEA (160)",12840,12188,55,2152,2370,1957,3048,1740,726,140,652,44924
"De 12 a 14 años (161)",17,4,,3,1,,,,,,13,5
"De 15 a 19 años (162)",346,301,9,250,39,3,,,,,45,337
"De 20 a 24 años (163)",1226,1054,6,592,363,76,15,2,,,172,1621
"De 25 a 29 años (164)",1504,1351,7,427,515,269,126,7,,,153,2834
"De 30 a 34 años (165)",1283,1200,4,199,373,321,259,40,3,1,83,3301
"De 35 a 39 años (166)",1291,1245,2,169,268,277,386,118,24,1,46,4169
"De 40 a 44 años (167)",1103,1079,2,88,170,198,394,168,53,6,24,4366
"De 45 a 49 años (168)",1023,1008,3,85,147,172,316,197,74,14,15,4326
"De 50 y más años (169)",5047,4946,22,339,494,641,1552,1208,572,118,101,23965
