"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2434,83,1311,743,284,13
"Ocupación no especificada (037)",143,,69,49,22,3
"Desocupado (038)",60,13,40,7,,
,,,,,,
"URBANA (039)",1692,38,678,627,320,29
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",14,,2,6,6,
"Profes., científicos e intelectuales (041)",261,,70,154,35,2
"Técnicos de nivel medio y trab.asimilados (042)",92,,35,23,25,9
"Jefes y empleados de oficina (043)",88,,32,36,20,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",170,6,60,70,32,2
"Agricult.trabaj. calif. agrop. y pesqueros (045)",347,3,120,116,98,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",66,,27,26,13,
"Obreros construc., conf., papel, fab., instr. (047)",84,,28,41,14,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",429,27,231,106,62,3
"Otra (049)",18,,12,6,,
"Ocupación no especificada (050)",48,,18,20,8,2
"Desocupado (051)",75,2,43,23,7,
"Hombres (052)",1077,23,388,415,234,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,,1,5,5,
"Profes., científicos e intelectuales (054)",175,,44,99,30,2
"Técnicos de nivel medio y trab.asimilados (055)",65,,27,17,19,2
"Jefes y empleados de oficina (056)",52,,14,21,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",85,5,23,38,18,1
"Agricult.trabaj. calif. agrop. y pesqueros (058)",249,1,68,89,82,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",60,,26,22,12,
"Obreros construc., conf., papel, fab., instr. (060)",83,,27,41,14,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",196,15,108,46,25,2
"Otra (062)",18,,12,6,,
"Ocupación no especificada (063)",22,,8,9,5,
"Desocupado (064)",61,2,30,22,7,
"Mujeres (065)",615,15,290,212,86,12
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,1,1,1,
"Profes., científicos e intelectuales (067)",86,,26,55,5,
"Técnicos de nivel medio y trab.asimilados (068)",27,,8,6,6,7
"Jefes y empleados de oficina (069)",36,,18,15,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",85,1,37,32,14,1
"Agricult.trabaj. calif. agrop. y pesqueros (071)",98,2,52,27,16,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",6,,1,4,1,
"Obreros construc., conf., papel, fab., instr. (073)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",233,12,123,60,37,1
"Ocupación no especificada (076)",26,,10,11,3,2
"Desocupado (077)",14,,13,1,,
,,,,,,
"RURAL (078)",9100,219,4088,3147,1481,165
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",20,,3,10,7,
"Profes., científicos e intelectuales (080)",489,,130,263,95,1
"Técnicos de nivel medio y trab.asimilados (081)",48,,21,10,17,
"Jefes y empleados de oficina (082)",24,,6,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",142,2,57,54,26,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4629,37,1836,1706,918,132
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",75,,27,32,16,
"Obreros construc., conf., papel, fab., instr. (086)",99,,32,41,23,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3042,155,1699,860,309,19
"Otra (088)",23,,12,6,5,
"Ocupación no especificada (089)",159,,78,52,25,4
"Desocupado (090)",350,25,187,99,36,3
"Hombres (091)",5311,111,2149,1970,967,114
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",19,,3,10,6,
"Profes., científicos e intelectuales (093)",341,,73,183,84,1
"Técnicos de nivel medio y trab.asimilados (094)",42,,17,9,16,
"Jefes y empleados de oficina (095)",22,,5,13,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",88,1,32,33,19,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",3422,14,1263,1360,691,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",69,,22,31,16,
"Obreros construc., conf., papel, fab., instr. (099)",98,,32,41,22,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",841,84,511,177,62,7
"Otra (101)",23,,12,6,5,
"Ocupación no especificada (102)",42,,19,14,6,3
"Desocupado (103)",304,12,160,93,36,3
"Mujeres (104)",3789,108,1939,1177,514,51
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",148,,57,80,11,
"Técnicos de nivel medio y trab.asimilados (107)",6,,4,1,1,
"Jefes y empleados de oficina (108)",2,,1,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",54,1,25,21,7,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1207,23,573,346,227,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",6,,5,1,,
"Obreros construc., conf., papel, fab., instr. (112)",1,,,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2201,71,1188,683,247,12
"Ocupación no especificada (115)",117,,59,38,19,1
"Desocupado (116)",46,13,27,6,,
