"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",5,3,1,1,1,,,,,,2,3
"De 15 a 19 años (022)",145,119,2,99,16,2,,,,,26,137
"De 20 a 24 años (023)",841,631,4,389,184,42,10,2,,,210,938
"De 25 a 29 años (024)",970,820,4,273,290,162,86,4,1,,150,1741
"De 30 a 34 años (025)",1056,999,4,200,285,227,242,34,5,2,57,2763
"De 35 a 39 años (026)",1018,990,1,95,210,231,309,119,23,2,28,3543
"De 40 a 44 años (027)",937,919,1,61,113,156,329,167,78,14,18,4113
"De 45 a 49 años (028)",744,734,1,37,82,79,236,177,100,22,10,3736
"De 50 y más años (029)",2267,2244,8,167,188,239,624,602,329,87,23,11643
"Desocupada (030)",198,165,1,52,47,22,26,11,4,2,33,460
"De 15 a 19 años (032)",3,3,,3,,,,,,,,3
"De 20 a 24 años (033)",49,35,,19,8,5,3,,,,14,62
"De 25 a 29 años (034)",56,40,,17,20,1,2,,,,16,68
"De 30 a 34 años (035)",32,30,,8,9,5,7,1,,,2,77
"De 35 a 39 años (036)",21,20,,2,6,4,6,,2,,1,70
"De 40 a 44 años (037)",18,18,,3,1,3,5,4,2,,,79
"De 45 a 49 años (038)",6,6,,,1,1,1,3,,,,31
"De 50 y más años (039)",13,13,1,,2,3,2,3,,2,,70
"No PEA (040)",7653,7165,33,1290,1325,1153,1733,1049,464,118,488,26946
"De 12 a 14 años (041)",14,2,,2,,,,,,,12,2
"De 15 a 19 años (042)",226,179,,149,27,3,,,,,47,212
"De 20 a 24 años (043)",999,790,7,470,253,50,8,2,,,209,1173
"De 25 a 29 años (044)",1033,928,5,247,349,209,115,3,,,105,2073
"De 30 a 34 años (045)",893,867,2,110,232,246,234,34,6,3,26,2609
"De 35 a 39 años (046)",766,749,1,53,136,167,278,90,23,1,17,2822
"De 40 a 44 años (047)",640,630,2,36,66,90,215,143,64,14,10,2995
"De 45 a 49 años (048)",540,531,2,22,48,65,168,149,63,14,9,2704
"De 50 y más años (049)",2542,2489,14,201,214,323,715,628,308,86,53,12356
,,,,,,,,,,,,
"URBANA (060)",6825,6317,25,1434,1461,1076,1359,619,271,72,508,20570
"De 12 a 14 años (061)",8,3,,2,1,,,,,,5,4
"De 15 a 19 años (062)",187,147,1,127,18,1,,,,,40,166
"De 20 a 24 años (063)",949,738,3,494,197,34,10,,,,211,1030
"De 25 a 29 años (064)",1097,950,5,325,378,160,80,2,,,147,1910
"De 30 a 34 años (065)",1081,1029,5,188,336,266,202,25,5,2,52,2735
"De 35 a 39 años (066)",898,889,1,96,221,228,263,58,21,1,9,2924
"De 40 a 44 años (067)",698,687,2,59,114,132,243,82,50,5,11,2756
"De 45 a 49 años (068)",512,505,,28,77,79,171,103,43,4,7,2249
"De 50 y más años (069)",1395,1369,8,115,119,176,390,349,152,60,26,6796
"PEA (070)",3142,2887,11,673,690,508,616,245,118,26,255,9142
"De 12 a 14 años (071)",1,1,,,1,,,,,,,2
"De 15 a 19 años (072)",47,40,1,34,5,,,,,,7,44
"De 20 a 24 años (073)",357,257,1,185,53,13,5,,,,100,350
"De 25 a 29 años (074)",491,403,2,167,151,57,25,1,,,88,755
"De 30 a 34 años (075)",561,523,3,124,178,117,89,10,2,,38,1286
"De 35 a 39 años (076)",495,488,1,62,141,126,125,24,8,1,7,1495
"De 40 a 44 años (077)",397,390,,42,73,83,129,40,21,2,7,1461
"De 45 a 49 años (078)",286,281,,18,50,45,99,45,23,1,5,1197
"De 50 y más años (079)",507,504,3,41,38,67,144,125,64,22,3,2552
"Ocupada (080)",2972,2742,11,625,649,489,593,237,114,24,230,8741
"De 12 a 14 años (081)",1,1,,,1,,,,,,,2
"De 15 a 19 años (082)",44,37,1,31,5,,,,,,7,41
"De 20 a 24 años (083)",317,229,1,167,49,10,2,,,,88,303
"De 25 a 29 años (084)",444,366,2,151,133,56,23,1,,,78,692
"De 30 a 34 años (085)",532,496,3,118,169,113,82,9,2,,36,1214
"De 35 a 39 años (086)",476,470,1,60,135,122,121,24,6,1,6,1435
"De 40 a 44 años (087)",382,375,,39,72,80,125,38,19,2,7,1399
"De 45 a 49 años (088)",281,276,,18,49,44,98,43,23,1,5,1173
"De 50 y más años (089)",495,492,3,41,36,64,142,122,64,20,3,2482
"Desocupada (090)",170,145,,48,41,19,23,8,4,2,25,401
"De 15 a 19 años (092)",3,3,,3,,,,,,,,3
"De 20 a 24 años (093)",40,28,,18,4,3,3,,,,12,47
"De 25 a 29 años (094)",47,37,,16,18,1,2,,,,10,63
"De 30 a 34 años (095)",29,27,,6,9,4,7,1,,,2,72
"De 35 a 39 años (096)",19,18,,2,6,4,4,,2,,1,60
"De 40 a 44 años (097)",15,15,,3,1,3,4,2,2,,,62
"De 45 a 49 años (098)",5,5,,,1,1,1,2,,,,24
"De 50 y más años (099)",12,12,,,2,3,2,3,,2,,70
"No PEA (100)",3683,3430,14,761,771,568,743,374,153,46,253,11428
"De 12 a 14 años (101)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (102)",140,107,,93,13,1,,,,,33,122
"De 20 a 24 años (103)",592,481,2,309,144,21,5,,,,111,680
"De 25 a 29 años (104)",606,547,3,158,227,103,55,1,,,59,1155
"De 30 a 34 años (105)",520,506,2,64,158,149,113,15,3,2,14,1449
"De 35 a 39 años (106)",403,401,,34,80,102,138,34,13,,2,1429
"De 40 a 44 años (107)",301,297,2,17,41,49,114,42,29,3,4,1295
"De 45 a 49 años (108)",226,224,,10,27,34,72,58,20,3,2,1052
"De 50 y más años (109)",888,865,5,74,81,109,246,224,88,38,23,4244
,,,,,,,,,,,,
"RURAL (120)",9009,8472,35,1230,1280,1237,2236,1546,733,175,537,35453
"De 12 a 14 años (121)",11,2,1,1,,,,,,,9,1
"De 15 a 19 años (122)",187,154,1,124,25,4,,,,,33,186
"De 20 a 24 años (123)",940,718,8,384,248,63,11,4,,,222,1143
"De 25 a 29 años (124)",962,838,4,212,281,212,123,5,1,,124,1972
"De 30 a 34 años (125)",900,867,1,130,190,212,281,44,6,3,33,2714
"De 35 a 39 años (126)",907,870,1,54,131,174,330,151,27,2,37,3511
"De 40 a 44 años (127)",897,880,1,41,66,117,306,232,94,23,17,4431
"De 45 a 49 años (128)",778,766,3,31,54,66,234,226,120,32,12,4222
"De 50 y más años (129)",3427,3377,15,253,285,389,951,884,485,115,50,17273
"PEA (130)",5039,4737,16,701,726,652,1246,871,422,103,302,19935
"De 12 a 14 años (131)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (132)",101,82,1,68,11,2,,,,,19,96
"De 20 a 24 años (133)",533,409,3,223,139,34,8,2,,,124,650
"De 25 a 29 años (134)",535,457,2,123,159,106,63,3,1,,78,1054
"De 30 a 34 años (135)",527,506,1,84,116,115,160,25,3,2,21,1554
"De 35 a 39 años (136)",544,522,,35,75,109,190,95,17,1,22,2118
"De 40 a 44 años (137)",558,547,1,22,41,76,205,131,59,12,11,2731
"De 45 a 49 años (138)",464,459,1,19,33,35,138,135,77,21,5,2570
"De 50 y más años (139)",1773,1753,6,126,152,175,482,480,265,67,20,9161
"Ocupada (140)",5011,4717,15,697,720,649,1243,868,422,103,294,19876
"De 12 a 14 años (141)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (142)",101,82,1,68,11,2,,,,,19,96
"De 20 a 24 años (143)",524,402,3,222,135,32,8,2,,,122,635
"De 25 a 29 años (144)",526,454,2,122,157,106,63,3,1,,72,1049
"De 30 a 34 años (145)",524,503,1,82,116,114,160,25,3,2,21,1549
"De 35 a 39 años (146)",542,520,,35,75,109,188,95,17,1,22,2108
"De 40 a 44 años (147)",555,544,1,22,41,76,204,129,59,12,11,2714
"De 45 a 49 años (148)",463,458,1,19,33,35,138,134,77,21,5,2563
"De 50 y más años (149)",1772,1752,5,126,152,175,482,480,265,67,20,9161
"Desocupada (150)",28,20,1,4,6,3,3,3,,,8,59
"De 20 a 24 años (153)",9,7,,1,4,2,,,,,2,15
"De 25 a 29 años (154)",9,3,,1,2,,,,,,6,5
"De 30 a 34 años (155)",3,3,,2,,1,,,,,,5
"De 35 a 39 años (156)",2,2,,,,,2,,,,,10
"De 40 a 44 años (157)",3,3,,,,,1,2,,,,17
"De 45 a 49 años (158)",1,1,,,,,,1,,,,7
"De 50 y más años (159)",1,1,1,,,,,,,,,
"No PEA (160)",3970,3735,19,529,554,585,990,675,311,72,235,15518
"De 12 a 14 años (161)",7,,,,,,,,,,7,
"De 15 a 19 años (162)",86,72,,56,14,2,,,,,14,90
"De 20 a 24 años (163)",407,309,5,161,109,29,3,2,,,98,493
"De 25 a 29 años (164)",427,381,2,89,122,106,60,2,,,46,918
"De 30 a 34 años (165)",373,361,,46,74,97,121,19,3,1,12,1160
"De 35 a 39 años (166)",363,348,1,19,56,65,140,56,10,1,15,1393
"De 40 a 44 años (167)",339,333,,19,25,41,101,101,35,11,6,1700
"De 45 a 49 años (168)",314,307,2,12,21,31,96,91,43,11,7,1652
"De 50 y más años (169)",1654,1624,9,127,133,214,469,404,220,48,30,8112
