"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Construcción (144)",1027,2,43,28,22,,,40,520,372,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",474,,,3,,347,,34,2,88,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",32,,,,,4,,27,1,,,,
"Comercio al por mayor (147)",29,,,,,27,,,1,1,,,
"Comercio al por menor (148)",413,,,3,,316,,7,,87,,,
"Hoteles y restaurantes (149)",201,,,5,8,76,,1,,111,,,
"Trans., almac. y comunicaciones (150)",210,,,3,10,7,,,143,47,,,
"Activid.inmobil., empres. y alquileres (152)",47,,2,3,5,11,,,12,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",298,8,5,3,26,1,,4,21,163,67,,
"Enseñanza (154)",103,1,99,,,,,,,3,,,
"Servicios sociales y de salud (155)",31,,6,11,,,,,,14,,,
"Otras activ. serv.comun.soc y personales (156)",54,,1,3,3,4,,,7,36,,,
"Hogares privados con servicio doméstico (157)",71,,,,,,,,,71,,,
"Actividad economica no especificada (159)",469,,1,1,2,,,,,,,465,
"Desocupado (160)",486,,,,,,,,,,,,486
"Hombres (161)",10990,8,104,48,56,187,6297,392,726,2498,63,214,397
"Agric., ganadería, caza y silvicultura (162)",8037,,2,1,1,,6296,1,7,1729,,,
"Pesca (163)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (164)",157,,,,,,,47,1,109,,,
"Industrias manufactureras (165)",305,,,4,1,,,265,35,,,,
"Suministro de electricidad, gas y agua (166)",9,,,,,,,1,,8,,,
"Construcción (167)",955,2,33,27,19,,,39,499,336,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",221,,,1,,148,,34,2,36,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",31,,,,,3,,27,1,,,,
"Comercio al por mayor (170)",25,,,,,23,,,1,1,,,
"Comercio al por menor (171)",165,,,1,,122,,7,,35,,,
"Hoteles y restaurantes (172)",55,,,1,5,20,,1,,28,,,
"Trans., almac. y comunicaciones (173)",205,,,3,7,7,,,142,46,,,
"Activid.inmobil., empres. y alquileres (175)",42,,2,2,3,11,,,12,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",261,6,5,3,15,,,4,21,144,63,,
"Enseñanza (177)",60,,58,,,,,,,2,,,
"Servicios sociales y de salud (178)",8,,2,3,,,,,,3,,,
"Otras activ. serv.comun.soc y personales (179)",40,,1,3,3,1,,,7,25,,,
"Hogares privados con servicio doméstico (180)",20,,,,,,,,,20,,,
"Actividad economica no especificada (182)",217,,1,,2,,,,,,,214,
"Desocupado (183)",397,,,,,,,,,,,,397
"Mujeres (184)",4575,3,56,20,23,261,1306,193,45,2324,4,251,89
"Agric., ganadería, caza y silvicultura (185)",3358,,1,,,,1305,,,2052,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",5,,,,,,,,,5,,,
"Industrias manufactureras (188)",221,,,3,1,2,,192,23,,,,
"Construcción (190)",72,,10,1,3,,,1,21,36,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",253,,,2,,199,,,,52,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",248,,,2,,194,,,,52,,,
"Hoteles y restaurantes (195)",146,,,4,3,56,,,,83,,,
"Trans., almac. y comunicaciones (196)",5,,,,3,,,,1,1,,,
"Activid.inmobil., empres. y alquileres (198)",5,,,1,2,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",37,2,,,11,1,,,,19,4,,
"Enseñanza (200)",43,1,41,,,,,,,1,,,
"Servicios sociales y de salud (201)",23,,4,8,,,,,,11,,,
"Otras activ. serv.comun.soc y personales (202)",14,,,,,3,,,,11,,,
"Hogares privados con servicio doméstico (203)",51,,,,,,,,,51,,,
"Actividad economica no especificada (205)",252,,,1,,,,,,,,251,
"Desocupado (206)",89,,,,,,,,,,,,89
