"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",57,,17,15,18,7
"Mujeres (045)",2047,74,649,749,469,106
"Agric., ganadería, caza y silvicultura (046)",841,55,284,257,188,57
"Industrias manufactureras (049)",40,,6,15,17,2
"Construcción (051)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",224,2,49,99,59,15
"Venta, mant.y rep. veh.autom.y motoc. (053)",9,,5,3,1,
"Comercio al por mayor (054)",17,1,7,5,3,1
"Comercio al por menor (055)",198,1,37,91,55,14
"Hoteles y restaurantes (056)",133,3,26,70,29,5
"Trans., almac. y comunicaciones (057)",18,,8,5,3,2
"Intermediación financiera (058)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (059)",12,,3,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",49,,13,24,12,
"Enseñanza (061)",174,,32,94,48,
"Servicios sociales y de salud (062)",68,,11,40,14,3
"Otras activ. serv.comun.soc y personales (063)",22,1,7,7,7,
"Hogares privados con servicio doméstico (064)",310,13,138,83,61,15
"Actividad economica no especificada (066)",151,,70,45,29,7
,,,,,,
"URBANA (067)",4969,100,1261,1864,1360,384
"Agric., ganadería, caza y silvicultura (068)",2844,75,765,946,766,292
"Pesca (069)",1,,,1,,
"Industrias manufactureras (071)",152,2,33,54,48,15
"Suministro de electricidad, gas y agua (072)",9,,,8,1,
"Construcción (073)",91,,19,42,28,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",461,10,98,191,129,33
"Venta, mant.y rep. veh.autom.y motoc. (075)",59,1,22,22,14,
"Comercio al por mayor (076)",30,1,8,12,8,1
"Comercio al por menor (077)",372,8,68,157,107,32
"Hoteles y restaurantes (078)",143,2,26,75,35,5
"Trans., almac. y comunicaciones (079)",236,1,73,105,55,2
"Intermediación financiera (080)",6,,3,3,,
"Activid.inmobil., empres. y alquileres (081)",51,,18,19,11,3
"Admin.pub. y defensa; p. segur.soc.afil (082)",154,,31,79,43,1
"Enseñanza (083)",320,,38,166,115,1
"Servicios sociales y de salud (084)",95,,13,54,24,4
"Otras activ. serv.comun.soc y personales (085)",57,2,17,25,12,1
"Hogares privados con servicio doméstico (086)",240,8,98,65,55,14
"Actividad economica no especificada (088)",109,,29,31,38,11
"Hombres (089)",3633,78,946,1316,997,296
"Agric., ganadería, caza y silvicultura (090)",2479,63,689,814,663,250
"Pesca (091)",1,,,1,,
"Industrias manufactureras (093)",113,2,28,39,31,13
"Suministro de electricidad, gas y agua (094)",9,,,8,1,
"Construcción (095)",88,,18,40,28,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",257,8,58,100,73,18
"Venta, mant.y rep. veh.autom.y motoc. (097)",50,1,17,19,13,
"Comercio al por mayor (098)",16,,3,7,6,
"Comercio al por menor (099)",191,7,38,74,54,18
"Hoteles y restaurantes (100)",22,1,4,10,7,
"Trans., almac. y comunicaciones (101)",218,1,65,100,52,
"Intermediación financiera (102)",4,,2,2,,
"Activid.inmobil., empres. y alquileres (103)",39,,15,12,9,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",106,,19,55,31,1
"Enseñanza (105)",167,,15,82,69,1
"Servicios sociales y de salud (106)",34,,5,18,10,1
"Otras activ. serv.comun.soc y personales (107)",36,1,10,19,5,1
"Hogares privados con servicio doméstico (108)",13,2,6,4,1,
"Actividad economica no especificada (110)",47,,12,12,17,6
"Mujeres (112)",1336,22,315,548,363,88
"Agric., ganadería, caza y silvicultura (113)",365,12,76,132,103,42
"Industrias manufactureras (116)",39,,5,15,17,2
"Construcción (118)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",204,2,40,91,56,15
"Venta, mant.y rep. veh.autom.y motoc. (120)",9,,5,3,1,
"Comercio al por mayor (121)",14,1,5,5,2,1
"Comercio al por menor (122)",181,1,30,83,53,14
"Hoteles y restaurantes (123)",121,1,22,65,28,5
"Trans., almac. y comunicaciones (124)",18,,8,5,3,2
"Intermediación financiera (125)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (126)",12,,3,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",48,,12,24,12,
"Enseñanza (128)",153,,23,84,46,
"Servicios sociales y de salud (129)",61,,8,36,14,3
"Otras activ. serv.comun.soc y personales (130)",21,1,7,6,7,
"Hogares privados con servicio doméstico (131)",227,6,92,61,54,14
"Actividad economica no especificada (133)",62,,17,19,21,5
,,,,,,
"RURAL (134)",4335,236,1836,1302,779,182
"Agric., ganadería, caza y silvicultura (135)",3980,227,1671,1174,730,178
"Pesca (136)",1,,,,1,
"Explotación de minas y canteras (137)",1,,,,1,
"Industrias manufactureras (138)",13,,5,6,2,
"Construcción (140)",11,,2,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",53,,19,23,11,
"Venta, mant.y rep. veh.autom.y motoc. (142)",1,,,,1,
"Comercio al por mayor (143)",6,,3,1,2,
"Comercio al por menor (144)",46,,16,22,8,
"Hoteles y restaurantes (145)",12,2,4,5,1,
"Trans., almac. y comunicaciones (146)",18,,9,5,4,
"Activid.inmobil., empres. y alquileres (148)",3,,1,,2,
"Admin.pub. y defensa; p. segur.soc.afil (149)",3,,2,1,,
"Enseñanza (150)",44,,11,25,8,
"Servicios sociales y de salud (151)",9,,5,4,,
"Otras activ. serv.comun.soc y personales (152)",4,,2,2,,
"Hogares privados con servicio doméstico (153)",84,7,47,22,7,1
"Actividad economica no especificada (155)",99,,58,29,9,3
"Hombres (156)",3624,184,1502,1101,673,164
"Agric., ganadería, caza y silvicultura (157)",3504,184,1463,1049,645,163
"Pesca (158)",1,,,,1,
"Explotación de minas y canteras (159)",1,,,,1,
"Industrias manufactureras (160)",12,,4,6,2,
"Construcción (162)",11,,2,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",33,,10,15,8,
"Venta, mant.y rep. veh.autom.y motoc. (164)",1,,,,1,
"Comercio al por mayor (165)",3,,1,1,1,
"Comercio al por menor (166)",29,,9,14,6,
"Trans., almac. y comunicaciones (168)",18,,9,5,4,
"Activid.inmobil., empres. y alquileres (170)",3,,1,,2,
"Admin.pub. y defensa; p. segur.soc.afil (171)",2,,1,1,,
"Enseñanza (172)",23,,2,15,6,
"Servicios sociales y de salud (173)",2,,2,,,
"Otras activ. serv.comun.soc y personales (174)",3,,2,1,,
"Hogares privados con servicio doméstico (175)",1,,1,,,
"Actividad economica no especificada (177)",10,,5,3,1,1
"Mujeres (179)",711,52,334,201,106,18
"Agric., ganadería, caza y silvicultura (180)",476,43,208,125,85,15
"Industrias manufactureras (183)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",20,,9,8,3,
"Comercio al por mayor (188)",3,,2,,1,
"Comercio al por menor (189)",17,,7,8,2,
"Hoteles y restaurantes (190)",12,2,4,5,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",1,,1,,,
"Enseñanza (195)",21,,9,10,2,
"Servicios sociales y de salud (196)",7,,3,4,,
"Otras activ. serv.comun.soc y personales (197)",1,,,1,,
"Hogares privados con servicio doméstico (198)",83,7,46,22,7,1
"Actividad economica no especificada (200)",89,,53,26,8,2
