"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3262,128,343,662,835,389,18,887
,,,,,,,,
"URBANA (060)",8878,84,283,617,1089,1864,2498,2443
"De 12 a 14 años (061)",11,,,,,,,11
"De 15 a 19 años (062)",151,,,,,,80,71
"De 20 a 24 años (063)",825,,,,,,409,416
"De 25 a 29 años (064)",948,,,,,49,549,350
"De 30 a 34 años (065)",1003,,,,,183,564,256
"De 35 a 39 años (066)",1047,,,,2,335,482,228
"De 40 a 44 años (067)",963,,,,58,444,292,169
"De 45 a 49 años (068)",792,,,3,145,407,97,140
"De 50 y más años (069)",3138,84,283,614,884,446,25,802
"PEA (070)",4260,7,71,221,560,1056,1219,1126
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",48,,,,,,27,21
"De 20 a 24 años (073)",351,,,,,,175,176
"De 25 a 29 años (074)",453,,,,,23,248,182
"De 30 a 34 años (075)",525,,,,,89,286,150
"De 35 a 39 años (076)",593,,,,1,200,256,136
"De 40 a 44 años (077)",554,,,,33,258,164,99
"De 45 a 49 años (078)",475,,,1,93,250,48,83
"De 50 y más años (079)",1259,7,71,220,433,236,15,277
"Ocupada (080)",4154,7,71,218,556,1036,1183,1083
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",46,,,,,,26,20
"De 20 a 24 años (083)",328,,,,,,166,162
"De 25 a 29 años (084)",430,,,,,22,238,170
"De 30 a 34 años (085)",510,,,,,87,280,143
"De 35 a 39 años (086)",576,,,,1,194,248,133
"De 40 a 44 años (087)",549,,,,33,256,162,98
"De 45 a 49 años (088)",468,,,1,93,245,48,81
"De 50 y más años (089)",1245,7,71,217,429,232,15,274
"Desocupada (090)",106,,,3,4,20,36,43
"De 15 a 19 años (092)",2,,,,,,1,1
"De 20 a 24 años (093)",23,,,,,,9,14
"De 25 a 29 años (094)",23,,,,,1,10,12
"De 30 a 34 años (095)",15,,,,,2,6,7
"De 35 a 39 años (096)",17,,,,,6,8,3
"De 40 a 44 años (097)",5,,,,,2,2,1
"De 45 a 49 años (098)",7,,,,,5,,2
"De 50 y más años (099)",14,,,3,4,4,,3
"No PEA (100)",4618,77,212,396,529,808,1279,1317
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",103,,,,,,53,50
"De 20 a 24 años (103)",474,,,,,,234,240
"De 25 a 29 años (104)",495,,,,,26,301,168
"De 30 a 34 años (105)",478,,,,,94,278,106
"De 35 a 39 años (106)",454,,,,1,135,226,92
"De 40 a 44 años (107)",409,,,,25,186,128,70
"De 45 a 49 años (108)",317,,,2,52,157,49,57
"De 50 y más años (109)",1879,77,212,394,451,210,10,525
,,,,,,,,
"RURAL (120)",5879,54,172,421,775,1167,1864,1426
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",119,,,,,,78,41
"De 20 a 24 años (123)",530,,,,,2,293,235
"De 25 a 29 años (124)",649,,,,,29,419,201
"De 30 a 34 años (125)",614,,,,,102,370,142
"De 35 a 39 años (126)",649,,,,5,199,348,97
"De 40 a 44 años (127)",575,,,,28,240,222,85
"De 45 a 49 años (128)",512,,,1,76,253,114,68
"De 50 y más años (129)",2230,54,172,420,666,342,20,556
"PEA (130)",2411,3,41,153,335,581,736,562
"De 15 a 19 años (132)",26,,,,,,21,5
"De 20 a 24 años (133)",172,,,,,1,89,82
"De 25 a 29 años (134)",278,,,,,13,174,91
"De 30 a 34 años (135)",263,,,,,50,144,69
"De 35 a 39 años (136)",304,,,,4,103,151,46
"De 40 a 44 años (137)",269,,,,13,128,88,40
"De 45 a 49 años (138)",252,,,1,36,123,57,35
"De 50 y más años (139)",847,3,41,152,282,163,12,194
"Ocupada (140)",2382,3,41,153,334,577,723,551
"De 15 a 19 años (142)",25,,,,,,20,5
"De 20 a 24 años (143)",169,,,,,1,87,81
"De 25 a 29 años (144)",273,,,,,13,169,91
"De 30 a 34 años (145)",254,,,,,48,141,65
"De 35 a 39 años (146)",300,,,,4,102,150,44
"De 40 a 44 años (147)",267,,,,13,128,87,39
"De 45 a 49 años (148)",252,,,1,36,123,57,35
"De 50 y más años (149)",842,3,41,152,281,162,12,191
"Desocupada (150)",29,,,,1,4,13,11
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",3,,,,,,2,1
"De 25 a 29 años (154)",5,,,,,,5,
"De 30 a 34 años (155)",9,,,,,2,3,4
"De 35 a 39 años (156)",4,,,,,1,1,2
"De 40 a 44 años (157)",2,,,,,,1,1
"De 50 y más años (159)",5,,,,1,1,,3
"No PEA (160)",3468,51,131,268,440,586,1128,864
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",93,,,,,,57,36
"De 20 a 24 años (163)",358,,,,,1,204,153
"De 25 a 29 años (164)",371,,,,,16,245,110
"De 30 a 34 años (165)",351,,,,,52,226,73
"De 35 a 39 años (166)",345,,,,1,96,197,51
"De 40 a 44 años (167)",306,,,,15,112,134,45
"De 45 a 49 años (168)",260,,,,40,130,57,33
"De 50 y más años (169)",1383,51,131,268,384,179,8,362
