"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",54694,48821,228,12674,12607,9532,8764,3235,1290,491,5873,141457
"De 12 a 14 años (021)",10,9,,5,4,,,,,,1,13
"De 15 a 19 años (022)",501,434,7,378,39,9,1,,,,67,487
"De 20 a 24 años (023)",4498,2906,34,2042,653,142,31,4,,,1592,3930
"De 25 a 29 años (024)",7500,5643,38,2916,1783,650,238,14,4,,1857,9545
"De 30 a 34 años (025)",8309,7388,36,2418,2589,1399,840,95,8,3,921,16066
"De 35 a 39 años (026)",8528,7984,20,1635,2510,1942,1539,285,43,10,544,21380
"De 40 a 44 años (027)",7959,7629,22,1199,2067,1939,1738,522,115,27,330,23234
"De 45 a 49 años (028)",6764,6519,20,919,1428,1606,1700,602,195,49,245,22008
"De 50 y más años (029)",10625,10309,51,1162,1534,1845,2677,1713,925,402,316,44794
"Desocupada (030)",2213,1691,13,644,440,260,219,80,27,8,522,4083
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",64,54,,47,5,2,,,,,10,63
"De 20 a 24 años (033)",466,266,5,193,61,5,2,,,,200,339
"De 25 a 29 años (034)",527,330,1,176,95,44,14,,,,197,559
"De 30 a 34 años (035)",321,274,,104,105,45,19,1,,,47,537
"De 35 a 39 años (036)",264,236,1,60,66,53,44,11,1,,28,618
"De 40 a 44 años (037)",200,184,1,26,38,41,51,22,5,,16,629
"De 45 a 49 años (038)",186,173,3,23,38,34,49,19,6,1,13,597
"De 50 y más años (039)",184,173,2,14,32,36,40,27,15,7,11,740
"No PEA (040)",119089,111562,447,22280,22892,19289,23308,12991,7008,3347,7527,407455
"De 12 a 14 años (041)",182,72,7,53,12,,,,,,110,77
"De 15 a 19 años (042)",3635,3041,38,2613,334,42,14,,,,594,3463
"De 20 a 24 años (043)",13545,11072,54,6856,3253,757,136,16,,,2473,16300
"De 25 a 29 años (044)",15583,14015,38,4807,5264,2652,1168,78,8,,1568,28785
"De 30 a 34 años (045)",14177,13494,41,2442,4299,3525,2725,404,53,5,683,36289
"De 35 a 39 años (046)",12761,12261,38,1372,2886,3256,3491,1024,166,28,500,40308
"De 40 a 44 años (047)",11179,10783,39,912,1967,2519,3404,1405,416,121,396,41157
"De 45 a 49 años (048)",9911,9612,28,763,1457,1851,2948,1651,698,216,299,41001
"De 50 y más años (049)",38116,37212,164,2462,3420,4687,9422,8413,5667,2977,904,200075
,,,,,,,,,,,,
"URBANA (060)",153922,141477,625,31981,32219,25856,27754,13440,6634,2968,12445,469912
"De 12 a 14 años (061)",166,74,7,52,15,,,,,,92,82
"De 15 a 19 años (062)",3343,2814,40,2444,276,41,13,,,,529,3171
"De 20 a 24 años (063)",15599,11831,82,7801,3145,661,127,15,,,3768,16698
"De 25 a 29 años (064)",20462,17171,69,7207,6117,2661,1039,69,9,,3291,32295
"De 30 a 34 años (065)",19926,18446,75,4619,6303,4232,2802,365,43,7,1480,44591
"De 35 a 39 años (066)",18856,17888,51,2879,5035,4643,4146,965,140,29,968,52406
"De 40 a 44 años (067)",17178,16507,59,2001,3840,4171,4432,1505,389,110,671,55551
"De 45 a 49 años (068)",15074,14564,45,1592,2775,3291,4185,1820,674,182,510,54611
"De 50 y más años (069)",43318,42182,197,3386,4713,6156,11010,8701,5379,2640,1136,210507
"PEA (070)",54782,48719,234,12986,12685,9514,8592,3075,1187,446,6063,138707
"De 12 a 14 años (071)",10,9,,5,4,,,,,,1,13
"De 15 a 19 años (072)",521,452,7,394,39,11,1,,,,69,509
"De 20 a 24 años (073)",4692,3031,39,2154,664,140,31,3,,,1661,4053
"De 25 a 29 años (074)",7674,5718,35,3012,1786,644,225,12,4,,1956,9563
"De 30 a 34 años (075)",8338,7410,35,2476,2618,1386,798,87,7,3,928,15905
"De 35 a 39 años (076)",8483,7933,21,1664,2517,1933,1489,262,38,9,550,20975
"De 40 a 44 años (077)",7923,7586,23,1204,2070,1946,1712,501,106,24,337,22894
"De 45 a 49 años (078)",6752,6503,22,924,1446,1608,1701,581,180,41,249,21695
"De 50 y más años (079)",10389,10077,52,1153,1541,1846,2635,1629,852,369,312,43100
"Ocupada (080)",52648,47063,221,12355,12252,9260,8378,2997,1161,439,5585,134722
"De 12 a 14 años (081)",9,8,,4,4,,,,,,1,12
"De 15 a 19 años (082)",458,398,7,347,34,9,1,,,,60,446
"De 20 a 24 años (083)",4253,2774,34,1967,605,136,29,3,,,1479,3727
"De 25 a 29 años (084)",7167,5397,34,2838,1694,601,214,12,4,,1770,9028
"De 30 a 34 años (085)",8027,7142,35,2376,2514,1342,779,86,7,3,885,15377
"De 35 a 39 años (086)",8224,7700,20,1605,2451,1881,1446,251,37,9,524,20365
"De 40 a 44 años (087)",7726,7402,22,1178,2032,1905,1661,479,101,24,324,22265
"De 45 a 49 años (088)",6568,6331,19,901,1409,1574,1652,562,174,40,237,21100
"De 50 y más años (089)",10216,9911,50,1139,1509,1812,2596,1604,838,363,305,42402
"Desocupada (090)",2134,1656,13,631,433,254,214,78,26,7,478,3985
"De 12 a 14 años (091)",1,1,,1,,,,,,,,1
"De 15 a 19 años (092)",63,54,,47,5,2,,,,,9,63
"De 20 a 24 años (093)",439,257,5,187,59,4,2,,,,182,326
"De 25 a 29 años (094)",507,321,1,174,92,43,11,,,,186,535
"De 30 a 34 años (095)",311,268,,100,104,44,19,1,,,43,528
"De 35 a 39 años (096)",259,233,1,59,66,52,43,11,1,,26,610
"De 40 a 44 años (097)",197,184,1,26,38,41,51,22,5,,13,629
"De 45 a 49 años (098)",184,172,3,23,37,34,49,19,6,1,12,595
"De 50 y más años (099)",173,166,2,14,32,34,39,25,14,6,7,698
"No PEA (100)",99140,92758,391,18995,19534,16342,19162,10365,5447,2522,6382,331205
"De 12 a 14 años (101)",156,65,7,47,11,,,,,,91,69
"De 15 a 19 años (102)",2822,2362,33,2050,237,30,12,,,,460,2662
"De 20 a 24 años (103)",10907,8800,43,5647,2481,521,96,12,,,2107,12645
"De 25 a 29 años (104)",12788,11453,34,4195,4331,2017,814,57,5,,1335,22732
"De 30 a 34 años (105)",11588,11036,40,2143,3685,2846,2004,278,36,4,552,28686
"De 35 a 39 años (106)",10373,9955,30,1215,2518,2710,2657,703,102,20,418,31431
"De 40 a 44 años (107)",9255,8921,36,797,1770,2225,2720,1004,283,86,334,32657
"De 45 a 49 años (108)",8322,8061,23,668,1329,1683,2484,1239,494,141,261,32916
"De 50 y más años (109)",32929,32105,145,2233,3172,4310,8375,7072,4527,2271,824,167407
,,,,,,,,,,,,
"RURAL (120)",22074,20597,63,3617,3720,3225,4537,2866,1691,878,1477,83083
"De 12 a 14 años (121)",27,8,,7,1,,,,,,19,9
"De 15 a 19 años (122)",857,715,5,594,102,12,2,,,,142,842
"De 20 a 24 años (123)",2910,2413,11,1290,822,243,42,5,,,497,3871
"De 25 a 29 años (124)",3148,2817,8,692,1025,685,381,23,3,,331,6594
"De 30 a 34 años (125)",2881,2710,2,345,690,737,782,135,18,1,171,8301
"De 35 a 39 años (126)",2697,2593,8,188,427,608,928,355,70,9,104,9900
"De 40 a 44 años (127)",2160,2089,3,136,232,328,761,444,147,38,71,9469
"De 45 a 49 años (128)",1787,1740,6,113,148,200,512,452,225,84,47,8995
"De 50 y más años (129)",5607,5512,20,252,273,412,1129,1452,1228,746,95,35102
"PEA (130)",2125,1793,7,332,362,278,391,240,130,53,332,6833
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",44,36,,31,5,,,,,,8,41
"De 20 a 24 años (133)",272,141,,81,50,7,2,1,,,131,216
"De 25 a 29 años (134)",353,255,4,80,92,50,27,2,,,98,541
"De 30 a 34 años (135)",292,252,1,46,76,58,61,9,1,,40,698
"De 35 a 39 años (136)",309,287,,31,59,62,94,34,6,1,22,1023
"De 40 a 44 años (137)",236,227,,21,35,34,77,43,14,3,9,969
"De 45 a 49 años (138)",198,189,1,18,20,32,48,40,21,9,9,910
"De 50 y más años (139)",420,405,1,23,25,35,82,111,88,40,15,2434
"Ocupada (140)",2046,1758,7,319,355,272,386,238,129,52,288,6735
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",43,36,,31,5,,,,,,7,41
"De 20 a 24 años (143)",245,132,,75,48,6,2,1,,,113,203
"De 25 a 29 años (144)",333,246,4,78,89,49,24,2,,,87,517
"De 30 a 34 años (145)",282,246,1,42,75,57,61,9,1,,36,689
"De 35 a 39 años (146)",304,284,,30,59,61,93,34,6,1,20,1015
"De 40 a 44 años (147)",233,227,,21,35,34,77,43,14,3,6,969
"De 45 a 49 años (148)",196,188,1,18,19,32,48,40,21,9,8,908
"De 50 y más años (149)",409,398,1,23,25,33,81,109,87,39,11,2392
"Desocupada (150)",79,35,,13,7,6,5,2,1,1,44,98
"De 15 a 19 años (152)",1,,,,,,,,,,1,
"De 20 a 24 años (153)",27,9,,6,2,1,,,,,18,13
"De 25 a 29 años (154)",20,9,,2,3,1,3,,,,11,24
"De 30 a 34 años (155)",10,6,,4,1,1,,,,,4,9
"De 35 a 39 años (156)",5,3,,1,,1,1,,,,2,8
"De 40 a 44 años (157)",3,,,,,,,,,,3,
"De 45 a 49 años (158)",2,1,,,1,,,,,,1,2
"De 50 y más años (159)",11,7,,,,2,1,2,1,1,4,42
"No PEA (160)",19949,18804,56,3285,3358,2947,4146,2626,1561,825,1145,76250
"De 12 a 14 años (161)",26,7,,6,1,,,,,,19,8
"De 15 a 19 años (162)",813,679,5,563,97,12,2,,,,134,801
"De 20 a 24 años (163)",2638,2272,11,1209,772,236,40,4,,,366,3655
"De 25 a 29 años (164)",2795,2562,4,612,933,635,354,21,3,,233,6053
"De 30 a 34 años (165)",2589,2458,1,299,614,679,721,126,17,1,131,7603
"De 35 a 39 años (166)",2388,2306,8,157,368,546,834,321,64,8,82,8877
"De 40 a 44 años (167)",1924,1862,3,115,197,294,684,401,133,35,62,8500
"De 45 a 49 años (168)",1589,1551,5,95,128,168,464,412,204,75,38,8085
"De 50 y más años (169)",5187,5107,19,229,248,377,1047,1341,1140,706,80,32668
