"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Comercio al por mayor (053)",9,7,1,1,
"Comercio al por menor (054)",123,122,1,,
"Hoteles y restaurantes (055)",60,52,7,1,
"Trans., almac. y comunicaciones (056)",1,,1,,
"Activid.inmobil., empres. y alquileres (058)",9,5,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (059)",25,,,,25
"Enseñanza (060)",136,54,41,40,1
"Servicios sociales y de salud (061)",28,7,,2,19
"Otras activ. serv.comun.soc y personales (062)",33,24,8,1,
"Hogares privados con servicio doméstico (063)",64,64,,,
"Actividad economica no especificada (065)",150,141,7,2,
,,,,,
"URBANA (066)",986,614,139,129,104
"Agric., ganadería, caza y silvicultura (067)",196,177,17,2,
"Industrias manufactureras (070)",43,37,3,2,1
"Construcción (072)",63,31,19,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",150,146,2,1,1
"Venta, mant.y rep. veh.autom y motoc. (074)",3,2,,,1
"Comercio al por mayor (075)",12,11,,1,
"Comercio al por menor (076)",135,133,2,,
"Hoteles y restaurantes (077)",46,40,5,1,
"Trans., almac. y comunicaciones (078)",39,29,8,1,1
"Intermediación financiera (079)",1,,,,1
"Activid.inmobil., empres. y alquileres (080)",22,6,7,7,2
"Admin.pub. y defensa; p. segur soc.afil (081)",67,,,,67
"Enseñanza (082)",219,54,69,95,1
"Servicios sociales y de salud (083)",38,10,,1,27
"Otras activ. serv.comun.soc y personales (084)",31,18,7,4,2
"Hogares privados con servicio doméstico (085)",27,27,,,
"Actividad economica no especificada (087)",44,39,2,3,
"Hombres (088)",646,379,107,90,70
"Agric., ganadería, caza y silvicultura (089)",177,160,15,2,
"Industrias manufactureras (092)",35,30,3,1,1
"Construcción (094)",60,31,19,9,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",64,62,1,,1
"Venta, mant.y rep. veh.autom y motoc. (096)",3,2,,,1
"Comercio al por mayor (097)",6,6,,,
"Comercio al por menor (098)",55,54,1,,
"Hoteles y restaurantes (099)",5,4,1,,
"Trans., almac. y comunicaciones (100)",38,29,7,1,1
"Intermediación financiera (101)",1,,,,1
"Activid.inmobil., empres. y alquileres (102)",14,2,5,6,1
"Admin.pub. y defensa; p. segur soc.afil (103)",50,,,,50
"Enseñanza (104)",152,31,53,67,1
"Servicios sociales y de salud (105)",15,4,,,11
"Otras activ. serv.comun.soc y personales (106)",15,8,2,3,2
"Hogares privados con servicio doméstico (107)",2,2,,,
"Actividad economica no especificada (109)",18,16,1,1,
"Mujeres (110)",340,235,32,39,34
"Agric., ganadería, caza y silvicultura (111)",19,17,2,,
"Industrias manufactureras (114)",8,7,,1,
"Construcción (116)",3,,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",86,84,1,1,
"Comercio al por mayor (119)",6,5,,1,
"Comercio al por menor (120)",80,79,1,,
"Hoteles y restaurantes (121)",41,36,4,1,
"Trans., almac. y comunicaciones (122)",1,,1,,
"Activid.inmobil., empres. y alquileres (124)",8,4,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (125)",17,,,,17
"Enseñanza (126)",67,23,16,28,
"Servicios sociales y de salud (127)",23,6,,1,16
"Otras activ. serv.comun.soc y personales (128)",16,10,5,1,
"Hogares privados con servicio doméstico (129)",25,25,,,
"Actividad economica no especificada (131)",26,23,1,2,
,,,,,
"RURAL (132)",3494,2932,390,102,70
"Agric., ganadería, caza y silvicultura (133)",2459,2277,178,4,
"Pesca (134)",2,2,,,
"Industrias manufactureras (136)",46,42,2,1,1
"Construcción (138)",203,117,51,35,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",96,95,1,,
"Comercio al por mayor (141)",3,2,1,,
"Comercio al por menor (142)",93,93,,,
"Hoteles y restaurantes (143)",20,17,3,,
"Trans., almac. y comunicaciones (144)",13,12,1,,
"Activid.inmobil., empres. y alquileres (146)",11,5,4,2,
"Admin.pub. y defensa; p. segur soc.afil (147)",55,,,,55
"Enseñanza (148)",259,84,119,54,2
"Servicios sociales y de salud (149)",18,7,,1,10
"Otras activ. serv.comun.soc y personales (150)",62,35,22,3,2
"Hogares privados con servicio doméstico (151)",41,41,,,
"Actividad economica no especificada (153)",209,198,9,2,
"Hombres (154)",2913,2425,346,85,57
"Agric., ganadería, caza y silvicultura (155)",2223,2044,175,4,
"Pesca (156)",2,2,,,
"Industrias manufactureras (158)",36,35,1,,
"Construcción (160)",196,115,49,32,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",50,50,,,
"Comercio al por menor (164)",50,50,,,
"Hoteles y restaurantes (165)",1,1,,,
"Trans., almac. y comunicaciones (166)",13,12,1,,
"Activid.inmobil., empres. y alquileres (168)",10,4,4,2,
"Admin.pub. y defensa; p. segur soc.afil (169)",47,,,,47
"Enseñanza (170)",190,53,94,42,1
"Servicios sociales y de salud (171)",13,6,,,7
"Otras activ. serv.comun.soc y personales (172)",45,21,19,3,2
"Hogares privados con servicio doméstico (173)",2,2,,,
"Actividad economica no especificada (175)",85,80,3,2,
"Mujeres (176)",581,507,44,17,13
"Agric., ganadería, caza y silvicultura (177)",236,233,3,,
"Industrias manufactureras (180)",10,7,1,1,1
"Construcción (182)",7,2,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",46,45,1,,
"Comercio al por mayor (185)",3,2,1,,
"Comercio al por menor (186)",43,43,,,
"Hoteles y restaurantes (187)",19,16,3,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",8,,,,8
"Enseñanza (192)",69,31,25,12,1
"Servicios sociales y de salud (193)",5,1,,1,3
"Otras activ. serv.comun.soc y personales (194)",17,14,3,,
"Hogares privados con servicio doméstico (195)",39,39,,,
"Actividad economica no especificada (197)",124,118,6,,
