"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",434,293,56,57,28
"Mujeres (044)",4873,4145,325,207,196
"Agric., ganadería, caza y silvicultura (045)",1775,1692,72,10,1
"Pesca (046)",2,2,,,
"Explotación de minas y canteras (047)",1,,1,,
"Industrias manufactureras (048)",130,102,14,10,4
"Construcción (050)",46,11,3,12,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",935,884,44,7,
"Venta, mant.y rep. veh.autom y motoc. (052)",32,24,6,2,
"Comercio al por mayor (053)",24,22,2,,
"Comercio al por menor (054)",879,838,36,5,
"Hoteles y restaurantes (055)",657,614,35,4,4
"Trans., almac. y comunicaciones (056)",58,48,5,2,3
"Intermediación financiera (057)",5,2,1,1,1
"Activid.inmobil., empres. y alquileres (058)",83,48,11,16,8
"Admin.pub. y defensa; p. segur soc.afil (059)",97,,,,97
"Enseñanza (060)",293,83,88,107,15
"Servicios sociales y de salud (061)",78,33,10,4,31
"Otras activ. serv.comun.soc y personales (062)",118,98,12,8,
"Hogares privados con servicio doméstico (063)",317,317,,,
"Actividad economica no especificada (065)",278,211,29,26,12
,,,,,
"URBANA (066)",10691,7641,971,748,1331
"Agric., ganadería, caza y silvicultura (067)",3246,2934,255,43,14
"Pesca (068)",8,7,,1,
"Explotación de minas y canteras (069)",25,1,1,4,19
"Industrias manufactureras (070)",696,468,119,79,30
"Suministro de electricidad, gas y agua (071)",14,3,,10,1
"Construcción (072)",1004,327,83,133,461
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1751,1611,108,18,14
"Venta, mant.y rep. veh.autom y motoc. (074)",249,206,30,3,10
"Comercio al por mayor (075)",85,68,8,5,4
"Comercio al por menor (076)",1417,1337,70,10,
"Hoteles y restaurantes (077)",670,606,45,6,13
"Trans., almac. y comunicaciones (078)",917,758,82,47,30
"Intermediación financiera (079)",11,4,3,3,1
"Activid.inmobil., empres. y alquileres (080)",306,112,41,83,70
"Admin.pub. y defensa; p. segur soc.afil (081)",555,,,,555
"Enseñanza (082)",447,79,124,213,31
"Servicios sociales y de salud (083)",114,41,12,9,52
"Otras activ. serv.comun.soc y personales (084)",185,143,21,19,2
"Hogares privados con servicio doméstico (085)",247,247,,,
"Actividad economica no especificada (087)",495,300,77,80,38
"Hombres (088)",7680,5258,722,553,1147
"Agric., ganadería, caza y silvicultura (089)",2710,2442,219,36,13
"Pesca (090)",7,6,,1,
"Explotación de minas y canteras (091)",24,1,,4,19
"Industrias manufactureras (092)",596,393,107,69,27
"Suministro de electricidad, gas y agua (093)",14,3,,10,1
"Construcción (094)",963,318,81,123,441
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",954,863,66,11,14
"Venta, mant.y rep. veh.autom y motoc. (096)",218,183,24,1,10
"Comercio al por mayor (097)",64,49,6,5,4
"Comercio al por menor (098)",672,631,36,5,
"Hoteles y restaurantes (099)",153,129,13,2,9
"Trans., almac. y comunicaciones (100)",862,712,77,46,27
"Intermediación financiera (101)",6,2,2,2,
"Activid.inmobil., empres. y alquileres (102)",232,71,32,67,62
"Admin.pub. y defensa; p. segur soc.afil (103)",461,,,,461
"Enseñanza (104)",212,28,57,111,16
"Servicios sociales y de salud (105)",55,19,3,5,28
"Otras activ. serv.comun.soc y personales (106)",85,60,12,11,2
"Hogares privados con servicio doméstico (107)",28,28,,,
"Actividad economica no especificada (109)",318,183,53,55,27
"Mujeres (110)",3011,2383,249,195,184
"Agric., ganadería, caza y silvicultura (111)",536,492,36,7,1
"Pesca (112)",1,1,,,
"Explotación de minas y canteras (113)",1,,1,,
"Industrias manufactureras (114)",100,75,12,10,3
"Construcción (116)",41,9,2,10,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",797,748,42,7,
"Venta, mant.y rep. veh.autom y motoc. (118)",31,23,6,2,
"Comercio al por mayor (119)",21,19,2,,
"Comercio al por menor (120)",745,706,34,5,
"Hoteles y restaurantes (121)",517,477,32,4,4
"Trans., almac. y comunicaciones (122)",55,46,5,1,3
"Intermediación financiera (123)",5,2,1,1,1
"Activid.inmobil., empres. y alquileres (124)",74,41,9,16,8
"Admin.pub. y defensa; p. segur soc.afil (125)",94,,,,94
"Enseñanza (126)",235,51,67,102,15
"Servicios sociales y de salud (127)",59,22,9,4,24
"Otras activ. serv.comun.soc y personales (128)",100,83,9,8,
"Hogares privados con servicio doméstico (129)",219,219,,,
"Actividad economica no especificada (131)",177,117,24,25,11
,,,,,
"RURAL (132)",9412,8917,387,57,51
"Agric., ganadería, caza y silvicultura (133)",7953,7688,248,15,2
"Pesca (134)",4,4,,,
"Explotación de minas y canteras (135)",6,5,,,1
"Industrias manufactureras (136)",164,141,15,3,5
"Suministro de electricidad, gas y agua (137)",1,,,1,
"Construcción (138)",151,108,20,16,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",257,248,9,,
"Venta, mant.y rep. veh.autom y motoc. (140)",40,37,3,,
"Comercio al por mayor (141)",14,14,,,
"Comercio al por menor (142)",203,197,6,,
"Hoteles y restaurantes (143)",151,146,5,,
"Trans., almac. y comunicaciones (144)",156,143,8,4,1
"Activid.inmobil., empres. y alquileres (146)",34,14,14,5,1
"Admin.pub. y defensa; p. segur soc.afil (147)",20,,,,20
"Enseñanza (148)",121,59,52,10,
"Servicios sociales y de salud (149)",26,13,1,,12
"Otras activ. serv.comun.soc y personales (150)",33,26,7,,
"Hogares privados con servicio doméstico (151)",118,118,,,
"Actividad economica no especificada (153)",217,204,8,3,2
"Hombres (154)",7550,7155,311,45,39
"Agric., ganadería, caza y silvicultura (155)",6714,6488,212,12,2
"Pesca (156)",3,3,,,
"Explotación de minas y canteras (157)",6,5,,,1
"Industrias manufactureras (158)",134,114,13,3,4
"Suministro de electricidad, gas y agua (159)",1,,,1,
"Construcción (160)",146,106,19,14,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",119,112,7,,
"Venta, mant.y rep. veh.autom y motoc. (162)",39,36,3,,
"Comercio al por mayor (163)",11,11,,,
"Comercio al por menor (164)",69,65,4,,
"Hoteles y restaurantes (165)",11,9,2,,
"Trans., almac. y comunicaciones (166)",153,141,8,3,1
"Activid.inmobil., empres. y alquileres (168)",25,7,12,5,1
"Admin.pub. y defensa; p. segur soc.afil (169)",17,,,,17
"Enseñanza (170)",63,27,31,5,
"Servicios sociales y de salud (171)",7,2,,,5
"Otras activ. serv.comun.soc y personales (172)",15,11,4,,
"Hogares privados con servicio doméstico (173)",20,20,,,
"Actividad economica no especificada (175)",116,110,3,2,1
"Mujeres (176)",1862,1762,76,12,12
"Agric., ganadería, caza y silvicultura (177)",1239,1200,36,3,
"Pesca (178)",1,1,,,
"Industrias manufactureras (180)",30,27,2,,1
"Construcción (182)",5,2,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",138,136,2,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",3,3,,,
"Comercio al por menor (186)",134,132,2,,
"Hoteles y restaurantes (187)",140,137,3,,
"Trans., almac. y comunicaciones (188)",3,2,,1,
"Activid.inmobil., empres. y alquileres (190)",9,7,2,,
"Admin.pub. y defensa; p. segur soc.afil (191)",3,,,,3
"Enseñanza (192)",58,32,21,5,
"Servicios sociales y de salud (193)",19,11,1,,7
"Otras activ. serv.comun.soc y personales (194)",18,15,3,,
"Hogares privados con servicio doméstico (195)",98,98,,,
"Actividad economica no especificada (197)",101,94,5,1,1
