"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",59,19,26,5,4,5
"Actividad economica no especificada (043)",340,3,130,110,69,28
"Mujeres (045)",6649,196,2152,2256,1611,434
"Agric., ganadería, caza y silvicultura (046)",2529,99,725,729,736,240
"Industrias manufactureras (049)",552,16,245,182,95,14
"Suministro de electricidad, gas y agua (050)",1,,,1,,
"Construcción (051)",39,2,16,14,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1401,22,390,552,350,87
"Venta, mant.y rep. veh.autom.y motoc. (053)",4,,2,1,1,
"Comercio al por mayor (054)",26,,8,9,8,1
"Comercio al por menor (055)",1371,22,380,542,341,86
"Hoteles y restaurantes (056)",635,13,216,204,162,40
"Trans., almac. y comunicaciones (057)",71,,49,13,8,1
"Intermediación financiera (058)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (059)",81,,32,41,8,
"Admin.pub. y defensa; p. segur.soc.afil (060)",60,,24,24,12,
"Enseñanza (061)",487,,127,259,98,3
"Servicios sociales y de salud (062)",115,,53,45,15,2
"Otras activ. serv.comun.soc y personales (063)",105,2,37,46,17,3
"Hogares privados con servicio doméstico (064)",233,41,126,41,19,6
"Actividad economica no especificada (066)",338,1,111,104,84,38
,,,,,,
"URBANA (067)",8795,236,2757,3203,2066,533
"Agric., ganadería, caza y silvicultura (068)",2057,71,473,652,598,263
"Explotación de minas y canteras (070)",10,,3,5,2,
"Industrias manufactureras (071)",876,31,352,308,154,31
"Suministro de electricidad, gas y agua (072)",12,,3,6,3,
"Construcción (073)",638,7,248,271,100,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1887,46,566,698,458,119
"Venta, mant.y rep. veh.autom.y motoc. (075)",109,3,54,30,19,3
"Comercio al por mayor (076)",49,,21,14,14,
"Comercio al por menor (077)",1729,43,491,654,425,116
"Hoteles y restaurantes (078)",640,9,233,198,161,39
"Trans., almac. y comunicaciones (079)",590,10,244,204,120,12
"Intermediación financiera (080)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (081)",241,1,80,99,54,7
"Admin.pub. y defensa; p. segur.soc.afil (082)",326,,90,138,91,7
"Enseñanza (083)",694,,134,376,177,7
"Servicios sociales y de salud (084)",138,1,49,59,26,3
"Otras activ. serv.comun.soc y personales (085)",211,3,71,84,44,9
"Hogares privados con servicio doméstico (086)",218,54,108,30,20,6
"Actividad economica no especificada (088)",252,3,100,74,57,18
"Hombres (089)",5361,146,1689,1917,1268,341
"Agric., ganadería, caza y silvicultura (090)",1696,62,396,542,480,216
"Explotación de minas y canteras (092)",10,,3,5,2,
"Industrias manufactureras (093)",567,19,232,193,100,23
"Suministro de electricidad, gas y agua (094)",11,,3,5,3,
"Construcción (095)",604,5,234,259,94,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",715,27,247,246,156,39
"Venta, mant.y rep. veh.autom.y motoc. (097)",105,3,52,29,18,3
"Comercio al por mayor (098)",29,,15,8,6,
"Comercio al por menor (099)",581,24,180,209,132,36
"Hoteles y restaurantes (100)",125,1,68,30,22,4
"Trans., almac. y comunicaciones (101)",534,10,205,195,113,11
"Intermediación financiera (102)",3,,2,,1,
"Activid.inmobil., empres. y alquileres (103)",169,1,53,61,47,7
"Admin.pub. y defensa; p. segur.soc.afil (104)",273,,72,115,79,7
"Enseñanza (105)",306,,52,160,90,4
"Servicios sociales y de salud (106)",48,1,12,22,12,1
"Otras activ. serv.comun.soc y personales (107)",125,1,43,47,28,6
"Hogares privados con servicio doméstico (108)",40,17,17,2,2,2
"Actividad economica no especificada (110)",135,2,50,35,39,9
"Mujeres (112)",3434,90,1068,1286,798,192
"Agric., ganadería, caza y silvicultura (113)",361,9,77,110,118,47
"Industrias manufactureras (116)",309,12,120,115,54,8
"Suministro de electricidad, gas y agua (117)",1,,,1,,
"Construcción (118)",34,2,14,12,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1172,19,319,452,302,80
"Venta, mant.y rep. veh.autom.y motoc. (120)",4,,2,1,1,
"Comercio al por mayor (121)",20,,6,6,8,
"Comercio al por menor (122)",1148,19,311,445,293,80
"Hoteles y restaurantes (123)",515,8,165,168,139,35
"Trans., almac. y comunicaciones (124)",56,,39,9,7,1
"Intermediación financiera (125)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (126)",72,,27,38,7,
"Admin.pub. y defensa; p. segur.soc.afil (127)",53,,18,23,12,
"Enseñanza (128)",388,,82,216,87,3
"Servicios sociales y de salud (129)",90,,37,37,14,2
"Otras activ. serv.comun.soc y personales (130)",86,2,28,37,16,3
"Hogares privados con servicio doméstico (131)",178,37,91,28,18,4
"Actividad economica no especificada (133)",117,1,50,39,18,9
,,,,,,
"RURAL (134)",12895,254,4037,4266,3283,1055
"Agric., ganadería, caza y silvicultura (135)",10186,223,2902,3297,2807,957
"Pesca (136)",7,1,2,2,1,1
"Explotación de minas y canteras (137)",28,,18,6,4,
"Industrias manufactureras (138)",442,6,230,127,68,11
"Suministro de electricidad, gas y agua (139)",4,,3,,1,
"Construcción (140)",476,4,173,200,91,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",354,4,125,136,76,13
"Venta, mant.y rep. veh.autom.y motoc. (142)",24,,13,4,5,2
"Comercio al por mayor (143)",13,,5,7,,1
"Comercio al por menor (144)",317,4,107,125,71,10
"Hoteles y restaurantes (145)",154,7,76,40,25,6
"Trans., almac. y comunicaciones (146)",337,1,150,133,53,
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",60,,26,22,9,3
"Admin.pub. y defensa; p. segur.soc.afil (149)",74,,32,30,12,
"Enseñanza (150)",186,,73,89,23,1
"Servicios sociales y de salud (151)",33,,17,12,4,
"Otras activ. serv.comun.soc y personales (152)",53,1,24,16,10,2
"Hogares privados con servicio doméstico (153)",74,6,44,16,3,5
"Actividad economica no especificada (155)",426,1,141,140,96,48
"Hombres (156)",9680,148,2953,3296,2470,813
"Agric., ganadería, caza y silvicultura (157)",8018,133,2254,2678,2189,764
"Pesca (158)",7,1,2,2,1,1
"Explotación de minas y canteras (159)",28,,18,6,4,
"Industrias manufactureras (160)",199,2,105,60,27,5
"Suministro de electricidad, gas y agua (161)",4,,3,,1,
"Construcción (162)",471,4,171,198,90,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",125,1,54,36,28,6
"Venta, mant.y rep. veh.autom.y motoc. (164)",24,,13,4,5,2
"Comercio al por mayor (165)",7,,3,4,,
"Comercio al por menor (166)",94,1,38,28,23,4
"Hoteles y restaurantes (167)",34,2,25,4,2,1
"Trans., almac. y comunicaciones (168)",322,1,140,129,52,
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",51,,21,19,8,3
"Admin.pub. y defensa; p. segur.soc.afil (171)",67,,26,29,12,
"Enseñanza (172)",87,,28,46,12,1
"Servicios sociales y de salud (173)",8,,1,4,3,
"Otras activ. serv.comun.soc y personales (174)",34,1,15,7,9,2
"Hogares privados con servicio doméstico (175)",19,2,9,3,2,3
"Actividad economica no especificada (177)",205,1,80,75,30,19
"Mujeres (179)",3215,106,1084,970,813,242
"Agric., ganadería, caza y silvicultura (180)",2168,90,648,619,618,193
"Industrias manufactureras (183)",243,4,125,67,41,6
"Construcción (185)",5,,2,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",229,3,71,100,48,7
"Comercio al por mayor (188)",6,,2,3,,1
"Comercio al por menor (189)",223,3,69,97,48,6
"Hoteles y restaurantes (190)",120,5,51,36,23,5
"Trans., almac. y comunicaciones (191)",15,,10,4,1,
"Activid.inmobil., empres. y alquileres (193)",9,,5,3,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",7,,6,1,,
"Enseñanza (195)",99,,45,43,11,
"Servicios sociales y de salud (196)",25,,16,8,1,
"Otras activ. serv.comun.soc y personales (197)",19,,9,9,1,
"Hogares privados con servicio doméstico (198)",55,4,35,13,1,2
"Actividad economica no especificada (200)",221,,61,65,66,29
