"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1593,,,3,311,907,169,203
"De 50 y más años (049)",5678,157,523,1263,1766,847,32,1090
,,,,,,,,
"URBANA (060)",26876,153,526,1357,2684,5508,10773,5875
"De 12 a 14 años (061)",24,,,,,,3,21
"De 15 a 19 años (062)",795,,,,,,458,337
"De 20 a 24 años (063)",3194,,,,,2,1978,1214
"De 25 a 29 años (064)",4074,,,,,174,2896,1004
"De 30 a 34 años (065)",3828,,,,1,521,2577,729
"De 35 a 39 años (066)",3430,,,,22,1052,1779,577
"De 40 a 44 años (067)",2847,,,,154,1461,808,424
"De 45 a 49 años (068)",2267,,,4,445,1267,231,320
"De 50 y más años (069)",6417,153,526,1353,2062,1031,43,1249
"PEA (070)",6813,2,30,164,598,1789,2475,1755
"De 12 a 14 años (071)",4,,,,,,,4
"De 15 a 19 años (072)",96,,,,,,47,49
"De 20 a 24 años (073)",680,,,,,2,335,343
"De 25 a 29 años (074)",1043,,,,,64,599,380
"De 30 a 34 años (075)",1093,,,,1,195,646,251
"De 35 a 39 años (076)",1114,,,,9,389,496,220
"De 40 a 44 años (077)",981,,,,62,480,264,175
"De 45 a 49 años (078)",761,,,2,147,410,77,125
"De 50 y más años (079)",1041,2,30,162,379,249,11,208
"Ocupada (080)",6502,2,30,163,580,1730,2358,1639
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",88,,,,,,43,45
"De 20 a 24 años (083)",619,,,,,2,306,311
"De 25 a 29 años (084)",976,,,,,60,570,346
"De 30 a 34 años (085)",1041,,,,1,188,616,236
"De 35 a 39 años (086)",1077,,,,9,381,480,207
"De 40 a 44 años (087)",940,,,,59,457,258,166
"De 45 a 49 años (088)",739,,,2,143,401,74,119
"De 50 y más años (089)",1018,2,30,161,368,241,11,205
"Desocupada (090)",311,,,1,18,59,117,116
"De 15 a 19 años (092)",8,,,,,,4,4
"De 20 a 24 años (093)",61,,,,,,29,32
"De 25 a 29 años (094)",67,,,,,4,29,34
"De 30 a 34 años (095)",52,,,,,7,30,15
"De 35 a 39 años (096)",37,,,,,8,16,13
"De 40 a 44 años (097)",41,,,,3,23,6,9
"De 45 a 49 años (098)",22,,,,4,9,3,6
"De 50 y más años (099)",23,,,1,11,8,,3
"No PEA (100)",20063,151,496,1193,2086,3719,8298,4120
"De 12 a 14 años (101)",20,,,,,,3,17
"De 15 a 19 años (102)",699,,,,,,411,288
"De 20 a 24 años (103)",2514,,,,,,1643,871
"De 25 a 29 años (104)",3031,,,,,110,2297,624
"De 30 a 34 años (105)",2735,,,,,326,1931,478
"De 35 a 39 años (106)",2316,,,,13,663,1283,357
"De 40 a 44 años (107)",1866,,,,92,981,544,249
"De 45 a 49 años (108)",1506,,,2,298,857,154,195
"De 50 y más años (109)",5376,151,496,1191,1683,782,32,1041
,,,,,,,,
"RURAL (120)",1227,6,28,74,114,290,471,244
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",32,,,,,,23,9
"De 20 a 24 años (123)",175,,,,,1,115,59
"De 25 a 29 años (124)",189,,,,,6,145,38
"De 30 a 34 años (125)",153,,,,,28,96,29
"De 35 a 39 años (126)",137,,,,,58,53,26
"De 40 a 44 años (127)",112,,,,8,66,24,14
"De 45 a 49 años (128)",105,,,1,18,58,15,13
"De 50 y más años (129)",322,6,28,73,88,73,,54
"PEA (130)",142,,1,1,10,43,40,47
"De 15 a 19 años (132)",3,,,,,,1,2
"De 20 a 24 años (133)",19,,,,,,11,8
"De 25 a 29 años (134)",21,,,,,,12,9
"De 30 a 34 años (135)",22,,,,,8,8,6
"De 35 a 39 años (136)",20,,,,,7,5,8
"De 40 a 44 años (137)",19,,,,,12,3,4
"De 45 a 49 años (138)",18,,,,5,8,,5
"De 50 y más años (139)",20,,1,1,5,8,,5
"Ocupada (140)",139,,1,1,10,43,38,46
"De 15 a 19 años (142)",2,,,,,,1,1
"De 20 a 24 años (143)",18,,,,,,10,8
"De 25 a 29 años (144)",20,,,,,,11,9
"De 30 a 34 años (145)",22,,,,,8,8,6
"De 35 a 39 años (146)",20,,,,,7,5,8
"De 40 a 44 años (147)",19,,,,,12,3,4
"De 45 a 49 años (148)",18,,,,5,8,,5
"De 50 y más años (149)",20,,1,1,5,8,,5
"Desocupada (150)",3,,,,,,2,1
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",1,,,,,,1,
"De 25 a 29 años (154)",1,,,,,,1,
"No PEA (160)",1085,6,27,73,104,247,431,197
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",29,,,,,,22,7
"De 20 a 24 años (163)",156,,,,,1,104,51
"De 25 a 29 años (164)",168,,,,,6,133,29
"De 30 a 34 años (165)",131,,,,,20,88,23
"De 35 a 39 años (166)",117,,,,,51,48,18
"De 40 a 44 años (167)",93,,,,8,54,21,10
"De 45 a 49 años (168)",87,,,1,13,50,15,8
"De 50 y más años (169)",302,6,27,72,83,65,,49
