"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (022)",61,50,2,40,7,1,,,,,11,57
"De 20 a 24 años (023)",571,395,1,299,74,19,2,,,,176,512
"De 25 a 29 años (024)",911,719,4,412,212,70,20,1,,,192,1133
"De 30 a 34 años (025)",1103,985,2,391,351,157,73,10,1,,118,1942
"De 35 a 39 años (026)",1169,1082,2,294,385,244,138,16,2,1,87,2511
"De 40 a 44 años (027)",1204,1126,2,229,343,272,221,48,9,2,78,3075
"De 45 a 49 años (028)",1033,981,2,172,272,225,225,68,12,5,52,2960
"De 50 y más años (029)",1851,1801,4,216,289,320,529,285,117,41,50,7330
"Desocupada (030)",365,245,,121,63,27,25,7,2,,120,497
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",13,8,,7,1,,,,,,5,9
"De 20 a 24 años (033)",74,35,,28,6,1,,,,,39,43
"De 25 a 29 años (034)",80,48,,30,12,5,1,,,,32,73
"De 30 a 34 años (035)",58,33,,16,9,4,4,,,,25,62
"De 35 a 39 años (036)",60,52,,21,19,4,6,2,,,8,108
"De 40 a 44 años (037)",31,27,,11,7,5,4,,,,4,58
"De 45 a 49 años (038)",25,21,,5,7,4,3,2,,,4,55
"De 50 y más años (039)",23,21,,3,2,4,7,3,2,,2,89
"No PEA (040)",24843,23556,66,5345,5426,3922,4721,2462,1169,445,1287,79183
"De 12 a 14 años (041)",37,21,1,18,2,,,,,,16,22
"De 15 a 19 años (042)",683,581,4,526,45,3,3,,,,102,637
"De 20 a 24 años (043)",2280,1950,7,1369,484,82,7,1,,,330,2617
"De 25 a 29 años (044)",2632,2388,5,1097,874,325,81,5,1,,244,4196
"De 30 a 34 años (045)",2516,2400,1,661,959,483,275,21,,,116,5318
"De 35 a 39 años (046)",2487,2379,6,457,841,585,411,66,11,2,108,6180
"De 40 a 44 años (047)",2446,2355,5,340,713,594,536,133,28,6,91,7013
"De 45 a 49 años (048)",2153,2072,5,234,480,509,578,201,53,12,81,7099
"De 50 y más años (049)",9609,9410,32,643,1028,1341,2830,2035,1076,425,199,46101
,,,,,,,,,,,,
"URBANA (060)",29443,27476,73,6813,6701,4701,5176,2487,1089,436,1967,86780
"De 12 a 14 años (061)",38,22,2,18,2,,,,,,16,22
"De 15 a 19 años (062)",654,556,5,503,43,2,3,,,,98,607
"De 20 a 24 años (063)",2555,2072,7,1492,475,90,8,,,,483,2744
"De 25 a 29 años (064)",3192,2763,8,1381,956,329,84,4,1,,429,4660
"De 30 a 34 años (065)",3290,3056,3,994,1175,566,292,26,,,234,6431
"De 35 a 39 años (066)",3335,3151,6,716,1152,743,466,57,8,3,184,7689
"De 40 a 44 años (067)",3299,3138,5,533,985,782,651,152,24,6,161,8881
"De 45 a 49 años (068)",2818,2691,6,387,693,651,672,220,46,16,127,8602
"De 50 y más años (069)",10262,10027,31,789,1220,1538,3000,2028,1010,411,235,47144
"PEA (070)",7793,6978,20,2065,1917,1264,1139,399,127,47,815,18737
"De 12 a 14 años (071)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (072)",66,54,2,44,7,1,,,,,12,61
"De 20 a 24 años (073)",580,390,1,299,71,17,2,,,,190,500
"De 25 a 29 años (074)",923,715,4,413,208,70,19,1,,,208,1122
"De 30 a 34 años (075)",1106,972,2,393,347,151,71,8,,,134,1886
"De 35 a 39 años (076)",1162,1073,2,301,394,236,121,16,2,1,89,2437
"De 40 a 44 años (077)",1185,1106,2,229,343,262,216,46,6,2,79,2986
"De 45 a 49 años (078)",996,943,2,172,268,216,210,61,9,5,53,2786
"De 50 y más años (079)",1771,1723,4,213,279,311,500,267,110,39,48,6958
"Ocupada (080)",7447,6745,20,1952,1856,1237,1116,392,125,47,702,18260
"De 12 a 14 años (081)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (082)",54,47,2,38,6,1,,,,,7,53
"De 20 a 24 años (083)",513,358,1,273,66,16,2,,,,155,461
"De 25 a 29 años (084)",846,670,4,385,197,65,18,1,,,176,1053
"De 30 a 34 años (085)",1051,941,2,378,338,147,68,8,,,110,1829
"De 35 a 39 años (086)",1105,1023,2,282,375,232,115,14,2,1,82,2331
"De 40 a 44 años (087)",1155,1080,2,218,336,257,213,46,6,2,75,2932
"De 45 a 49 años (088)",972,922,2,167,261,212,207,59,9,5,50,2731
"De 50 y más años (089)",1748,1702,4,210,277,307,493,264,108,39,46,6869
"Desocupada (090)",346,233,,113,61,27,23,7,2,,113,477
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",12,7,,6,1,,,,,,5,8
"De 20 a 24 años (093)",67,32,,26,5,1,,,,,35,39
"De 25 a 29 años (094)",77,45,,28,11,5,1,,,,32,69
"De 30 a 34 años (095)",55,31,,15,9,4,3,,,,24,57
"De 35 a 39 años (096)",57,50,,19,19,4,6,2,,,7,106
"De 40 a 44 años (097)",30,26,,11,7,5,3,,,,4,54
"De 45 a 49 años (098)",24,21,,5,7,4,3,2,,,3,55
"De 50 y más años (099)",23,21,,3,2,4,7,3,2,,2,89
"No PEA (100)",21650,20498,53,4748,4784,3437,4037,2088,962,389,1152,68043
"De 12 a 14 años (101)",34,20,1,17,2,,,,,,14,21
"De 15 a 19 años (102)",588,502,3,459,36,1,3,,,,86,546
"De 20 a 24 años (103)",1975,1682,6,1193,404,73,6,,,,293,2244
"De 25 a 29 años (104)",2269,2048,4,968,748,259,65,3,1,,221,3538
"De 30 a 34 años (105)",2184,2084,1,601,828,415,221,18,,,100,4545
"De 35 a 39 años (106)",2173,2078,4,415,758,507,345,41,6,2,95,5252
"De 40 a 44 años (107)",2114,2032,3,304,642,520,435,106,18,4,82,5895
"De 45 a 49 años (108)",1822,1748,4,215,425,435,462,159,37,11,74,5816
"De 50 y más años (109)",8491,8304,27,576,941,1227,2500,1761,900,372,187,40186
,,,,,,,,,,,,
"RURAL (120)",3671,3466,13,707,721,556,778,410,223,58,205,12421
"De 12 a 14 años (121)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (122)",103,83,1,70,10,2,,,,,20,96
"De 20 a 24 años (123)",370,308,1,204,89,12,1,1,,,62,428
"De 25 a 29 años (124)",431,392,1,158,142,71,18,2,,,39,742
"De 30 a 34 años (125)",387,362,,74,144,78,60,5,1,,25,891
"De 35 a 39 años (126)",381,362,2,56,93,90,89,27,5,,19,1110
"De 40 a 44 años (127)",382,370,2,47,78,89,110,29,13,2,12,1265
"De 45 a 49 años (128)",393,383,1,24,66,87,134,51,19,1,10,1512
"De 50 y más años (129)",1221,1205,5,73,99,127,366,295,185,55,16,6376
"PEA (130)",478,408,,110,79,71,94,36,16,2,70,1281
"De 15 a 19 años (132)",8,4,,3,1,,,,,,4,5
"De 20 a 24 años (133)",65,40,,28,9,3,,,,,25,55
"De 25 a 29 años (134)",68,52,,29,16,5,2,,,,16,84
"De 30 a 34 años (135)",55,46,,14,13,10,6,2,1,,9,118
"De 35 a 39 años (136)",67,61,,14,10,12,23,2,,,6,182
"De 40 a 44 años (137)",50,47,,11,7,15,9,2,3,,3,147
"De 45 a 49 años (138)",62,59,,5,11,13,18,9,3,,3,229
"De 50 y más años (139)",103,99,,6,12,13,36,21,9,2,4,461
"Ocupada (140)",459,396,,102,77,71,92,36,16,2,63,1261
"De 15 a 19 años (142)",7,3,,2,1,,,,,,4,4
"De 20 a 24 años (143)",58,37,,26,8,3,,,,,21,51
"De 25 a 29 años (144)",65,49,,27,15,5,2,,,,16,80
"De 30 a 34 años (145)",52,44,,13,13,10,5,2,1,,8,113
"De 35 a 39 años (146)",64,59,,12,10,12,23,2,,,5,180
"De 40 a 44 años (147)",49,46,,11,7,15,8,2,3,,3,143
"De 45 a 49 años (148)",61,59,,5,11,13,18,9,3,,2,229
"De 50 y más años (149)",103,99,,6,12,13,36,21,9,2,4,461
"Desocupada (150)",19,12,,8,2,,2,,,,7,20
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",7,3,,2,1,,,,,,4,4
"De 25 a 29 años (154)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (155)",3,2,,1,,,1,,,,1,5
"De 35 a 39 años (156)",3,2,,2,,,,,,,1,2
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 45 a 49 años (158)",1,,,,,,,,,,1,
"No PEA (160)",3193,3058,13,597,642,485,684,374,207,56,135,11140
"De 12 a 14 años (161)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (162)",95,79,1,67,9,2,,,,,16,91
"De 20 a 24 años (163)",305,268,1,176,80,9,1,1,,,37,373
"De 25 a 29 años (164)",363,340,1,129,126,66,16,2,,,23,658
"De 30 a 34 años (165)",332,316,,60,131,68,54,3,,,16,773
"De 35 a 39 años (166)",314,301,2,42,83,78,66,25,5,,13,928
"De 40 a 44 años (167)",332,323,2,36,71,74,101,27,10,2,9,1118
"De 45 a 49 años (168)",331,324,1,19,55,74,116,42,16,1,7,1283
"De 50 y más años (169)",1118,1106,5,67,87,114,330,274,176,53,12,5915
