"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",31,60,58,3,96.7,5,
"De 35 a 39 años (036)",28,94,89,3,94.7,3.2,
"De 40 a 44 años (037)",22,105,96,,91.4,,
"De 45 a 49 años (038)",7,37,37,1,100,2.7,
"De 50 y más años (039)",26,183,150,,82,,
"No PEA (040)",24015,70059,62571,2116,89.3,3,
"De 12 a 14 años (041)",3902,39,38,9,97.4,23.1,
"De 15 a 19 años (042)",4383,1530,1488,397,97.3,25.9,
"De 20 a 24 años (043)",2911,4535,4395,584,96.9,12.9,
"De 25 a 29 años (044)",2563,6940,6677,460,96.2,6.6,
"De 30 a 34 años (045)",2006,7597,7184,321,94.6,4.2,
"De 35 a 39 años (046)",1858,8832,8270,237,93.6,2.7,
"De 40 a 44 años (047)",1445,7821,7154,86,91.5,1.1,
"De 45 a 49 años (048)",1178,7118,6301,22,88.5,0.3,
"De 50 y más años (049)",3769,25647,21064,,82.1,,
,,,,,,,
"URBANA (060)",22381,62351,56105,1350,90,2.2,
"De 12 a 14 años (061)",2655,33,32,6,97,18.2,
"De 15 a 19 años (062)",3648,931,909,236,97.6,25.3,
"De 20 a 24 años (063)",2531,2874,2796,372,97.3,12.9,
"De 25 a 29 años (064)",2337,4603,4468,298,97.1,6.5,
"De 30 a 34 años (065)",2055,5898,5651,223,95.8,3.8,
"De 35 a 39 años (066)",2043,7601,7171,148,94.3,1.9,
"De 40 a 44 años (067)",1748,7837,7292,60,93,0.8,
"De 45 a 49 años (068)",1353,6674,6052,7,90.7,0.1,
"De 50 y más años (069)",4011,25900,21734,,83.9,,
"PEA (070)",7980,24996,22676,360,90.7,1.4,
"De 12 a 14 años (071)",184,5,5,1,100,20,
"De 15 a 19 años (072)",847,223,218,43,97.8,19.3,
"De 20 a 24 años (073)",917,871,844,77,96.9,8.8,
"De 25 a 29 años (074)",954,1610,1569,73,97.5,4.5,
"De 30 a 34 años (075)",929,2424,2326,81,96,3.3,
"De 35 a 39 años (076)",1050,3619,3406,61,94.1,1.7,
"De 40 a 44 años (077)",920,3826,3570,22,93.3,0.6,
"De 45 a 49 años (078)",709,3265,2951,2,90.4,0.1,
"De 50 y más años (079)",1470,9153,7787,,85.1,,
"Ocupada (080)",7709,24476,22190,344,90.7,1.4,
"De 12 a 14 años (081)",169,4,4,1,100,25,
"De 15 a 19 años (082)",794,208,203,39,97.6,18.8,
"De 20 a 24 años (083)",855,822,795,73,96.7,8.9,
"De 25 a 29 años (084)",914,1560,1520,70,97.4,4.5,
"De 30 a 34 años (085)",900,2373,2276,78,95.9,3.3,
"De 35 a 39 años (086)",1024,3537,3329,59,94.1,1.7,
"De 40 a 44 años (087)",901,3737,3483,22,93.2,0.6,
"De 45 a 49 años (088)",703,3238,2924,2,90.3,0.1,
"De 50 y más años (089)",1449,8997,7656,,85.1,,
"Desocupada (090)",271,520,486,16,93.5,3.1,
"De 12 a 14 años (091)",15,1,1,,100,,
"De 15 a 19 años (092)",53,15,15,4,100,26.7,
"De 20 a 24 años (093)",62,49,49,4,100,8.2,
"De 25 a 29 años (094)",40,50,49,3,98,6,
"De 30 a 34 años (095)",29,51,50,3,98,5.9,
"De 35 a 39 años (096)",26,82,77,2,93.9,2.4,
"De 40 a 44 años (097)",19,89,87,,97.8,,
"De 45 a 49 años (098)",6,27,27,,100,,
"De 50 y más años (099)",21,156,131,,84,,
"No PEA (100)",14401,37355,33429,990,89.5,2.7,
"De 12 a 14 años (101)",2471,28,27,5,96.4,17.9,
"De 15 a 19 años (102)",2801,708,691,193,97.6,27.3,
"De 20 a 24 años (103)",1614,2003,1952,295,97.5,14.7,
"De 25 a 29 años (104)",1383,2993,2899,225,96.9,7.5,
"De 30 a 34 años (105)",1126,3474,3325,142,95.7,4.1,
"De 35 a 39 años (106)",993,3982,3765,87,94.6,2.2,
"De 40 a 44 años (107)",828,4011,3722,38,92.8,0.9,
"De 45 a 49 años (108)",644,3409,3101,5,91,0.1,
"De 50 y más años (109)",2541,16747,13947,,83.3,,
,,,,,,,
"RURAL (120)",11475,40301,35864,1312,89,3.3,
"De 12 a 14 años (121)",1498,13,13,4,100,30.8,
"De 15 a 19 años (122)",1824,941,911,224,96.8,23.8,
"De 20 a 24 años (123)",1550,2971,2858,324,96.2,10.9,
"De 25 a 29 años (124)",1426,4711,4520,283,95.9,6,
"De 30 a 34 años (125)",1060,4852,4542,213,93.6,4.4,
"De 35 a 39 años (126)",1083,5956,5528,177,92.8,3,
"De 40 a 44 años (127)",794,4897,4407,64,90,1.3,
"De 45 a 49 años (128)",694,4844,4179,23,86.3,0.5,
"De 50 y más años (129)",1546,11116,8906,,80.1,,
"PEA (130)",1861,7597,6722,187,88.5,2.5,
"De 12 a 14 años (131)",67,2,2,,100,,
"De 15 a 19 años (132)",242,119,114,20,95.8,16.8,
"De 20 a 24 años (133)",253,439,415,35,94.5,8,
"De 25 a 29 años (134)",246,764,742,48,97.1,6.3,
"De 30 a 34 años (135)",180,729,683,34,93.7,4.7,
"De 35 a 39 años (136)",218,1106,1023,27,92.5,2.4,
"De 40 a 44 años (137)",177,1087,975,17,89.7,1.6,
"De 45 a 49 años (138)",160,1135,979,6,86.3,0.5,
"De 50 y más años (139)",318,2216,1789,,80.7,,
"Ocupada (140)",1821,7515,6656,184,88.6,2.4,
"De 12 a 14 años (141)",57,2,2,,100,,
"De 15 a 19 años (142)",235,118,113,20,95.8,16.9,
"De 20 a 24 años (143)",246,436,412,35,94.5,8,
"De 25 a 29 años (144)",243,760,738,47,97.1,6.2,
"De 30 a 34 años (145)",178,720,675,34,93.8,4.7,
"De 35 a 39 años (146)",216,1094,1011,26,92.4,2.4,
"De 40 a 44 años (147)",174,1071,966,17,90.2,1.6,
"De 45 a 49 años (148)",159,1125,969,5,86.1,0.4,
"De 50 y más años (149)",313,2189,1770,,80.9,,
"Desocupada (150)",40,82,66,3,80.5,3.7,
"De 12 a 14 años (151)",10,,,,,,
"De 15 a 19 años (152)",7,1,1,,100,,
"De 20 a 24 años (153)",7,3,3,,100,,
"De 25 a 29 años (154)",3,4,4,1,100,25,
"De 30 a 34 años (155)",2,9,8,,88.9,,
"De 35 a 39 años (156)",2,12,12,1,100,8.3,
"De 40 a 44 años (157)",3,16,9,,56.3,,
"De 45 a 49 años (158)",1,10,10,1,100,10,
"De 50 y más años (159)",5,27,19,,70.4,,
"No PEA (160)",9614,32704,29142,1125,89.1,3.4,
"De 12 a 14 años (161)",1431,11,11,4,100,36.4,
"De 15 a 19 años (162)",1582,822,797,204,97,24.8,
"De 20 a 24 años (163)",1297,2532,2443,289,96.5,11.4,
"De 25 a 29 años (164)",1180,3947,3778,235,95.7,6,
"De 30 a 34 años (165)",880,4123,3859,179,93.6,4.3,
"De 35 a 39 años (166)",865,4850,4505,150,92.9,3.1,
"De 40 a 44 años (167)",617,3810,3432,47,90.1,1.2,
"De 45 a 49 años (168)",534,3709,3200,17,86.3,0.5,
"De 50 y más años (169)",1228,8900,7117,,80,,
