"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Industrias manufactureras (048)",16,13,2,1,
"Suministro de electricidad, gas y agua (049)",14,,,14,
"Construcción (050)",22,1,7,11,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",164,159,5,,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,2,,,
"Comercio al por mayor (053)",3,3,,,
"Comercio al por menor (054)",159,154,5,,
"Hoteles y restaurantes (055)",86,78,7,1,
"Trans., almac. y comunicaciones (056)",8,6,2,,
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",13,6,3,1,3
"Admin.pub. y defensa; p. segur soc.afil (059)",64,,,,64
"Enseñanza (060)",95,30,18,30,17
"Servicios sociales y de salud (061)",36,4,1,,31
"Otras activ. serv.comun.soc y personales (062)",9,7,2,,
"Hogares privados con servicio doméstico (063)",23,23,,,
"Actividad economica no especificada (065)",25,22,1,1,1
,,,,,
"URBANA (066)",3041,2380,200,201,260
"Agric., ganadería, caza y silvicultura (067)",1871,1771,87,12,1
"Industrias manufactureras (070)",50,42,3,1,4
"Suministro de electricidad, gas y agua (071)",22,1,3,17,1
"Construcción (072)",211,65,41,86,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",231,224,3,2,2
"Venta, mant.y rep. veh.autom y motoc. (074)",23,20,1,,2
"Comercio al por mayor (075)",3,3,,,
"Comercio al por menor (076)",205,201,2,2,
"Hoteles y restaurantes (077)",92,83,8,1,
"Trans., almac. y comunicaciones (078)",79,65,8,6,
"Intermediación financiera (079)",1,,,,1
"Activid.inmobil., empres. y alquileres (080)",37,18,8,6,5
"Admin.pub. y defensa; p. segur soc.afil (081)",183,,,,183
"Enseñanza (082)",137,31,31,64,11
"Servicios sociales y de salud (083)",40,7,1,,32
"Otras activ. serv.comun.soc y personales (084)",20,15,5,,
"Hogares privados con servicio doméstico (085)",24,24,,,
"Actividad economica no especificada (087)",43,34,2,6,1
"Hombres (088)",1736,1318,117,135,166
"Agric., ganadería, caza y silvicultura (089)",1078,1024,48,5,1
"Industrias manufactureras (092)",35,30,1,,4
"Suministro de electricidad, gas y agua (093)",8,1,3,3,1
"Construcción (094)",189,64,34,75,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",83,78,1,2,2
"Venta, mant.y rep. veh.autom y motoc. (096)",21,18,1,,2
"Comercio al por menor (098)",62,60,,2,
"Hoteles y restaurantes (099)",11,10,1,,
"Trans., almac. y comunicaciones (100)",71,59,6,6,
"Activid.inmobil., empres. y alquileres (102)",26,14,5,5,2
"Admin.pub. y defensa; p. segur soc.afil (103)",123,,,,123
"Enseñanza (104)",64,9,13,34,8
"Servicios sociales y de salud (105)",13,4,,,9
"Otras activ. serv.comun.soc y personales (106)",12,8,4,,
"Hogares privados con servicio doméstico (107)",3,3,,,
"Actividad economica no especificada (109)",20,14,1,5,
"Mujeres (110)",1305,1062,83,66,94
"Agric., ganadería, caza y silvicultura (111)",793,747,39,7,
"Industrias manufactureras (114)",15,12,2,1,
"Suministro de electricidad, gas y agua (115)",14,,,14,
"Construcción (116)",22,1,7,11,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",148,146,2,,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",3,3,,,
"Comercio al por menor (120)",143,141,2,,
"Hoteles y restaurantes (121)",81,73,7,1,
"Trans., almac. y comunicaciones (122)",8,6,2,,
"Intermediación financiera (123)",1,,,,1
"Activid.inmobil., empres. y alquileres (124)",11,4,3,1,3
"Admin.pub. y defensa; p. segur soc.afil (125)",60,,,,60
"Enseñanza (126)",73,22,18,30,3
"Servicios sociales y de salud (127)",27,3,1,,23
"Otras activ. serv.comun.soc y personales (128)",8,7,1,,
"Hogares privados con servicio doméstico (129)",21,21,,,
"Actividad economica no especificada (131)",23,20,1,1,1
,,,,,
"RURAL (132)",1007,867,46,15,79
"Agric., ganadería, caza y silvicultura (133)",813,785,27,1,
"Pesca (134)",3,3,,,
"Explotación de minas y canteras (135)",3,,,,3
"Industrias manufactureras (136)",9,5,4,,
"Construcción (138)",31,9,9,11,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",30,27,3,,
"Comercio al por mayor (141)",1,1,,,
"Comercio al por menor (142)",29,26,3,,
"Hoteles y restaurantes (143)",7,6,,1,
"Trans., almac. y comunicaciones (144)",7,6,,1,
"Activid.inmobil., empres. y alquileres (146)",7,6,,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",43,,,,43
"Enseñanza (148)",33,12,2,,19
"Servicios sociales y de salud (149)",14,2,,,12
"Otras activ. serv.comun.soc y personales (150)",2,1,1,,
"Hogares privados con servicio doméstico (151)",2,2,,,
"Actividad economica no especificada (153)",3,3,,,
"Hombres (154)",596,491,38,14,53
"Agric., ganadería, caza y silvicultura (155)",466,443,23,,
"Pesca (156)",3,3,,,
"Explotación de minas y canteras (157)",3,,,,3
"Industrias manufactureras (158)",8,4,4,,
"Construcción (160)",31,9,9,11,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",14,14,,,
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",13,13,,,
"Hoteles y restaurantes (165)",2,1,,1,
"Trans., almac. y comunicaciones (166)",7,6,,1,
"Activid.inmobil., empres. y alquileres (168)",5,4,,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",39,,,,39
"Enseñanza (170)",11,4,2,,5
"Servicios sociales y de salud (171)",5,1,,,4
"Otras activ. serv.comun.soc y personales (172)",1,1,,,
"Actividad economica no especificada (175)",1,1,,,
"Mujeres (176)",411,376,8,1,26
"Agric., ganadería, caza y silvicultura (177)",347,342,4,1,
"Industrias manufactureras (180)",1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",16,13,3,,
"Comercio al por menor (186)",16,13,3,,
"Hoteles y restaurantes (187)",5,5,,,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",4,,,,4
"Enseñanza (192)",22,8,,,14
"Servicios sociales y de salud (193)",9,1,,,8
"Otras activ. serv.comun.soc y personales (194)",1,,1,,
"Hogares privados con servicio doméstico (195)",2,2,,,
"Actividad economica no especificada (197)",2,2,,,
