"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",36,13,17,3,1,2
"Actividad economica no especificada (044)",190,2,61,59,33,35
"Desocupado (045)",700,39,317,202,105,37
"Mujeres (046)",5970,351,2122,1861,1248,388
"Agric., ganadería, caza y silvicultura (047)",2101,238,862,462,381,158
"Pesca (048)",1,,,1,,
"Explotación de minas y canteras (049)",9,,8,1,,
"Industrias manufactureras (050)",243,5,71,79,71,17
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",6,,4,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",846,11,185,291,287,72
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,,4,2,,
"Comercio al por mayor (055)",31,,7,9,11,4
"Comercio al por menor (056)",809,11,174,280,276,68
"Hoteles y restaurantes (057)",477,25,140,150,127,35
"Trans., almac. y comunicaciones (058)",25,,16,8,1,
"Intermediación financiera (059)",9,,8,1,,
"Activid.inmobil., empres. y alquileres (060)",41,,19,17,4,1
"Admin.pub. y defensa; p. segur.soc afil (061)",52,,25,22,5,
"Enseñanza (062)",522,,102,346,74,
"Servicios sociales y de salud (063)",104,,49,45,9,1
"Otras activ. serv.comun.soc y personales (064)",132,1,34,69,18,10
"Hogares privados con servicio doméstico (065)",616,55,282,151,105,23
"Actividad economica no especificada (067)",605,,209,183,148,65
"Desocupado (068)",180,16,108,32,18,6
,,,,,,
"URBANA (069)",7795,183,2257,2747,1976,632
"Agric., ganadería, caza y silvicultura (070)",2650,100,668,748,793,341
"Explotación de minas y canteras (072)",176,5,88,62,21,
"Industrias manufactureras (073)",389,3,108,117,127,34
"Suministro de electricidad, gas y agua (074)",8,,3,3,2,
"Construcción (075)",354,5,131,107,100,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1203,17,288,406,379,113
"Venta, mant.y rep. veh.autom.y motoc. (077)",28,,11,12,5,
"Comercio al por mayor (078)",58,,13,14,24,7
"Comercio al por menor (079)",1117,17,264,380,350,106
"Hoteles y restaurantes (080)",354,17,98,113,101,25
"Trans., almac. y comunicaciones (081)",297,2,132,116,40,7
"Intermediación financiera (082)",13,,11,2,,
"Activid.inmobil., empres. y alquileres (083)",124,,46,45,31,2
"Admin.pub. y defensa; p. segur.soc afil (084)",202,,56,88,52,6
"Enseñanza (085)",861,,143,576,140,2
"Servicios sociales y de salud (086)",125,,46,63,12,4
"Otras activ. serv.comun.soc y personales (087)",203,1,71,85,32,14
"Hogares privados con servicio doméstico (088)",232,24,113,53,37,5
"Actividad economica no especificada (090)",228,2,56,68,57,45
"Desocupado (091)",376,7,199,95,52,23
"Hombres (092)",5183,104,1505,1750,1357,467
"Agric., ganadería, caza y silvicultura (093)",2317,65,572,673,699,308
"Explotación de minas y canteras (095)",174,5,87,61,21,
"Industrias manufactureras (096)",269,2,79,73,89,26
"Suministro de electricidad, gas y agua (097)",7,,3,2,2,
"Construcción (098)",349,5,128,105,100,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",568,9,147,197,161,54
"Venta, mant.y rep. veh.autom.y motoc. (100)",24,,9,10,5,
"Comercio al por mayor (101)",33,,8,8,14,3
"Comercio al por menor (102)",511,9,130,179,142,51
"Hoteles y restaurantes (103)",56,2,19,17,14,4
"Trans., almac. y comunicaciones (104)",274,2,118,108,39,7
"Intermediación financiera (105)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (106)",88,,29,31,27,1
"Admin.pub. y defensa; p. segur.soc afil (107)",158,,36,69,47,6
"Enseñanza (108)",389,,54,258,75,2
"Servicios sociales y de salud (109)",42,,13,21,5,3
"Otras activ. serv.comun.soc y personales (110)",91,1,45,24,16,5
"Hogares privados con servicio doméstico (111)",16,4,7,3,1,1
"Actividad economica no especificada (113)",98,2,24,32,20,20
"Desocupado (114)",283,7,141,75,41,19
"Mujeres (115)",2612,79,752,997,619,165
"Agric., ganadería, caza y silvicultura (116)",333,35,96,75,94,33
"Explotación de minas y canteras (118)",2,,1,1,,
"Industrias manufactureras (119)",120,1,29,44,38,8
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",5,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",635,8,141,209,218,59
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,2,2,,
"Comercio al por mayor (124)",25,,5,6,10,4
"Comercio al por menor (125)",606,8,134,201,208,55
"Hoteles y restaurantes (126)",298,15,79,96,87,21
"Trans., almac. y comunicaciones (127)",23,,14,8,1,
"Intermediación financiera (128)",9,,8,1,,
"Activid.inmobil., empres. y alquileres (129)",36,,17,14,4,1
"Admin.pub. y defensa; p. segur.soc afil (130)",44,,20,19,5,
"Enseñanza (131)",472,,89,318,65,
"Servicios sociales y de salud (132)",83,,33,42,7,1
"Otras activ. serv.comun.soc y personales (133)",112,,26,61,16,9
"Hogares privados con servicio doméstico (134)",216,20,106,50,36,4
"Actividad economica no especificada (136)",130,,32,36,37,25
"Desocupado (137)",93,,58,20,11,4
,,,,,,
"RURAL (138)",21638,910,7992,6306,4562,1868
"Agric., ganadería, caza y silvicultura (139)",18220,777,6621,5218,3912,1692
"Pesca (140)",2,,,2,,
"Explotación de minas y canteras (141)",420,6,254,126,32,2
"Industrias manufactureras (142)",320,8,109,101,79,23
"Suministro de electricidad, gas y agua (143)",17,,10,4,3,
"Construcción (144)",206,2,81,65,50,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",423,6,95,169,125,28
"Venta, mant.y rep. veh.autom.y motoc. (146)",10,,4,4,2,
"Comercio al por mayor (147)",14,,2,7,5,
"Comercio al por menor (148)",399,6,89,158,118,28
"Hoteles y restaurantes (149)",190,13,64,57,41,15
"Trans., almac. y comunicaciones (150)",117,4,51,46,14,2
"Intermediación financiera (151)",2,,2,,,
"Activid.inmobil., empres. y alquileres (152)",24,,6,13,5,
"Admin.pub. y defensa; p. segur.soc afil (153)",27,,10,11,5,1
"Enseñanza (154)",118,,29,62,27,
"Servicios sociales y de salud (155)",29,,19,7,3,
"Otras activ. serv.comun.soc y personales (156)",32,2,15,11,2,2
"Hogares privados con servicio doméstico (157)",420,44,186,101,69,20
"Actividad economica no especificada (159)",567,,214,174,124,55
"Desocupado (160)",504,48,226,139,71,20
"Hombres (161)",18280,638,6622,5442,3933,1645
"Agric., ganadería, caza y silvicultura (162)",16452,574,5855,4831,3625,1567
"Pesca (163)",1,,,1,,
"Explotación de minas y canteras (164)",413,6,247,126,32,2
"Industrias manufactureras (165)",197,4,67,66,46,14
"Suministro de electricidad, gas y agua (166)",17,,10,4,3,
"Construcción (167)",205,2,80,65,50,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",212,3,51,87,56,15
"Venta, mant.y rep. veh.autom.y motoc. (169)",8,,2,4,2,
"Comercio al por mayor (170)",8,,,4,4,
"Comercio al por menor (171)",196,3,49,79,50,15
"Hoteles y restaurantes (172)",11,3,3,3,1,1
"Trans., almac. y comunicaciones (173)",115,4,49,46,14,2
"Intermediación financiera (174)",2,,2,,,
"Activid.inmobil., empres. y alquileres (175)",19,,4,10,5,
"Admin.pub. y defensa; p. segur.soc afil (176)",19,,5,8,5,1
"Enseñanza (177)",68,,16,34,18,
"Servicios sociales y de salud (178)",8,,3,4,1,
"Otras activ. serv.comun.soc y personales (179)",12,1,7,3,,1
"Hogares privados con servicio doméstico (180)",20,9,10,,,1
"Actividad economica no especificada (182)",92,,37,27,13,15
"Desocupado (183)",417,32,176,127,64,18
"Mujeres (184)",3358,272,1370,864,629,223
"Agric., ganadería, caza y silvicultura (185)",1768,203,766,387,287,125
"Pesca (186)",1,,,1,,
"Explotación de minas y canteras (187)",7,,7,,,
"Industrias manufactureras (188)",123,4,42,35,33,9
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",211,3,44,82,69,13
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,2,,,
"Comercio al por mayor (193)",6,,2,3,1,
"Comercio al por menor (194)",203,3,40,79,68,13
"Hoteles y restaurantes (195)",179,10,61,54,40,14
"Trans., almac. y comunicaciones (196)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",5,,2,3,,
"Admin.pub. y defensa; p. segur.soc afil (199)",8,,5,3,,
"Enseñanza (200)",50,,13,28,9,
"Servicios sociales y de salud (201)",21,,16,3,2,
"Otras activ. serv.comun.soc y personales (202)",20,1,8,8,2,1
"Hogares privados con servicio doméstico (203)",400,35,176,101,69,19
"Actividad economica no especificada (205)",475,,177,147,111,40
"Desocupado (206)",87,16,50,12,7,2
