"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",41,120,118,2,98.3,1.7,
"De 40 a 44 años (037)",38,149,145,,97.3,,
"De 45 a 49 años (038)",16,54,54,,100,,
"De 50 y más años (039)",21,111,93,,83.8,,
"No PEA (040)",49553,140207,126590,2766,90.3,2,
"De 12 a 14 años (041)",6861,27,26,3,96.3,11.1,
"De 15 a 19 años (042)",8014,1510,1486,393,98.4,26,
"De 20 a 24 años (043)",5982,5903,5759,763,97.6,12.9,
"De 25 a 29 años (044)",5026,9695,9421,629,97.2,6.5,
"De 30 a 34 años (045)",4323,12314,11905,478,96.7,3.9,
"De 35 a 39 años (046)",4028,14959,14249,315,95.3,2.1,
"De 40 a 44 años (047)",3280,15323,14401,148,94,1,
"De 45 a 49 años (048)",2710,14840,13694,37,92.3,0.2,
"De 50 y más años (049)",9329,65636,55649,,84.8,,
,,,,,,,
"URBANA (060)",35362,79129,73608,1441,93,1.8,
"De 12 a 14 años (061)",3467,24,23,2,95.8,8.3,
"De 15 a 19 años (062)",5330,747,734,169,98.3,22.6,
"De 20 a 24 años (063)",4658,3073,3011,407,98,13.2,
"De 25 a 29 años (064)",3943,5300,5199,315,98.1,5.9,
"De 30 a 34 años (065)",3647,7576,7413,292,97.8,3.9,
"De 35 a 39 años (066)",3365,9357,9063,177,96.9,1.9,
"De 40 a 44 años (067)",2925,10053,9644,71,95.9,0.7,
"De 45 a 49 años (068)",2305,9310,8822,8,94.8,0.1,
"De 50 y más años (069)",5722,33689,29699,,88.2,,
"PEA (070)",11401,24625,23329,335,94.7,1.4,
"De 12 a 14 años (071)",174,5,5,,100,,
"De 15 a 19 años (072)",1006,154,149,18,96.8,11.7,
"De 20 a 24 años (073)",1573,745,730,66,98,8.9,
"De 25 a 29 años (074)",1560,1568,1547,74,98.7,4.7,
"De 30 a 34 años (075)",1609,2745,2704,86,98.5,3.1,
"De 35 a 39 años (076)",1511,3768,3671,65,97.4,1.7,
"De 40 a 44 años (077)",1401,4327,4163,25,96.2,0.6,
"De 45 a 49 años (078)",1081,3869,3676,1,95,,
"De 50 y más años (079)",1486,7444,6684,,89.8,,
"Ocupada (080)",10998,24057,22786,323,94.7,1.3,
"De 12 a 14 años (081)",164,5,5,,100,,
"De 15 a 19 años (082)",938,142,138,16,97.2,11.3,
"De 20 a 24 años (083)",1470,700,687,61,98.1,8.7,
"De 25 a 29 años (084)",1483,1497,1476,73,98.6,4.9,
"De 30 a 34 años (085)",1565,2665,2625,84,98.5,3.2,
"De 35 a 39 años (086)",1475,3657,3562,63,97.4,1.7,
"De 40 a 44 años (087)",1367,4210,4050,25,96.2,0.6,
"De 45 a 49 años (088)",1067,3816,3623,1,94.9,,
"De 50 y más años (089)",1469,7365,6620,,89.9,,
"Desocupada (090)",403,568,543,12,95.6,2.1,
"De 12 a 14 años (091)",10,,,,,,
"De 15 a 19 años (092)",68,12,11,2,91.7,16.7,
"De 20 a 24 años (093)",103,45,43,5,95.6,11.1,
"De 25 a 29 años (094)",77,71,71,1,100,1.4,
"De 30 a 34 años (095)",44,80,79,2,98.8,2.5,
"De 35 a 39 años (096)",36,111,109,2,98.2,1.8,
"De 40 a 44 años (097)",34,117,113,,96.6,,
"De 45 a 49 años (098)",14,53,53,,100,,
"De 50 y más años (099)",17,79,64,,81,,
"No PEA (100)",23961,54504,50279,1106,92.2,2,
"De 12 a 14 años (101)",3293,19,18,2,94.7,10.5,
"De 15 a 19 años (102)",4324,593,585,151,98.7,25.5,
"De 20 a 24 años (103)",3085,2328,2281,341,98,14.6,
"De 25 a 29 años (104)",2383,3732,3652,241,97.9,6.5,
"De 30 a 34 años (105)",2038,4831,4709,206,97.5,4.3,
"De 35 a 39 años (106)",1854,5589,5392,112,96.5,2,
"De 40 a 44 años (107)",1524,5726,5481,46,95.7,0.8,
"De 45 a 49 años (108)",1224,5441,5146,7,94.6,0.1,
"De 50 y más años (109)",4236,26245,23015,,87.7,,
,,,,,,,
"RURAL (120)",29496,98188,87534,1851,89.1,1.9,
"De 12 a 14 años (121)",3685,10,10,2,100,20,
"De 15 a 19 años (122)",4172,1012,992,260,98,25.7,
"De 20 a 24 años (123)",3449,4071,3964,471,97.4,11.6,
"De 25 a 29 años (124)",3145,6819,6600,431,96.8,6.3,
"De 30 a 34 años (125)",2754,8690,8370,307,96.3,3.5,
"De 35 a 39 años (126)",2647,11087,10466,230,94.4,2.1,
"De 40 a 44 años (127)",2106,11225,10445,117,93.1,1,
"De 45 a 49 años (128)",1778,11050,10046,33,90.9,0.3,
"De 50 y más años (129)",5760,44224,36641,,82.9,,
"PEA (130)",3904,12485,11223,190,89.9,1.5,
"De 12 a 14 años (131)",117,2,2,1,100,50,
"De 15 a 19 años (132)",482,95,91,18,95.8,18.9,
"De 20 a 24 años (133)",552,496,486,49,98,9.9,
"De 25 a 29 años (134)",502,856,831,43,97.1,5,
"De 30 a 34 años (135)",469,1207,1174,34,97.3,2.8,
"De 35 a 39 años (136)",473,1717,1609,27,93.7,1.6,
"De 40 a 44 años (137)",350,1628,1525,15,93.7,0.9,
"De 45 a 49 años (138)",292,1651,1498,3,90.7,0.2,
"De 50 y más años (139)",667,4833,4007,,82.9,,
"Ocupada (140)",3772,12372,11116,189,89.8,1.5,
"De 12 a 14 años (141)",97,2,2,1,100,50,
"De 15 a 19 años (142)",432,91,89,17,97.8,18.7,
"De 20 a 24 años (143)",527,489,479,49,98,10,
"De 25 a 29 años (144)",490,844,819,43,97,5.1,
"De 30 a 34 años (145)",459,1191,1159,34,97.3,2.9,
"De 35 a 39 años (146)",468,1708,1600,27,93.7,1.6,
"De 40 a 44 años (147)",346,1596,1493,15,93.5,0.9,
"De 45 a 49 años (148)",290,1650,1497,3,90.7,0.2,
"De 50 y más años (149)",663,4801,3978,,82.9,,
"Desocupada (150)",132,113,107,1,94.7,0.9,
"De 12 a 14 años (151)",20,,,,,,
"De 15 a 19 años (152)",50,4,2,1,50,25,
"De 20 a 24 años (153)",25,7,7,,100,,
"De 25 a 29 años (154)",12,12,12,,100,,
"De 30 a 34 años (155)",10,16,15,,93.8,,
"De 35 a 39 años (156)",5,9,9,,100,,
"De 40 a 44 años (157)",4,32,32,,100,,
"De 45 a 49 años (158)",2,1,1,,100,,
"De 50 y más años (159)",4,32,29,,90.6,,
"No PEA (160)",25592,85703,76311,1661,89,1.9,
"De 12 a 14 años (161)",3568,8,8,1,100,12.5,
"De 15 a 19 años (162)",3690,917,901,242,98.3,26.4,
"De 20 a 24 años (163)",2897,3575,3478,422,97.3,11.8,
"De 25 a 29 años (164)",2643,5963,5769,388,96.7,6.5,
"De 30 a 34 años (165)",2285,7483,7196,273,96.2,3.6,
"De 35 a 39 años (166)",2174,9370,8857,203,94.5,2.2,
"De 40 a 44 años (167)",1756,9597,8920,102,92.9,1.1,
"De 45 a 49 años (168)",1486,9399,8548,30,90.9,0.3,
"De 50 y más años (169)",5093,39391,32634,,82.8,,
