"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Actividad economica no especificada (043)",103,,,1,3,,,,,2,,97
"Mujeres (044)",3283,5,145,24,29,267,1009,49,12,1625,1,117
"Agric., ganadería, caza y silvicultura (045)",2470,,,,,,1009,1,,1460,,
"Industrias manufactureras (048)",50,,,2,,,,47,1,,,
"Suministro de electricidad, gas y agua (049)",1,,,,,,,,,1,,
"Construcción (050)",21,,,,,,,,8,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",226,,,,1,190,,1,,34,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,,,,,,,1,,,,
"Comercio al por mayor (053)",7,,,,1,6,,,,,,
"Comercio al por menor (054)",218,,,,,184,,,,34,,
"Hoteles y restaurantes (055)",125,,,1,,73,,,,51,,
"Trans., almac. y comunicaciones (056)",11,,,,2,1,,,3,5,,
"Activid.inmobil., empres. y alquileres (058)",8,,2,3,,2,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",28,5,,1,17,,,,,4,1,
"Enseñanza (060)",126,,123,2,1,,,,,,,
"Servicios sociales y de salud (061)",36,,17,13,3,,,,,3,,
"Otras activ. serv.comun.soc y personales (062)",21,,3,2,3,1,,,,12,,
"Hogares privados con servicio doméstico (063)",41,,,,,,,,,41,,
"Actividad economica no especificada (065)",119,,,,2,,,,,,,117
,,,,,,,,,,,,
"URBANA (066)",1778,13,261,60,89,254,389,113,113,421,20,45
"Agric., ganadería, caza y silvicultura (067)",591,,1,4,1,,388,,3,194,,
"Pesca (068)",1,,,,,,1,,,,,
"Explotación de minas y canteras (069)",3,,,,,,,2,1,,,
"Industrias manufactureras (070)",94,,,1,,,,88,5,,,
"Suministro de electricidad, gas y agua (071)",7,,1,2,,,,4,,,,
"Construcción (072)",130,,2,3,,,,3,67,55,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",241,,1,3,1,185,,15,,36,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",8,,1,,,1,,6,,,,
"Comercio al por mayor (075)",8,,,,1,7,,,,,,
"Comercio al por menor (076)",225,,,3,,177,,9,,36,,
"Hoteles y restaurantes (077)",111,,,2,,64,,,,45,,
"Trans., almac. y comunicaciones (078)",55,,,,4,1,,1,34,15,,
"Activid.inmobil., empres. y alquileres (080)",32,,5,12,4,2,,,1,8,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",115,11,3,3,58,1,,,2,17,20,
"Enseñanza (082)",231,2,218,4,4,,,,,3,,
"Servicios sociales y de salud (083)",49,,21,18,6,,,,,4,,
"Otras activ. serv.comun.soc y personales (084)",40,,9,8,7,1,,,,15,,
"Hogares privados con servicio doméstico (085)",28,,,,,,,,,28,,
"Actividad economica no especificada (087)",50,,,,4,,,,,1,,45
"Hombres (088)",1085,11,163,41,61,70,290,96,108,206,19,20
"Agric., ganadería, caza y silvicultura (089)",384,,1,4,1,,289,,3,86,,
"Pesca (090)",1,,,,,,1,,,,,
"Explotación de minas y canteras (091)",3,,,,,,,2,1,,,
"Industrias manufactureras (092)",76,,,1,,,,71,4,,,
"Suministro de electricidad, gas y agua (093)",7,,1,2,,,,4,,,,
"Construcción (094)",126,,2,3,,,,3,63,55,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",87,,1,3,,59,,15,,9,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",8,,1,,,1,,6,,,,
"Comercio al por mayor (097)",2,,,,,2,,,,,,
"Comercio al por menor (098)",77,,,3,,56,,9,,9,,
"Hoteles y restaurantes (099)",14,,,1,,8,,,,5,,
"Trans., almac. y comunicaciones (100)",48,,,,2,,,1,34,11,,
"Activid.inmobil., empres. y alquileres (102)",26,,3,9,4,2,,,1,7,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",93,9,3,3,41,1,,,2,15,19,
"Enseñanza (104)",150,2,138,3,4,,,,,3,,
"Servicios sociales y de salud (105)",18,,8,6,3,,,,,1,,
"Otras activ. serv.comun.soc y personales (106)",22,,6,6,4,,,,,6,,
"Hogares privados con servicio doméstico (107)",7,,,,,,,,,7,,
"Actividad economica no especificada (109)",23,,,,2,,,,,1,,20
"Mujeres (110)",693,2,98,19,28,184,99,17,5,215,1,25
"Agric., ganadería, caza y silvicultura (111)",207,,,,,,99,,,108,,
"Industrias manufactureras (114)",18,,,,,,,17,1,,,
"Construcción (116)",4,,,,,,,,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",154,,,,1,126,,,,27,,
"Comercio al por mayor (119)",6,,,,1,5,,,,,,
"Comercio al por menor (120)",148,,,,,121,,,,27,,
"Hoteles y restaurantes (121)",97,,,1,,56,,,,40,,
"Trans., almac. y comunicaciones (122)",7,,,,2,1,,,,4,,
"Activid.inmobil., empres. y alquileres (124)",6,,2,3,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",22,2,,,17,,,,,2,1,
"Enseñanza (126)",81,,80,1,,,,,,,,
"Servicios sociales y de salud (127)",31,,13,12,3,,,,,3,,
"Otras activ. serv.comun.soc y personales (128)",18,,3,2,3,1,,,,9,,
"Hogares privados con servicio doméstico (129)",21,,,,,,,,,21,,
"Actividad economica no especificada (131)",27,,,,2,,,,,,,25
,,,,,,,,,,,,
"RURAL (132)",7306,12,197,25,46,146,3756,257,257,2441,,169
"Agric., ganadería, caza y silvicultura (133)",5769,,1,5,,,3755,2,4,2002,,
"Pesca (134)",3,,1,,,,1,,,1,,
"Explotación de minas y canteras (135)",16,,,,,,,8,,8,,
"Industrias manufactureras (136)",238,,,2,,,,221,14,1,,
"Suministro de electricidad, gas y agua (137)",9,,,,,,,4,2,3,,
"Construcción (138)",488,,2,,,,,6,179,301,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",155,,,,1,117,,14,,23,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",11,,,,,1,,10,,,,
"Comercio al por mayor (141)",5,,,,1,3,,,,1,,
"Comercio al por menor (142)",139,,,,,113,,4,,22,,
"Hoteles y restaurantes (143)",31,,,,,20,,,,11,,
"Trans., almac. y comunicaciones (144)",67,,,,4,,,,52,11,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",17,,1,,3,5,,2,1,5,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",86,12,,4,30,3,,,4,33,,
"Enseñanza (148)",196,,185,2,4,,,,,5,,
"Servicios sociales y de salud (149)",11,,5,4,1,,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",21,,2,7,1,1,,,1,9,,
"Hogares privados con servicio doméstico (151)",26,,,,,,,,,26,,
"Actividad economica no especificada (153)",172,,,1,1,,,,,1,,169
"Hombres (154)",4716,9,150,20,45,63,2846,225,250,1031,,77
"Agric., ganadería, caza y silvicultura (155)",3506,,1,5,,,2845,1,4,650,,
"Pesca (156)",3,,1,,,,1,,,1,,
"Explotación de minas y canteras (157)",16,,,,,,,8,,8,,
"Industrias manufactureras (158)",206,,,,,,,191,14,1,,
"Suministro de electricidad, gas y agua (159)",8,,,,,,,4,2,2,,
"Construcción (160)",471,,2,,,,,6,175,288,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",83,,,,1,53,,13,,16,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,,,,,1,,9,,,,
"Comercio al por mayor (163)",4,,,,1,2,,,,1,,
"Comercio al por menor (164)",69,,,,,50,,4,,15,,
"Hoteles y restaurantes (165)",3,,,,,3,,,,,,
"Trans., almac. y comunicaciones (166)",63,,,,4,,,,49,10,,
"Intermediación financiera (167)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",15,,1,,3,3,,2,1,5,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",80,9,,3,30,3,,,4,31,,
"Enseñanza (170)",151,,142,1,3,,,,,5,,
"Servicios sociales y de salud (171)",6,,1,3,1,,,,,1,,
"Otras activ. serv.comun.soc y personales (172)",18,,2,7,1,1,,,1,6,,
"Hogares privados con servicio doméstico (173)",6,,,,,,,,,6,,
"Actividad economica no especificada (175)",80,,,1,1,,,,,1,,77
"Mujeres (176)",2590,3,47,5,1,83,910,32,7,1410,,92
"Agric., ganadería, caza y silvicultura (177)",2263,,,,,,910,1,,1352,,
"Industrias manufactureras (180)",32,,,2,,,,30,,,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",17,,,,,,,,4,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",72,,,,,64,,1,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,,1,,,,
"Comercio al por mayor (185)",1,,,,,1,,,,,,
"Comercio al por menor (186)",70,,,,,63,,,,7,,
"Hoteles y restaurantes (187)",28,,,,,17,,,,11,,
"Trans., almac. y comunicaciones (188)",4,,,,,,,,3,1,,
"Activid.inmobil., empres. y alquileres (190)",2,,,,,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,3,,1,,,,,,2,,
"Enseñanza (192)",45,,43,1,1,,,,,,,
"Servicios sociales y de salud (193)",5,,4,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",3,,,,,,,,,3,,
"Hogares privados con servicio doméstico (195)",20,,,,,,,,,20,,
"Actividad economica no especificada (197)",92,,,,,,,,,,,92
