"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 50 y más años (019)",18890,18397,94,2352,3610,3833,5025,2272,931,280,493,68493
"Ocupada (020)",87729,77588,432,23673,22101,14300,11870,3712,1171,329,10141,199248
"De 12 a 14 años (021)",20,12,2,8,2,,,,,,8,12
"De 15 a 19 años (022)",915,776,15,686,54,15,6,,,,139,863
"De 20 a 24 años (023)",7406,4689,57,3592,871,122,33,14,,,2717,5933
"De 25 a 29 años (024)",12029,8729,81,5208,2536,666,212,21,5,,3300,13325
"De 30 a 34 años (025)",13086,11349,51,4770,4006,1724,724,66,4,4,1737,21491
"De 35 a 39 años (026)",12882,12012,36,3176,4296,2628,1606,250,17,3,870,28264
"De 40 a 44 años (027)",12390,11841,49,2257,3911,2880,2170,469,90,15,549,31971
"De 45 a 49 años (028)",10356,10017,47,1664,2860,2462,2161,651,142,30,339,29794
"De 50 y más años (029)",18645,18163,94,2312,3565,3803,4958,2241,913,277,482,67595
"Desocupada (030)",2701,2096,18,920,577,251,236,64,26,4,605,4519
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",74,61,1,57,2,1,,,,,13,64
"De 20 a 24 años (033)",500,283,2,215,58,7,1,,,,217,356
"De 25 a 29 años (034)",604,399,1,252,114,23,8,1,,,205,592
"De 30 a 34 años (035)",468,382,3,167,128,57,25,2,,,86,712
"De 35 a 39 años (036)",328,285,8,87,98,44,41,6,1,,43,634
"De 40 a 44 años (037)",285,269,2,67,83,50,55,8,3,1,16,708
"De 45 a 49 años (038)",196,183,1,35,49,39,39,16,4,,13,555
"De 50 y más años (039)",245,234,,40,45,30,67,31,18,3,11,898
"No PEA (040)",138047,129470,559,29773,31426,23728,25852,11807,4786,1539,8577,409210
"De 12 a 14 años (041)",232,114,19,80,15,,,,,,118,110
"De 15 a 19 años (042)",3466,2975,68,2605,260,32,10,,,,491,3261
"De 20 a 24 años (043)",13907,10860,60,7674,2567,455,84,20,,,3047,14653
"De 25 a 29 años (044)",15697,13875,56,6457,5129,1725,481,20,7,,1822,24060
"De 30 a 34 años (045)",14932,14193,47,3935,5711,2999,1352,134,12,3,739,31034
"De 35 a 39 años (046)",13442,12962,31,2144,4675,3478,2217,356,56,5,480,34202
"De 40 a 44 años (047)",11923,11557,24,1392,3419,3073,2788,702,130,29,366,35375
"De 45 a 49 años (048)",10820,10512,41,1097,2439,2657,2903,1047,282,46,308,36087
"De 50 y más años (049)",53628,52422,213,4389,7211,9309,16017,9528,4299,1456,1206,230428
,,,,,,,,,,,,
"URBANA (060)",223374,204349,1000,53322,53029,37492,36956,15074,5709,1767,19025,596317
"De 12 a 14 años (061)",247,122,21,84,17,,,,,,125,118
"De 15 a 19 años (062)",4289,3658,81,3214,301,46,16,,,,631,4018
"De 20 a 24 años (063)",21197,15320,119,11157,3348,551,111,34,,,5877,20194
"De 25 a 29 años (064)",27656,22418,138,11696,7536,2329,667,40,12,,5238,36860
"De 30 a 34 años (065)",27880,25350,100,8758,9632,4640,2004,193,16,7,2530,51802
"De 35 a 39 años (066)",26027,24656,74,5332,8893,5990,3713,578,69,7,1371,61269
"De 40 a 44 años (067)",24054,23132,75,3658,7295,5887,4842,1125,207,43,922,66163
"De 45 a 49 años (068)",20940,20289,89,2770,5293,5072,4962,1642,392,69,651,64587
"De 50 y más años (069)",71084,69404,303,6653,10714,12977,20641,11462,5013,1641,1680,291306
"PEA (070)",89228,78597,447,24326,22417,14379,11898,3667,1150,313,10631,200248
"De 12 a 14 años (071)",21,12,2,8,2,,,,,,9,12
"De 15 a 19 años (072)",972,821,15,729,55,16,6,,,,151,911
"De 20 a 24 años (073)",7768,4873,59,3740,906,123,31,14,,,2895,6145
"De 25 a 29 años (074)",12463,9001,82,5392,2605,678,217,22,5,,3462,13714
"De 30 a 34 años (075)",13414,11602,54,4894,4095,1757,727,67,4,4,1812,21910
"De 35 a 39 años (076)",13047,12141,43,3238,4344,2637,1617,242,17,3,906,28445
"De 40 a 44 años (077)",12506,11945,51,2299,3945,2895,2187,464,89,15,561,32156
"De 45 a 49 años (078)",10415,10068,48,1687,2882,2473,2161,650,139,28,347,29843
"De 50 y más años (079)",18622,18134,93,2339,3583,3800,4952,2208,896,263,488,67112
"Ocupada (080)",86552,76518,429,23411,21847,14130,11664,3603,1125,309,10034,195772
"De 12 a 14 años (081)",20,12,2,8,2,,,,,,8,12
"De 15 a 19 años (082)",898,760,14,672,53,15,6,,,,138,847
"De 20 a 24 años (083)",7275,4594,57,3528,849,116,30,14,,,2681,5794
"De 25 a 29 años (084)",11864,8604,81,5141,2492,655,209,21,5,,3260,13125
"De 30 a 34 años (085)",12952,11225,51,4727,3971,1700,703,65,4,4,1727,21210
"De 35 a 39 años (086)",12720,11857,35,3151,4246,2593,1577,236,16,3,863,27816
"De 40 a 44 años (087)",12224,11678,49,2233,3863,2845,2132,456,86,14,546,31451
"De 45 a 49 años (088)",10221,9887,47,1652,2833,2435,2122,634,136,28,334,29300
"De 50 y más años (089)",18378,17901,93,2299,3538,3771,4885,2177,878,260,477,66217
"Desocupada (090)",2676,2079,18,915,570,249,234,64,25,4,597,4476
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",74,61,1,57,2,1,,,,,13,64
"De 20 a 24 años (093)",493,279,2,212,57,7,1,,,,214,351
"De 25 a 29 años (094)",599,397,1,251,113,23,8,1,,,202,589
"De 30 a 34 años (095)",462,377,3,167,124,57,24,2,,,85,700
"De 35 a 39 años (096)",327,284,8,87,98,44,40,6,1,,43,629
"De 40 a 44 años (097)",282,267,2,66,82,50,55,8,3,1,15,705
"De 45 a 49 años (098)",194,181,1,35,49,38,39,16,3,,13,543
"De 50 y más años (099)",244,233,,40,45,29,67,31,18,3,11,895
"No PEA (100)",134146,125752,553,28996,30612,23113,25058,11407,4559,1454,8394,396069
"De 12 a 14 años (101)",226,110,19,76,15,,,,,,116,106
"De 15 a 19 años (102)",3317,2837,66,2485,246,30,10,,,,480,3107
"De 20 a 24 años (103)",13429,10447,60,7417,2442,428,80,20,,,2982,14049
"De 25 a 29 años (104)",15193,13417,56,6304,4931,1651,450,18,7,,1776,23146
"De 30 a 34 años (105)",14466,13748,46,3864,5537,2883,1277,126,12,3,718,29892
"De 35 a 39 años (106)",12980,12515,31,2094,4549,3353,2096,336,52,4,465,32824
"De 40 a 44 años (107)",11548,11187,24,1359,3350,2992,2655,661,118,28,361,34007
"De 45 a 49 años (108)",10525,10221,41,1083,2411,2599,2801,992,253,41,304,34744
"De 50 y más años (109)",52462,51270,210,4314,7131,9177,15689,9254,4117,1378,1192,224194
,,,,,,,,,,,,
"RURAL (120)",5103,4805,9,1044,1075,787,1002,509,274,105,298,16660
"De 12 a 14 años (121)",6,4,,4,,,,,,,2,4
"De 15 a 19 años (122)",166,154,3,134,15,2,,,,,12,170
"De 20 a 24 años (123)",616,512,,324,148,33,7,,,,104,748
"De 25 a 29 años (124)",674,585,,221,243,85,34,2,,,89,1117
"De 30 a 34 años (125)",606,574,1,114,213,140,97,9,,,32,1435
"De 35 a 39 años (126)",625,603,1,75,176,160,151,34,5,1,22,1831
"De 40 a 44 años (127)",544,535,,58,118,116,171,54,16,2,9,1891
"De 45 a 49 años (128)",432,423,,26,55,86,141,72,36,7,9,1849
"De 50 y más años (129)",1434,1415,4,88,107,165,401,338,217,95,19,7615
"PEA (130)",1202,1087,3,267,261,172,208,109,47,20,115,3519
"De 15 a 19 años (132)",17,16,1,14,1,,,,,,1,16
"De 20 a 24 años (133)",138,99,,67,23,6,3,,,,39,144
"De 25 a 29 años (134)",170,127,,68,45,11,3,,,,43,203
"De 30 a 34 años (135)",140,129,,43,39,24,22,1,,,11,293
"De 35 a 39 años (136)",163,156,1,25,50,35,30,14,1,,7,453
"De 40 a 44 años (137)",169,165,,25,49,35,38,13,4,1,4,523
"De 45 a 49 años (138)",137,132,,12,27,28,39,17,7,2,5,506
"De 50 y más años (139)",268,263,1,13,27,33,73,64,35,17,5,1381
"Ocupada (140)",1177,1070,3,262,254,170,206,109,46,20,107,3476
"De 15 a 19 años (142)",17,16,1,14,1,,,,,,1,16
"De 20 a 24 años (143)",131,95,,64,22,6,3,,,,36,139
"De 25 a 29 años (144)",165,125,,67,44,11,3,,,,40,200
"De 30 a 34 años (145)",134,124,,43,35,24,21,1,,,10,281
"De 35 a 39 años (146)",162,155,1,25,50,35,29,14,1,,7,448
"De 40 a 44 años (147)",166,163,,24,48,35,38,13,4,1,3,520
"De 45 a 49 años (148)",135,130,,12,27,27,39,17,6,2,5,494
"De 50 y más años (149)",267,262,1,13,27,32,73,64,35,17,5,1378
"Desocupada (150)",25,17,,5,7,2,2,,1,,8,43
"De 20 a 24 años (153)",7,4,,3,1,,,,,,3,5
"De 25 a 29 años (154)",5,2,,1,1,,,,,,3,3
"De 30 a 34 años (155)",6,5,,,4,,1,,,,1,12
"De 35 a 39 años (156)",1,1,,,,,1,,,,,5
"De 40 a 44 años (157)",3,2,,1,1,,,,,,1,3
"De 45 a 49 años (158)",2,2,,,,1,,,1,,,12
"De 50 y más años (159)",1,1,,,,1,,,,,,3
"No PEA (160)",3901,3718,6,777,814,615,794,400,227,85,183,13141
"De 12 a 14 años (161)",6,4,,4,,,,,,,2,4
"De 15 a 19 años (162)",149,138,2,120,14,2,,,,,11,154
"De 20 a 24 años (163)",478,413,,257,125,27,4,,,,65,604
"De 25 a 29 años (164)",504,458,,153,198,74,31,2,,,46,914
"De 30 a 34 años (165)",466,445,1,71,174,116,75,8,,,21,1142
"De 35 a 39 años (166)",462,447,,50,126,125,121,20,4,1,15,1378
"De 40 a 44 años (167)",375,370,,33,69,81,133,41,12,1,5,1368
"De 45 a 49 años (168)",295,291,,14,28,58,102,55,29,5,4,1343
"De 50 y más años (169)",1166,1152,3,75,80,132,328,274,182,78,14,6234
