"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",172,167,,32,69,29,33,3,1,,5,426
"De 40 a 44 años (027)",150,147,1,17,41,44,31,11,2,,3,452
"De 45 a 49 años (028)",142,141,1,15,35,24,42,20,4,,1,502
"De 50 y más años (029)",575,570,4,48,61,109,185,114,44,5,5,2475
"Desocupada (030)",50,44,,17,7,8,5,4,2,1,6,126
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",8,7,,5,2,,,,,,1,9
"De 25 a 29 años (034)",13,10,,6,1,3,,,,,3,17
"De 30 a 34 años (035)",5,3,,2,1,,,,,,2,4
"De 35 a 39 años (036)",9,9,,3,3,1,2,,,,,20
"De 40 a 44 años (037)",5,5,,,,3,1,,1,,,21
"De 45 a 49 años (038)",2,2,,,,,1,1,,,,10
"De 50 y más años (039)",7,7,,,,1,1,3,1,1,,44
"No PEA (040)",859,822,10,166,165,135,207,92,40,7,37,2815
"De 12 a 14 años (041)",1,1,1,,,,,,,,,
"De 15 a 19 años (042)",35,32,,29,2,1,,,,,3,36
"De 20 a 24 años (043)",78,68,2,39,19,7,1,,,,10,102
"De 25 a 29 años (044)",86,75,1,28,24,15,6,,1,,11,155
"De 30 a 34 años (045)",78,73,1,14,32,17,8,1,,,5,173
"De 35 a 39 años (046)",57,54,1,9,16,14,11,3,,,3,148
"De 40 a 44 años (047)",59,59,1,9,13,18,9,8,1,,,189
"De 45 a 49 años (048)",59,57,,6,10,12,22,6,1,,2,210
"De 50 y más años (049)",406,403,3,32,49,51,150,74,37,7,3,1802
,,,,,,,,,,,,
"URBANA (060)",1879,1790,13,392,418,320,399,180,59,9,89,5685
"De 12 a 14 años (061)",1,1,1,,,,,,,,,
"De 15 a 19 años (062)",43,39,,35,3,1,,,,,4,44
"De 20 a 24 años (063)",152,130,1,89,34,6,,,,,22,175
"De 25 a 29 años (064)",198,168,2,89,48,25,3,,1,,30,281
"De 30 a 34 años (065)",192,179,,46,86,30,14,2,1,,13,391
"De 35 a 39 años (066)",188,181,,37,73,36,31,4,,,7,446
"De 40 a 44 años (067)",174,171,2,18,46,53,37,14,1,,3,526
"De 45 a 49 años (068)",161,158,1,17,39,34,44,19,4,,3,544
"De 50 y más años (069)",770,763,6,61,89,135,270,141,52,9,7,3278
"PEA (070)",1176,1123,7,257,280,211,228,105,30,5,53,3424
"De 15 a 19 años (072)",16,15,,14,1,,,,,,1,16
"De 20 a 24 años (073)",88,75,,55,19,1,,,,,13,96
"De 25 a 29 años (074)",131,112,1,66,30,15,,,,,19,171
"De 30 a 34 años (075)",122,114,,33,57,15,7,1,1,,8,236
"De 35 a 39 años (076)",140,136,,29,60,24,22,1,,,4,319
"De 40 a 44 años (077)",126,123,1,10,36,39,29,7,1,,3,376
"De 45 a 49 años (078)",116,115,1,13,31,22,29,16,3,,1,392
"De 50 y más años (079)",437,433,4,37,46,95,141,80,25,5,4,1818
"Ocupada (080)",1126,1079,7,240,273,203,223,101,28,4,47,3298
"De 15 a 19 años (082)",15,14,,13,1,,,,,,1,15
"De 20 a 24 años (083)",80,68,,50,17,1,,,,,12,87
"De 25 a 29 años (084)",118,102,1,60,29,12,,,,,16,154
"De 30 a 34 años (085)",117,111,,31,56,15,7,1,1,,6,232
"De 35 a 39 años (086)",131,127,,26,57,23,20,1,,,4,299
"De 40 a 44 años (087)",121,118,1,10,36,36,28,7,,,3,355
"De 45 a 49 años (088)",114,113,1,13,31,22,28,15,3,,1,382
"De 50 y más años (089)",430,426,4,37,46,94,140,77,24,4,4,1774
"Desocupada (090)",50,44,,17,7,8,5,4,2,1,6,126
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",8,7,,5,2,,,,,,1,9
"De 25 a 29 años (094)",13,10,,6,1,3,,,,,3,17
"De 30 a 34 años (095)",5,3,,2,1,,,,,,2,4
"De 35 a 39 años (096)",9,9,,3,3,1,2,,,,,20
"De 40 a 44 años (097)",5,5,,,,3,1,,1,,,21
"De 45 a 49 años (098)",2,2,,,,,1,1,,,,10
"De 50 y más años (099)",7,7,,,,1,1,3,1,1,,44
"No PEA (100)",703,667,6,135,138,109,171,75,29,4,36,2261
"De 12 a 14 años (101)",1,1,1,,,,,,,,,
"De 15 a 19 años (102)",27,24,,21,2,1,,,,,3,28
"De 20 a 24 años (103)",64,55,1,34,15,5,,,,,9,79
"De 25 a 29 años (104)",67,56,1,23,18,10,3,,1,,11,110
"De 30 a 34 años (105)",70,65,,13,29,15,7,1,,,5,155
"De 35 a 39 años (106)",48,45,,8,13,12,9,3,,,3,127
"De 40 a 44 años (107)",48,48,1,8,10,14,8,7,,,,150
"De 45 a 49 años (108)",45,43,,4,8,12,15,3,1,,2,152
"De 50 y más años (109)",333,330,2,24,43,40,129,61,27,4,3,1460
,,,,,,,,,,,,
"RURAL (120)",498,485,6,101,91,67,116,65,35,4,13,1749
"De 15 a 19 años (122)",16,15,,13,2,,,,,,1,17
"De 20 a 24 años (123)",40,36,2,20,10,3,1,,,,4,53
"De 25 a 29 años (124)",52,48,1,16,17,10,4,,,,4,97
"De 30 a 34 años (125)",40,38,1,14,12,6,5,,,,2,77
"De 35 a 39 años (126)",50,49,1,7,15,8,15,2,1,,1,148
"De 40 a 44 años (127)",40,40,,8,8,12,4,5,3,,,136
"De 45 a 49 años (128)",42,42,,4,6,2,21,8,1,,,178
"De 50 y más años (129)",218,217,1,19,21,26,66,50,30,4,1,1043
"PEA (130)",342,330,2,70,64,41,80,48,24,1,12,1195
"De 15 a 19 años (132)",8,7,,5,2,,,,,,1,9
"De 20 a 24 años (133)",26,23,1,15,6,1,,,,,3,30
"De 25 a 29 años (134)",33,29,1,11,11,5,1,,,,4,52
"De 30 a 34 años (135)",32,30,,13,9,4,4,,,,2,59
"De 35 a 39 años (136)",41,40,,6,12,6,13,2,1,,1,127
"De 40 a 44 años (137)",29,29,,7,5,8,3,4,2,,,97
"De 45 a 49 años (138)",28,28,,2,4,2,14,5,1,,,120
"De 50 y más años (139)",145,144,,11,15,15,45,37,20,1,1,701
"Ocupada (140)",342,330,2,70,64,41,80,48,24,1,12,1195
"De 15 a 19 años (142)",8,7,,5,2,,,,,,1,9
"De 20 a 24 años (143)",26,23,1,15,6,1,,,,,3,30
"De 25 a 29 años (144)",33,29,1,11,11,5,1,,,,4,52
"De 30 a 34 años (145)",32,30,,13,9,4,4,,,,2,59
"De 35 a 39 años (146)",41,40,,6,12,6,13,2,1,,1,127
"De 40 a 44 años (147)",29,29,,7,5,8,3,4,2,,,97
"De 45 a 49 años (148)",28,28,,2,4,2,14,5,1,,,120
"De 50 y más años (149)",145,144,,11,15,15,45,37,20,1,1,701
"No PEA (160)",156,155,4,31,27,26,36,17,11,3,1,554
"De 15 a 19 años (162)",8,8,,8,,,,,,,,8
"De 20 a 24 años (163)",14,13,1,5,4,2,1,,,,1,23
"De 25 a 29 años (164)",19,19,,5,6,5,3,,,,,45
"De 30 a 34 años (165)",8,8,1,1,3,2,1,,,,,18
"De 35 a 39 años (166)",9,9,1,1,3,2,2,,,,,21
"De 40 a 44 años (167)",11,11,,1,3,4,1,1,1,,,39
"De 45 a 49 años (168)",14,14,,2,2,,7,3,,,,58
"De 50 y más años (169)",73,73,1,8,6,11,21,13,10,3,,342
