"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (040)",404,8,118,139,113,26
"Hogares privados con servicio doméstico (041)",34,4,12,13,4,1
"Actividad economica no especificada (043)",677,4,166,259,220,28
"Mujeres (045)",9681,68,2907,4080,2366,260
"Agric., ganadería, caza y silvicultura (046)",103,,21,27,35,20
"Pesca (047)",71,,29,31,11,
"Explotación de minas y canteras (048)",44,,7,20,17,
"Industrias manufactureras (049)",426,2,114,171,129,10
"Suministro de electricidad, gas y agua (050)",22,,9,8,5,
"Construcción (051)",91,,32,44,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",3156,27,845,1237,904,143
"Venta, mant.y rep. veh.autom.y motoc. (053)",53,1,22,20,8,2
"Comercio al por mayor (054)",145,,51,64,28,2
"Comercio al por menor (055)",2958,26,772,1153,868,139
"Hoteles y restaurantes (056)",1277,18,341,524,354,40
"Trans., almac. y comunicaciones (057)",316,1,144,135,35,1
"Intermediación financiera (058)",130,,57,54,19,
"Activid.inmobil., empres. y alquileres (059)",534,,215,240,76,3
"Admin.pub. y defensa; p. segur.soc.afil (060)",418,,131,195,91,1
"Enseñanza (061)",999,,240,565,191,3
"Servicios sociales y de salud (062)",461,,87,216,152,6
"Otras activ. serv.comun.soc y personales (063)",452,2,157,172,113,8
"Hogares privados con servicio doméstico (064)",614,14,283,205,105,7
"Actividad economica no especificada (066)",567,4,195,236,114,18
,,,,,,
"URBANA (067)",25791,154,7321,10434,7068,814
"Agric., ganadería, caza y silvicultura (068)",219,,54,66,68,31
"Pesca (069)",2143,6,642,998,451,46
"Explotación de minas y canteras (070)",974,,72,207,657,38
"Industrias manufactureras (071)",1958,7,687,697,501,66
"Suministro de electricidad, gas y agua (072)",199,,53,84,60,2
"Construcción (073)",2361,2,644,986,676,53
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",5581,65,1548,2159,1527,282
"Venta, mant.y rep. veh.autom.y motoc. (075)",835,2,304,329,185,15
"Comercio al por mayor (076)",294,2,99,131,54,8
"Comercio al por menor (077)",4452,61,1145,1699,1288,259
"Hoteles y restaurantes (078)",1662,29,487,633,452,61
"Trans., almac. y comunicaciones (079)",2642,8,836,1038,679,81
"Intermediación financiera (080)",235,,93,98,41,3
"Activid.inmobil., empres. y alquileres (081)",1837,1,591,825,389,31
"Admin.pub. y defensa; p. segur.soc.afil (082)",1225,,294,556,363,12
"Enseñanza (083)",1412,,291,799,315,7
"Servicios sociales y de salud (084)",615,,104,270,226,15
"Otras activ. serv.comun.soc y personales (085)",848,10,272,307,225,34
"Hogares privados con servicio doméstico (086)",646,18,294,218,108,8
"Actividad economica no especificada (088)",1234,8,359,493,330,44
"Hombres (089)",16173,86,4429,6364,4728,566
"Agric., ganadería, caza y silvicultura (090)",142,,33,43,43,23
"Pesca (091)",2073,6,614,967,440,46
"Explotación de minas y canteras (092)",930,,65,187,640,38
"Industrias manufactureras (093)",1533,5,573,526,373,56
"Suministro de electricidad, gas y agua (094)",177,,44,76,55,2
"Construcción (095)",2270,2,612,942,661,53
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",2431,38,704,923,627,139
"Venta, mant.y rep. veh.autom.y motoc. (097)",782,1,282,309,177,13
"Comercio al por mayor (098)",149,2,48,67,26,6
"Comercio al por menor (099)",1500,35,374,547,424,120
"Hoteles y restaurantes (100)",386,11,146,109,99,21
"Trans., almac. y comunicaciones (101)",2326,7,692,903,644,80
"Intermediación financiera (102)",105,,36,44,22,3
"Activid.inmobil., empres. y alquileres (103)",1305,1,377,586,313,28
"Admin.pub. y defensa; p. segur.soc.afil (104)",819,,171,363,274,11
"Enseñanza (105)",418,,52,235,127,4
"Servicios sociales y de salud (106)",155,,17,54,75,9
"Otras activ. serv.comun.soc y personales (107)",398,8,117,135,112,26
"Hogares privados con servicio doméstico (108)",34,4,12,13,4,1
"Actividad economica no especificada (110)",671,4,164,258,219,26
"Mujeres (112)",9618,68,2892,4070,2340,248
"Agric., ganadería, caza y silvicultura (113)",77,,21,23,25,8
"Pesca (114)",70,,28,31,11,
"Explotación de minas y canteras (115)",44,,7,20,17,
"Industrias manufactureras (116)",425,2,114,171,128,10
"Suministro de electricidad, gas y agua (117)",22,,9,8,5,
"Construcción (118)",91,,32,44,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",3150,27,844,1236,900,143
"Venta, mant.y rep. veh.autom.y motoc. (120)",53,1,22,20,8,2
"Comercio al por mayor (121)",145,,51,64,28,2
"Comercio al por menor (122)",2952,26,771,1152,864,139
"Hoteles y restaurantes (123)",1276,18,341,524,353,40
"Trans., almac. y comunicaciones (124)",316,1,144,135,35,1
"Intermediación financiera (125)",130,,57,54,19,
"Activid.inmobil., empres. y alquileres (126)",532,,214,239,76,3
"Admin.pub. y defensa; p. segur.soc.afil (127)",406,,123,193,89,1
"Enseñanza (128)",994,,239,564,188,3
"Servicios sociales y de salud (129)",460,,87,216,151,6
"Otras activ. serv.comun.soc y personales (130)",450,2,155,172,113,8
"Hogares privados con servicio doméstico (131)",612,14,282,205,104,7
"Actividad economica no especificada (133)",563,4,195,235,111,18
,,,,,,
"RURAL (134)",335,1,90,118,100,26
"Agric., ganadería, caza y silvicultura (135)",79,1,6,15,34,23
"Pesca (136)",13,,5,6,2,
"Explotación de minas y canteras (137)",5,,1,1,3,
"Industrias manufactureras (138)",13,,7,5,1,
"Construcción (140)",30,,16,7,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",18,,2,10,5,1
"Venta, mant.y rep. veh.autom.y motoc. (142)",6,,1,5,,
"Comercio al por menor (144)",12,,1,5,5,1
"Hoteles y restaurantes (145)",4,,2,,2,
"Trans., almac. y comunicaciones (146)",10,,,4,6,
"Activid.inmobil., empres. y alquileres (148)",20,,9,6,5,
"Admin.pub. y defensa; p. segur.soc.afil (149)",112,,34,55,23,
"Enseñanza (150)",8,,2,1,5,
"Servicios sociales y de salud (151)",3,,,2,1,
"Otras activ. serv.comun.soc y personales (152)",8,,3,4,1,
"Hogares privados con servicio doméstico (153)",2,,1,,1,
"Actividad economica no especificada (155)",10,,2,2,4,2
"Hombres (156)",272,1,75,108,74,14
"Agric., ganadería, caza y silvicultura (157)",53,1,6,11,24,11
"Pesca (158)",12,,4,6,2,
"Explotación de minas y canteras (159)",5,,1,1,3,
"Industrias manufactureras (160)",12,,7,5,,
"Construcción (162)",30,,16,7,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",12,,1,9,1,1
"Venta, mant.y rep. veh.autom.y motoc. (164)",6,,1,5,,
"Comercio al por menor (166)",6,,,4,1,1
"Hoteles y restaurantes (167)",3,,2,,1,
"Trans., almac. y comunicaciones (168)",10,,,4,6,
"Activid.inmobil., empres. y alquileres (170)",18,,8,5,5,
"Admin.pub. y defensa; p. segur.soc.afil (171)",100,,26,53,21,
"Enseñanza (172)",3,,1,,2,
"Servicios sociales y de salud (173)",2,,,2,,
"Otras activ. serv.comun.soc y personales (174)",6,,1,4,1,
"Actividad economica no especificada (177)",6,,2,1,1,2
"Mujeres (179)",63,,15,10,26,12
"Agric., ganadería, caza y silvicultura (180)",26,,,4,10,12
"Pesca (181)",1,,1,,,
"Industrias manufactureras (183)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",6,,1,1,4,
"Comercio al por menor (189)",6,,1,1,4,
"Hoteles y restaurantes (190)",1,,,,1,
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",12,,8,2,2,
"Enseñanza (195)",5,,1,1,3,
"Servicios sociales y de salud (196)",1,,,,1,
"Otras activ. serv.comun.soc y personales (197)",2,,2,,,
"Hogares privados con servicio doméstico (198)",2,,1,,1,
"Actividad economica no especificada (200)",4,,,1,3,
