"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",50,2,17,24,6,1
"Hogares privados con servicio doméstico (042)",20,2,16,1,1,
"Actividad economica no especificada (044)",279,6,130,91,44,8
"Desocupado (045)",272,20,146,70,30,6
"Mujeres (046)",6149,570,2840,1729,881,129
"Agric., ganadería, caza y silvicultura (047)",4960,506,2288,1316,734,116
"Pesca (048)",5,3,2,,,
"Explotación de minas y canteras (049)",10,,7,2,1,
"Industrias manufactureras (050)",33,,15,9,9,
"Construcción (052)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",263,15,103,102,42,1
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,3,,1,
"Comercio al por mayor (055)",10,,6,3,1,
"Comercio al por menor (056)",249,15,94,99,40,1
"Hoteles y restaurantes (057)",159,8,58,60,32,1
"Trans., almac. y comunicaciones (058)",7,4,2,,1,
"Intermediación financiera (059)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",7,,3,3,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",26,,17,8,1,
"Enseñanza (062)",217,,84,116,16,1
"Servicios sociales y de salud (063)",50,,22,24,3,1
"Otras activ. serv.comun.soc y personales (064)",36,1,17,15,3,
"Hogares privados con servicio doméstico (065)",179,21,115,24,16,3
"Actividad economica no especificada (067)",141,3,70,44,18,6
"Desocupado (068)",53,9,35,5,4,
,,,,,,
"URBANA (069)",4278,201,1633,1458,858,128
"Agric., ganadería, caza y silvicultura (070)",1830,109,672,524,439,86
"Pesca (071)",68,2,23,23,20,
"Explotación de minas y canteras (072)",31,1,18,12,,
"Industrias manufactureras (073)",156,,54,63,36,3
"Suministro de electricidad, gas y agua (074)",1,,1,,,
"Construcción (075)",117,2,51,39,21,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",566,30,200,207,120,9
"Venta, mant.y rep. veh.autom.y motoc. (077)",44,2,17,14,11,
"Comercio al por mayor (078)",27,,13,10,4,
"Comercio al por menor (079)",495,28,170,183,105,9
"Hoteles y restaurantes (080)",191,11,68,72,36,4
"Trans., almac. y comunicaciones (081)",134,6,68,47,12,1
"Intermediación financiera (082)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (083)",52,,25,21,5,1
"Admin.pub. y defensa; p. segur.soc afil (084)",104,,36,45,23,
"Enseñanza (085)",352,,79,210,61,2
"Servicios sociales y de salud (086)",70,,25,35,8,2
"Otras activ. serv.comun.soc y personales (087)",62,3,22,30,7,
"Hogares privados con servicio doméstico (088)",148,16,100,21,9,2
"Actividad economica no especificada (090)",230,8,103,76,35,8
"Desocupado (091)",162,13,86,32,25,6
"Hombres (092)",2759,109,1013,942,593,102
"Agric., ganadería, caza y silvicultura (093)",1231,66,449,347,299,70
"Pesca (094)",68,2,23,23,20,
"Explotación de minas y canteras (095)",30,1,17,12,,
"Industrias manufactureras (096)",130,,46,54,27,3
"Suministro de electricidad, gas y agua (097)",1,,1,,,
"Construcción (098)",116,2,50,39,21,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",321,16,106,111,80,8
"Venta, mant.y rep. veh.autom.y motoc. (100)",41,2,14,14,11,
"Comercio al por mayor (101)",17,,7,7,3,
"Comercio al por menor (102)",263,14,85,90,66,8
"Hoteles y restaurantes (103)",41,3,17,12,6,3
"Trans., almac. y comunicaciones (104)",128,2,67,47,11,1
"Intermediación financiera (105)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (106)",46,,22,19,4,1
"Admin.pub. y defensa; p. segur.soc afil (107)",81,,20,39,22,
"Enseñanza (108)",219,,38,132,48,1
"Servicios sociales y de salud (109)",36,,10,19,6,1
"Otras activ. serv.comun.soc y personales (110)",32,2,11,15,4,
"Hogares privados con servicio doméstico (111)",16,1,15,,,
"Actividad economica no especificada (113)",134,6,57,44,23,4
"Desocupado (114)",127,8,63,29,21,6
"Mujeres (115)",1519,92,620,516,265,26
"Agric., ganadería, caza y silvicultura (116)",599,43,223,177,140,16
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",26,,8,9,9,
"Construcción (121)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",245,14,94,96,40,1
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,3,,,
"Comercio al por mayor (124)",10,,6,3,1,
"Comercio al por menor (125)",232,14,85,93,39,1
"Hoteles y restaurantes (126)",150,8,51,60,30,1
"Trans., almac. y comunicaciones (127)",6,4,1,,1,
"Intermediación financiera (128)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",6,,3,2,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",23,,16,6,1,
"Enseñanza (131)",133,,41,78,13,1
"Servicios sociales y de salud (132)",34,,15,16,2,1
"Otras activ. serv.comun.soc y personales (133)",30,1,11,15,3,
"Hogares privados con servicio doméstico (134)",132,15,85,21,9,2
"Actividad economica no especificada (136)",96,2,46,32,12,4
"Desocupado (137)",35,5,23,3,4,
,,,,,,
"RURAL (138)",11897,965,5118,3523,1953,338
"Agric., ganadería, caza y silvicultura (139)",10459,923,4504,2974,1739,319
"Pesca (140)",148,9,66,47,23,3
"Explotación de minas y canteras (141)",76,3,25,22,25,1
"Industrias manufactureras (142)",78,5,36,22,14,1
"Construcción (144)",43,,29,10,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",90,1,38,31,16,4
"Venta, mant.y rep. veh.autom.y motoc. (146)",8,,2,5,1,
"Comercio al por mayor (147)",10,,2,4,3,1
"Comercio al por menor (148)",72,1,34,22,12,3
"Hoteles y restaurantes (149)",25,,12,8,5,
"Trans., almac. y comunicaciones (150)",30,,8,10,11,1
"Activid.inmobil., empres. y alquileres (152)",13,,2,6,5,
"Admin.pub. y defensa; p. segur.soc afil (153)",59,,17,33,9,
"Enseñanza (154)",390,,122,217,51,
"Servicios sociales y de salud (155)",58,,24,28,6,
"Otras activ. serv.comun.soc y personales (156)",24,,12,9,2,1
"Hogares privados con servicio doméstico (157)",51,7,31,4,8,1
"Actividad economica no especificada (159)",190,1,97,59,27,6
"Desocupado (160)",163,16,95,43,9,
"Hombres (161)",7267,487,2898,2310,1337,235
"Agric., ganadería, caza y silvicultura (162)",6098,460,2439,1835,1145,219
"Pesca (163)",143,6,64,47,23,3
"Explotación de minas y canteras (164)",67,3,19,20,24,1
"Industrias manufactureras (165)",71,5,29,22,14,1
"Construcción (167)",43,,29,10,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",72,,29,25,14,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,,2,5,,
"Comercio al por mayor (170)",10,,2,4,3,1
"Comercio al por menor (171)",55,,25,16,11,3
"Hoteles y restaurantes (172)",16,,5,8,3,
"Trans., almac. y comunicaciones (173)",29,,7,10,11,1
"Activid.inmobil., empres. y alquileres (175)",12,,2,5,5,
"Admin.pub. y defensa; p. segur.soc afil (176)",56,,16,31,9,
"Enseñanza (177)",306,,79,179,48,
"Servicios sociales y de salud (178)",42,,17,20,5,
"Otras activ. serv.comun.soc y personales (179)",18,,6,9,2,1
"Hogares privados con servicio doméstico (180)",4,1,1,1,1,
"Actividad economica no especificada (182)",145,,73,47,21,4
"Desocupado (183)",145,12,83,41,9,
"Mujeres (184)",4630,478,2220,1213,616,103
"Agric., ganadería, caza y silvicultura (185)",4361,463,2065,1139,594,100
"Pesca (186)",5,3,2,,,
"Explotación de minas y canteras (187)",9,,6,2,1,
"Industrias manufactureras (188)",7,,7,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",18,1,9,6,2,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,1,
"Comercio al por menor (194)",17,1,9,6,1,
"Hoteles y restaurantes (195)",9,,7,,2,
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,1,2,,
"Enseñanza (200)",84,,43,38,3,
"Servicios sociales y de salud (201)",16,,7,8,1,
"Otras activ. serv.comun.soc y personales (202)",6,,6,,,
"Hogares privados con servicio doméstico (203)",47,6,30,3,7,1
"Actividad economica no especificada (205)",45,1,24,12,6,2
"Desocupado (206)",18,4,12,2,,
