"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",181,159,1,122,31,3,2,,,,22,201
"De 20 a 24 años (023)",499,419,2,239,120,38,18,2,,,80,682
"De 25 a 29 años (024)",584,514,5,159,173,104,67,6,,,70,1135
"De 30 a 34 años (025)",521,499,2,76,147,128,122,21,1,2,22,1438
"De 35 a 39 años (026)",644,627,2,72,141,153,177,65,16,1,17,2154
"De 40 a 44 años (027)",611,597,2,40,98,135,186,98,31,7,14,2425
"De 45 a 49 años (028)",397,393,1,21,44,64,122,89,45,7,4,1864
"De 50 y más años (029)",589,580,4,40,52,80,127,157,92,28,9,3047
"Desocupada (030)",108,94,,19,33,16,16,5,2,3,14,287
"De 15 a 19 años (032)",8,6,,4,2,,,,,,2,8
"De 20 a 24 años (033)",25,20,,5,13,1,,1,,,5,41
"De 25 a 29 años (034)",18,14,,4,6,2,2,,,,4,31
"De 30 a 34 años (035)",15,13,,3,3,5,2,,,,2,33
"De 35 a 39 años (036)",15,15,,1,4,6,4,,,,,44
"De 40 a 44 años (037)",7,7,,,2,,3,1,1,,,33
"De 45 a 49 años (038)",4,4,,,,1,2,,1,,,21
"De 50 y más años (039)",16,15,,2,3,1,3,3,,3,1,76
"No PEA (040)",7219,6870,27,1624,1392,1142,1483,770,306,126,349,23237
"De 12 a 14 años (041)",42,19,1,17,1,,,,,,23,19
"De 15 a 19 años (042)",578,516,3,441,59,11,2,,,,62,600
"De 20 a 24 años (043)",1174,1077,5,592,357,101,22,,,,97,1702
"De 25 a 29 años (044)",1159,1109,6,299,376,261,152,12,3,,50,2580
"De 30 a 34 años (045)",1059,994,2,90,266,289,277,62,6,2,65,3155
"De 35 a 39 años (046)",938,926,6,59,149,203,343,139,24,3,12,3599
"De 40 a 44 años (047)",674,663,1,39,73,111,254,133,41,11,11,2963
"De 45 a 49 años (048)",452,444,,18,35,69,131,120,54,17,8,2288
"De 50 y más años (049)",1143,1122,3,69,76,97,302,304,178,93,21,6331
,,,,,,,,,,,,
"URBANA (060)",6226,5809,32,1385,1298,1067,1216,513,216,82,417,18491
"De 12 a 14 años (061)",28,12,1,11,,,,,,,16,11
"De 15 a 19 años (062)",368,322,1,267,44,8,2,,,,46,387
"De 20 a 24 años (063)",902,775,7,469,234,54,9,2,,,127,1153
"De 25 a 29 años (064)",968,876,7,300,311,175,79,4,,,92,1804
"De 30 a 34 años (065)",913,840,3,108,249,249,201,27,1,2,73,2418
"De 35 a 39 años (066)",943,920,7,91,215,229,298,72,8,,23,3039
"De 40 a 44 años (067)",767,750,2,56,125,177,244,104,34,8,17,2940
"De 45 a 49 años (068)",467,461,,26,48,83,154,98,43,9,6,2142
"De 50 y más años (069)",870,853,4,57,72,92,229,206,130,63,17,4597
"PEA (070)",2535,2347,10,511,561,467,473,215,84,26,188,7462
"De 12 a 14 años (071)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (072)",95,81,,64,14,1,2,,,,14,103
"De 20 a 24 años (073)",302,236,2,143,72,13,4,2,,,66,357
"De 25 a 29 años (074)",350,295,1,111,110,51,21,1,,,55,575
"De 30 a 34 años (075)",346,326,2,54,101,90,67,10,,2,20,897
"De 35 a 39 años (076)",466,451,2,60,117,121,121,26,4,,15,1395
"De 40 a 44 años (077)",422,412,1,35,84,103,118,51,15,5,10,1530
"De 45 a 49 años (078)",249,247,,17,33,46,79,51,19,2,2,1072
"De 50 y más años (079)",301,296,2,24,30,42,61,74,46,17,5,1530
"Ocupada (080)",2466,2288,10,499,538,458,464,212,83,24,178,7285
"De 12 a 14 años (081)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (082)",90,77,,62,12,1,2,,,,13,97
"De 20 a 24 años (083)",282,220,2,139,61,13,4,1,,,62,324
"De 25 a 29 años (084)",338,286,1,108,106,50,20,1,,,52,557
"De 30 a 34 años (085)",338,320,2,52,100,87,67,10,,2,18,884
"De 35 a 39 años (086)",456,441,2,59,114,117,119,26,4,,15,1367
"De 40 a 44 años (087)",417,407,1,35,83,103,115,50,15,5,10,1508
"De 45 a 49 años (088)",246,244,,17,33,46,77,51,18,2,2,1054
"De 50 y más años (089)",295,290,2,24,29,41,60,73,46,15,5,1491
"Desocupada (090)",69,59,,12,23,9,9,3,1,2,10,177
"De 15 a 19 años (092)",5,4,,2,2,,,,,,1,6
"De 20 a 24 años (093)",20,16,,4,11,,,1,,,4,33
"De 25 a 29 años (094)",12,9,,3,4,1,1,,,,3,18
"De 30 a 34 años (095)",8,6,,2,1,3,,,,,2,13
"De 35 a 39 años (096)",10,10,,1,3,4,2,,,,,28
"De 40 a 44 años (097)",5,5,,,1,,3,1,,,,22
"De 45 a 49 años (098)",3,3,,,,,2,,1,,,18
"De 50 y más años (099)",6,6,,,1,1,1,1,,2,,39
"No PEA (100)",3691,3462,22,874,737,600,743,298,132,56,229,11029
"De 12 a 14 años (101)",24,9,1,8,,,,,,,15,8
"De 15 a 19 años (102)",273,241,1,203,30,7,,,,,32,284
"De 20 a 24 años (103)",600,539,5,326,162,41,5,,,,61,796
"De 25 a 29 años (104)",618,581,6,189,201,124,58,3,,,37,1229
"De 30 a 34 años (105)",567,514,1,54,148,159,134,17,1,,53,1521
"De 35 a 39 años (106)",477,469,5,31,98,108,177,46,4,,8,1644
"De 40 a 44 años (107)",345,338,1,21,41,74,126,53,19,3,7,1410
"De 45 a 49 años (108)",218,214,,9,15,37,75,47,24,7,4,1070
"De 50 y más años (109)",569,557,2,33,42,50,168,132,84,46,12,3067
,,,,,,,,,,,,
"RURAL (120)",5133,4946,14,1030,933,796,1104,700,277,92,187,17982
"De 12 a 14 años (121)",20,10,,9,1,,,,,,10,11
"De 15 a 19 años (122)",399,359,3,300,48,6,2,,,,40,422
"De 20 a 24 años (123)",796,741,,367,256,86,31,1,,,55,1272
"De 25 a 29 años (124)",793,761,4,162,244,192,142,14,3,,32,1942
"De 30 a 34 años (125)",682,666,1,61,167,173,200,56,6,2,16,2208
"De 35 a 39 años (126)",654,648,1,41,79,133,226,132,32,4,6,2758
"De 40 a 44 años (127)",525,517,1,23,48,69,199,128,39,10,8,2481
"De 45 a 49 años (128)",386,380,1,13,31,51,101,111,57,15,6,2031
"De 50 y más años (129)",878,864,3,54,59,86,203,258,140,61,14,4857
"PEA (130)",1605,1538,9,280,278,254,364,228,103,22,67,5774
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",94,84,1,62,19,2,,,,,10,106
"De 20 a 24 años (133)",222,203,,101,61,26,14,1,,,19,366
"De 25 a 29 años (134)",252,233,4,52,69,55,48,5,,,19,591
"De 30 a 34 años (135)",190,186,,25,49,43,57,11,1,,4,574
"De 35 a 39 años (136)",193,191,,13,28,38,60,39,12,1,2,803
"De 40 a 44 años (137)",196,192,1,5,16,32,71,48,17,2,4,928
"De 45 a 49 años (138)",152,150,1,4,11,19,45,38,27,5,2,813
"De 50 y más años (139)",304,299,2,18,25,39,69,86,46,14,5,1593
"Ocupada (140)",1566,1503,9,273,268,247,357,226,102,21,63,5664
"De 12 a 14 años (141)",2,,,,,,,,,,2,
"De 15 a 19 años (142)",91,82,1,60,19,2,,,,,9,104
"De 20 a 24 años (143)",217,199,,100,59,25,14,1,,,18,358
"De 25 a 29 años (144)",246,228,4,51,67,54,47,5,,,18,578
"De 30 a 34 años (145)",183,179,,24,47,41,55,11,1,,4,554
"De 35 a 39 años (146)",188,186,,13,27,36,58,39,12,1,2,787
"De 40 a 44 años (147)",194,190,1,5,15,32,71,48,16,2,4,917
"De 45 a 49 años (148)",151,149,1,4,11,18,45,38,27,5,2,810
"De 50 y más años (149)",294,290,2,16,23,39,67,84,46,13,4,1556
"Desocupada (150)",39,35,,7,10,7,7,2,1,1,4,110
"De 15 a 19 años (152)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (153)",5,4,,1,2,1,,,,,1,8
"De 25 a 29 años (154)",6,5,,1,2,1,1,,,,1,13
"De 30 a 34 años (155)",7,7,,1,2,2,2,,,,,20
"De 35 a 39 años (156)",5,5,,,1,2,2,,,,,16
"De 40 a 44 años (157)",2,2,,,1,,,,1,,,11
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",10,9,,2,2,,2,2,,1,1,37
"No PEA (160)",3528,3408,5,750,655,542,740,472,174,70,120,12208
"De 12 a 14 años (161)",18,10,,9,1,,,,,,8,11
"De 15 a 19 años (162)",305,275,2,238,29,4,2,,,,30,316
"De 20 a 24 años (163)",574,538,,266,195,60,17,,,,36,906
"De 25 a 29 años (164)",541,528,,110,175,137,94,9,3,,13,1351
"De 30 a 34 años (165)",492,480,1,36,118,130,143,45,5,2,12,1634
"De 35 a 39 años (166)",461,457,1,28,51,95,166,93,20,3,4,1955
"De 40 a 44 años (167)",329,325,,18,32,37,128,80,22,8,4,1553
"De 45 a 49 años (168)",234,230,,9,20,32,56,73,30,10,4,1218
"De 50 y más años (169)",574,565,1,36,34,47,134,172,94,47,9,3264
