"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Construcción (051)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",25,2,8,12,3,
"Comercio al por menor (055)",25,2,8,12,3,
"Hoteles y restaurantes (056)",14,,6,6,2,
"Trans., almac. y comunicaciones (057)",1,,,1,,
"Intermediación financiera (058)",1,,1,,,
"Activid.inmobil., empres. y alquileres (059)",3,,2,,1,
"Admin.pub. y defensa; p. segur.soc.afil (060)",33,,11,14,7,1
"Enseñanza (061)",55,,21,33,1,
"Servicios sociales y de salud (062)",8,,,7,1,
"Otras activ. serv.comun.soc y personales (063)",7,,3,4,,
"Hogares privados con servicio doméstico (064)",3,,2,1,,
"Actividad economica no especificada (066)",24,,12,7,3,2
,,,,,,
"URBANA (067)",470,13,159,207,84,7
"Agric., ganadería, caza y silvicultura (068)",51,,13,21,13,4
"Pesca (069)",1,,1,,,
"Industrias manufactureras (071)",34,1,10,11,11,1
"Construcción (073)",29,1,10,13,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",58,10,17,22,9,
"Venta, mant.y rep. veh.autom.y motoc. (075)",2,,,2,,
"Comercio al por mayor (076)",3,,,2,1,
"Comercio al por menor (077)",53,10,17,18,8,
"Hoteles y restaurantes (078)",21,,8,10,3,
"Trans., almac. y comunicaciones (079)",23,1,11,9,2,
"Intermediación financiera (080)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (081)",7,,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (082)",125,,42,54,27,2
"Enseñanza (083)",74,,22,45,7,
"Servicios sociales y de salud (084)",15,,5,8,2,
"Otras activ. serv.comun.soc y personales (085)",18,,6,9,3,
"Hogares privados con servicio doméstico (086)",6,,3,3,,
"Actividad economica no especificada (088)",4,,2,1,1,
"Hombres (089)",332,11,114,134,67,6
"Agric., ganadería, caza y silvicultura (090)",43,,11,17,11,4
"Pesca (091)",1,,1,,,
"Industrias manufactureras (093)",32,1,9,11,10,1
"Construcción (095)",28,1,10,13,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",33,8,9,10,6,
"Venta, mant.y rep. veh.autom.y motoc. (097)",2,,,2,,
"Comercio al por mayor (098)",3,,,2,1,
"Comercio al por menor (099)",28,8,9,6,5,
"Hoteles y restaurantes (100)",7,,2,4,1,
"Trans., almac. y comunicaciones (101)",22,1,11,8,2,
"Intermediación financiera (102)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (103)",5,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (104)",94,,33,40,20,1
"Enseñanza (105)",39,,11,21,7,
"Servicios sociales y de salud (106)",7,,5,1,1,
"Otras activ. serv.comun.soc y personales (107)",11,,3,5,3,
"Hogares privados con servicio doméstico (108)",3,,1,2,,
"Actividad economica no especificada (110)",4,,2,1,1,
"Mujeres (112)",138,2,45,73,17,1
"Agric., ganadería, caza y silvicultura (113)",8,,2,4,2,
"Industrias manufactureras (116)",2,,1,,1,
"Construcción (118)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",25,2,8,12,3,
"Comercio al por menor (122)",25,2,8,12,3,
"Hoteles y restaurantes (123)",14,,6,6,2,
"Trans., almac. y comunicaciones (124)",1,,,1,,
"Intermediación financiera (125)",1,,1,,,
"Activid.inmobil., empres. y alquileres (126)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (127)",31,,9,14,7,1
"Enseñanza (128)",35,,11,24,,
"Servicios sociales y de salud (129)",8,,,7,1,
"Otras activ. serv.comun.soc y personales (130)",7,,3,4,,
"Hogares privados con servicio doméstico (131)",3,,2,1,,
,,,,,,
"RURAL (134)",583,5,225,231,103,19
"Agric., ganadería, caza y silvicultura (135)",338,4,132,129,62,11
"Pesca (136)",2,,1,,1,
"Industrias manufactureras (138)",12,,6,3,2,1
"Suministro de electricidad, gas y agua (139)",1,,,1,,
"Construcción (140)",14,1,6,6,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",2,,1,,1,
"Venta, mant.y rep. veh.autom.y motoc. (142)",1,,,,1,
"Comercio al por menor (144)",1,,1,,,
"Hoteles y restaurantes (145)",3,,2,1,,
"Trans., almac. y comunicaciones (146)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (148)",3,,1,,2,
"Admin.pub. y defensa; p. segur.soc.afil (149)",16,,6,9,,1
"Enseñanza (150)",74,,22,43,9,
"Servicios sociales y de salud (151)",5,,1,4,,
"Otras activ. serv.comun.soc y personales (152)",2,,1,1,,
"Hogares privados con servicio doméstico (153)",2,,2,,,
"Actividad economica no especificada (155)",102,,41,31,24,6
"Hombres (156)",492,4,186,195,90,17
"Agric., ganadería, caza y silvicultura (157)",296,3,117,111,54,11
"Pesca (158)",2,,1,,1,
"Industrias manufactureras (160)",11,,6,2,2,1
"Suministro de electricidad, gas y agua (161)",1,,,1,,
"Construcción (162)",13,1,6,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",2,,1,,1,
"Venta, mant.y rep. veh.autom.y motoc. (164)",1,,,,1,
"Comercio al por menor (166)",1,,1,,,
"Hoteles y restaurantes (167)",3,,2,1,,
"Trans., almac. y comunicaciones (168)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (170)",2,,1,,1,
"Admin.pub. y defensa; p. segur.soc.afil (171)",14,,4,9,,1
"Enseñanza (172)",54,,12,34,8,
"Servicios sociales y de salud (173)",5,,1,4,,
"Otras activ. serv.comun.soc y personales (174)",2,,1,1,,
"Hogares privados con servicio doméstico (175)",2,,2,,,
"Actividad economica no especificada (177)",78,,29,24,21,4
"Mujeres (179)",91,1,39,36,13,2
"Agric., ganadería, caza y silvicultura (180)",42,1,15,18,8,
"Industrias manufactureras (183)",1,,,1,,
"Construcción (185)",1,,,1,,
"Activid.inmobil., empres. y alquileres (193)",1,,,,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",2,,2,,,
"Enseñanza (195)",20,,10,9,1,
"Actividad economica no especificada (200)",24,,12,7,3,2
